Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,Num cands,Num seats
BalSet 1 06 - Corvallis SIX C4S8H16 001,34,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,35,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,40,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,46,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,49,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,50,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,52,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,53,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,56,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,58,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,59,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,61,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Write-in,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,71,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,85,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,86,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,87,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,88,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Write-in,skipped,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,91,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,92,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,102,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,112,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,128,07 - Corvallis SEVEN C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,129,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,134,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,135,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,142,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,156,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,167,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,172,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Write-in,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,194,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,195,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,207,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,213,09 - Corvallis NINE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,214,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,218,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,221,06 - Corvallis SIX C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,223,06 - Corvallis SIX C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,232,02 - Corvallis TWO C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,234,04 - Corvallis FOUR C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,236,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,243,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,248,01 - Corvallis ONE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,254,01 - Corvallis ONE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,256,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,267,03 - Corvallis THREE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,269,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,270,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,276,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,277,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,282,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,301,01 - Corvallis ONE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,302,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,334,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,337,04 - Corvallis FOUR C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,339,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,341,09 - Corvallis NINE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,343,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,346,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,352,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,354,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,skipped,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,358,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,359,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,382,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,384,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,394,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,395,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,397,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,398,03 - Corvallis THREE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,399,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,403,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,405,03 - Corvallis THREE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,406,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,409,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,410,04 - Corvallis FOUR C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,416,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,417,03 - Corvallis THREE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,422,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,425,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,427,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,445,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,447,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,454,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,462,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,464,04 - Corvallis FOUR C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,465,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,473,04 - Corvallis FOUR C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,478,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,497,04 - Corvallis FOUR C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,505,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,512,03 - Corvallis THREE C4S8H16,Charles Maughan,Write-in,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,513,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,518,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,519,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,521,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,522,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,526,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,528,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,530,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,531,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,538,08 - Corvallis EIGHT C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,544,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,553,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,556,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,557,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,570,04 - Corvallis FOUR C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,571,01 - Corvallis ONE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,579,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,580,05 - Corvallis FIVE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,583,05 - Corvallis FIVE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,584,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,585,06 - Corvallis SIX C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,590,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,591,08 - Corvallis EIGHT C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,596,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,602,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,606,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,608,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,610,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,611,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Roen Hogg,skipped,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,615,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,618,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,619,05 - Corvallis FIVE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,620,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,629,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,632,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,633,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,637,09 - Corvallis NINE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,641,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,642,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,643,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,644,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,653,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,657,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,659,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,660,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,668,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,671,03 - Corvallis THREE C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,675,04 - Corvallis FOUR C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,679,01 - Corvallis ONE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,688,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,689,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,693,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,694,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,697,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,698,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Roen Hogg,skipped,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,704,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Write-in,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,706,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,713,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,719,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,720,03 - Corvallis THREE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,721,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,724,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,725,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,726,05 - Corvallis FIVE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,729,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,733,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,737,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,738,09 - Corvallis NINE C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,741,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,744,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,745,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,746,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,749,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,752,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,756,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 04 - Corvallis FOUR C4S8H16,759,04 - Corvallis FOUR C4S8H16,Charles Maughan,skipped,skipped,4,1
BalSet 1 01 - Corvallis ONE C4S8H16,769,01 - Corvallis ONE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,770,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,773,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 09 - Corvallis NINE C4S8H16,779,09 - Corvallis NINE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,799,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,800,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,802,02 - Corvallis TWO C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,807,02 - Corvallis TWO C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,856,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,858,02 - Corvallis TWO C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,859,02 - Corvallis TWO C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,862,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 05 - Corvallis FIVE C4S8H16,871,05 - Corvallis FIVE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 02 - Corvallis TWO C4S8H16,873,02 - Corvallis TWO C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 03 - Corvallis THREE C4S8H16,877,03 - Corvallis THREE C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 07 - Corvallis SEVEN C4S8H16 001,882,07 - Corvallis SEVEN C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 08 - Corvallis EIGHT C4S8H16,883,08 - Corvallis EIGHT C4S8H16,Charles Maughan,Andrew Struthers,Roen Hogg,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,884,06 - Corvallis SIX C4S8H16,Charles Maughan,Andrew Struthers,skipped,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,885,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
BalSet 1 06 - Corvallis SIX C4S8H16 001,886,06 - Corvallis SIX C4S8H16,Charles Maughan,Roen Hogg,Andrew Struthers,4,1
