rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,Num Cands,Num Seats
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,15,1,1,1,1,15,15,1,15,15,15,1,,
13,2,3,7,12,8,2,1,9,11,6,15,10,5,4,,
1,15,1,1,1,1,1,1,1,15,15,15,15,15,1,,
1,1,1,15,1,15,15,1,1,1,1,15,15,1,15,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
1,3,6,15,5,7,2,15,8,15,15,15,15,9,4,,
15,15,1,1,1,1,1,1,1,15,1,15,15,1,15,,
15,15,15,1,1,1,1,1,1,15,1,15,1,1,15,,
15,15,15,1,1,1,15,1,1,1,1,15,1,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,15,1,1,15,1,1,1,15,15,1,15,15,1,1,,
15,15,1,1,1,1,1,1,1,15,1,15,15,15,1,,
15,1,1,1,1,1,1,1,15,15,1,15,15,15,1,,
1,15,15,1,1,1,1,1,15,15,15,15,15,15,15,,
15,15,15,15,15,15,15,1,1,1,1,1,1,1,15,,
1,1,1,15,1,15,1,1,1,15,15,1,15,15,1,,
14,15,15,2,15,15,4,15,1,15,8,15,9,7,3,,
1,1,1,1,1,15,1,1,1,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
1,1,1,1,1,1,1,15,15,15,1,15,15,15,1,,
15,1,15,1,15,15,15,1,1,1,15,15,1,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,1,1,1,1,1,1,15,15,1,1,15,15,1,,
12,4,7,9,8,5,13,3,15,11,2,6,14,10,1,,
15,15,15,1,1,1,15,1,1,1,1,15,1,1,15,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,1,1,1,1,1,1,1,15,1,15,15,15,1,,
1,15,15,1,1,1,1,1,15,15,15,15,15,15,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,15,15,15,1,1,15,1,1,15,1,15,1,1,1,,
4,1,3,8,2,9,7,5,15,15,15,15,15,15,6,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
5,6,8,10,3,4,2,7,9,12,13,15,14,12,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,1,1,1,1,1,1,1,15,15,1,15,15,15,1,,
1,1,15,1,15,1,1,15,1,15,1,15,1,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
8,15,5,2,3,9,6,1,15,15,4,15,15,7,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,15,1,1,1,1,15,15,1,1,15,1,15,1,15,,
15,15,15,1,15,1,1,1,1,1,1,15,1,1,15,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
15,15,15,15,1,1,1,1,1,1,1,15,1,1,15,,
15,15,15,15,1,1,1,1,1,1,1,15,1,1,15,,
1,1,1,1,1,1,1,15,15,15,15,15,15,15,1,,
15,1,1,1,1,1,1,1,1,15,15,15,15,15,1,,
15,15,1,1,1,1,1,1,15,1,1,15,15,15,1,,
1,1,1,1,1,15,1,1,1,15,15,15,15,15,1,,
1,15,1,1,1,1,1,1,15,15,1,15,15,15,1,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
15,15,1,1,1,1,1,1,1,1,1,15,15,15,15,,
15,15,15,1,1,1,15,1,1,1,1,15,1,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,1,1,1,1,1,15,1,1,15,1,15,15,15,1,,
1,1,1,1,1,15,1,1,15,15,1,15,15,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,15,15,15,15,1,1,1,1,15,1,1,15,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,15,1,1,1,1,1,1,15,15,1,15,15,1,15,,
15,15,1,1,1,1,1,1,1,1,1,15,15,15,15,,
15,15,15,15,15,15,15,1,1,1,1,15,1,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,1,1,1,15,1,1,1,1,15,1,1,15,,
1,1,1,15,1,15,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,15,15,15,1,15,15,15,1,,
15,1,1,1,1,15,1,1,1,15,1,15,15,15,1,,
1,1,1,1,1,15,1,15,1,15,15,15,1,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,1,1,1,1,15,1,1,15,15,1,15,15,15,1,,
15,15,15,15,15,1,15,1,1,1,1,1,1,1,15,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
1,15,1,1,1,15,15,1,15,1,15,15,1,1,1,,
1,15,15,1,1,15,1,1,1,15,1,1,15,15,1,,
15,1,1,1,1,15,1,1,1,15,15,15,15,15,1,,
15,1,1,1,15,15,15,1,1,1,15,15,1,15,15,,
15,1,1,1,1,1,1,15,15,15,1,15,15,1,1,,
1,15,1,1,1,1,1,1,15,15,1,15,15,1,15,,
15,1,1,1,1,15,1,1,1,15,1,15,15,15,1,,
1,1,1,1,1,1,1,1,15,15,15,15,15,15,1,,
15,15,15,1,1,1,1,1,1,1,1,15,15,1,15,,
