rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,rank22,rank23,rank24,rank25,rank26,rank27,rank28,rank29,rank30,rank31,rank32,rank33,rank34,rank35,rank36,rank37,rank38,rank39,rank40,rank41,rank42,rank43,rank44,rank45,rank46,rank47,rank48,rank49,rank50,rank51,rank52,rank53,rank54,rank55,rank56,rank57,rank58,rank59,rank60,rank61,rank62,rank63,rank64,rank65,rank66,rank67,rank68,rank69,rank70,rank71,rank72,rank73,rank74,rank75,rank76,rank77,rank78,rank79,rank80,rank81,rank82,rank83,rank84,rank85,rank86,rank87,rank88,rank89,rank90,rank91,rank92,rank93,rank94,rank95,rank96,rank97,rank98,rank99,rank100,rank101,rank102,rank103,rank104,rank105,rank106,rank107,rank108,rank109,rank110,rank111,rank112,rank113,Num Cands,Num Seats
10,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,10,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,10,113,113,113,113,113,3,113,113,113,113,113,113,,
112,23,112,112,112,111,112,112,112,112,112,112,111,112,112,112,11,112,112,112,112,112,112,112,112,38,111,22,31,112,112,112,33,112,112,111,112,112,112,112,112,112,112,1,112,112,112,112,112,111,112,30,112,111,112,111,112,112,112,111,112,112,34,21,112,113,112,112,112,112,10,112,112,112,4,112,112,112,112,112,112,112,112,111,112,112,112,112,29,2,112,112,112,112,35,112,31,111,112,37,112,112,112,112,112,112,112,32,111,32,111,112,112,,
113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,1,1,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,1,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,1,113,113,113,113,113,113,113,113,113,1,113,113,,
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,31,112,112,112,112,34,112,7,112,112,112,8,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,112,112,112,112,4,112,112,112,112,112,112,112,112,30,112,112,20,10,112,112,112,112,112,112,112,112,112,5,112,112,112,112,112,112,3,112,112,112,112,1,40,112,112,112,6,112,112,112,2,112,112,112,112,112,112,112,112,9,112,112,112,112,112,112,,
113,113,113,113,113,6,113,113,113,113,113,113,113,113,7,113,113,113,113,113,9,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,3,113,4,113,113,113,113,113,113,113,113,9,113,113,113,113,113,9,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,9,113,113,113,113,113,113,113,113,113,8,113,113,113,113,113,113,113,5,113,113,9,113,113,113,113,113,113,113,2,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,2,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,7,20,113,113,1,113,113,11,113,113,113,113,113,20,113,6,113,113,113,113,113,113,113,113,113,113,9,20,113,113,113,20,3,113,113,113,113,113,30,30,113,113,10,113,20,113,113,20,20,113,113,113,113,12,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,20,113,113,30,113,20,30,113,113,113,113,113,8,113,113,30,113,113,113,113,30,113,113,4,113,113,20,113,113,113,113,113,113,113,2,113,30,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,60,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,70,113,113,113,113,30,32,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,32,113,113,113,113,113,40,113,20,113,113,80,113,113,113,113,113,113,113,113,90,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,65,113,113,113,35,113,113,10,113,61,113,113,113,113,113,113,113,113,5,113,113,113,113,,
113,10,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,10,113,113,113,1,113,113,113,113,113,8,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,2,5,113,113,113,113,113,9,113,5,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,25,113,13,113,113,113,27,37,113,113,113,113,113,113,113,113,113,113,113,113,113,30,113,113,113,113,113,113,35,113,113,113,113,113,113,113,35,113,113,113,113,113,113,113,113,15,113,113,113,113,113,113,113,17,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,45,113,113,113,113,113,113,113,113,113,113,113,113,113,40,113,113,15,113,113,113,113,113,13,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,2,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,4,113,113,113,113,113,113,3,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,3,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,3,112,113,113,8,113,113,113,113,113,112,112,111,112,111,112,1,113,112,112,113,111,112,112,112,112,112,112,112,111,113,112,112,112,112,112,113,112,113,112,112,113,6,113,112,7,2,112,112,113,112,111,112,112,112,112,112,112,112,112,111,5,111,113,113,112,111,113,113,112,112,112,112,4,111,113,113,112,112,112,112,111,112,112,112,113,113,112,113,112,112,112,113,112,112,112,9,113,112,112,113,113,113,112,113,112,112,112,112,112,113,111,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,113,113,113,113,113,113,113,113,113,113,113,4,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,1,113,113,113,113,113,113,113,2,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,3,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,9,113,113,113,8,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,9,113,113,113,113,4,113,8,113,113,113,113,113,113,113,113,5,113,113,9,113,113,113,113,113,9,113,113,5,113,113,113,113,113,113,113,113,113,113,2,113,9,113,3,113,113,113,113,8,113,113,113,113,10,113,113,113,113,113,113,113,15,113,113,113,113,113,113,113,113,113,113,113,8,113,113,113,6,113,1,3,113,3,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
75,1,80,105,100,5,100,100,60,100,100,100,80,60,80,60,20,40,80,100,80,100,80,80,65,40,80,3,20,100,80,100,20,40,100,80,100,80,60,60,60,90,100,8,111,10,100,60,80,80,100,20,80,80,6,20,80,80,80,111,40,80,7,100,100,70,80,50,65,100,9,65,80,60,80,80,100,80,60,75,80,50,80,80,80,100,80,111,20,60,60,80,20,100,2,80,40,30,80,4,60,111,80,65,80,100,50,20,60,20,80,80,80,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,8,113,113,113,113,113,113,4,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,6,113,113,113,1,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,9,113,113,113,113,113,10,113,113,113,113,113,113,113,113,113,,
111,111,111,111,111,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1,111,111,111,111,111,111,111,111,111,111,111,111,1,111,111,111,111,1,111,111,111,111,111,111,111,111,111,111,1,111,111,113,1,111,111,111,111,111,111,1,111,111,111,111,111,1,111,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,,
113,50,113,113,113,113,113,113,50,113,113,113,113,113,15,113,50,1,113,113,113,113,113,113,113,113,113,113,20,113,113,113,4,50,20,113,113,113,113,113,50,113,113,5,113,20,113,113,20,113,113,50,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,50,113,113,22,113,40,113,113,50,113,50,113,50,20,113,113,113,113,20,113,113,50,50,50,113,113,2,113,3,20,113,113,113,20,113,50,20,50,113,113,20,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
112,112,112,112,112,106,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1,106,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,106,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,113,112,112,112,112,106,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,106,112,112,1,112,112,106,112,112,112,112,112,112,106,106,112,112,112,112,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
111,111,111,113,113,1,112,113,112,113,113,113,111,111,112,111,1,111,112,113,111,113,112,111,112,111,111,112,111,113,112,113,111,111,111,112,113,112,111,113,111,113,113,111,113,111,111,111,111,111,113,111,111,112,111,113,113,111,111,113,111,111,111,113,111,111,111,111,113,113,111,111,112,113,111,111,112,112,112,112,112,112,111,111,111,112,112,113,111,111,111,113,111,113,111,113,111,111,112,113,111,113,113,112,1,113,1,1,1,111,113,111,111,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,6,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,9,113,113,113,3,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,8,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,20,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,7,113,1,113,113,113,113,10,113,113,113,113,113,113,113,113,,
113,12,53,112,113,4,113,112,110,113,113,53,103,12,53,12,14,9,112,103,12,113,53,17,53,13,3,16,13,103,53,113,7,17,17,2,53,112,12,111,17,103,113,7,113,17,112,103,17,53,112,13,103,53,53,53,103,12,53,103,15,11,53,103,113,17,103,12,112,113,13,15,53,53,53,53,111,113,15,17,113,8,103,53,17,53,112,112,13,112,103,53,10,113,13,53,13,1,110,6,18,112,113,111,103,113,17,13,5,13,53,112,11,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,2,113,1,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,1,113,1,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
112,112,112,112,112,112,112,112,112,112,112,112,112,112,108,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,2,112,112,112,112,112,111,112,112,112,112,112,112,112,112,112,112,113,112,112,112,112,112,112,112,112,1,112,112,112,112,109,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,110,112,112,112,112,112,112,112,112,112,112,112,112,,
113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,12,113,113,113,113,113,8,113,113,113,113,113,113,113,113,113,113,113,10,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,1,113,113,50,113,113,113,113,2,113,113,113,113,113,113,113,113,11,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,9,113,113,113,113,113,113,113,113,3,113,113,113,,
113,113,113,113,113,18,113,113,113,113,113,113,113,113,1,12,113,113,113,113,113,113,113,113,113,113,113,113,8,113,9,113,113,11,113,113,113,113,113,113,17,113,113,113,113,15,113,113,10,113,113,13,113,113,113,113,113,113,113,113,113,113,113,113,113,19,113,4,113,113,7,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,14,113,113,16,113,113,113,3,113,113,6,113,113,113,113,113,,
113,9,113,113,113,113,113,113,113,113,113,113,113,113,113,113,7,113,113,113,113,113,113,12,113,113,113,14,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,13,113,4,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,6,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,11,113,113,113,113,113,113,113,6,3,113,10,113,113,113,113,113,113,113,113,113,113,5,113,113,,
112,113,112,112,112,108,112,112,109,112,112,112,112,112,108,112,112,106,112,112,112,112,112,112,111,112,112,112,112,112,112,112,112,109,112,106,112,112,112,112,112,112,112,106,112,112,112,112,112,112,112,112,112,112,109,112,112,112,112,112,106,112,112,112,112,113,112,112,112,112,112,108,112,112,108,112,112,107,112,112,112,112,112,112,109,112,112,112,112,107,112,112,113,112,112,112,112,113,111,106,112,112,112,112,112,112,112,112,106,112,112,110,112,,
113,112,112,112,112,1,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,2,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1,112,112,112,112,112,112,10,112,112,58,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,,
113,113,113,113,113,113,113,113,113,113,110,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,111,113,107,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112,113,113,113,113,113,113,113,113,113,113,113,113,113,113,105,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,108,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,106,113,113,113,113,113,113,113,109,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,58,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,100,113,113,113,113,113,2,3,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,44,113,113,113,113,113,113,80,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,74,113,108,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,2,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
112,112,112,112,112,112,112,112,112,112,112,112,112,112,3,112,112,112,112,112,112,112,112,5,112,112,112,112,112,112,112,112,112,112,4,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,113,112,112,112,112,112,112,112,112,112,112,112,112,112,1,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,2,112,112,112,112,112,112,112,112,112,112,112,112,,
113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,7,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,3,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,8,113,113,113,113,4,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,50,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,4,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,6,113,113,113,,
113,7,113,113,113,113,113,113,113,113,113,113,113,113,6,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,10,113,15,113,113,113,113,113,113,113,113,8,113,113,113,16,113,113,113,11,113,113,113,12,113,13,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,14,113,113,113,113,113,113,113,113,113,5,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,2,113,113,113,113,,
113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,1,113,113,2,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,1,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,,
113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,113,113,113,113,113,113,113,113,3,113,113,113,7,113,113,113,113,113,113,113,113,113,8,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,,
8,100,113,113,113,113,113,113,113,113,113,113,113,113,7,113,10,113,113,113,113,113,113,113,113,113,111,10,113,113,113,110,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,110,113,113,113,11,6,113,113,113,113,113,113,113,113,113,100,113,113,113,113,113,113,113,11,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,9,113,113,113,113,113,113,113,12,113,99,113,113,113,113,113,113,113,113,98,113,112,113,113,,
113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,2,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1,113,113,113,113,113,113,113,113,113,113,113,113,113,113,3,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,5,113,4,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,,
