rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20,rank21,Num Cands,Num Seats
21,8,21,4,6,10,21,2,5,21,21,21,9,11,7,21,3,21,21,1,21,,
1,6,7,10,21,3,21,21,21,21,2,21,21,21,21,8,4,5,9,21,9,,
21,21,6,21,3,21,21,21,1,8,21,5,21,2,21,21,21,7,4,21,21,,
21,21,21,21,21,2,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
2,20,3,7,2,6,18,12,18,18,18,10,5,11,21,8,1,21,18,9,21,,
21,21,21,21,3,1,21,21,21,21,21,21,2,21,21,21,21,21,21,21,21,,
21,21,2,7,1,8,21,21,21,3,21,21,21,4,21,9,5,21,21,21,6,,
21,21,21,21,21,21,3,21,21,21,21,2,21,21,21,21,21,1,21,21,21,,
5,16,2,1,21,21,16,16,5,16,21,2,2,2,21,21,21,5,5,16,2,,
21,21,2,21,3,5,21,21,21,21,21,4,21,1,21,21,6,21,21,21,21,,
10,10,11,9,21,10,10,2,10,9,10,10,10,10,9,21,21,10,10,10,1,,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
21,21,2,21,2,21,21,21,21,3,5,21,21,21,4,21,21,21,21,21,21,,
15,11,7,10,5,4,9,17,3,19,18,8,6,20,2,21,12,13,14,1,16,,
19,19,10,5,4,6,9,19,2,20,8,1,19,19,19,8,3,11,19,19,19,,
14,10,4,5,8,16,16,6,15,12,20,13,1,7,19,3,2,17,21,9,18,,
21,21,2,21,1,1,21,21,21,21,2,21,21,2,21,21,2,21,3,3,21,,
21,21,21,21,21,21,21,2,21,21,21,21,21,21,21,21,1,21,21,21,21,,
18,4,16,19,2,8,13,5,1,21,14,11,17,10,12,9,6,3,7,20,15,,
1,21,21,21,21,21,21,21,21,21,21,21,2,21,21,21,3,21,21,21,21,,
3,21,10,11,7,16,6,14,2,20,5,19,9,18,13,8,1,12,15,17,4,,
21,21,2,21,1,21,21,21,6,4,5,21,21,3,21,21,21,21,21,21,21,,
21,5,4,1,21,21,21,21,21,21,21,2,3,6,21,21,21,21,21,21,7,,
1,21,21,1,1,1,1,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
2,21,2,21,21,1,21,21,21,21,20,2,21,3,21,21,1,21,21,13,21,,
16,2,1,14,8,19,13,18,12,5,4,7,10,9,21,15,3,6,17,20,11,,
8,11,10,3,15,13,18,7,1,6,21,12,5,20,17,16,2,9,4,19,14,,
5,4,3,8,2,21,21,21,21,6,21,21,21,1,21,9,7,21,21,21,21,,
19,19,10,19,19,1,19,19,19,19,19,1,19,19,21,10,10,19,10,10,19,,
21,12,14,7,18,11,20,13,5,10,16,15,17,19,2,3,6,4,8,1,9,,
21,21,21,1,2,21,21,21,21,21,21,21,21,21,21,21,3,21,21,21,21,,
20,20,20,5,20,6,20,2,20,20,21,3,20,20,20,20,4,1,20,20,20,,
21,21,1,1,2,2,21,21,1,4,21,4,2,3,21,3,1,21,21,21,21,,
1,14,3,20,10,7,16,13,6,2,19,8,4,11,9,18,5,12,21,17,15,,
21,21,21,21,4,21,21,1,21,21,21,21,21,21,21,21,2,3,21,21,21,,
1,21,21,21,3,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
21,21,21,21,21,21,21,21,1,21,21,21,21,21,21,21,1,21,21,1,21,,
4,21,6,1,2,21,21,21,21,21,5,21,21,21,21,21,3,21,7,21,21,,
16,12,20,14,14,18,21,17,13,11,2,7,15,4,8,10,6,9,3,5,1,,
11,16,13,17,7,2,14,3,20,12,4,15,8,5,10,18,1,19,6,9,21,,
8,1,10,21,5,19,6,2,9,4,7,14,13,11,18,12,17,16,15,20,3,,
21,21,21,21,1,21,21,21,21,21,3,21,21,2,21,21,21,21,21,21,21,,
21,21,4,7,10,3,21,6,21,2,21,21,21,4,21,5,1,21,21,21,21,,
13,19,7,12,21,1,5,8,6,13,4,14,3,13,11,10,19,19,4,10,19,,
21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,1,,
21,21,21,1,21,21,21,21,21,21,21,2,21,21,21,21,3,21,21,21,21,,
21,21,21,2,5,4,21,21,1,21,21,21,21,21,21,21,6,21,21,3,21,,
6,20,2,10,3,4,19,9,15,11,5,16,13,14,17,7,1,12,8,18,21,,
21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,21,2,21,21,21,21,,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
1,21,20,21,21,21,21,20,20,21,21,21,21,21,21,21,19,21,21,21,21,,
21,21,2,21,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21,21,,
20,20,5,20,3,7,20,20,20,20,2,4,20,20,20,8,6,1,20,20,20,,
1,5,8,12,3,7,7,7,12,5,7,12,12,12,21,12,3,7,7,12,21,,
1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
15,21,10,1,19,18,4,9,3,7,2,16,8,14,17,20,6,11,12,13,5,,
3,21,21,21,1,21,21,21,21,21,21,21,21,21,21,21,2,21,21,21,21,,
21,3,4,21,2,3,21,21,2,21,1,4,21,21,21,5,4,21,3,21,21,,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,,
8,16,3,1,20,19,15,12,9,14,17,4,2,5,7,18,21,11,10,13,6,,
1,21,21,21,21,4,21,3,21,2,6,21,21,21,21,21,5,21,21,21,21,,
4,13,19,8,7,6,16,1,19,21,3,20,12,17,9,15,5,11,14,2,10,,
21,21,21,6,3,2,21,21,5,4,21,21,21,21,21,21,21,21,1,21,21,,
6,3,4,21,21,21,21,21,21,21,21,5,21,2,21,21,1,21,21,21,21,,
1,21,21,21,2,5,21,21,21,4,21,21,6,21,21,21,21,21,3,21,21,,
10,21,1,6,3,3,21,10,11,6,3,11,21,6,21,11,3,21,10,11,10,,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2,21,3,21,1,21,21,,
2,21,21,21,21,21,21,21,21,21,21,21,21,21,5,4,21,21,1,21,21,,
21,21,1,21,1,21,21,21,21,21,2,21,21,21,21,21,21,21,21,21,21,,
21,21,21,1,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
1,21,21,21,5,21,21,2,21,21,21,21,21,21,21,4,6,21,21,3,21,,
21,21,2,21,21,3,21,6,21,4,7,21,21,5,21,21,1,21,21,21,21,,
21,1,21,21,21,21,21,2,21,21,21,21,21,21,21,21,21,21,21,21,21,,
2,21,6,21,3,21,21,21,21,21,21,21,21,21,21,21,1,21,5,4,21,,
2,10,17,9,7,6,19,1,12,21,2,4,5,8,14,16,20,13,15,11,18,,
11,13,15,9,1,7,6,5,18,3,21,14,4,19,16,2,10,12,20,17,8,,
7,2,21,21,4,1,21,21,21,21,21,21,6,21,21,21,5,21,21,3,21,,
2,21,21,21,3,5,6,21,21,7,21,4,21,21,21,21,1,8,21,21,21,,
1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
21,21,21,21,21,5,21,21,21,21,21,21,21,3,21,21,4,21,21,2,1,,
2,14,9,13,3,19,16,12,4,6,21,8,15,10,5,20,1,11,18,7,17,,
21,21,8,3,4,1,21,21,7,21,9,2,21,21,11,10,5,6,21,21,21,,
21,21,4,1,3,2,21,21,21,21,21,21,21,21,5,21,1,21,21,6,21,,
21,21,21,21,21,21,21,2,21,21,21,21,21,21,21,21,21,21,1,21,21,,
19,19,1,19,19,3,19,5,19,19,4,21,19,2,19,6,19,20,19,19,19,,
21,21,5,21,2,4,6,12,21,21,21,9,10,21,1,7,3,8,21,11,21,,
10,10,21,21,21,1,21,21,21,21,21,21,9,9,21,21,2,11,10,21,21,,
4,13,6,3,2,17,10,11,7,8,20,16,19,5,14,15,1,12,21,9,18,,
1,21,21,1,1,3,21,21,21,3,21,1,21,21,21,21,1,21,21,2,21,,
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
21,21,21,21,2,21,21,21,21,21,21,21,21,21,3,21,21,21,1,21,21,,
21,21,3,21,21,4,21,21,21,21,21,2,21,5,6,7,1,21,21,8,21,,
10,21,10,10,5,21,10,10,10,21,10,10,10,10,10,1,1,10,10,10,10,,
21,21,1,2,3,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,,
21,21,21,21,5,4,21,21,21,21,21,5,21,21,21,5,5,21,21,21,21,,
