voterId,rank1,rank2,rank3,numSeats,numCands
481,Iain Taylor (UNKNOWN),skipped,skipped,,3
482,Iain Taylor (UNKNOWN),skipped,skipped,,3
483,Iain Taylor (UNKNOWN),skipped,skipped,,3
484,Iain Taylor (UNKNOWN),skipped,skipped,,3
485,Iain Taylor (UNKNOWN),skipped,skipped,,3
486,Iain Taylor (UNKNOWN),skipped,skipped,,3
487,Iain Taylor (UNKNOWN),skipped,skipped,,3
488,Iain Taylor (UNKNOWN),skipped,skipped,,3
489,Iain Taylor (UNKNOWN),skipped,skipped,,3
490,Iain Taylor (UNKNOWN),skipped,skipped,,3
491,Iain Taylor (UNKNOWN),skipped,skipped,,3
492,Iain Taylor (UNKNOWN),skipped,skipped,,3
493,Iain Taylor (UNKNOWN),skipped,skipped,,3
494,Iain Taylor (UNKNOWN),skipped,skipped,,3
495,Iain Taylor (UNKNOWN),skipped,skipped,,3
496,Iain Taylor (UNKNOWN),skipped,skipped,,3
497,Iain Taylor (UNKNOWN),skipped,skipped,,3
498,Iain Taylor (UNKNOWN),skipped,skipped,,3
499,Iain Taylor (UNKNOWN),skipped,skipped,,3
500,Iain Taylor (UNKNOWN),skipped,skipped,,3
501,Iain Taylor (UNKNOWN),skipped,skipped,,3
502,Iain Taylor (UNKNOWN),skipped,skipped,,3
503,Iain Taylor (UNKNOWN),skipped,skipped,,3
504,Iain Taylor (UNKNOWN),skipped,skipped,,3
505,Iain Taylor (UNKNOWN),skipped,skipped,,3
506,Iain Taylor (UNKNOWN),skipped,skipped,,3
507,Iain Taylor (UNKNOWN),skipped,skipped,,3
508,Iain Taylor (UNKNOWN),skipped,skipped,,3
509,Iain Taylor (UNKNOWN),skipped,skipped,,3
510,Iain Taylor (UNKNOWN),skipped,skipped,,3
511,Iain Taylor (UNKNOWN),skipped,skipped,,3
512,Iain Taylor (UNKNOWN),skipped,skipped,,3
513,Iain Taylor (UNKNOWN),skipped,skipped,,3
514,Iain Taylor (UNKNOWN),skipped,skipped,,3
515,Iain Taylor (UNKNOWN),skipped,skipped,,3
516,Iain Taylor (UNKNOWN),skipped,skipped,,3
517,Iain Taylor (UNKNOWN),skipped,skipped,,3
518,Iain Taylor (UNKNOWN),skipped,skipped,,3
519,Iain Taylor (UNKNOWN),skipped,skipped,,3
520,Iain Taylor (UNKNOWN),skipped,skipped,,3
521,Iain Taylor (UNKNOWN),skipped,skipped,,3
522,Iain Taylor (UNKNOWN),skipped,skipped,,3
523,Iain Taylor (UNKNOWN),skipped,skipped,,3
524,Iain Taylor (UNKNOWN),skipped,skipped,,3
525,Iain Taylor (UNKNOWN),skipped,skipped,,3
526,Iain Taylor (UNKNOWN),skipped,skipped,,3
527,Iain Taylor (UNKNOWN),skipped,skipped,,3
528,Iain Taylor (UNKNOWN),skipped,skipped,,3
529,Iain Taylor (UNKNOWN),skipped,skipped,,3
530,Iain Taylor (UNKNOWN),skipped,skipped,,3
531,Iain Taylor (UNKNOWN),skipped,skipped,,3
532,Iain Taylor (UNKNOWN),skipped,skipped,,3
533,Iain Taylor (UNKNOWN),skipped,skipped,,3
534,Iain Taylor (UNKNOWN),skipped,skipped,,3
535,Iain Taylor (UNKNOWN),skipped,skipped,,3
536,Iain Taylor (UNKNOWN),skipped,skipped,,3
537,Iain Taylor (UNKNOWN),skipped,skipped,,3
538,Iain Taylor (UNKNOWN),skipped,skipped,,3
539,Iain Taylor (UNKNOWN),skipped,skipped,,3
540,Iain Taylor (UNKNOWN),skipped,skipped,,3
541,Iain Taylor (UNKNOWN),skipped,skipped,,3
542,Iain Taylor (UNKNOWN),skipped,skipped,,3
543,Iain Taylor (UNKNOWN),skipped,skipped,,3
544,Iain Taylor (UNKNOWN),skipped,skipped,,3
545,Iain Taylor (UNKNOWN),skipped,skipped,,3
546,Iain Taylor (UNKNOWN),skipped,skipped,,3
547,Iain Taylor (UNKNOWN),skipped,skipped,,3
548,Iain Taylor (UNKNOWN),skipped,skipped,,3
549,Iain Taylor (UNKNOWN),skipped,skipped,,3
550,Iain Taylor (UNKNOWN),skipped,skipped,,3
551,Iain Taylor (UNKNOWN),skipped,skipped,,3
552,Iain Taylor (UNKNOWN),skipped,skipped,,3
553,Iain Taylor (UNKNOWN),skipped,skipped,,3
554,Iain Taylor (UNKNOWN),skipped,skipped,,3
555,Iain Taylor (UNKNOWN),skipped,skipped,,3
556,Iain Taylor (UNKNOWN),skipped,skipped,,3
557,Iain Taylor (UNKNOWN),skipped,skipped,,3
558,Iain Taylor (UNKNOWN),skipped,skipped,,3
559,Iain Taylor (UNKNOWN),skipped,skipped,,3
560,Iain Taylor (UNKNOWN),skipped,skipped,,3
561,Iain Taylor (UNKNOWN),skipped,skipped,,3
562,Iain Taylor (UNKNOWN),skipped,skipped,,3
563,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
564,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
565,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
566,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
567,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
568,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
569,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
570,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
571,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
572,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
573,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
574,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
575,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
576,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
577,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
578,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
579,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
580,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
581,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
582,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
583,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
584,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
585,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
586,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
587,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
588,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
589,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
590,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
591,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
592,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
593,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
594,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
595,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
596,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
597,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
598,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
599,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
600,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
601,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
602,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
603,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
604,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
605,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
606,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
607,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
608,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
609,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
610,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
611,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
612,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
613,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
614,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
615,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
616,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
617,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
618,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
619,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
620,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
621,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
622,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
623,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
624,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
625,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
626,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
627,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
628,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
629,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
630,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
631,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
632,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
633,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
634,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
635,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
636,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
637,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
638,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
639,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
640,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
641,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
642,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
643,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
644,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
645,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
646,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
647,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
648,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
649,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
650,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
651,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
652,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
653,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
654,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
655,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
656,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
657,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
658,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
659,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
660,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
661,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
662,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
663,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
664,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
665,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
666,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
667,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
668,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
669,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
670,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
671,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
672,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
673,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
674,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
675,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
676,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
677,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
678,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
679,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
680,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
681,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
682,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
683,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
684,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
685,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
686,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
687,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
688,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
689,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
690,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
691,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
692,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
693,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
694,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
695,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
696,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
697,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
698,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
699,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
700,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
701,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
702,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
703,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
704,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
705,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
706,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
707,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
708,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
709,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
710,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
711,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
712,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
713,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
714,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
715,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
716,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
717,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
718,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
719,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
720,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
721,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
722,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
723,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
724,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
725,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
726,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
727,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
728,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
729,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
730,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
731,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
732,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
733,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
734,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
735,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
736,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
737,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
738,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
739,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
740,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
741,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
742,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
743,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
744,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
745,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
746,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
747,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
748,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
749,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
750,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
751,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
752,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
753,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
754,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),skipped,,3
755,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
756,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
757,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
758,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
759,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
760,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
761,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
762,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
763,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
764,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
765,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
766,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
767,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
768,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
769,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
770,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
771,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
772,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
773,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
774,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
775,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
776,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
777,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
778,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
779,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
780,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
781,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
782,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
783,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
784,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
785,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
786,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
787,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
788,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
789,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
790,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
791,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
792,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
793,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
794,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
795,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
796,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
797,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
798,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
799,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
800,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
801,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
802,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
803,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
804,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
805,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
806,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
807,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
808,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
809,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
810,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
811,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
812,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
813,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
814,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
815,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
816,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
817,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
818,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
819,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
820,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
821,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
822,Iain Taylor (UNKNOWN),Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),,3
