file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top5_plurality,top5_IRV,top5_top-two,top5_borda-pm,top5_borda-om-no-uwi,top5_borda-avg-no-uwi,top5_top-3-truncation,top5_condorcet,top5_minimax,top5_smith_plurality,top5_smith_irv,top5_smith-minimax,top5_ranked-pairs,top5_bucklin,top5_approval
raw_data/america/processed_data/Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,5,['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE']
raw_data/america/processed_data/Alameda County/Oakland_11082016_CouncilAtLrg.csv,6,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN']
raw_data/america/processed_data/Alameda County/Berkeley_11062018_CityCouncilDistrict1.csv,5,['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI']
raw_data/america/processed_data/Alameda County/Oakland_11062012_CityAttorney.csv,4,['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER']
raw_data/america/processed_data/Alameda County/Berkeley_11082016_Mayor.csv,9,['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN']
raw_data/america/processed_data/Alameda County/SanLeandro_11062018_Mayor.csv,5,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER']
raw_data/america/processed_data/Alameda County/Oakland_11022010_SchoolDirectorDistrict6.csv,3,['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS']
raw_data/america/processed_data/Alameda County/Oakland_11022010_SchoolDirectorDistrict4.csv,4,['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE']
raw_data/america/processed_data/Alameda County/Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV.csv,5,['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN']
raw_data/america/processed_data/Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,5,['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN']
raw_data/america/processed_data/Alameda County/Oakland_11082022_CityAuditor.csv,3,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY']
raw_data/america/processed_data/Alameda County/Berkeley_11062018_CityCouncilDistrict7.csv,4,['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON']
raw_data/america/processed_data/Alameda County/Oakland_11022010_Mayor.csv,12,['DON PERATA'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['DON PERATA'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN']
raw_data/america/processed_data/Alameda County/Berkeley_11052024_Mayor.csv,7,['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII']
raw_data/america/processed_data/Alameda County/Oakland_11022010_SchoolDirectorDistrict2.csv,3,['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA']
raw_data/america/processed_data/Alameda County/Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,5,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO']
raw_data/america/processed_data/Alameda County/Oakland_11082022_Mayor.csv,12,['LOREN MANUEL TAYLOR'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['LOREN MANUEL TAYLOR'],['SHENG THAO'],['SHENG THAO'],['LOREN MANUEL TAYLOR'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO']
raw_data/america/processed_data/Alameda County/Berkeley_11062018_CityCouncilDistrict4.csv,4,['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON']
raw_data/america/processed_data/Alameda County/Oakland_11052024_CityAttorney.csv,4,['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON']
raw_data/america/processed_data/Alameda County/Berkeley_03072017_CityCouncilDistrict4.csv,3,['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON']
raw_data/america/processed_data/Alameda County/Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV.csv,5,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT']
raw_data/america/processed_data/Alameda County/Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,5,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB']
raw_data/america/processed_data/Alameda County/Oakland_11042014_SchoolDirectorDistrict6.csv,3,['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES']
raw_data/america/processed_data/Alameda County/Oakland_11082016_SchoolDirectorDistrict3.csv,6,['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],"[""KHARYSHI ''MS. K'' WIGINTON""]",['JUMOKE HINTON HODGE']
raw_data/america/processed_data/Alameda County/Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,7,['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS']
raw_data/america/processed_data/Alameda County/Berkeley_11052024_CityCouncilD6.csv,4,['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY']
raw_data/america/processed_data/Alameda County/Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,7,['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON']
raw_data/america/processed_data/Alameda County/Oakland_11062012_SchoolDirectorDistrict1.csv,4,['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON']
raw_data/america/processed_data/Alameda County/Oakland_11062018_SchoolDirectorDistrict6.csv,3,['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES']
raw_data/america/processed_data/Alameda County/Oakland_11062018_CityCouncilDistrict2.csv,4,['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS']
raw_data/america/processed_data/Alameda County/SanLeandro_11042014_CountyCouncilDistrict5.csv,4,['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ']
