file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om-no-uwi,top4_borda-avg-no-uwi,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/american/processed_data/Alameda County/Oakland_11062012_SchoolDirectorDistrict7.csv,4,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS']
raw_data/american/processed_data/Alameda County/SanLeandro_11042014_CountyCouncilDistrict1.csv,5,['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX']
raw_data/american/processed_data/Alameda County/Oakland_11032020_CityAttorneyOaklandRCV.csv,4,['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER']
raw_data/american/processed_data/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,8,['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],"['PAM HARRIS', 'SHENG THAO']",['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],"['PAM HARRIS', 'SHENG THAO']",['SHENG THAO']
raw_data/american/processed_data/Alameda County/Oakland_11062018_CityCouncilDistrict6.csv,6,['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR']
raw_data/american/processed_data/Alameda County/SanLeandro_11042014_CountyCouncilDistrict3.csv,4,['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS']
raw_data/american/processed_data/Alameda County/Oakland_11022010_CityAuditor.csv,4,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY']
raw_data/american/processed_data/Alameda County/Oakland_11062018_SchoolDirectorDistrict2.csv,2,['AIMEE ENG'],['AIMEE ENG'],[None],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],[None],['AIMEE ENG'],[None],['AIMEE ENG'],['AIMEE ENG'],[None],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],[None],['AIMEE ENG'],[None]
raw_data/american/processed_data/Alameda County/Berkeley_11052024_CityCouncilD3.csv,5,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT']
raw_data/american/processed_data/Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,4,['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES']
raw_data/american/processed_data/Alameda County/Berkeley_11052024_CityCouncilD2.csv,4,['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN']
raw_data/american/processed_data/Alameda County/Oakland_11082016_CityAttorney.csv,2,['BARBARA J. PARKER'],['BARBARA J. PARKER'],[None],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],[None],['BARBARA J. PARKER'],[None],['BARBARA J. PARKER'],['BARBARA J. PARKER'],[None],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],[None],['BARBARA J. PARKER'],[None]
raw_data/american/processed_data/Alameda County/Oakland_11062018_CityAuditor.csv,3,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY']
raw_data/american/processed_data/Alameda County/Oakland_11082016_SchoolDirectorDistrict7.csv,3,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS']
raw_data/american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict7.csv,5,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],"[""CECILIA ''CES'' ROSALES"", 'KRISS WORTHINGTON', 'GEORGE BEIER']",['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],"[""CECILIA ''CES'' ROSALES"", 'KRISS WORTHINGTON', 'GEORGE BEIER']",['KRISS WORTHINGTON']
raw_data/american/processed_data/Alameda County/SanLeandro_11082016_CountyCouncilDistrict4.csv,2,['BENNY LEE'],['BENNY LEE'],[None],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],[None],['BENNY LEE'],[None],['BENNY LEE'],['BENNY LEE'],[None],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],[None],['BENNY LEE'],[None]
raw_data/american/processed_data/Alameda County/SanLeandro_11042014_Mayor.csv,5,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],"['DIANA SOUZA', 'PAULINE RUSSO CUTTER']",['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],"['DIANA SOUZA', 'PAULINE RUSSO CUTTER']",['PAULINE RUSSO CUTTER']
raw_data/american/processed_data/Alameda County/Oakland_11052024_CityCouncilD3.csv,8,['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],"['WARREN MITCHELL LOGAN', 'CARROLL FIFE']",['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],"['WARREN MITCHELL LOGAN', 'CARROLL FIFE']",['CARROLL FIFE']
raw_data/american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict3.csv,3,['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY']
raw_data/american/processed_data/Alameda County/Berkeley_11032020_MayorBerkeleyRCV.csv,6,['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN']
raw_data/american/processed_data/Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,4,['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA']
raw_data/american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,8,['SEAN SULLIVAN'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['SEAN SULLIVAN'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],"['SEAN SULLIVAN', 'LYNETTE GIBSON-MCELHANEY', 'NYEISHA DEWITT']",['LYNETTE GIBSON-MCELHANEY'],['SEAN SULLIVAN'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['SEAN SULLIVAN'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],"['SEAN SULLIVAN', 'LYNETTE GIBSON-MCELHANEY', 'NYEISHA DEWITT']",['LYNETTE GIBSON-MCELHANEY']
raw_data/american/processed_data/Alameda County/Oakland_11082022_Schoolboarddistrict2.csv,5,['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],"['DAVID KAKISHIBA', 'JENNIFER BROUHARD']",['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],"['DAVID KAKISHIBA', 'JENNIFER BROUHARD']",['JENNIFER BROUHARD']
raw_data/american/processed_data/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,6,['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],"['DANA KING', 'ABEL GUILLEN']",['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],"['DANA KING', 'ABEL GUILLEN']",['ABEL GUILLEN']
raw_data/american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict4.csv,6,['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN']
raw_data/american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,9,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],"['DAN KALB', 'AMY LEMLEY', 'RICHARD RAYA']",['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],"['DAN KALB', 'AMY LEMLEY']",['DAN KALB']
raw_data/american/processed_data/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,6,['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],"['CHRIS CROW', 'DARLENE DAEVU', 'BENNY LEE']",['BENNY LEE']
raw_data/american/processed_data/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,6,['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],"['RUBEN STORY', 'IGOR A. TREGUB']",['IGOR A. TREGUB'],['RUBEN STORY'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['RUBEN STORY'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],"['RUBEN STORY', 'IGOR A. TREGUB']",['IGOR A. TREGUB']
raw_data/american/processed_data/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,6,['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],"['LEROY ROCHES GAINES', 'MIKE HUTCHINSON']",['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],"['LEROY ROCHES GAINES', 'MIKE HUTCHINSON']",['MIKE HUTCHINSON']
raw_data/american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,3,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB']
raw_data/american/processed_data/Alameda County/Oakland_11052024_CityCouncilD1.csv,5,['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER']
