ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
939931_00001_2281503,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_6374396,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_6390306,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_3120584,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7165835,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_4137248,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7352730,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_1567337,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7634570,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_4332473,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7714481,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_2252947,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7887372,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_4401222,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_7905847,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_4903651,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_4011986,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_8606315,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_8710678,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_5114857,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_9198001,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_2058067,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_9289860,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
939931_00001_2543128,Ballot 43 - Type 43,Election Day,Judicial 4,Judicial,39-931 Russian Mission,39-931 Russian Mission,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000001,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000010,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000005,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000009,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000011,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000004,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000007,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000003,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000002,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000012,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000013,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000008,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
94100_00046_000006,Ballot 45 - Type 45,Absentee,Judicial 2,Judicial,District 40 - Absentee,District 40 - Absentee,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_912894_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_912863_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_911860_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_909709_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_908676_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_905745_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_905710_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_905631_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_658155_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_657154_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_650960_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_649861_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_647834_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_646837_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_641806_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_534352_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_531396_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_407616_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_406618_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_402610_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_268043_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_268015_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_201666_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_200760_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_162720_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_160875_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_081433_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_081425_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_056148_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_047897_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_040882_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_949315_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_948575_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_947574_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_946577_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_946508_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_677644_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_676616_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_673611_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_671656_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_668766_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_663787_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_659963_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_539493_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_537354_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_536386_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_415200_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_413897_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_412820_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_411839_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_288165_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_287196_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_286198_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_223169_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_222283_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_171694_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_166732_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_092035_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,Write-in,"Olson, Donald C. ""Donny""",1,2
39926_00000_090575_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_077676_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_048894_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_003982_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_929103_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_927223_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_926237_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_924228_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_921206_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_920100_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_919299_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_918897_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_687402_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_685645_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_685610_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_685431_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_685422_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_681470_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_681405_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_678645_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_552425_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_548546_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_545380_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_410861_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_410275_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_408644_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,Write-in,"Olson, Donald C. ""Donny""",1,2
39926_00000_306992_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_306968_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_300020_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_299839_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_224246_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_223217_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_165879_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_164721_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_108974_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_107908_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_049234_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_031275_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_969539_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_965061_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_963579_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_962023_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_957496_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_950630_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,Write-in,skipped,1,2
39926_00000_949521_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,Write-in,skipped,1,2
39926_00000_704616_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_703642_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_702656_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_697006_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_692017_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_690519_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_687478_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_562077_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
39926_00000_557427_,Ballot 44 - Type 44,Election Day,Judicial 2,Judicial,39-926 Nome No. 2,39-926 Nome No. 2,Region IV,"Olson, Donald C. ""Donny""",skipped,1,2
