ballotID,ward,rank1,rank2,rank3,rank4,numSeats,numCands
3409,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3438,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3564,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3637,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3751,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3821,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3836,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3841,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3881,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
3905,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4055,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4134,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4138,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4202,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4278,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4286,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4298,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4310,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4311,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4357,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4505,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4528,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4533,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4615,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4715,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4754,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4765,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4885,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4927,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
4994,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5003,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5017,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5084,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5107,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5157,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5160,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5172,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5212,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5280,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5369,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5376,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5389,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5413,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5414,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5518,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5538,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5587,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5616,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5690,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5702,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5703,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5734,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5740,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5746,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5903,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5925,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5933,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5946,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5959,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
5998,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6123,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6157,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6197,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6207,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6297,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
6329,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,1,4
2731,300,Mimi Diez,skipped,skipped,skipped,1,4
4493,300,Randy Gibson,Mimi Diez,skipped,skipped,1,4
186,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
246,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
255,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
312,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
319,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
371,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
517,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
605,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
621,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
642,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
687,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
694,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
697,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
762,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
832,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
853,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1016,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1262,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1288,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1338,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1499,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1500,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1740,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1749,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1896,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
1917,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
2053,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
2213,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
2415,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
2811,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3042,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3097,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3335,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3635,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3739,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3746,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3781,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
3782,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4053,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4132,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4133,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4194,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4248,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4265,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4266,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4280,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4359,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4392,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4541,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4675,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4740,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4784,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4816,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4886,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4891,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4899,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4929,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4959,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4970,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
4974,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5019,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5034,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5035,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5117,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5119,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5120,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5134,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5161,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5181,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5208,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5274,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5286,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5303,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5339,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5375,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5426,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5427,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5441,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5445,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5459,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5469,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5470,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5532,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5671,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5688,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5774,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
5988,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
6036,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
6039,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
6107,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
6155,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
6287,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,1,4
2322,300,Randy Gibson,writein,Mimi Diez,skipped,1,4
107,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
520,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
563,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
581,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
695,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
797,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
805,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
888,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
907,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
997,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1077,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1122,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1254,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1258,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1298,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1306,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1440,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1468,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1469,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1509,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1549,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1901,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
1990,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2036,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2088,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2105,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2329,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2356,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2389,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2505,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2507,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2556,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2604,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2736,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2783,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2785,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2907,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2909,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
2940,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3092,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3122,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3174,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3176,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3178,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3377,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3392,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3769,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3796,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3895,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3947,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3953,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3965,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
3991,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4234,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4235,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4249,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4256,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4262,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4263,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4344,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4347,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4478,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4498,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4508,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4603,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4658,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4659,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4940,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4949,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4957,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4973,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
4985,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5005,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5016,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5088,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5126,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5129,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5137,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5156,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5364,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5371,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5395,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5423,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5474,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5520,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5544,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5563,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5618,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5624,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5635,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5651,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5748,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5835,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5893,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
5960,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
6043,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
6137,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
6272,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
6412,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,1,4
56,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
57,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
106,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
259,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
327,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
503,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
606,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
646,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
717,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
733,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
837,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
851,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
882,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1064,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1129,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1180,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1208,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1275,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1312,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1324,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1399,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1429,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1460,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1547,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1581,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1711,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1744,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
1948,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2083,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2084,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2111,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2191,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2206,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2225,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2323,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2465,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2515,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2934,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
2955,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3096,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3200,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3237,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3477,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3610,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3718,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3724,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3738,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3748,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3797,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
3988,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4051,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4052,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4074,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4104,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4119,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4252,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4296,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4319,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4320,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4507,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4591,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4647,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4655,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4788,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4802,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4825,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4845,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5214,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5276,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5305,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5360,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5487,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5569,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5576,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5584,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5585,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5691,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5781,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5795,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5798,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5834,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5843,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5926,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5927,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
5928,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6040,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6063,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6071,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6276,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6330,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6347,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6348,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
6411,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,1,4
4724,300,Randy Gibson,Mimi Diez,skipped,skipped,1,4
561,300,Alex Hadden,Randy Gibson,skipped,skipped,1,4
1279,300,Randy Gibson,Alex Hadden,writein,skipped,1,4
2835,300,Randy Gibson,Alex Hadden,writein,skipped,1,4
3551,300,Randy Gibson,Mimi Diez,writein,skipped,1,4
3600,300,Randy Gibson,Alex Hadden,writein,skipped,1,4
5050,300,Randy Gibson,Alex Hadden,writein,skipped,1,4
537,300,Mimi Diez,Alex Hadden,writein,skipped,1,4
192,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
220,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
258,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
298,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
315,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
538,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
693,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
856,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
920,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
921,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1014,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1080,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1126,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1146,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1202,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1470,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1526,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1639,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1720,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1728,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
1775,300,Mimi Diez,Alex Hadden,skipped,skipped,1,4
