file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,6,['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)'],['Alan BROWN (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,6,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,6,['Andrew POLSON (Con)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Andrew POLSON (Con)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,7,['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Gary PEWS (LD)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Gary PEWS (LD)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/ForfarandDistrict_angus17-03.csv,8,['Braden DAVY (Con)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/MontroseandDistrict_angus17-08.csv,7,['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/CarnoustieandDistrict_angus17-05.csv,7,['Mark James MCDONALD (SNP)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Mark James MCDONALD (SNP)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/ArbroathEastandLunan_angus17-07.csv,8,['Derek WANN (Con)'],['Lois SPEED (Ind)'],['Derek WANN (Con)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/MonifiethandSidlaw_angus17-04.csv,5,['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)']
"analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/ArbroathWest,LethamandFriockheim_angus17-06.csv",5,['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David FAIRWEATHER (Ind)'],['David LUMGAIR (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/KirriemuirandDean_angus17-01.csv,6,['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Liz PETRIE (LD)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/angus17-ballots/BrechinandEdzell_angus17-02.csv,7,['Gavin NICOL (Con)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Gavin NICOL (Con)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Marion BLACK (Grn)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/east_preference_profile_open_from_within_ms_word_or_similar.csv,6,['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,4,['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Debbi MCCALL (SNP)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Debbi MCCALL (SNP)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)'],['Willie MCEWAN (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/west_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian22/dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,8,['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/BuckieWard_moray12-03.csv,5,['GORDON MCDONALD (SNP)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['GORDON MCDONALD (SNP)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)'],['Anne MCKAY (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/ForresWard_moray12-08.csv,10,['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/HeldonandLaichWard_moray12-05.csv,7,['Carolle RALPH (SNP)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/ElginCityNorthWard_moray12-06.csv,5,['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)']
analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/moray12-ballots/KeithandCullenWard_moray12-02.csv,5,['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)']
