file,numCands_multi,numCands_single,IRV_multi,IRV_single,approval_multi,approval_single,borda-avg_multi,borda-avg_single,borda-om_multi,borda-om_single,borda-pm_multi,borda-pm_single,bucklin_multi,bucklin_single,condorcet_multi,condorcet_single,file_multi,file_single,minimax_multi,minimax_single,plurality_multi,plurality_single,ranked-pairs_multi,ranked-pairs_single,smith-minimax_multi,smith-minimax_single,smith_irv_multi,smith_irv_single,smith_plurality_multi,smith_plurality_single,top-3-truncation_multi,top-3-truncation_single,top-two_multi,top-two_single
raw_data/scotland/processed_data/edinburgh12-ballots/CityCentreWard_edinburgh12-11.csv,5,5,['Alasdair RANKIN (SNP)'],['Alasdair RANKIN (SNP)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],raw_data/scotland/processed_data/edinburgh12-ballots/CityCentreWard_edinburgh12-11.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/CityCentreWard_edinburgh12-11.csv,['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Joanna MOWAT(Con)'],['Joanna MOWAT(Con)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Julita MAZUREK (Grn)'],['Alasdair RANKIN (SNP)'],['Alasdair RANKIN (SNP)']
raw_data/scotland/processed_data/edinburgh12-ballots/Southside_NewingtonWard_edinburgh12-15.csv,7,7,['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],raw_data/scotland/processed_data/edinburgh12-ballots/Southside_NewingtonWard_edinburgh12-15.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/Southside_NewingtonWard_edinburgh12-15.csv,['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)'],['Steve BURGESS(Grn)']
raw_data/scotland/processed_data/edinburgh12-ballots/InverleithWard_edinburgh12-05.csv,6,6,['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],raw_data/scotland/processed_data/edinburgh12-ballots/InverleithWard_edinburgh12-05.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/InverleithWard_edinburgh12-05.csv,['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)'],['Lesley HINDS(Lab)']
raw_data/scotland/processed_data/edinburgh12-ballots/Portobello_CraigmillarWard_edinburgh12-17.csv,7,7,['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],raw_data/scotland/processed_data/edinburgh12-ballots/Portobello_CraigmillarWard_edinburgh12-17.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/Portobello_CraigmillarWard_edinburgh12-17.csv,['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)'],['Maureen CHILD(Lab)']
raw_data/scotland/processed_data/edinburgh12-ballots/Colinton_FairmileheadWard_edinburgh12-08.csv,6,6,['Jason Geoffrey RUST (Con)'],['Richard LEWIS (SNP)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],raw_data/scotland/processed_data/edinburgh12-ballots/Colinton_FairmileheadWard_edinburgh12-08.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/Colinton_FairmileheadWard_edinburgh12-08.csv,['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Eric BARRY (Lab)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)'],['Jason Geoffrey RUST (Con)']
raw_data/scotland/processed_data/edinburgh12-ballots/Corstorphine_MurrayfieldWard_edinburgh12-06.csv,5,5,['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],raw_data/scotland/processed_data/edinburgh12-ballots/Corstorphine_MurrayfieldWard_edinburgh12-06.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/edinburgh12-ballots/Corstorphine_MurrayfieldWard_edinburgh12-06.csv,['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Jeremy Ross BALFOUR(Con)'],['Jeremy Ross BALFOUR(Con)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Paul EDIE(LD)'],['Jeremy Ross BALFOUR(Con)'],['Jeremy Ross BALFOUR(Con)']
raw_data/scotland/processed_data/midlothian12-ballots/MidlothianWes0_midlothian12-04_cleaned.csv,8,8,['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Helen BLACKBUR (Grn)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Owen THOMPSO (SNP)'],['Helen BLACKBUR (Grn)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],raw_data/scotland/processed_data/midlothian12-ballots/MidlothianWes0_midlothian12-04_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/MidlothianWes0_midlothian12-04_cleaned.csv,['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)'],['Andrew COVENTR (SNP)']
raw_data/scotland/processed_data/midlothian12-ballots/Penicui_midlothian12-01_cleaned.csv,5,5,['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],raw_data/scotland/processed_data/midlothian12-ballots/Penicui_midlothian12-01_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/Penicui_midlothian12-01_cleaned.csv,['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)'],['Derek ROSI (SNP)'],['Adam MONTGOMER (Lab)']
raw_data/scotland/processed_data/midlothian12-ballots/Dalkeit0_midlothian12-03_cleaned.csv,6,6,['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],raw_data/scotland/processed_data/midlothian12-ballots/Dalkeit0_midlothian12-03_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/Dalkeit0_midlothian12-03_cleaned.csv,['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)'],['Alex BENNET (Lab)']
raw_data/scotland/processed_data/midlothian12-ballots/MidlothianSout0_midlothian12-06_cleaned.csv,4,4,['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],raw_data/scotland/processed_data/midlothian12-ballots/MidlothianSout0_midlothian12-06_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/MidlothianSout0_midlothian12-06_cleaned.csv,['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)'],['Jim MUIRHEA (Lab)']
raw_data/scotland/processed_data/midlothian12-ballots/Bonnyrig0_midlothian12-02_cleaned.csv,6,6,['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Ian BAXTE (Grn)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],raw_data/scotland/processed_data/midlothian12-ballots/Bonnyrig0_midlothian12-02_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/Bonnyrig0_midlothian12-02_cleaned.csv,['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)'],['Derek MILLIGA (Lab)']
raw_data/scotland/processed_data/midlothian12-ballots/MidlothianEas0_midlothian12-05_cleaned.csv,6,6,['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],raw_data/scotland/processed_data/midlothian12-ballots/MidlothianEas0_midlothian12-05_cleaned.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/midlothian12-ballots/MidlothianEas0_midlothian12-05_cleaned.csv,['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)'],['Lisa BEATTI (SNP)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward7-KirkintillochEast&North&Twechar_ward7.csv,4,4,['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward7-KirkintillochEast&North&Twechar_ward7.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward7-KirkintillochEast&North&Twechar_ward7.csv,['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Pamela MARSHALL (SNP)'],['Pamela MARSHALL (SNP)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward1-Milngavie_ward1.csv,5,5,['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward1-Milngavie_ward1.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward1-Milngavie_ward1.csv,['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Jim GIBBONS (SNP)'],['Jim GIBBONS (SNP)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Aileen POLSON (LD)'],['Jim GIBBONS (SNP)'],['Jim GIBBONS (SNP)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward2-BearsdenNorth_ward2.csv,5,5,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward2-BearsdenNorth_ward2.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward2-BearsdenNorth_ward2.csv,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward5-BishopbriggsSouth_ward5.csv,5,5,['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward5-BishopbriggsSouth_ward5.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward5-BishopbriggsSouth_ward5.csv,['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Gordan LOW (SNP)'],['Gordan LOW (SNP)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)'],['Alan MOIR (Labour and Co-operative Party)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward3-BearsdenSouth_ward3.csv,6,6,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward3-BearsdenSouth_ward3.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward3-BearsdenSouth_ward3.csv,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Ian GALLAGHER (SNP)'],['Ian GALLAGHER (SNP)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Andrew POLSON (Con)'],['Andrew POLSON (Con)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward6-Lenzie&KirkintillochSouth_ward6.csv,5,5,['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward6-Lenzie&KirkintillochSouth_ward6.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward6-Lenzie&KirkintillochSouth_ward6.csv,['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Callum MCNALLY (Labour and Co-operative Party)'],['Callum MCNALLY (Labour and Co-operative Party)']
raw_data/scotland/processed_data/e-duns22-ballots/Ward4-BishopbriggsNorth&Campsie_ward4.csv,7,7,['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],raw_data/scotland/processed_data/e-duns22-ballots/Ward4-BishopbriggsNorth&Campsie_ward4.csv,analysis/mimic_single_party/methods/first_last_mentioned/keep_first/processed_data/e-duns22-ballots/Ward4-BishopbriggsNorth&Campsie_ward4.csv,['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)'],['Paul FERRETTI (SNP)'],['Colette MCDIARMID (Labour and Co-operative Party)']
