Index,rank1,rank2,rank3,numSeats,numCands
ER688,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER689,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER690,GORDON REYNOLDS,skipped,skipped,1,3
ER691,ROBERT HADDOCK,GORDON REYNOLDS,skipped,1,3
ER692,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER693,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER694,ROBERT HADDOCK,skipped,skipped,1,3
ER695,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER696,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER697,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER698,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER699,GORDON REYNOLDS,skipped,skipped,1,3
ER700,GORDON REYNOLDS,skipped,skipped,1,3
ER701,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER702,GORDON REYNOLDS,skipped,skipped,1,3
ER703,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER704,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER705,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER706,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER707,ROBERT HADDOCK,skipped,skipped,1,3
ER708,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER709,ROBERT HADDOCK,skipped,skipped,1,3
ER710,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER711,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER712,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER713,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER714,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER715,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER716,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER717,GEORGE D. POTTER,skipped,skipped,1,3
ER718,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER719,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER720,GEORGE D. POTTER,skipped,skipped,1,3
ER721,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER722,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER723,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER724,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER725,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER726,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER727,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER728,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER729,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER730,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER731,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER732,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER733,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER734,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER735,GORDON REYNOLDS,skipped,skipped,1,3
ER736,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER737,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER738,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER739,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER740,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER742,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER743,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER744,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER745,GEORGE D. POTTER,GORDON REYNOLDS,skipped,1,3
ER746,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER747,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER748,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER749,GORDON REYNOLDS,skipped,skipped,1,3
ER750,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER751,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER752,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER753,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER754,GORDON REYNOLDS,skipped,skipped,1,3
ER755,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER756,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER757,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER758,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER759,ROBERT HADDOCK,skipped,skipped,1,3
ER760,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER761,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER762,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER763,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER764,GORDON REYNOLDS,skipped,skipped,1,3
ER765,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER766,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER767,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER768,GEORGE D. POTTER,skipped,skipped,1,3
ER769,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER770,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER771,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER772,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER773,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER774,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER775,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER776,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER777,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER778,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER779,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER780,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER781,ROBERT HADDOCK,skipped,skipped,1,3
ER782,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER783,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER784,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER785,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER786,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER787,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER788,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER789,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER790,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER791,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER792,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER793,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER794,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER795,GORDON REYNOLDS,skipped,skipped,1,3
ER796,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER797,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER798,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER799,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER800,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER801,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER802,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER803,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER804,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER805,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER806,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER807,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER808,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER810,GORDON REYNOLDS,skipped,skipped,1,3
ER811,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER812,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER813,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER814,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER815,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER816,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER817,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER818,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER819,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER820,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER821,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER822,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER823,ROBERT HADDOCK,GORDON REYNOLDS,skipped,1,3
ER824,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER825,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER826,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER827,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER828,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER829,GORDON REYNOLDS,skipped,skipped,1,3
ER830,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER831,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER832,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER833,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER834,GEORGE D. POTTER,skipped,skipped,1,3
ER835,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER836,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER837,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER838,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER839,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER840,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER841,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER842,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER843,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER844,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER845,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER846,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER847,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER848,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER849,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER850,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER851,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER852,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER853,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER854,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER855,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER856,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER857,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER858,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER859,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER860,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER861,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER862,GEORGE D. POTTER,GORDON REYNOLDS,skipped,1,3
ER863,ROBERT HADDOCK,skipped,skipped,1,3
ER864,GEORGE D. POTTER,skipped,skipped,1,3
ER865,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER866,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER867,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER868,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER869,GORDON REYNOLDS,skipped,skipped,1,3
ER870,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER871,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER872,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER873,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER874,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER875,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER876,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER877,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER878,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER879,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER880,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER881,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER882,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER883,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER884,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER885,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER886,ROBERT HADDOCK,GORDON REYNOLDS,skipped,1,3
ER887,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER888,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER889,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER890,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER891,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER892,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER893,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER894,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER895,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER896,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER897,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER898,GORDON REYNOLDS,skipped,skipped,1,3
ER899,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER900,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER901,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER902,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER903,GEORGE D. POTTER,skipped,skipped,1,3
ER904,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER905,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER906,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER907,GORDON REYNOLDS,skipped,skipped,1,3
ER908,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER909,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER910,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER911,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER912,GORDON REYNOLDS,skipped,skipped,1,3
ER913,GORDON REYNOLDS,skipped,skipped,1,3
ER914,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER915,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER916,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER917,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER918,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER919,GORDON REYNOLDS,skipped,skipped,1,3
ER920,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER921,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER922,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER923,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER924,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER925,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER926,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER927,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER928,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER929,ROBERT HADDOCK,skipped,skipped,1,3
ER930,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER931,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER932,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER933,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER934,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER935,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER936,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER937,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER938,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER939,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER940,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER941,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER942,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER943,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER944,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER945,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER946,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER947,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER948,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER949,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER950,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER951,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER952,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER953,ROBERT HADDOCK,skipped,skipped,1,3
ER954,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER955,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER956,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER957,GEORGE D. POTTER,skipped,skipped,1,3
ER958,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER959,GORDON REYNOLDS,skipped,skipped,1,3
ER960,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER961,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER962,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER963,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER964,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER965,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER966,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER967,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER968,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER969,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER970,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER971,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER972,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER973,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER974,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER975,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER976,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER977,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER978,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER979,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER980,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER981,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER982,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER983,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER984,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER985,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER986,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER987,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER988,ROBERT HADDOCK,GORDON REYNOLDS,skipped,1,3
ER989,ROBERT HADDOCK,GEORGE D. POTTER,skipped,1,3
ER990,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER991,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER992,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER993,GEORGE D. POTTER,skipped,skipped,1,3
ER994,ROBERT HADDOCK,GORDON REYNOLDS,skipped,1,3
ER995,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER996,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER997,GORDON REYNOLDS,skipped,skipped,1,3
ER998,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER999,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1000,GORDON REYNOLDS,skipped,skipped,1,3
ER1001,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER1002,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1003,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER1004,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER1005,GORDON REYNOLDS,skipped,skipped,1,3
ER1006,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER1007,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER1008,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER1009,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER1010,GEORGE D. POTTER,GORDON REYNOLDS,skipped,1,3
ER1011,GEORGE D. POTTER,ROBERT HADDOCK,skipped,1,3
ER1012,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1013,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER1014,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER1015,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER1016,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1017,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,1,3
ER1018,ROBERT HADDOCK,skipped,skipped,1,3
ER1019,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,1,3
ER1020,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,1,3
ER1021,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER1022,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,1,3
ER1023,GORDON REYNOLDS,ROBERT HADDOCK,skipped,1,3
ER1024,GEORGE D. POTTER,GORDON REYNOLDS,skipped,1,3
ER1025,GORDON REYNOLDS,skipped,skipped,1,3
ER1026,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,1,3
ER1027,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1028,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,1,3
ER1029,GORDON REYNOLDS,skipped,skipped,1,3
