Index,rank1,rank2,rank3,Num cands,Num seats
ER343,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER344,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER345,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER346,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER347,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER348,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER349,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER350,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER351,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER352,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER353,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER354,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER355,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER356,ROBERT HADDOCK,skipped,skipped,3,1
ER357,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER358,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER359,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER360,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER361,GEORGE D. POTTER,skipped,skipped,3,1
ER362,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER363,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER364,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER365,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER366,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER367,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER368,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER369,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER370,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER371,GORDON REYNOLDS,skipped,skipped,3,1
ER372,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER373,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER374,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER375,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER376,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER377,GORDON REYNOLDS,skipped,skipped,3,1
ER378,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER379,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER380,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER381,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER382,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER383,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER384,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER385,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER386,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER387,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER388,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER389,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER390,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER391,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER392,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER393,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER394,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER395,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER396,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER397,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER398,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER399,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER400,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER401,GORDON REYNOLDS,skipped,skipped,3,1
ER402,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER403,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER404,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER405,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER406,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER407,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER408,GORDON REYNOLDS,skipped,skipped,3,1
ER409,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER410,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER411,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER412,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER413,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER414,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER415,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER416,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER417,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER418,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER419,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER420,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER421,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER422,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER423,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER424,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER425,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER426,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER427,GORDON REYNOLDS,skipped,skipped,3,1
ER428,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER429,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER430,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER431,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER432,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER433,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER434,GEORGE D. POTTER,skipped,skipped,3,1
ER435,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER436,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER437,GEORGE D. POTTER,skipped,skipped,3,1
ER438,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER439,GORDON REYNOLDS,skipped,skipped,3,1
ER440,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER441,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER442,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER443,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER444,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER445,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER446,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER447,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER448,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER449,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER450,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER451,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER452,GEORGE D. POTTER,skipped,skipped,3,1
ER453,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER454,ROBERT HADDOCK,skipped,skipped,3,1
ER455,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER456,ROBERT HADDOCK,skipped,skipped,3,1
ER457,GORDON REYNOLDS,skipped,skipped,3,1
ER458,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER459,GORDON REYNOLDS,skipped,skipped,3,1
ER460,ROBERT HADDOCK,skipped,skipped,3,1
ER461,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER462,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER463,GORDON REYNOLDS,skipped,skipped,3,1
ER464,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER465,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER466,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER467,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER468,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER469,GEORGE D. POTTER,skipped,skipped,3,1
ER470,GORDON REYNOLDS,skipped,skipped,3,1
ER471,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER472,GEORGE D. POTTER,skipped,skipped,3,1
ER473,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER474,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER475,GORDON REYNOLDS,skipped,skipped,3,1
ER476,GORDON REYNOLDS,skipped,skipped,3,1
ER477,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER478,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER479,GORDON REYNOLDS,skipped,skipped,3,1
ER480,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER481,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER482,GEORGE D. POTTER,skipped,skipped,3,1
ER483,GORDON REYNOLDS,skipped,skipped,3,1
ER484,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER485,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER486,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER487,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER488,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER489,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER490,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER491,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER492,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER493,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER494,ROBERT HADDOCK,skipped,skipped,3,1
ER495,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER496,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER497,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER498,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER499,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER500,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER501,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER502,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER503,GORDON REYNOLDS,skipped,skipped,3,1
ER504,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER505,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER506,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER507,GORDON REYNOLDS,skipped,skipped,3,1
ER508,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER509,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER510,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER511,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER512,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER513,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER514,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER515,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER516,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER517,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER518,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER519,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER520,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER521,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER522,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER523,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER524,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER525,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER526,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER527,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER528,GORDON REYNOLDS,skipped,skipped,3,1
ER529,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER530,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER531,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER532,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER533,GORDON REYNOLDS,skipped,skipped,3,1
ER534,GORDON REYNOLDS,skipped,skipped,3,1
ER535,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER536,GORDON REYNOLDS,skipped,skipped,3,1
ER537,GORDON REYNOLDS,skipped,skipped,3,1
ER538,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER539,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER540,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER541,GORDON REYNOLDS,skipped,skipped,3,1
ER542,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER543,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER544,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER545,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER546,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER547,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER548,GORDON REYNOLDS,skipped,skipped,3,1
ER549,ROBERT HADDOCK,GEORGE D. POTTER,skipped,3,1
ER550,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER551,GEORGE D. POTTER,skipped,skipped,3,1
ER552,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER553,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER554,GEORGE D. POTTER,skipped,skipped,3,1
ER555,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER556,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER557,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER558,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER559,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER560,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER561,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER562,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER563,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER564,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER565,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER566,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER567,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER568,GORDON REYNOLDS,skipped,skipped,3,1
ER569,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER570,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER571,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER572,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER573,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER574,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER575,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER576,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER577,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER578,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER579,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER580,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER581,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER582,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER583,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER584,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER585,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER586,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER587,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER588,GEORGE D. POTTER,skipped,skipped,3,1
ER589,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER590,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER591,GORDON REYNOLDS,skipped,skipped,3,1
ER592,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER593,GORDON REYNOLDS,skipped,skipped,3,1
ER594,GEORGE D. POTTER,GORDON REYNOLDS,skipped,3,1
ER595,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER596,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER597,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER598,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER599,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER600,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER601,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER602,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER603,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER604,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER605,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER606,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER607,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER608,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER609,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER610,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER611,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER612,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER613,GEORGE D. POTTER,skipped,skipped,3,1
ER614,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER615,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER616,ROBERT HADDOCK,skipped,skipped,3,1
ER617,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER618,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER619,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER620,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER621,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER622,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER623,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER624,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER625,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER626,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER627,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER628,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER629,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER630,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER631,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER632,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER633,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER634,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER635,ROBERT HADDOCK,GORDON REYNOLDS,skipped,3,1
ER636,GORDON REYNOLDS,skipped,skipped,3,1
ER637,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER638,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER639,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER640,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER641,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER642,GORDON REYNOLDS,skipped,skipped,3,1
ER643,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER644,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER645,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER646,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER647,GEORGE D. POTTER,GORDON REYNOLDS,ROBERT HADDOCK,3,1
ER648,GORDON REYNOLDS,skipped,skipped,3,1
ER649,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER650,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER651,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER652,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER653,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER654,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER655,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER656,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER657,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER658,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
ER659,GORDON REYNOLDS,skipped,skipped,3,1
ER660,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER661,ROBERT HADDOCK,skipped,skipped,3,1
ER662,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER663,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER664,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER665,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER666,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER667,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER668,ROBERT HADDOCK,skipped,skipped,3,1
ER669,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER670,ROBERT HADDOCK,skipped,skipped,3,1
ER671,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER672,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER673,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER674,GEORGE D. POTTER,ROBERT HADDOCK,GORDON REYNOLDS,3,1
ER675,GORDON REYNOLDS,skipped,skipped,3,1
ER676,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER677,GORDON REYNOLDS,GEORGE D. POTTER,skipped,3,1
ER678,ROBERT HADDOCK,skipped,skipped,3,1
ER679,GORDON REYNOLDS,skipped,skipped,3,1
ER680,GORDON REYNOLDS,GEORGE D. POTTER,ROBERT HADDOCK,3,1
ER681,GORDON REYNOLDS,ROBERT HADDOCK,skipped,3,1
ER682,GEORGE D. POTTER,skipped,skipped,3,1
ER683,ROBERT HADDOCK,GEORGE D. POTTER,GORDON REYNOLDS,3,1
ER684,ROBERT HADDOCK,GORDON REYNOLDS,GEORGE D. POTTER,3,1
ER685,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER686,GORDON REYNOLDS,ROBERT HADDOCK,GEORGE D. POTTER,3,1
ER687,GEORGE D. POTTER,ROBERT HADDOCK,skipped,3,1
