Index,rank1,rank2,rank3,Num cands,Num seats
SP3324,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3325,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3326,MATT PACKARD,skipped,skipped,3,1
SP3327,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3328,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3329,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3330,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3331,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3332,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3333,MATT PACKARD,skipped,skipped,3,1
SP3334,MATT PACKARD,skipped,skipped,3,1
SP3335,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3336,RYAN MILLER,skipped,skipped,3,1
SP3337,MATT PACKARD,skipped,skipped,3,1
SP3338,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3339,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3340,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,3,1
SP3341,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3342,MATT PACKARD,skipped,skipped,3,1
SP3343,MATT PACKARD,skipped,skipped,3,1
SP3344,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3345,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3346,MATT PACKARD,skipped,skipped,3,1
SP3347,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3348,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3349,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3350,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3351,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3352,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,3,1
SP3353,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3354,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3355,MATT PACKARD,skipped,skipped,3,1
SP3356,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3357,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3358,RYAN MILLER,skipped,skipped,3,1
SP3359,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3360,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3361,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3362,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3363,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3364,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3365,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3366,MATT PACKARD,skipped,skipped,3,1
SP3367,MATT PACKARD,skipped,skipped,3,1
SP3368,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3369,MATT PACKARD,skipped,skipped,3,1
SP3370,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3371,MATT PACKARD,skipped,skipped,3,1
SP3372,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3373,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3374,MATT PACKARD,skipped,skipped,3,1
SP3375,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3376,MATT PACKARD,skipped,skipped,3,1
SP3377,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3378,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3379,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3380,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3381,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3382,MATT PACKARD,skipped,skipped,3,1
SP3383,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3384,MATT PACKARD,skipped,skipped,3,1
SP3385,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3386,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3387,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3388,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3389,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3390,MATT PACKARD,skipped,skipped,3,1
SP3391,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3392,MATT PACKARD,skipped,skipped,3,1
SP3393,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3394,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3395,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3396,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3397,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3398,MATT PACKARD,skipped,skipped,3,1
SP3399,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3400,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3401,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3402,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3403,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3404,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3405,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3406,MATT PACKARD,skipped,skipped,3,1
SP3407,MATT PACKARD,RYAN MILLER,skipped,3,1
SP3408,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3409,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3410,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3411,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3412,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3414,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3415,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3416,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3417,MATT PACKARD,skipped,skipped,3,1
SP3418,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3419,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,3,1
SP3420,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3421,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3422,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3423,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3424,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3425,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3426,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3427,MATT PACKARD,skipped,skipped,3,1
SP3428,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3429,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3430,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3431,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3433,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3434,MATT PACKARD,skipped,skipped,3,1
SP3435,MATT PACKARD,skipped,skipped,3,1
SP3436,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3437,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3438,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3439,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3440,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3441,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3442,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3443,MATT PACKARD,skipped,skipped,3,1
SP3444,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3445,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,3,1
SP3446,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3447,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3448,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3449,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3450,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3451,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3452,MATT PACKARD,skipped,skipped,3,1
SP3453,MATT PACKARD,skipped,skipped,3,1
SP3454,MATT PACKARD,skipped,skipped,3,1
SP3455,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3456,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3457,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3458,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3459,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3460,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3461,MATT PACKARD,skipped,skipped,3,1
SP3463,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3464,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3465,MATT PACKARD,skipped,skipped,3,1
SP3466,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3467,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3468,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3470,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3471,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3472,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3473,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3474,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3475,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3476,MATT PACKARD,skipped,skipped,3,1
SP3477,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3478,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3479,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3480,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3481,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3482,MATT PACKARD,skipped,skipped,3,1
SP3483,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3484,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3485,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3486,MATT PACKARD,skipped,skipped,3,1
SP3487,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3488,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3489,MATT PACKARD,skipped,skipped,3,1
SP3490,MATT PACKARD,skipped,skipped,3,1
SP3491,MATT PACKARD,skipped,skipped,3,1
SP3492,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3493,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3494,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3495,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3496,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3497,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3498,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3499,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3500,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3501,MATT PACKARD,skipped,skipped,3,1
SP3502,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3503,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3504,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3505,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3506,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3507,MATT PACKARD,skipped,skipped,3,1
SP3508,MATT PACKARD,skipped,skipped,3,1
SP3509,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3510,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3511,MATT PACKARD,skipped,skipped,3,1
SP3512,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3513,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3514,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3515,MATT PACKARD,skipped,skipped,3,1
SP3516,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3517,MATT PACKARD,skipped,skipped,3,1
SP3518,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3519,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3520,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3521,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3522,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3523,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3526,RYAN MILLER,skipped,skipped,3,1
SP3527,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3528,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3529,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3530,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3531,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3532,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3533,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3534,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3535,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3536,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3537,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3538,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3539,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3540,MATT PACKARD,skipped,skipped,3,1
SP3541,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3542,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,3,1
SP3543,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3544,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3545,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3546,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3547,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3548,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3549,MATT PACKARD,skipped,skipped,3,1
SP3550,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3551,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3552,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3553,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3554,MATT PACKARD,skipped,skipped,3,1
SP3555,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3556,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3557,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3558,MATT PACKARD,skipped,skipped,3,1
SP3559,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3560,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3561,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3562,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3563,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3565,RYAN MILLER,skipped,skipped,3,1
SP3566,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3567,RYAN MILLER,skipped,skipped,3,1
SP3568,RYAN MILLER,skipped,skipped,3,1
SP3569,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3570,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3571,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3572,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3573,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3574,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3576,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3577,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3579,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3581,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3582,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3583,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3584,MATT PACKARD,skipped,skipped,3,1
SP3585,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3586,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3587,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3588,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3589,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3590,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3591,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3592,MATT PACKARD,skipped,skipped,3,1
SP3594,MATT PACKARD,skipped,skipped,3,1
SP3595,RYAN MILLER,skipped,skipped,3,1
SP3596,MATT PACKARD,skipped,skipped,3,1
SP3598,MATT PACKARD,skipped,skipped,3,1
SP3599,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3600,MATT PACKARD,skipped,skipped,3,1
SP3601,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3602,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3603,MATT PACKARD,skipped,skipped,3,1
SP3604,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3605,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3606,MATT PACKARD,skipped,skipped,3,1
SP3607,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3608,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3609,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3610,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3611,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3612,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3613,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3614,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3615,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3616,RYAN MILLER,skipped,skipped,3,1
SP3617,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3618,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3619,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3620,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3621,MATT PACKARD,skipped,skipped,3,1
SP3622,MATT PACKARD,skipped,skipped,3,1
SP3623,MATT PACKARD,skipped,skipped,3,1
SP3624,MATT PACKARD,skipped,skipped,3,1
SP3625,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3626,MATT PACKARD,skipped,skipped,3,1
SP3627,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3628,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3629,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3630,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3631,MATT PACKARD,skipped,skipped,3,1
SP3632,MATT PACKARD,skipped,skipped,3,1
SP3633,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3634,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3635,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3636,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3637,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3638,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3640,MATT PACKARD,skipped,skipped,3,1
SP3641,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3642,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3643,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3644,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3645,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3646,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3647,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,3,1
SP3648,MATT PACKARD,skipped,skipped,3,1
SP3649,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3650,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3651,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3652,MATT PACKARD,skipped,skipped,3,1
SP3653,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3654,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3655,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3656,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3657,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3658,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3659,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3660,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,3,1
SP3661,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3663,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3664,MATT PACKARD,skipped,skipped,3,1
SP3665,MATTHEW NORMAN BRADLEY,skipped,skipped,3,1
SP3666,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3667,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3668,MATT PACKARD,skipped,skipped,3,1
SP3669,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3670,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3671,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3672,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3673,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3674,MATT PACKARD,skipped,skipped,3,1
SP3675,MATT PACKARD,skipped,skipped,3,1
SP3676,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,3,1
SP3677,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,3,1
SP3678,MATT PACKARD,skipped,skipped,3,1
SP3679,MATT PACKARD,skipped,skipped,3,1
SP3680,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3681,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,3,1
SP3682,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
SP3683,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,3,1
