Index,rank1,rank2,rank3,Num cands,Num seats
VI706,JULIE FULLMER,skipped,skipped,3,1
VI707,JULIE FULLMER,skipped,skipped,3,1
VI708,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI709,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI710,JULIE FULLMER,skipped,skipped,3,1
VI711,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI712,JULIE FULLMER,skipped,skipped,3,1
VI713,JULIE FULLMER,skipped,skipped,3,1
VI714,JULIE FULLMER,skipped,skipped,3,1
VI715,JULIE FULLMER,skipped,skipped,3,1
VI716,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI717,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI718,JULIE FULLMER,skipped,skipped,3,1
VI719,JULIE FULLMER,skipped,skipped,3,1
VI720,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI721,JULIE FULLMER,skipped,skipped,3,1
VI722,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI723,JULIE FULLMER,skipped,skipped,3,1
VI724,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI725,JULIE FULLMER,skipped,skipped,3,1
VI726,JULIE FULLMER,skipped,skipped,3,1
VI727,JULIE FULLMER,skipped,skipped,3,1
VI728,JULIE FULLMER,skipped,skipped,3,1
VI729,JULIE FULLMER,skipped,skipped,3,1
VI730,JULIE FULLMER,skipped,skipped,3,1
VI731,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI732,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI733,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI734,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI735,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI736,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI737,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI738,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI739,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI740,MARC BRIMHALL,skipped,skipped,3,1
VI741,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI742,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI743,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI744,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI745,JULIE FULLMER,skipped,skipped,3,1
VI746,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI747,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI748,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI749,JULIE FULLMER,skipped,skipped,3,1
VI750,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI751,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI752,JULIE FULLMER,skipped,skipped,3,1
VI753,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI754,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI755,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI756,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI757,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI758,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI759,MARIA GUADALUPE CANE,skipped,skipped,3,1
VI760,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI761,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI762,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI763,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI764,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI765,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI766,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI767,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI768,JULIE FULLMER,skipped,skipped,3,1
VI769,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI770,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI771,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI772,JULIE FULLMER,skipped,skipped,3,1
VI773,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI774,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI775,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI776,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI777,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI778,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI779,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI780,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI781,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI782,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI783,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI784,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI785,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI786,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI787,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI788,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI789,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI790,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI791,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,3,1
VI792,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI793,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI794,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI795,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI796,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI797,JULIE FULLMER,skipped,skipped,3,1
VI798,JULIE FULLMER,skipped,skipped,3,1
VI799,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI800,JULIE FULLMER,skipped,skipped,3,1
VI801,JULIE FULLMER,skipped,skipped,3,1
VI802,JULIE FULLMER,skipped,skipped,3,1
VI803,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI804,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI805,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI806,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI807,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI808,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI809,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI810,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI811,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI812,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI813,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI814,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI815,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI816,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI817,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI818,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI819,JULIE FULLMER,skipped,skipped,3,1
VI820,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI821,JULIE FULLMER,skipped,skipped,3,1
VI822,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI823,JULIE FULLMER,skipped,skipped,3,1
VI824,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI825,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI826,JULIE FULLMER,skipped,skipped,3,1
VI827,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI828,JULIE FULLMER,skipped,skipped,3,1
VI829,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI830,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI831,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI832,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI833,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI834,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI835,JULIE FULLMER,skipped,skipped,3,1
VI836,JULIE FULLMER,skipped,skipped,3,1
VI837,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI838,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI839,JULIE FULLMER,skipped,skipped,3,1
VI840,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI841,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI842,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI843,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI844,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI845,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI846,JULIE FULLMER,skipped,skipped,3,1
VI847,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI848,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI849,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI850,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI851,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI852,JULIE FULLMER,skipped,skipped,3,1
VI853,JULIE FULLMER,skipped,skipped,3,1
VI854,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI855,JULIE FULLMER,skipped,skipped,3,1
VI856,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI857,JULIE FULLMER,skipped,skipped,3,1
VI858,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI859,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI860,JULIE FULLMER,skipped,skipped,3,1
VI861,JULIE FULLMER,skipped,skipped,3,1
VI862,JULIE FULLMER,skipped,skipped,3,1
VI863,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI864,JULIE FULLMER,skipped,skipped,3,1
VI865,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI866,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI867,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI868,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI869,JULIE FULLMER,skipped,skipped,3,1
VI870,JULIE FULLMER,skipped,skipped,3,1
VI871,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI872,JULIE FULLMER,skipped,skipped,3,1
VI873,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI874,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI875,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI876,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI877,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI878,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI879,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI880,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI881,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI882,JULIE FULLMER,skipped,skipped,3,1
VI883,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI884,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI885,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI886,MARC BRIMHALL,skipped,skipped,3,1
VI887,JULIE FULLMER,skipped,skipped,3,1
VI888,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI889,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI890,MARIA GUADALUPE CANE,JULIE FULLMER,skipped,3,1
VI891,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI892,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI893,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI894,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI895,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI896,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI897,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI898,JULIE FULLMER,skipped,skipped,3,1
VI899,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI900,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI901,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI902,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI903,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI904,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI905,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI906,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI907,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI908,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI909,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI910,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI911,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI912,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI913,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI914,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI915,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI916,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI917,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI918,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI919,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI920,MARIA GUADALUPE CANE,skipped,skipped,3,1
VI921,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI922,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI923,JULIE FULLMER,skipped,skipped,3,1
VI924,JULIE FULLMER,skipped,skipped,3,1
VI925,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,3,1
VI926,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI927,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI928,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI929,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI930,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI931,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI932,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI933,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI934,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI935,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI936,JULIE FULLMER,skipped,skipped,3,1
VI937,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI938,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI939,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI940,JULIE FULLMER,skipped,skipped,3,1
VI941,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI942,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI943,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI944,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI945,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI946,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI947,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI948,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI949,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI950,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI951,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI952,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI953,JULIE FULLMER,skipped,skipped,3,1
VI954,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI955,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI957,JULIE FULLMER,skipped,skipped,3,1
VI958,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI959,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI960,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI961,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI962,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI963,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI964,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI965,MARC BRIMHALL,skipped,skipped,3,1
VI966,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI967,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI968,JULIE FULLMER,skipped,skipped,3,1
VI970,JULIE FULLMER,skipped,skipped,3,1
VI971,JULIE FULLMER,skipped,skipped,3,1
VI972,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI973,MARC BRIMHALL,skipped,skipped,3,1
VI974,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,3,1
VI975,JULIE FULLMER,skipped,skipped,3,1
VI976,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI977,JULIE FULLMER,skipped,skipped,3,1
VI978,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI979,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI980,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI981,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI982,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI983,JULIE FULLMER,skipped,skipped,3,1
VI984,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI985,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI986,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI987,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,3,1
VI988,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI989,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI990,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI991,JULIE FULLMER,skipped,skipped,3,1
VI992,JULIE FULLMER,skipped,skipped,3,1
VI993,JULIE FULLMER,skipped,skipped,3,1
VI994,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI995,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI996,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI997,JULIE FULLMER,skipped,skipped,3,1
VI998,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI999,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1000,JULIE FULLMER,skipped,skipped,3,1
VI1001,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1002,JULIE FULLMER,skipped,skipped,3,1
VI1003,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1004,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI1005,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1006,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1007,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1008,JULIE FULLMER,skipped,skipped,3,1
VI1009,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI1010,JULIE FULLMER,skipped,skipped,3,1
VI1011,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI1012,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1013,JULIE FULLMER,MARIA GUADALUPE CANE,skipped,3,1
VI1014,MARC BRIMHALL,skipped,skipped,3,1
VI1015,JULIE FULLMER,skipped,skipped,3,1
VI1016,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI1017,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1018,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,3,1
VI1019,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1020,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1021,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1022,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1023,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1024,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,3,1
VI1025,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,3,1
VI1026,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1027,JULIE FULLMER,skipped,skipped,3,1
VI1028,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1029,JULIE FULLMER,skipped,skipped,3,1
VI1030,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1031,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1032,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1033,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1034,JULIE FULLMER,skipped,skipped,3,1
VI1035,JULIE FULLMER,MARIA GUADALUPE CANE,skipped,3,1
VI1036,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1037,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1038,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1039,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1040,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1041,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1042,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1043,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1044,JULIE FULLMER,skipped,skipped,3,1
VI1045,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI1046,JULIE FULLMER,skipped,skipped,3,1
VI1047,JULIE FULLMER,MARC BRIMHALL,skipped,3,1
VI1048,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1049,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1050,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1051,JULIE FULLMER,skipped,skipped,3,1
VI1052,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1053,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1054,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1055,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1056,JULIE FULLMER,skipped,skipped,3,1
VI1057,JULIE FULLMER,skipped,skipped,3,1
VI1058,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,3,1
VI1059,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
VI1060,JULIE FULLMER,skipped,skipped,3,1
VI1061,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,3,1
