Index,rank1,rank2,rank3,Num cands,Num seats
WH359,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH360,BRENT WINDER,skipped,skipped,3,1
WH361,BRENT WINDER,skipped,skipped,3,1
WH362,MIKE LAURITZEN,skipped,skipped,3,1
WH363,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH364,MIKE LAURITZEN,skipped,skipped,3,1
WH365,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH366,BRENT WINDER,skipped,skipped,3,1
WH367,MIKE LAURITZEN,skipped,skipped,3,1
WH368,BRENT WINDER,skipped,skipped,3,1
WH369,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH370,BRENT WINDER,skipped,skipped,3,1
WH371,MIKE LAURITZEN,skipped,skipped,3,1
WH372,BRENT WINDER,skipped,skipped,3,1
WH373,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH374,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH375,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH376,MIKE LAURITZEN,skipped,skipped,3,1
WH377,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH378,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH379,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH380,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH381,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH382,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH383,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH384,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH385,BRENT WINDER,MIKE LAURITZEN,skipped,3,1
WH386,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH387,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH388,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH389,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH390,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH391,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH392,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH393,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH394,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH395,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH396,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH397,MIKE LAURITZEN,skipped,skipped,3,1
WH398,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH399,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH400,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH401,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH402,MIKE LAURITZEN,skipped,skipped,3,1
WH403,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH404,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH405,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH406,MIKE LAURITZEN,skipped,skipped,3,1
WH407,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH408,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH409,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH410,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH411,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH412,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH413,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH414,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH415,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH416,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH417,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH418,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH419,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH420,MIKE LAURITZEN,skipped,skipped,3,1
WH421,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH422,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH423,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH424,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH425,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH426,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH427,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH428,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH429,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH430,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH431,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH432,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH433,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH434,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH435,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH436,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH437,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH438,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH439,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH440,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH441,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH442,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH443,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH444,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH445,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH446,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH447,BRENT WINDER,skipped,skipped,3,1
WH448,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH449,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH450,BRENT WINDER,skipped,skipped,3,1
WH451,BRENT WINDER,skipped,skipped,3,1
WH452,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH453,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH454,BRENT WINDER,skipped,skipped,3,1
WH455,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH456,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH457,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH458,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH459,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH460,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH461,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH462,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH463,MIKE LAURITZEN,skipped,skipped,3,1
WH464,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH465,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH466,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH467,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH468,MIKE LAURITZEN,skipped,skipped,3,1
WH469,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH470,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH471,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH472,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH473,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH474,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH475,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH476,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH477,MIKE LAURITZEN,skipped,skipped,3,1
WH478,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH479,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH480,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH481,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH482,BRENT WINDER,skipped,skipped,3,1
WH483,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH484,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH485,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH486,MIKE LAURITZEN,skipped,skipped,3,1
WH487,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH488,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH489,MIKE LAURITZEN,skipped,skipped,3,1
WH490,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH491,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH492,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH493,BRENT WINDER,skipped,skipped,3,1
WH494,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH495,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH496,MIKE LAURITZEN,skipped,skipped,3,1
WH497,MIKE LAURITZEN,skipped,skipped,3,1
WH498,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH499,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH500,MIKE LAURITZEN,skipped,skipped,3,1
WH501,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH502,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH503,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH504,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH505,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH506,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH507,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH508,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH509,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH510,BRENT WINDER,skipped,skipped,3,1
WH511,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH512,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH513,BRENT WINDER,skipped,skipped,3,1
WH514,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH515,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH516,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH517,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH518,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH519,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH520,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH521,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH522,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH523,MIKE LAURITZEN,skipped,skipped,3,1
WH524,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH525,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH526,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH527,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH528,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH529,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH530,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH531,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH532,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH533,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH534,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH535,BRENT WINDER,skipped,skipped,3,1
WH536,MIKE LAURITZEN,skipped,skipped,3,1
WH537,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH538,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH539,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH540,BRENT WINDER,skipped,skipped,3,1
WH541,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH542,MIKE LAURITZEN,skipped,skipped,3,1
WH543,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH544,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH545,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH546,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH547,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH548,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH549,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH550,MIKE LAURITZEN,skipped,skipped,3,1
WH551,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH552,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH553,BRENT WINDER,skipped,skipped,3,1
WH554,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH555,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH556,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH557,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH558,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH559,BRENT WINDER,skipped,skipped,3,1
WH560,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH561,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH562,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH563,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH564,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH565,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH566,BENJAMIN J HILLYARD,MIKE LAURITZEN,skipped,3,1
WH567,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH568,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH569,BRENT WINDER,skipped,skipped,3,1
WH570,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH571,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH572,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH573,BRENT WINDER,skipped,skipped,3,1
WH574,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH575,MIKE LAURITZEN,skipped,skipped,3,1
WH576,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH577,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH578,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH579,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH580,MIKE LAURITZEN,skipped,skipped,3,1
WH581,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH582,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH583,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH584,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH585,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH586,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH587,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH588,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH589,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH590,MIKE LAURITZEN,skipped,skipped,3,1
WH591,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH592,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH593,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH594,BRENT WINDER,skipped,skipped,3,1
WH595,BRENT WINDER,skipped,skipped,3,1
WH596,BRENT WINDER,MIKE LAURITZEN,skipped,3,1
WH597,BRENT WINDER,skipped,skipped,3,1
WH598,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH599,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH600,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH601,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH602,MIKE LAURITZEN,skipped,skipped,3,1
WH603,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH604,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH605,MIKE LAURITZEN,BRENT WINDER,skipped,3,1
WH606,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH607,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH608,MIKE LAURITZEN,skipped,skipped,3,1
WH609,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH610,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH611,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH612,MIKE LAURITZEN,skipped,skipped,3,1
WH613,BENJAMIN J HILLYARD,MIKE LAURITZEN,skipped,3,1
WH614,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH615,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH616,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH617,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH618,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH619,MIKE LAURITZEN,skipped,skipped,3,1
WH620,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH621,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH622,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH623,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH624,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH625,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH626,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH627,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH628,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH629,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH630,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH631,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH632,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH633,MIKE LAURITZEN,BENJAMIN J HILLYARD,skipped,3,1
WH634,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH635,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH636,BRENT WINDER,BENJAMIN J HILLYARD,skipped,3,1
WH637,BENJAMIN J HILLYARD,BRENT WINDER,MIKE LAURITZEN,3,1
WH638,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH639,BRENT WINDER,MIKE LAURITZEN,skipped,3,1
WH640,BRENT WINDER,MIKE LAURITZEN,skipped,3,1
WH641,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH642,BRENT WINDER,skipped,skipped,3,1
WH643,MIKE LAURITZEN,BENJAMIN J HILLYARD,BRENT WINDER,3,1
WH644,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH645,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH646,BENJAMIN J HILLYARD,skipped,skipped,3,1
WH647,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH648,BENJAMIN J HILLYARD,MIKE LAURITZEN,BRENT WINDER,3,1
WH649,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH650,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH651,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH652,BENJAMIN J HILLYARD,BRENT WINDER,skipped,3,1
WH653,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH654,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH655,BRENT WINDER,MIKE LAURITZEN,BENJAMIN J HILLYARD,3,1
WH656,MIKE LAURITZEN,BRENT WINDER,BENJAMIN J HILLYARD,3,1
WH657,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
WH658,BRENT WINDER,BENJAMIN J HILLYARD,MIKE LAURITZEN,3,1
