file,numCands,plurality,plurality_rank,IRV,IRV_rank,top-two,top-two_rank,borda-pm,borda-pm_rank,borda-om-no-uwi,borda-om-no-uwi_rank,borda-avg-no-uwi,borda-avg-no-uwi_rank,top-3-truncation,top-3-truncation_rank,condorcet,condorcet_rank,minimax,minimax_rank,smith_plurality,smith_plurality_rank,smith_irv,smith_irv_rank,smith-minimax,smith-minimax_rank,ranked-pairs,ranked-pairs_rank,bucklin,bucklin_rank,approval,approval_rank
raw_data/scotland/processed_data/scottish by-elections/Ward8-EastKilbrideCentralNorth_South Lanarkshire 2019 by-election East Kilbride.csv,8,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1,['Grant FERGUSON (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward19-Mearns_aberdeenshire 2024 by-election ward 19.csv,6,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Isobel KNIGHTS (LD)'],3,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,['Tracey SMITH (Con)'],1,"['Isobel KNIGHTS (LD)', 'Tracey SMITH (Con)']",multiple,['Tracey SMITH (Con)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward9-DoonValley_East Ayrshire by-election 2024 Ward 9.csv,8,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1,['Jim KYLE (Lab)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward8-IsleofBute_Argyll Bute by-election Isle of Bute 2021.csv,6,['Kim FINDLAY (UNKNOWN)'],1,['Liz MCCABE (UNKNOWN)'],2,['Liz MCCABE (UNKNOWN)'],2,['Kim FINDLAY (UNKNOWN)'],1,['Liz MCCABE (UNKNOWN)'],2,['Kim FINDLAY (UNKNOWN)'],1,['Kim FINDLAY (UNKNOWN)'],1,['Liz MCCABE (UNKNOWN)'],2,['Liz MCCABE (UNKNOWN)'],2,['Kim FINDLAY (UNKNOWN)'],1,['Liz MCCABE (UNKNOWN)'],2,['Liz MCCABE (UNKNOWN)'],2,['Liz MCCABE (UNKNOWN)'],2,"['Dawn MACDONALD (UNKNOWN)', 'Kim FINDLAY (UNKNOWN)', 'Peter WALLACE (UNKNOWN)', 'Fraser GILLIES (UNKNOWN)', 'Liz MCCABE (UNKNOWN)']",multiple,['Liz MCCABE (UNKNOWN)'],2
raw_data/scotland/processed_data/scottish by-elections/Ward23PartickEast-Kelvindale_Glasgow by-election 2021 Ward 23 Partick East-Kelvindale.csv,7,['Abdul BOSTANI (UNKNOWN)'],1,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Abdul BOSTANI (UNKNOWN)'],1,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Jill BROWN (UNKNOWN)'],2,['Blair ANDERSON (UNKNOWN)'],3,['Jill BROWN (UNKNOWN)'],2
raw_data/scotland/processed_data/scottish by-elections/Ward12-PerthCityCentre_Perth Kinross 2015 by-election Ward 12.csv,6,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1,['Andrew John PARROTT (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward1Linn_Glasgow 2022 Linn Ward.csv,10,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1,['John CARSON Glasgow (Lab)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward7-TainandEasterRoss_Highland 2023 by-election Ward 7.csv,8,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1,['Maureen ROSS (Ind)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward9-AlmondandEarn_Perth Kinross 2016 by-election ward 9.csv,6,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,['Kathleen BAIRD (UNKNOWN)'],1,"['Wilma,LUMSDEN (UNKNOWN)', 'Kathleen BAIRD (UNKNOWN)']",multiple,['Kathleen BAIRD (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward5-InverclydeWest_Inverclyde 2024 by-election ward 5.csv,6,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,['Ian HELLYER (Lab)'],1,"['Robert KIRKPATRICK (SNP)', 'Ian HELLYER (Lab)']",multiple,['Ian HELLYER (Lab)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward7-TainandEasterRoss_Highland 2024 by-election Ward 7.csv,8,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1,['Laura DUNDAS (Ind)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward3-DunblaneandBridgeofAllan_Stirling 2024 August by-election ward 3.csv,7,['Stuart MCLUCKIE (Con)'],1,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['Stuart MCLUCKIE (Con)'],1,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,['David WILSON (Lab)'],2,"['Dick MOERMAN (LD)', 'Andrew ADAM (Grn)', 'David WILSON (Lab)']",multiple,['David WILSON (Lab)'],2
raw_data/scotland/processed_data/scottish by-elections/Ward19-MotherwellSouthEastandRavenscraig_North Lanarkshire 2023 by-election Motherweel South East and Ravenscraig.csv,9,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1,['Kaye HARMON (Lab) and Co-Operative Party'],1
raw_data/scotland/processed_data/scottish by-elections/Dyce‐Bucksburn‐DanestoneWard_Aberdeen_2023_by_election_Dyce_Bucksburn_Danestone.csv,9,['Tomasz BRZEZINSKI (SNP)'],1,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Tomasz BRZEZINSKI (SNP)'],1,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,['Graeme LAWRENCE (Lab)'],2,"['Graeme LAWRENCE (Lab)', 'Tomasz BRZEZINSKI (SNP)']",multiple,['Graeme LAWRENCE (Lab)'],2
raw_data/scotland/processed_data/scottish by-elections/Ward9EllonandDistrict_Aberdeenshire 2020 by-election Ellon and District.csv,6,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,['Louise MCALLISTER (UNKNOWN)'],1,"['Louise MCALLISTER (UNKNOWN)', 'John Paul CRAWLEY (UNKNOWN)']",multiple,['Louise MCALLISTER (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward11-InverurieandDistrict_aberdeenshire by-election 2017 inverurie.csv,6,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1,['Lesley BERRY (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward10-PerthCitySouth_Perth Kinross 2017 by-election Ward 10.csv,7,['Pauline LEITCH (UNKNOWN)'],1,['Audrey COATES (UNKNOWN)'],2,['Audrey COATES (UNKNOWN)'],2,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Pauline LEITCH (UNKNOWN)'],1,['Audrey COATES (UNKNOWN)'],2,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3,['Liz BARRETT (UNKNOWN)'],3
raw_data/scotland/processed_data/scottish by-elections/Ward2-Preston-Seton-Gosford_East Lothian 2022 by-election ward 2.csv,7,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1,['Colin YORKSTON (Lab)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward9LomondNorth_Argyll Bute by-election 2021 Lomond North.csv,5,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Mark Irvine (Ind)'],3,['Paul Collins (Con)'],1,['Mark Irvine (Ind)'],3,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,['Paul Collins (Con)'],1,"['Mark Irvine (Ind)', 'Paul Collins (Con)']",multiple,['Paul Collins (Con)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward21-FortWilliamandArdnamurchan_Highland 2021 by-election Fort William.csv,8,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1,['Sarah FANET (SNP)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward5-LeaderdaleandMelrose_Scottish Borders 2021 by-elction Ward 5.csv,8,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jonny ADAMSON (UNKNOWN)'],3,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,['Jenny LINEHAN (UNKNOWN)'],1,"['Jenny LINEHAN (UNKNOWN)', 'Jonny ADAMSON (UNKNOWN)']",multiple,['Jenny LINEHAN (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward12-EastGarioch_Aberdeenshire 2021 by-election East Garioch.csv,6,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1,['David KEATING (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward12-LeithWalk_edinburgh 2019 by-election Leith Walk.csv,12,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Lorna SLATER (UNKNOWN)'],2,['Lorna SLATER (UNKNOWN)'],2,['Lorna SLATER (UNKNOWN)'],2,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,['Rob MUNN (UNKNOWN)'],1,"['Rob MUNN (UNKNOWN)', 'Lorna SLATER (UNKNOWN)']",multiple,['Rob MUNN (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/BanffandDistrictWard_aberdeenshire by-election 2016 Banff and District.csv,4,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,['Iain Taylor (UNKNOWN)'],1,"['Alistair Mason (UNKNOWN)', 'Glen Reynolds (UNKNOWN)', 'Iain Taylor (UNKNOWN)']",multiple,['Iain Taylor (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward13-InvernessWest_highland 2021 by-election Inverness West.csv,8,['Kate MACLEAN (UNKNOWN)'],1,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Kate MACLEAN (UNKNOWN)'],1,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,['Colin AITKEN (UNKNOWN)'],2,"['Colin AITKEN (UNKNOWN)', 'Kate MACLEAN (UNKNOWN)']",multiple,['Colin AITKEN (UNKNOWN)'],2
raw_data/scotland/processed_data/scottish by-elections/Ward11-PerthCityNorth_Perth and Kinross 2024 by-election Ward 11.csv,8,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1,['Carol MAIR (SNP)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward12-AirdandLochNess_Highland 2021 by-election Aird Ward 3.csv,7,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,['David FRASER (UNKNOWN)'],1,"['Ryan MACKINTOSH (UNKNOWN)', 'Gordon SHANKS (UNKNOWN)', 'David FRASER (UNKNOWN)']",multiple,['David FRASER (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward4-CentralBuchan_aberdeenshire 2024 by-election ward 4.csv,7,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1,['Peter CHAPMAN (Con)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward5-BonnybridgeandLarbert_Falkirk 2018 by-election bonnybridge.csv,6,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,['Niall COLEMAN (UNKNOWN)'],1,"['Niall COLEMAN (UNKNOWN)', 'Linda GOW (UNKNOWN)']",multiple,['Niall COLEMAN (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward3-WickandEastCaithness_Highland 2021 by-election Wick.csv,6,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,['Jill TILT (UNKNOWN)'],1,"['Bill FERNIE (UNKNOWN)', 'Jill TILT (UNKNOWN)']",multiple,['Jill TILT (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward13‐Fortissat_North Lanarkshire 2024 by-election Ward 13.csv,7,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1,['Clare Margaret QUIGLEY (Lab)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward4-Highland_Perth Kinross 2018 by-election Ward 4.csv,8,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1,['John Cameron DUFF (UNKNOWN)'],1
raw_data/scotland/processed_data/scottish by-elections/Ward19-InvernessSouth_Highland 2024 by-election Ward 19.csv,9,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Jonathan CHARTIER (LD)'],2,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,['Duncan Cameron MCDONALD (Ind)'],1,"['Jonathan CHARTIER (LD)', 'Duncan Cameron MCDONALD (Ind)']",multiple,['Duncan Cameron MCDONALD (Ind)'],1
raw_data/scotland/processed_data/angus12-ballots/BrechinandEdzell_angus12-02.csv,7,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1,['(SNP) Mairi EVANS'],1
raw_data/scotland/processed_data/angus12-ballots/MonifiethandSidlaw_angus12-04.csv,7,['(Con) Craig FOTHERINGHAM'],1,['(SNP) Rob MURRAY'],3,['(SNP) Sheila HANDS'],2,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(Con) Craig FOTHERINGHAM'],1,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3,['(SNP) Rob MURRAY'],3
raw_data/scotland/processed_data/angus12-ballots/KirriemuirandDean_angus12-01.csv,5,['(Con) Ronnie PROCTOR'],1,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(Con) Ronnie PROCTOR'],1,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,['(SNP) IAIN GAUL'],2,"['(SNP) JEANETTE GAUL', '(SNP) IAIN GAUL']",multiple,['(SNP) IAIN GAUL'],2
