voterId,rank1,rank2,rank3,numSeats,numCands
343,Kenny BARKER (Con),Mustapha HOCINE (Ind),skipped,,3
344,Kenny BARKER (Con),Mustapha HOCINE (Ind),skipped,,3
345,Kenny BARKER (Con),Mustapha HOCINE (Ind),skipped,,3
346,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
347,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
348,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
349,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
350,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
351,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
352,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
353,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
354,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
355,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
356,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
357,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
358,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
359,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
360,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
361,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
362,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
363,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
364,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
365,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
366,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
367,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
368,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
369,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
370,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
371,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
372,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
373,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
374,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
375,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
376,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
377,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
378,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
379,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
380,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
381,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
382,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
383,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
384,Kenny BARKER (Con),Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),,3
385,Mustapha HOCINE (Ind),skipped,skipped,,3
386,Mustapha HOCINE (Ind),skipped,skipped,,3
387,Mustapha HOCINE (Ind),skipped,skipped,,3
388,Mustapha HOCINE (Ind),skipped,skipped,,3
389,Mustapha HOCINE (Ind),skipped,skipped,,3
390,Mustapha HOCINE (Ind),skipped,skipped,,3
391,Mustapha HOCINE (Ind),skipped,skipped,,3
392,Mustapha HOCINE (Ind),skipped,skipped,,3
393,Mustapha HOCINE (Ind),skipped,skipped,,3
394,Mustapha HOCINE (Ind),skipped,skipped,,3
395,Mustapha HOCINE (Ind),skipped,skipped,,3
396,Mustapha HOCINE (Ind),skipped,skipped,,3
397,Mustapha HOCINE (Ind),skipped,skipped,,3
398,Mustapha HOCINE (Ind),skipped,skipped,,3
399,Mustapha HOCINE (Ind),skipped,skipped,,3
400,Mustapha HOCINE (Ind),skipped,skipped,,3
401,Mustapha HOCINE (Ind),skipped,skipped,,3
402,Mustapha HOCINE (Ind),skipped,skipped,,3
403,Mustapha HOCINE (Ind),skipped,skipped,,3
404,Mustapha HOCINE (Ind),skipped,skipped,,3
405,Mustapha HOCINE (Ind),skipped,skipped,,3
406,Mustapha HOCINE (Ind),skipped,skipped,,3
407,Mustapha HOCINE (Ind),skipped,skipped,,3
408,Mustapha HOCINE (Ind),skipped,skipped,,3
409,Mustapha HOCINE (Ind),skipped,skipped,,3
410,Mustapha HOCINE (Ind),skipped,skipped,,3
411,Mustapha HOCINE (Ind),skipped,skipped,,3
412,Mustapha HOCINE (Ind),skipped,skipped,,3
413,Mustapha HOCINE (Ind),skipped,skipped,,3
414,Mustapha HOCINE (Ind),skipped,skipped,,3
415,Mustapha HOCINE (Ind),skipped,skipped,,3
416,Mustapha HOCINE (Ind),skipped,skipped,,3
417,Mustapha HOCINE (Ind),skipped,skipped,,3
418,Mustapha HOCINE (Ind),skipped,skipped,,3
419,Mustapha HOCINE (Ind),skipped,skipped,,3
420,Mustapha HOCINE (Ind),skipped,skipped,,3
421,Mustapha HOCINE (Ind),skipped,skipped,,3
422,Mustapha HOCINE (Ind),skipped,skipped,,3
423,Mustapha HOCINE (Ind),skipped,skipped,,3
424,Mustapha HOCINE (Ind),skipped,skipped,,3
425,Mustapha HOCINE (Ind),skipped,skipped,,3
426,Mustapha HOCINE (Ind),skipped,skipped,,3
427,Mustapha HOCINE (Ind),skipped,skipped,,3
428,Mustapha HOCINE (Ind),skipped,skipped,,3
429,Mustapha HOCINE (Ind),skipped,skipped,,3
430,Mustapha HOCINE (Ind),skipped,skipped,,3
431,Mustapha HOCINE (Ind),skipped,skipped,,3
432,Mustapha HOCINE (Ind),skipped,skipped,,3
433,Mustapha HOCINE (Ind),skipped,skipped,,3
434,Mustapha HOCINE (Ind),skipped,skipped,,3
435,Mustapha HOCINE (Ind),skipped,skipped,,3
436,Mustapha HOCINE (Ind),skipped,skipped,,3
437,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
438,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
439,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
440,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
441,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
442,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
443,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
444,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
445,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
446,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
447,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
448,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
449,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
450,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
451,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
452,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
453,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
454,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
455,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
456,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
457,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
458,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
459,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
460,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
461,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
462,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
463,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
464,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
465,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
466,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
467,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
468,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
469,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
470,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
471,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
472,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
473,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
474,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
475,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
476,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
477,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
478,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
479,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
480,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
481,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
482,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
483,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
484,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
485,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
486,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
487,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
488,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
489,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
490,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
491,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
492,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
493,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
494,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
495,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
496,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
497,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
498,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
499,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
500,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
501,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
502,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
503,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
504,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
505,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
506,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
507,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
508,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
509,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
510,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
511,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
512,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
513,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
514,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
515,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
516,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
517,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
518,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
519,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
520,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
521,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
522,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
523,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
524,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
525,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
526,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
527,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
528,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
529,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
530,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),skipped,,3
531,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
532,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
533,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
534,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
535,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
536,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
537,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
538,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
539,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
540,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
541,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
542,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
543,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
544,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
545,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
546,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
547,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
548,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
549,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
550,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
551,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
552,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
553,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
554,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
555,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
556,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
557,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
558,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
559,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
560,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
561,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
562,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
563,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
564,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
565,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
566,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
567,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
568,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
569,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
570,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
571,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
572,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
573,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
574,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
575,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
576,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
577,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
578,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
579,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
580,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
581,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
582,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
583,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
584,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
585,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
586,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
587,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
588,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
589,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
590,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
591,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
592,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
593,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
594,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
595,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
596,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
597,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
598,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
599,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
600,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
601,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
602,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
603,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
604,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
605,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
606,Mustapha HOCINE (Ind),Uisdean ROBERTSON (Ind),Kenny BARKER (Con),,3
607,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
608,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
609,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
610,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
611,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
612,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
613,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
614,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
615,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
616,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
617,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
618,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
619,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
620,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
621,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
622,Mustapha HOCINE (Ind),Kenny BARKER (Con),skipped,,3
623,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
624,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
625,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
626,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
627,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
628,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
629,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
630,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
631,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
632,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
633,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
634,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
635,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
636,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
637,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
638,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
639,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
640,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
641,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
642,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
643,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
644,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
645,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
646,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
647,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
648,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
649,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
650,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
651,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
652,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
653,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
654,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
655,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
656,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
657,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
658,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
659,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
660,Mustapha HOCINE (Ind),Kenny BARKER (Con),Uisdean ROBERTSON (Ind),,3
