american/Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47.csv,"Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L.","Bell, Arthur L."
american/Maine/Maine_11082022_CongressionalDistrict2.csv,"Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest","Golden, Jared Forrest"
american/Maine/Maine_11062018_CongressionalDistrict2.csv,"REP Poliquin, Bruce","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F.","DEM Golden, Jared F."
american/Maine/Maine_06122018_DemocraticPrimaryforCD2.csv,"Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F.","Golden, Jared F."
american/Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41.csv,"Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis","Zager, Samuel Lewis"
american/Maine/Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2.csv,"Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John","Crafts, Dale John"
american/Maine/Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11.csv,"Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip","Curry, Glenn Chip"
american/Maine/Maine_06122018_DemocraticPrimaryforGovernor.csv,"Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T.","Mills, Janet T."
american/Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49.csv,"Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy","Arford, Poppy"
"american/Takoma Park, MD/TakomaPark_11082022_Mayor.csv",Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard4.csv",Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens,Terry Seamens
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard5.csv",Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small,Jason Small
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard2.csv",Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa,Cindy Dyballa
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson
"american/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard1.csv",Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher
american/Bloomington/Bloomington_11072023_SpecialCityCouncilAtLarge.csv,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua,Chao Moua
american/Bloomington/Bloomington_11072023_CityCouncilDistrict4.csv,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas,Victor Rivas
american/Utah cities/Springville_11022021_Mayor.csv,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD
american/Utah cities/WoodlandHills_11022021_CityCouncil.csv,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT,JANET LUNT
american/Utah cities/Springville_11022021_CityCouncil4yr.csv,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON,MICHAEL SNELSON
american/Utah cities/WoodlandHills_11022021_Mayor.csv,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER,BRENT WINDER
american/Utah cities/Vineyard_11022021_CityCouncil.csv,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES,MARDI SIFUENTES
american/Utah cities/Genola_11022021_CityCouncil.csv,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON,HALE ROBISON
american/Utah cities/Vineyard_11052019_CityCouncil.csv,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH,CRISTY WELSH
american/Utah cities/Moab_11022021_CityCouncil.csv,JASON TAYLOR,JOSIE KOVASH,JASON TAYLOR,LUKE WOJCIECHOWSKI,JASON TAYLOR,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI,LUKE WOJCIECHOWSKI
american/Utah cities/Payson_11052019_CityCouncil.csv,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON
american/Utah cities/ElkRidge_11022021_Mayor.csv,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK,ROBERT HADDOCK
american/Utah cities/Lehi_11022021_CityCouncil.csv,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE,CHRIS CONDIE
american/Utah cities/Vineyard_11022021_Mayor.csv,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER
american/Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert
american/Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn
american/Minnetonka/Minnetonka_11072023_CityCouncilWard4.csv,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley,Kissy C. Coakley
american/Minnetonka/Minnetonka_11072023_CityCouncilWard1.csv,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton,Patsy Foster-Bolton
american/Minnetonka/Minnetonka_11072023_CityCouncilWard3.csv,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,David Haeg,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley,Paula Ramaley
american/Minnetonka/Minnetonka_11022021_Mayor.csv,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum,Brad Wiersum
american/Burlington/Burlington_03072023_CityCouncilEastDistrict.csv,"TIMOTHY C. DOHERTY,JR",JAKE SCHUMANN,"TIMOTHY C. DOHERTY,JR",JAKE SCHUMANN,"TIMOTHY C. DOHERTY,JR","TIMOTHY C. DOHERTY,JR",JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN,JAKE SCHUMANN
american/Burlington/Burlington_03072006_Mayor.csv,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss
american/Burlington/Burlington_03072023_CityCouncilSouthDistrict.csv,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON,JOAN SHANNON
american/Burlington/Burlington_03072023_CityCouncilCentralDistrict.csv,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT,MELO GRANT
american/Burlington/Burlington_03072023_CityCouncilNorthDistrict.csv,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW,MARK BARLOW
american/Burlington/Burlington_03032009_Mayor.csv,Kurt Wright,Bob Kiss,Bob Kiss,Andy Montroll,Bob Kiss,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll,Andy Montroll
american/APA/APA 2002.csv,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4
american/APA/APA 2003.csv,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3
american/APA/APA 2001.csv,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4
american/APA/APA 2000.csv,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4,Cand 4
american/APA/APA 2004.csv,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3
american/APA/APA 2018 President.csv,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD,Sandra L. Shullman PhD
american/APA/APA 2005.csv,Cand 0,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1
american/APA/APA 2021 President.csv,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD,Thema S. Bryant-Davis PhD
american/APA/APA 2007.csv,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1
american/APA/APA 2006.csv,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2
american/APA/APA 1999.csv,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3,Cand 3
american/APA/APA 1998.csv,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2,Cand 2
american/APA/APA 2021 BOD race1.csv,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD,Debra M. Kawahara PhD
american/APA/APA 2018 BOD race1.csv,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD,Pamela E. Scott-Johnson PhD
american/APA/APA 2021 BOD race2.csv,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD,Tamara S. Lyn PhD
american/APA/APA 2018 BOD race2.csv,Shannon L. Wiltsey Stirman PhD,Kim E. Dixon PhD,Shannon L. Wiltsey Stirman PhD,Kim E. Dixon PhD,Shannon L. Wiltsey Stirman PhD,Shannon L. Wiltsey Stirman PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD,Kim E. Dixon PhD
american/APA/APA 2019 BOD race1.csv,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP,Anthony L. Chambers PhD ABPP
american/APA/APA 2020 BOD race1.csv,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD,Candice Hargons PhD
american/APA/APA 2019 BOD race2.csv,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD,Susan D. Clayton PhD
american/APA/APA 2020 BOD race2.csv,Erica H. Wise PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD,M. Lynne Cooper PhD
american/APA/APA 2017 President.csv,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD,Rosie Phillips Bingham PhD
american/APA/APA 2020 President.csv,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD,Frank C. Worrell PhD
american/APA/APA 2019 President.csv,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP,Jennifer F. Kelly PhD ABPP
american/APA/APA 2008.csv,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1,Cand 1
american/APA/APA 2009.csv,Cand 4,Cand 0,Cand 4,Cand 0,Cand 4,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0,Cand 0
american/APA/APA 2017 BOD race2.csv,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD,Mitchell J. Prinstein PhD
american/APA/APA 2017 BOD race1.csv,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD,Le Ondra Clark Harvey PhD
american/Alameda County/Oakland_11042014_SchoolDirectorDistrict2.csv,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG
american/Alameda County/Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV.csv,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN
american/Alameda County/Berkeley_11042014_CityAuditor.csv,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
american/Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,LORI DROSTE,GEORGE BEIER,LORI DROSTE,LORI DROSTE,LORI DROSTE,LORI DROSTE,NULL,ERROR,NULL,ERROR,MIKE ALVAREZ COHEN,MIKE ALVAREZ COHEN,NULL,NULL,LORI DROSTE
american/Alameda County/Oakland_11082016_CouncilAtLrg.csv,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
american/Alameda County/Berkeley_11062018_CityCouncilDistrict1.csv,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI
american/Alameda County/Oakland_11062012_CityAttorney.csv,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
