"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","Num Cands","Num Seats"
"14","10","8","2","3","5","15","12","4","13","11","9","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","6","8","4","3","2","11","5","13","14","9","15","7","10","1","nan","nan"
"12","9","11","7","1","3","2","8","15","13","5","14","10","4","6","nan","nan"
"4","9","2","8","1","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","11","4","1","2","15","3","13","8","14","9","6","5","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","2","3","5","1","4","9","7","8","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","7","9","10","3","2","4","5","15","11","12","14","8","6","1","nan","nan"
"12","10","6","3","8","5","4","2","13","14","7","15","11","9","1","nan","nan"
"15","14","2","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","11","3","12","8","1","6","10","14","13","2","15","5","9","7","nan","nan"
"2","6","1","8","3","7","4","9","5","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","5","9","8","1","15","7","14","2","13","11","4","3","skipped","nan","nan"
"6","15","5","10","1","2","7","9","4","3","8","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"11","6","4","8","2","13","7","9","15","14","5","12","3","10","1","nan","nan"
"12","14","15","1","13","10","2","11","4","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","9","8","13","1","11","15","14","4","5","7","3","6","12","skipped","nan","nan"
"15","2","4","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","8","4","2","1","5","12","10","13","14","6","15","7","11","3","nan","nan"
"8","5","3","4","10","1","9","13","12","7","11","14","6","2","skipped","nan","nan"
"15","1","11","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","11","10","4","15","14","12","5","2","1","9","13","8","7","6","nan","nan"
"5","14","10","6","3","1","12","8","9","13","2","15","7","4","skipped","nan","nan"
"1","8","10","4","13","11","12","3","9","5","6","15","2","14","7","nan","nan"
"9","5","3","11","10","14","8","12","15","4","2","13","1","7","6","nan","nan"
"13","7","11","4","8","1","6","5","15","12","10","14","2","9","3","nan","nan"
"12","9","8","11","5","2","1","10","13","15","6","14","7","4","3","nan","nan"
"6","8","10","4","3","2","1","5","15","7","9","skipped","skipped","skipped","skipped","nan","nan"
"8","15","9","1","4","7","6","2","12","11","3","5","10","14","13","nan","nan"
"15","4","2","1","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","1","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","7","1","9","15","4","11","8","14","12","3","13","5","10","6","nan","nan"
"11","12","8","2","3","1","9","7","15","13","5","14","6","10","4","nan","nan"
"15","5","6","4","3","1","2","10","7","9","8","skipped","skipped","skipped","skipped","nan","nan"
"13","8","2","11","1","7","5","10","14","9","6","15","4","3","12","nan","nan"
"12","9","11","7","1","2","3","8","15","13","5","14","10","4","6","nan","nan"
"5","4","15","3","2","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","2","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","15","1","12","13","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","3","2","5","4","9","11","10","14","15","1","12","8","7","6","nan","nan"
"15","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","8","9","2","1","10","15","4","5","6","11","7","skipped","skipped","skipped","nan","nan"
