file,numCands,irv,plurality,plurality_runoff,borda_pm,borda_om_no_uwi,borda_avg_no_uwi,borda_trunc_points_scheme,condorcet,minimax,smith_set,bucklin
scotland/processed_data/e-duns17-ballots/Milngavie_e-duns17-01.csv,6,['Jim GOODALL (LD)'],['Graeme MCGINNIGLE (Con)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)'],['Jim GOODALL (LD)']
scotland/processed_data/e-duns17-ballots/LenzieandKirkintillochSouth_e-duns17-06.csv,8,['Gillian RENWICK (SNP)'],['Sandra THORNTON (Con)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)'],['Gillian RENWICK (SNP)']
scotland/processed_data/e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,6,['Alan MOIR (Lab)'],['Alan BROWN (Con)'],['Gordan LOW (SNP)'],['Alan MOIR (Lab)'],['Gordan LOW (SNP)'],['Alan MOIR (Lab)'],['Gordan LOW (SNP)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Gordan LOW (SNP)']
scotland/processed_data/e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,6,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
scotland/processed_data/e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,6,['Vaughan MOODY (LD)'],['Andrew POLSON (Con)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Andrew POLSON (Con)']
scotland/processed_data/e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,7,['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)'],['Billy HENDRY (Con)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Paul FERRETTI (SNP)'],['Billy HENDRY (Con)']
scotland/processed_data/angus17-ballots/ForfarandDistrict_angus17-03.csv,8,['Colin BROWN (Ind)'],['Braden DAVY (Con)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)'],['Colin BROWN (Ind)']
scotland/processed_data/angus17-ballots/MontroseandDistrict_angus17-08.csv,7,['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Mark SALMOND (Ind)'],['Ron STURROCK (Con)']
scotland/processed_data/angus17-ballots/CarnoustieandDistrict_angus17-05.csv,7,['Brian David BOYD (Ind)'],['Mark James MCDONALD (SNP)'],['Brian David BOYD (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Brian David BOYD (Ind)'],['Mark James MCDONALD (SNP)']
scotland/processed_data/angus17-ballots/ArbroathEastandLunan_angus17-07.csv,8,['Lois SPEED (Ind)'],['Derek WANN (Con)'],['Brenda DURNO (SNP)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Brenda DURNO (SNP)']
scotland/processed_data/angus17-ballots/MonifiethandSidlaw_angus17-04.csv,5,['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)'],['Craig FOTHERINGHAM (Con)']
"scotland/processed_data/angus17-ballots/ArbroathWest,LethamandFriockheim_angus17-06.csv",5,['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)'],['David LUMGAIR (Con)']
scotland/processed_data/angus17-ballots/KirriemuirandDean_angus17-01.csv,6,['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)'],['Ronnie PROCTOR (Con)']
scotland/processed_data/angus17-ballots/BrechinandEdzell_angus17-02.csv,7,['Bob MYLES (Ind)'],['Gavin NICOL (Con)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Gavin NICOL (Con)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Bob MYLES (Ind)'],['Gavin NICOL (Con)']
scotland/processed_data/midlothian22/Ward5-MidlothianEast_ward_5_midlothian_east_preference_profile_open_from_within_ms_word_or_similar.csv,6,['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)'],['Bryan POTTINGER (Lab)']
scotland/processed_data/midlothian22/Ward4-MidlothianWest_ward_4_midlothian_west_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)'],['Russell IMRIE (Labour and Co-operative Party)']
scotland/processed_data/midlothian22/Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,8,['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)'],['Kelly DRUMMOND (Lab)']
scotland/processed_data/midlothian22/Ward1-Penicuik_ward_1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)'],['Debbi MCCALL (SNP)']
scotland/processed_data/midlothian22/Ward2-Bonnyrigg_ward_2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,4,['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)'],['Derek MILLIGAN (Lab)']
scotland/processed_data/midlothian22/Ward3-Dalkeith_ward_3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,7,['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)'],['Stephen CURRAN (Lab)']
scotland/processed_data/moray12-ballots/BuckieWard_moray12-03.csv,5,['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)'],['GORDON MCDONALD (SNP)']
scotland/processed_data/moray12-ballots/ForresWard_moray12-08.csv,10,['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)'],['George ALEXANDER (Ind)']
scotland/processed_data/moray12-ballots/HeldonandLaichWard_moray12-05.csv,7,['Eric MCGILLIVRAY (Ind)'],['Carolle RALPH (SNP)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Carolle RALPH (SNP)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Eric MCGILLIVRAY (Ind)'],['Carolle RALPH (SNP)']
scotland/processed_data/moray12-ballots/ElginCityNorthWard_moray12-06.csv,5,['Mike SHAND (SNP)'],['Barry Alexander JARVIS (Lab)'],['Mike SHAND (SNP)'],['Barry Alexander JARVIS (Lab)'],['Mike SHAND (SNP)'],['Barry Alexander JARVIS (Lab)'],['Barry Alexander JARVIS (Lab)'],['Mike SHAND (SNP)'],['Mike SHAND (SNP)'],['Mike SHAND (SNP)'],['Barry Alexander JARVIS (Lab)']
scotland/processed_data/moray12-ballots/KeithandCullenWard_moray12-02.csv,5,['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)'],['Gary Scott COULL(SNP)']
scotland/processed_data/moray12-ballots/FochabersLhanbrydeWard_moray12-04.csv,5,['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)'],['Douglas ROSS (Con)']
scotland/processed_data/moray12-ballots/ElginCitySouthWard_moray12-07.csv,4,['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)'],['John Andrew DIVERS (Lab)']
scotland/processed_data/moray12-ballots/SpeysideGlenlivetWard_moray12-01.csv,6,['Pearl Barbara PAUL(SNP)'],['Fiona Jane MURDOCH (Ind)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)'],['Pearl Barbara PAUL(SNP)']
scotland/processed_data/clackmannanshire12-ballots/ClackmannanshireNorth_clacks12-02.csv,8,['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE'],['(SNP) Donald BALSILLIE']
scotland/processed_data/clackmannanshire12-ballots/ClackmannanshireSouth_clacks12-04.csv,5,['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN'],['(SNP) Craig HOLDEN']
scotland/processed_data/clackmannanshire12-ballots/ClackmannanshireEast_clacks12-05.csv,4,['(SNP) Irene HAMILTON'],['(Con) Alastair CAMPBELL'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON'],['(SNP) Irene HAMILTON']
scotland/processed_data/clackmannanshire12-ballots/ClackmannanshireCentral_clacks12-03.csv,6,['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART'],['(Lab) Derek STEWART']
scotland/processed_data/clackmannanshire12-ballots/ClackmannanshireWest_clacks12-01.csv,7,['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT'],['(Lab) George MATCHETT']
scotland/processed_data/n-ayrshire22/Ward04-Arran_Preference-Profile-Arran_copy.csv,6,['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Steve GARRAWAY (SNP)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)'],['Timothy BILLINGS (Con)']
scotland/processed_data/n-ayrshire22/Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,10,['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)'],['Shaun MACAULAY (SNP)']
scotland/processed_data/n-ayrshire22/Ward05-SaltcoatsandStevenston_Preference-Profile-Saltcoats-and-Stevenston_copy.csv,8,['Jim MONTGOMERIE (Lab)'],['Jean MCCLUNG (SNP)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)']
scotland/processed_data/n-ayrshire22/Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,7,['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Amanda KERR (Lab)'],['Tony GURNEY (SNP)'],['Amanda KERR (Lab)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)']
scotland/processed_data/n-ayrshire22/Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy.csv,7,['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Robert FOSTER (Lab)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)']
scotland/processed_data/n-ayrshire22/Ward08-IrvineEast_Preference-Profile-Irvine-East_copy.csv,7,['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)']
scotland/processed_data/n-ayrshire22/Ward01-NorthCoast_Preference-Profile-North-Coast_copy.csv,12,['Eleanor COLLIER (SNP)'],['Eleanor COLLIER (SNP)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Alan HILL (SNP)'],['Ian MURDOCH (Ind)'],['Eleanor COLLIER (SNP)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Ian MURDOCH (Ind)'],['Eleanor COLLIER (SNP)']
scotland/processed_data/n-ayrshire22/Ward06-Kilwinning_Preference-Profile-Kilwinning_copy.csv,6,['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)'],['Joe CULLINANE (Labour and Co-operative Party)']
scotland/processed_data/n-ayrshire22/Ward02-GarnockValley_Preference-Profile-Garnock-Valley_copy.csv,11,['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Anthea DICKSON (SNP)']
scotland/processed_data/highland17-ballots/Ward3-WickandEastCaithness_highland17-03.csv,9,['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)'],['A.I. Willie MACKAY (Ind)']
scotland/processed_data/highland17-ballots/Ward8-DingwallandSeaforth_highland17-08.csv,7,['Angela MACLEAN (LD)'],['Graham Alexander MACKENZIE (SNP)'],['Angela MACLEAN (LD)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Margaret PATERSON (Ind)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Angela MACLEAN (LD)'],['Graham Alexander MACKENZIE (SNP)']
scotland/processed_data/highland17-ballots/Ward20-BadenochandStrathspey_highland17-20.csv,8,['Bill LOBBAN (Ind)'],['John BRUCE (Con)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)'],['Bill LOBBAN (Ind)']
scotland/processed_data/highland17-ballots/Ward15-InvernessNess-side_highland17-15.csv,6,['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)'],['Alasdair CHRISTIE (LD)']
scotland/processed_data/highland17-ballots/Ward10-Eileana'Cheo_highland17-10.csv,12,['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)'],['John FINLAYSON (Ind)']
scotland/processed_data/highland17-ballots/Ward7-TainandEasterRoss_highland17-07.csv,6,['Fiona ROBERTSON (Ind)'],['Derek LOUDEN (SNP)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)'],['Fiona ROBERTSON (Ind)']
scotland/processed_data/highland17-ballots/Ward21-FortWilliamandArdnamurchan_highland17-21.csv,7,['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)'],['Andrew Phillip BAXTER (Ind)']
scotland/processed_data/highland17-ballots/Ward16-InvernessMillburn_highland17-16.csv,7,['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)'],['Jimmy GRAY (Lab)']
scotland/processed_data/highland17-ballots/Ward17-CullodenandArdersier_highland17-17.csv,8,['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)'],['Roddy BALFOUR (Ind)']
scotland/processed_data/highland17-ballots/Ward19-InvernessSouth_highland17-19.csv,8,['KEN GOWANS (SNP)'],['KEN GOWANS (SNP)'],['KEN GOWANS (SNP)'],['Carolyn CADDICK (LD)'],['Carolyn CADDICK (LD)'],['Carolyn CADDICK (LD)'],['KEN GOWANS (SNP)'],['Carolyn CADDICK (LD)'],['Carolyn CADDICK (LD)'],['Carolyn CADDICK (LD)'],['KEN GOWANS (SNP)']
scotland/processed_data/highland17-ballots/Ward12-AirdandLochNess_highland17-12.csv,7,['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)'],['Margaret DAVIDSON (Ind)']
scotland/processed_data/highland17-ballots/Ward9-BlackIsle_highland17-09.csv,7,['Gordon ADAM (LD)'],['Craig FRASER (SNP)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Gordon ADAM (LD)'],['Craig FRASER (SNP)']
scotland/processed_data/highland17-ballots/Ward11-CaolandMallaig_highland17-11.csv,7,['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)'],['Allan HENDERSON (Ind)']
scotland/processed_data/highland17-ballots/Ward14-InvernessCentral_highland17-14.csv,8,['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)'],['Richard LAIRD (SNP)']
scotland/processed_data/highland17-ballots/Ward6-CromartyFirth_highland17-06.csv,9,['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)'],['Carolyn WILSON (Ind)']
scotland/processed_data/highland17-ballots/Ward18-NairnandCawdor_highland17-18.csv,10,['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)'],['Tom HEGGIE (Ind)']
scotland/processed_data/highland17-ballots/Ward13-InvernessWest_highland17-13.csv,7,['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)']
