file,candidate_cloned,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,da COSTA Kate,7,['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,MARONEY Matthew,7,['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['SMITH Kathy (UNKNOWN)'],['HOLSTEIN Chris (UNKNOWN)'],['SMITH Kathy (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,APLIN Greg,6,['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,WADE Kym,6,['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,KING Niloufer,6,['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,JACKSON Ross,6,['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['JACKSON Ross (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,MARRA John,6,['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)'],['APLIN Greg (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,DI SANTO Irma,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ROBERTS Anthony,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,MASSE Pierre,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ZBIK Andrew,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,SANDERSON Jim,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,COLSELL Peter,7,['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)'],['ROBERTS Anthony (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,ARCHER John,6,['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,ARMSTRONG David,6,['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,HENSKENS Alister,6,['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,GERVAY Len,6,['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,McINNES Pippa,6,['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)'],['HENSKENS Alister (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,FYFE Iain,7,['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,FITZPATRICK Stephen,7,['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,ASHTON Wal,7,['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,STEPHENS Ursula,7,['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,GOWARD Pru,7,['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,VAN DER BYL Adrian,7,['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['STEPHENS Ursula (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)'],['GOWARD Pru (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,EL-DAHR George,6,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,BHUIYAN Rashid,6,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,DIB Jihad,6,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,GARVIN Chris,6,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,CHEHAB Yahya,6,['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)'],['DIB Jihad (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,PERROTTET Dominic,9,['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)'],['PERROTTET Dominic (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,PETINOS Eleni,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,TRAN Andrew,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['HOLLAND Greg (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,NAIRN Mick,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['HOLLAND Greg (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,BRETT John,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['HOLLAND Greg (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,HOLLAND Greg,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['HOLLAND Greg (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,FALANGA Mark,7,['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['HOLLAND Greg (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)'],['PETINOS Eleni (UNKNOWN)']
/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,ATKINSON Leanne,6,['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['ATKINSON Leanne (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)'],['CONSTANCE Andrew (UNKNOWN)']
