file,candidate_cloned,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/glasgow22/Ward22Dennistoun_Ward22.csv,Allan CASEY (SNP),8,['Elaine MCDOUGALL Glasgow (Lab)'],['Allan CASEY (SNP)'],['Anthony CARROLL (Grn)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Elaine MCDOUGALL Glasgow (Lab)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)']
/glasgow22/Ward16Canal_Ward16.csv,Seonad Mairi HOY (Grn),11,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)']
/glasgow22/Ward16Canal_Ward16.csv,Fiona E HIGGINS Glasgow (Lab),11,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)']
/glasgow22/Ward16Canal_Ward16.csv,Martin Lawson OLU-OSAGIE (Alba),11,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)']
/glasgow22/Ward16Canal_Ward16.csv,Scott SIMPSON (LD),11,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)']
/glasgow22/Ward16Canal_Ward16.csv,Brian LAND (Ind),11,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Fiona E HIGGINS Glasgow (Lab)'],['Allan GOW (SNP)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,Eunis JASSEMI Glasgow (Lab),7,['Feargal DALTON (SNP)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,Mahmood ULLAH (Alba),7,['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,Lana REID - MCCONNELL (Grn),7,['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,James Douglas SPEIRS (LD),7,['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,Feargal DALTON (SNP),7,['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward12VictoriaPark_Ward12.csv,Ade AIBINU (Con),7,['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Lana REID - MCCONNELL (Grn)'],['Eunis JASSEMI Glasgow (Lab)'],['Lana REID - MCCONNELL (Grn)']
/glasgow22/Ward8SouthsideCentral_Ward8.csv,Kamran BUTT (Alba),11,['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)']
/glasgow22/Ward8SouthsideCentral_Ward8.csv,Sam GLASGOW-JACKSON (LD),11,['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)']
/glasgow22/Ward8SouthsideCentral_Ward8.csv,Paul Robert DONNELLY (Soc) Party - End Fuel Poverty,11,['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Mhairi HUNTER (SNP)'],['Alexander BELIC (SNP)'],['Mhairi HUNTER (SNP)']
/glasgow22/Ward18EastCentre_Ward18.csv,William MCLACHLAN (Ind),12,['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Annette CHRISTIE (SNP)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)']
/glasgow22/Ward18EastCentre_Ward18.csv,Declan BLENCH (SNP),12,['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Declan BLENCH (SNP)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)']
/glasgow22/Ward18EastCentre_Ward18.csv,Kieran J TURNER Glasgow (Lab),12,['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)'],['Ann JENKINS Glasgow (Lab)']
/glasgow22/Ward6Pollokshields_Ward6.csv,Carole Louise FORD (LD),11,['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Zen GHANI (SNP)'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Zen GHANI (SNP)'],['Zen GHANI (SNP)'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Zen GHANI (SNP)'],['Jon MOLYNEUX Re-elect your (Grn) Councillor']
/glasgow22/Ward6Pollokshields_Ward6.csv,Norman MACLEOD (SNP),11,['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Zen GHANI (SNP)'],['Zen GHANI (SNP)'],['Zen GHANI (SNP)'],['Zen GHANI (SNP)'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Jon MOLYNEUX Re-elect your (Grn) Councillor'],['Zen GHANI (SNP)'],['Jon MOLYNEUX Re-elect your (Grn) Councillor']
/glasgow22/Ward14Drumchapel-Anniesland_Ward14.csv,Anne MCTAGGART (SNP),11,['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Anne MCTAGGART (SNP)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)']
/glasgow22/Ward14Drumchapel-Anniesland_Ward14.csv,Joe MEEHAN (Soc) Party - End Fuel Poverty,11,['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)']
/glasgow22/Ward14Drumchapel-Anniesland_Ward14.csv,Elspeth KERR (Ind),11,['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)'],['Paul CAREY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,David TURNER (SNP),9,['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,Laura DOHERTY (SNP),9,['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,Thomas KERR (Con),9,['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,Jill PIDGEON Glasgow (Lab),9,['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,Henry SULLIVAN (LD),9,['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward19Shettleston_Ward19.csv,Liam MCLAUGHLAN (Soc) Party - End Fuel Poverty,9,['Laura DOHERTY (SNP)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)'],['Frank MCAVEETY Glasgow (Lab)']
/glasgow22/Ward2Newlands-Auldburn_Ward2.csv,Stephen CURRAN Glasgow (Lab),11,['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)']
/glasgow22/Ward2Newlands-Auldburn_Ward2.csv,Linda DEVLIN Glasgow (Lab),11,['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)']
/glasgow22/Ward2Newlands-Auldburn_Ward2.csv,Kim SCHMULIAN (Con),11,['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Sean FERGUSON (SNP)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)'],['Stephen CURRAN Glasgow (Lab)']
/glasgow22/Ward7Langside_Ward7.csv,Aileen Mary MCKENZIE Glasgow (Lab),10,['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Susan AITKEN (SNP)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)']
/glasgow22/Ward7Langside_Ward7.csv,Susan AITKEN (SNP),10,['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Susan AITKEN (SNP)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)']
/glasgow22/Ward7Langside_Ward7.csv,Holly BRUCE (Grn),10,['Susan AITKEN (SNP)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Susan AITKEN (SNP)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)'],['Holly BRUCE (Grn)']
/glasgow22/Ward17Springburn-Robroyston_Ward17.csv,Richard JOHNSON (Con),9,['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)']
/glasgow22/Ward17Springburn-Robroyston_Ward17.csv,Graham CAMPBELL (SNP),9,['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Graham CAMPBELL (SNP)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)']
/glasgow22/Ward17Springburn-Robroyston_Ward17.csv,Madeleine GUTHRIE (Grn),9,['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)']
/glasgow22/Ward17Springburn-Robroyston_Ward17.csv,Peter DAVIES (LD),9,['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)'],['Audrey DEMPSEY Glasgow (Lab)']
