,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
865,Enrolment/NAMAV,Enrolment/NAMAV,36475,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
866,Enrolment/NAMAV,Enrolment/NAMAV,36476,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
867,Enrolment/NAMAV,Enrolment/NAMAV,36477,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
868,Enrolment/NAMAV,Enrolment/NAMAV,36478,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
869,Enrolment/NAMAV,Enrolment/NAMAV,36479,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
870,Enrolment/NAMAV,Enrolment/NAMAV,36480,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
871,Enrolment/NAMAV,Enrolment/NAMAV,36481,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
872,Enrolment/NAMAV,Enrolment/NAMAV,36482,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
873,Enrolment/NAMAV,Enrolment/NAMAV,36483,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
874,Enrolment/NAMAV,Enrolment/NAMAV,36484,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
875,Enrolment/NAMAV,Enrolment/NAMAV,36485,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
876,Enrolment/NAMAV,Enrolment/NAMAV,36486,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
877,Enrolment/NAMAV,Enrolment/NAMAV,36487,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
878,Enrolment/NAMAV,Enrolment/NAMAV,36488,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
879,Enrolment/NAMAV,Enrolment/NAMAV,36489,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
880,Enrolment/NAMAV,Enrolment/NAMAV,36490,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
881,Enrolment/NAMAV,Enrolment/NAMAV,36491,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
882,Enrolment/NAMAV,Enrolment/NAMAV,36492,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
883,Enrolment/NAMAV,Enrolment/NAMAV,36493,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
884,Enrolment/NAMAV,Enrolment/NAMAV,36494,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
885,Enrolment/NAMAV,Enrolment/NAMAV,36495,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
886,Enrolment/NAMAV,Enrolment/NAMAV,36496,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
887,Enrolment/NAMAV,Enrolment/NAMAV,36497,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
888,Enrolment/NAMAV,Enrolment/NAMAV,36498,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
889,Enrolment/NAMAV,Enrolment/NAMAV,36499,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
890,Enrolment/NAMAV,Enrolment/NAMAV,36500,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
891,Enrolment/NAMAV,Enrolment/NAMAV,36501,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
892,Enrolment/NAMAV,Enrolment/NAMAV,36502,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
893,Enrolment/NAMAV,Enrolment/NAMAV,36503,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
894,Enrolment/NAMAV,Enrolment/NAMAV,36504,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
895,Enrolment/NAMAV,Enrolment/NAMAV,36505,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
896,Enrolment/NAMAV,Enrolment/NAMAV,36506,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
897,Enrolment/NAMAV,Enrolment/NAMAV,36507,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
898,Enrolment/NAMAV,Enrolment/NAMAV,36508,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
899,Enrolment/NAMAV,Enrolment/NAMAV,36509,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
900,Enrolment/NAMAV,Enrolment/NAMAV,36510,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
901,Enrolment/NAMAV,Enrolment/NAMAV,36511,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
902,Enrolment/NAMAV,Enrolment/NAMAV,36512,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
903,Enrolment/NAMAV,Enrolment/NAMAV,36513,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
904,Enrolment/NAMAV,Enrolment/NAMAV,36514,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
905,Enrolment/NAMAV,Enrolment/NAMAV,36515,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
906,Enrolment/NAMAV,Enrolment/NAMAV,36516,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
907,Enrolment/NAMAV,Enrolment/NAMAV,36517,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
908,Enrolment/NAMAV,Enrolment/NAMAV,36518,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
909,Enrolment/NAMAV,Enrolment/NAMAV,36519,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
910,Enrolment/NAMAV,Enrolment/NAMAV,36520,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
911,Enrolment/NAMAV,Enrolment/NAMAV,36521,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
912,Enrolment/NAMAV,Enrolment/NAMAV,36522,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
913,Enrolment/NAMAV,Enrolment/NAMAV,36523,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
914,Enrolment/NAMAV,Enrolment/NAMAV,36524,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
915,Enrolment/NAMAV,Enrolment/NAMAV,36525,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
916,Enrolment/NAMAV,Enrolment/NAMAV,36526,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
917,Enrolment/NAMAV,Enrolment/NAMAV,36527,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
918,Enrolment/NAMAV,Enrolment/NAMAV,36528,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
919,Enrolment/NAMAV,Enrolment/NAMAV,36529,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
920,Enrolment/NAMAV,Enrolment/NAMAV,36530,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
921,Enrolment/NAMAV,Enrolment/NAMAV,36531,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
922,Enrolment/NAMAV,Enrolment/NAMAV,36532,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
923,Enrolment/NAMAV,Enrolment/NAMAV,36533,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
924,Enrolment/NAMAV,Enrolment/NAMAV,36534,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
925,Enrolment/NAMAV,Enrolment/NAMAV,36535,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
926,Enrolment/NAMAV,Enrolment/NAMAV,36536,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
927,Enrolment/NAMAV,Enrolment/NAMAV,36537,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
928,Enrolment/NAMAV,Enrolment/NAMAV,36538,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
929,Enrolment/NAMAV,Enrolment/NAMAV,36539,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
930,Enrolment/NAMAV,Enrolment/NAMAV,36540,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
931,Enrolment/NAMAV,Enrolment/NAMAV,36541,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
932,Enrolment/NAMAV,Enrolment/NAMAV,36542,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
933,Enrolment/NAMAV,Enrolment/NAMAV,36543,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
934,Enrolment/NAMAV,Enrolment/NAMAV,36544,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
935,Enrolment/NAMAV,Enrolment/NAMAV,36545,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
936,Enrolment/NAMAV,Enrolment/NAMAV,36546,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
937,Enrolment/NAMAV,Enrolment/NAMAV,36547,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
938,Enrolment/NAMAV,Enrolment/NAMAV,36548,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
939,Enrolment/NAMAV,Enrolment/NAMAV,36549,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
940,Enrolment/NAMAV,Enrolment/NAMAV,36550,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
941,Enrolment/NAMAV,Enrolment/NAMAV,36551,Formal,MP,CAMPBELL Craig,TAYLOR Tanya,skipped,1,3
942,Enrolment/NAMAV,Enrolment/NAMAV,36552,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
943,Enrolment/NAMAV,Enrolment/NAMAV,36553,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
944,Enrolment/NAMAV,Enrolment/NAMAV,36554,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
945,Enrolment/NAMAV,Enrolment/NAMAV,36555,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
946,Enrolment/NAMAV,Enrolment/NAMAV,36556,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
947,Enrolment/NAMAV,Enrolment/NAMAV,36557,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
948,Enrolment/NAMAV,Enrolment/NAMAV,36558,Formal,MP,CAMPBELL Craig,skipped,skipped,1,3
949,Enrolment/NAMAV,Enrolment/NAMAV,36559,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
950,Enrolment/NAMAV,Enrolment/NAMAV,36560,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
951,Enrolment/NAMAV,Enrolment/NAMAV,36561,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
952,Enrolment/NAMAV,Enrolment/NAMAV,36562,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
953,Enrolment/NAMAV,Enrolment/NAMAV,36563,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
954,Enrolment/NAMAV,Enrolment/NAMAV,36564,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
955,Enrolment/NAMAV,Enrolment/NAMAV,36565,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
956,Enrolment/NAMAV,Enrolment/NAMAV,36566,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
957,Enrolment/NAMAV,Enrolment/NAMAV,36567,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
958,Enrolment/NAMAV,Enrolment/NAMAV,36568,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
959,Enrolment/NAMAV,Enrolment/NAMAV,36569,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
960,Enrolment/NAMAV,Enrolment/NAMAV,36570,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
961,Enrolment/NAMAV,Enrolment/NAMAV,36571,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
962,Enrolment/NAMAV,Enrolment/NAMAV,36572,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
963,Enrolment/NAMAV,Enrolment/NAMAV,36573,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
964,Enrolment/NAMAV,Enrolment/NAMAV,36574,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
965,Enrolment/NAMAV,Enrolment/NAMAV,36575,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
966,Enrolment/NAMAV,Enrolment/NAMAV,36576,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
967,Enrolment/NAMAV,Enrolment/NAMAV,36577,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
968,Enrolment/NAMAV,Enrolment/NAMAV,36578,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
969,Enrolment/NAMAV,Enrolment/NAMAV,36579,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
970,Enrolment/NAMAV,Enrolment/NAMAV,36580,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
971,Enrolment/NAMAV,Enrolment/NAMAV,36581,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
972,Enrolment/NAMAV,Enrolment/NAMAV,36582,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
973,Enrolment/NAMAV,Enrolment/NAMAV,36583,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
974,Enrolment/NAMAV,Enrolment/NAMAV,36584,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
975,Enrolment/NAMAV,Enrolment/NAMAV,36585,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
976,Enrolment/NAMAV,Enrolment/NAMAV,36586,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
977,Enrolment/NAMAV,Enrolment/NAMAV,36587,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
978,Enrolment/NAMAV,Enrolment/NAMAV,36588,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
979,Enrolment/NAMAV,Enrolment/NAMAV,36589,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
980,Enrolment/NAMAV,Enrolment/NAMAV,36590,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
981,Enrolment/NAMAV,Enrolment/NAMAV,36591,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
982,Enrolment/NAMAV,Enrolment/NAMAV,36592,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
983,Enrolment/NAMAV,Enrolment/NAMAV,36593,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
984,Enrolment/NAMAV,Enrolment/NAMAV,36594,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
985,Enrolment/NAMAV,Enrolment/NAMAV,36595,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
986,Enrolment/NAMAV,Enrolment/NAMAV,36596,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
987,Enrolment/NAMAV,Enrolment/NAMAV,36597,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
988,Enrolment/NAMAV,Enrolment/NAMAV,36598,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
989,Enrolment/NAMAV,Enrolment/NAMAV,36599,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
990,Enrolment/NAMAV,Enrolment/NAMAV,36600,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
991,Enrolment/NAMAV,Enrolment/NAMAV,36601,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
992,Enrolment/NAMAV,Enrolment/NAMAV,36602,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
993,Enrolment/NAMAV,Enrolment/NAMAV,36603,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
994,Enrolment/NAMAV,Enrolment/NAMAV,36604,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
995,Enrolment/NAMAV,Enrolment/NAMAV,36605,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
996,Enrolment/NAMAV,Enrolment/NAMAV,36606,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
997,Enrolment/NAMAV,Enrolment/NAMAV,36607,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
998,Enrolment/NAMAV,Enrolment/NAMAV,36608,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
999,Enrolment/NAMAV,Enrolment/NAMAV,36609,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1000,Enrolment/NAMAV,Enrolment/NAMAV,36610,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1001,Enrolment/NAMAV,Enrolment/NAMAV,36611,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
1002,Enrolment/NAMAV,Enrolment/NAMAV,36612,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
1003,Enrolment/NAMAV,Enrolment/NAMAV,36613,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1004,Enrolment/NAMAV,Enrolment/NAMAV,36614,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1005,Enrolment/NAMAV,Enrolment/NAMAV,36615,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1006,Enrolment/NAMAV,Enrolment/NAMAV,36616,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1007,Enrolment/NAMAV,Enrolment/NAMAV,36617,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
1008,Enrolment/NAMAV,Enrolment/NAMAV,36618,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1009,Enrolment/NAMAV,Enrolment/NAMAV,36619,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1010,Enrolment/NAMAV,Enrolment/NAMAV,36620,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
1011,Enrolment/NAMAV,Enrolment/NAMAV,36621,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1012,Enrolment/NAMAV,Enrolment/NAMAV,36622,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1013,Enrolment/NAMAV,Enrolment/NAMAV,36623,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
1014,Enrolment/NAMAV,Enrolment/NAMAV,36624,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1015,Enrolment/NAMAV,Enrolment/NAMAV,36625,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1016,Enrolment/NAMAV,Enrolment/NAMAV,36626,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1017,Enrolment/NAMAV,Enrolment/NAMAV,36627,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1018,Enrolment/NAMAV,Enrolment/NAMAV,36628,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
1019,Enrolment/NAMAV,Enrolment/NAMAV,36629,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1020,Enrolment/NAMAV,Enrolment/NAMAV,36630,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1021,Enrolment/NAMAV,Enrolment/NAMAV,36631,Formal,MP,ROZOS Angelo,TAYLOR Tanya,skipped,1,3
1022,Enrolment/NAMAV,Enrolment/NAMAV,36632,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
1023,Enrolment/NAMAV,Enrolment/NAMAV,36633,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
1024,Enrolment/NAMAV,Enrolment/NAMAV,36634,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1025,Enrolment/NAMAV,Enrolment/NAMAV,36635,Formal,MP,ROZOS Angelo,CAMPBELL Craig,skipped,1,3
1026,Enrolment/NAMAV,Enrolment/NAMAV,36636,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
1027,Enrolment/NAMAV,Enrolment/NAMAV,36637,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1028,Enrolment/NAMAV,Enrolment/NAMAV,36638,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
1029,Enrolment/NAMAV,Enrolment/NAMAV,36639,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1030,Enrolment/NAMAV,Enrolment/NAMAV,36640,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1031,Enrolment/NAMAV,Enrolment/NAMAV,36641,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1032,Enrolment/NAMAV,Enrolment/NAMAV,36642,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1033,Enrolment/NAMAV,Enrolment/NAMAV,36643,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1034,Enrolment/NAMAV,Enrolment/NAMAV,36644,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1035,Enrolment/NAMAV,Enrolment/NAMAV,36645,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
1036,Enrolment/NAMAV,Enrolment/NAMAV,36646,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1037,Enrolment/NAMAV,Enrolment/NAMAV,36647,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1038,Enrolment/NAMAV,Enrolment/NAMAV,36648,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
1039,Enrolment/NAMAV,Enrolment/NAMAV,36649,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1040,Enrolment/NAMAV,Enrolment/NAMAV,36650,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1041,Enrolment/NAMAV,Enrolment/NAMAV,36651,Formal,MP,ROZOS Angelo,CAMPBELL Craig,TAYLOR Tanya,1,3
1042,Enrolment/NAMAV,Enrolment/NAMAV,36652,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1043,Enrolment/NAMAV,Enrolment/NAMAV,36653,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1044,Enrolment/NAMAV,Enrolment/NAMAV,36654,Formal,MP,ROZOS Angelo,TAYLOR Tanya,CAMPBELL Craig,1,3
1045,Enrolment/NAMAV,Enrolment/NAMAV,36655,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1046,Enrolment/NAMAV,Enrolment/NAMAV,36656,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1047,Enrolment/NAMAV,Enrolment/NAMAV,36657,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1048,Enrolment/NAMAV,Enrolment/NAMAV,36658,Formal,MP,ROZOS Angelo,skipped,skipped,1,3
1049,Enrolment/NAMAV,Enrolment/NAMAV,36659,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
1050,Enrolment/NAMAV,Enrolment/NAMAV,36660,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
1051,Enrolment/NAMAV,Enrolment/NAMAV,36661,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1052,Enrolment/NAMAV,Enrolment/NAMAV,36662,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1053,Enrolment/NAMAV,Enrolment/NAMAV,36663,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1054,Enrolment/NAMAV,Enrolment/NAMAV,36664,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
1055,Enrolment/NAMAV,Enrolment/NAMAV,36665,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
1056,Enrolment/NAMAV,Enrolment/NAMAV,36666,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
1057,Enrolment/NAMAV,Enrolment/NAMAV,36667,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
1058,Enrolment/NAMAV,Enrolment/NAMAV,36668,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1059,Enrolment/NAMAV,Enrolment/NAMAV,36669,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1060,Enrolment/NAMAV,Enrolment/NAMAV,36670,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,ROZOS Angelo,1,3
1061,Enrolment/NAMAV,Enrolment/NAMAV,36671,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1062,Enrolment/NAMAV,Enrolment/NAMAV,36672,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1063,Enrolment/NAMAV,Enrolment/NAMAV,36673,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1064,Enrolment/NAMAV,Enrolment/NAMAV,36674,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1065,Enrolment/NAMAV,Enrolment/NAMAV,36675,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
1066,Enrolment/NAMAV,Enrolment/NAMAV,36676,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
1067,Enrolment/NAMAV,Enrolment/NAMAV,36677,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1068,Enrolment/NAMAV,Enrolment/NAMAV,36678,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1069,Enrolment/NAMAV,Enrolment/NAMAV,36679,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1070,Enrolment/NAMAV,Enrolment/NAMAV,36680,Formal,MP,TAYLOR Tanya,ROZOS Angelo,CAMPBELL Craig,1,3
1071,Enrolment/NAMAV,Enrolment/NAMAV,36681,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1072,Enrolment/NAMAV,Enrolment/NAMAV,36682,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1073,Enrolment/NAMAV,Enrolment/NAMAV,36683,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1074,Enrolment/NAMAV,Enrolment/NAMAV,36684,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1075,Enrolment/NAMAV,Enrolment/NAMAV,36685,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1076,Enrolment/NAMAV,Enrolment/NAMAV,36686,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1077,Enrolment/NAMAV,Enrolment/NAMAV,36687,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1078,Enrolment/NAMAV,Enrolment/NAMAV,36688,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1079,Enrolment/NAMAV,Enrolment/NAMAV,36689,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1080,Enrolment/NAMAV,Enrolment/NAMAV,36690,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1081,Enrolment/NAMAV,Enrolment/NAMAV,36691,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1082,Enrolment/NAMAV,Enrolment/NAMAV,36692,Formal,MP,TAYLOR Tanya,CAMPBELL Craig,skipped,1,3
1083,Enrolment/NAMAV,Enrolment/NAMAV,36693,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1084,Enrolment/NAMAV,Enrolment/NAMAV,36694,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1085,Enrolment/NAMAV,Enrolment/NAMAV,36695,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1086,Enrolment/NAMAV,Enrolment/NAMAV,36696,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1087,Enrolment/NAMAV,Enrolment/NAMAV,36697,Formal,MP,TAYLOR Tanya,skipped,skipped,1,3
1088,Enrolment/NAMAV,Enrolment/NAMAV,36698,Formal,MP,TAYLOR Tanya,ROZOS Angelo,skipped,1,3
