,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
5573,PR,Broken Hill Region RO Office,5388,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5574,PR,Broken Hill Region RO Office,5389,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5575,PR,Broken Hill Region RO Office,5390,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5576,PR,Broken Hill Region RO Office,5391,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5577,PR,Broken Hill Region RO Office,5392,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5578,PR,Broken Hill Region RO Office,5393,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5579,PR,Broken Hill Region RO Office,5394,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5580,PR,Broken Hill Region RO Office,5395,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5581,PR,Broken Hill Region RO Office,5396,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5582,PR,Broken Hill Region RO Office,5397,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5583,PR,Broken Hill Region RO Office,5398,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5584,PR,Broken Hill Region RO Office,5399,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5585,PR,Broken Hill Region RO Office,5400,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5586,PR,Broken Hill Region RO Office,5401,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5587,PR,Broken Hill Region RO Office,5402,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5588,PR,Broken Hill Region RO Office,5403,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5589,PR,Broken Hill Region RO Office,5404,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5590,PR,Broken Hill Region RO Office,5405,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5591,PR,Broken Hill Region RO Office,5406,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5592,PR,Broken Hill Region RO Office,5407,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5593,PR,Broken Hill Region RO Office,5408,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5594,PR,Broken Hill Region RO Office,5409,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5595,PR,Broken Hill Region RO Office,5410,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5596,PR,Broken Hill Region RO Office,5411,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5597,PR,Broken Hill Region RO Office,5412,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5598,PR,Broken Hill Region RO Office,5413,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5599,PR,Broken Hill Region RO Office,5414,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5600,PR,Broken Hill Region RO Office,5415,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5601,PR,Broken Hill Region RO Office,5416,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5602,PR,Broken Hill Region RO Office,5417,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5603,PR,Broken Hill Region RO Office,5418,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5604,PR,Broken Hill Region RO Office,5419,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5605,PR,Broken Hill Region RO Office,5420,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5606,PR,Broken Hill Region RO Office,5421,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5607,PR,Broken Hill Region RO Office,5422,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5608,PR,Broken Hill Region RO Office,5423,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5609,PR,Broken Hill Region RO Office,5424,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5610,PR,Broken Hill Region RO Office,5425,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5611,PR,Broken Hill Region RO Office,5426,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5612,PR,Broken Hill Region RO Office,5427,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5613,PR,Broken Hill Region RO Office,5428,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5614,PR,Broken Hill Region RO Office,5429,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5615,PR,Broken Hill Region RO Office,5430,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5616,PR,Broken Hill Region RO Office,5431,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5617,PR,Broken Hill Region RO Office,5432,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5618,PR,Broken Hill Region RO Office,5433,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5619,PR,Broken Hill Region RO Office,5434,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5620,PR,Broken Hill Region RO Office,5435,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5621,PR,Broken Hill Region RO Office,5436,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5622,PR,Broken Hill Region RO Office,5437,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5623,PR,Broken Hill Region RO Office,5438,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5624,PR,Broken Hill Region RO Office,5439,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5625,PR,Broken Hill Region RO Office,5440,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5626,PR,Broken Hill Region RO Office,5441,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5627,PR,Broken Hill Region RO Office,5442,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5628,PR,Broken Hill Region RO Office,5443,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5629,PR,Broken Hill Region RO Office,5444,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5630,PR,Broken Hill Region RO Office,5445,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5631,PR,Broken Hill Region RO Office,5446,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5632,PR,Broken Hill Region RO Office,5447,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5633,PR,Broken Hill Region RO Office,5448,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5634,PR,Broken Hill Region RO Office,5449,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5635,PR,Broken Hill Region RO Office,5450,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5636,PR,Broken Hill Region RO Office,5451,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5637,PR,Broken Hill Region RO Office,5452,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5638,PR,Broken Hill Region RO Office,5453,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5639,PR,Broken Hill Region RO Office,5454,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5640,PR,Broken Hill Region RO Office,5455,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5641,PR,Broken Hill Region RO Office,5456,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5642,PR,Broken Hill Region RO Office,5457,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5643,PR,Broken Hill Region RO Office,5458,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5644,PR,Broken Hill Region RO Office,5459,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5645,PR,Broken Hill Region RO Office,5460,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5646,PR,Broken Hill Region RO Office,5461,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5647,PR,Broken Hill Region RO Office,5462,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5648,PR,Broken Hill Region RO Office,5463,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5649,PR,Broken Hill Region RO Office,5464,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5650,PR,Broken Hill Region RO Office,5465,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5651,PR,Broken Hill Region RO Office,5466,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5652,PR,Broken Hill Region RO Office,5467,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5653,PR,Broken Hill Region RO Office,5468,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5654,PR,Broken Hill Region RO Office,5469,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5655,PR,Broken Hill Region RO Office,5470,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5656,PR,Broken Hill Region RO Office,5471,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5657,PR,Broken Hill Region RO Office,5472,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5658,PR,Broken Hill Region RO Office,5473,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5659,PR,Broken Hill Region RO Office,5474,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5660,PR,Broken Hill Region RO Office,5475,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5661,PR,Broken Hill Region RO Office,5476,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5662,PR,Broken Hill Region RO Office,5477,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5663,PR,Broken Hill Region RO Office,5478,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5664,PR,Broken Hill Region RO Office,5479,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5665,PR,Broken Hill Region RO Office,5480,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5666,PR,Broken Hill Region RO Office,5481,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5667,PR,Broken Hill Region RO Office,5482,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5668,PR,Broken Hill Region RO Office,5483,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5669,PR,Broken Hill Region RO Office,5484,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5670,PR,Broken Hill Region RO Office,5485,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5671,PR,Broken Hill Region RO Office,5486,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5672,PR,Broken Hill Region RO Office,5487,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5673,PR,Broken Hill Region RO Office,5488,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5674,PR,Broken Hill Region RO Office,5489,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5675,PR,Broken Hill Region RO Office,5490,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5676,PR,Broken Hill Region RO Office,5491,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5677,PR,Broken Hill Region RO Office,5492,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5678,PR,Broken Hill Region RO Office,5493,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5679,PR,Broken Hill Region RO Office,5494,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5680,PR,Broken Hill Region RO Office,5495,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5681,PR,Broken Hill Region RO Office,5496,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5682,PR,Broken Hill Region RO Office,5497,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5683,PR,Broken Hill Region RO Office,5498,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5684,PR,Broken Hill Region RO Office,5499,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5685,PR,Broken Hill Region RO Office,5500,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5686,PR,Broken Hill Region RO Office,5501,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5687,PR,Broken Hill Region RO Office,5502,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5688,PR,Broken Hill Region RO Office,5503,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5689,PR,Broken Hill Region RO Office,5504,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5690,PR,Broken Hill Region RO Office,5505,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5691,PR,Broken Hill Region RO Office,5506,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5692,PR,Broken Hill Region RO Office,5507,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5693,PR,Broken Hill Region RO Office,5508,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5694,PR,Broken Hill Region RO Office,5509,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5695,PR,Broken Hill Region RO Office,5510,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5696,PR,Broken Hill Region RO Office,5511,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5697,PR,Broken Hill Region RO Office,5512,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5698,PR,Broken Hill Region RO Office,5513,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5699,PR,Broken Hill Region RO Office,5514,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5700,PR,Broken Hill Region RO Office,5515,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5701,PR,Broken Hill Region RO Office,5516,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5702,PR,Broken Hill Region RO Office,5517,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5703,PR,Broken Hill Region RO Office,5518,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5704,PR,Broken Hill Region RO Office,5519,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5705,PR,Broken Hill Region RO Office,5520,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5706,PR,Broken Hill Region RO Office,5521,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5707,PR,Broken Hill Region RO Office,5522,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5708,PR,Broken Hill Region RO Office,5523,Formal,MP,KENNEDY Tom,TURLEY Darriea,skipped,1,3
5709,PR,Broken Hill Region RO Office,5524,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5710,PR,Broken Hill Region RO Office,5525,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5711,PR,Broken Hill Region RO Office,5526,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5712,PR,Broken Hill Region RO Office,5527,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5713,PR,Broken Hill Region RO Office,5528,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5714,PR,Broken Hill Region RO Office,5529,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5715,PR,Broken Hill Region RO Office,5530,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5716,PR,Broken Hill Region RO Office,5531,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5717,PR,Broken Hill Region RO Office,5532,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5718,PR,Broken Hill Region RO Office,5533,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5719,PR,Broken Hill Region RO Office,5534,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5720,PR,Broken Hill Region RO Office,5535,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5721,PR,Broken Hill Region RO Office,5536,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5722,PR,Broken Hill Region RO Office,5537,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5723,PR,Broken Hill Region RO Office,5538,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5724,PR,Broken Hill Region RO Office,5539,Formal,MP,KENNEDY Tom,TURLEY Darriea,skipped,1,3
5725,PR,Broken Hill Region RO Office,5540,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5726,PR,Broken Hill Region RO Office,5541,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5727,PR,Broken Hill Region RO Office,5542,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5728,PR,Broken Hill Region RO Office,5543,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5729,PR,Broken Hill Region RO Office,5544,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5730,PR,Broken Hill Region RO Office,5545,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5731,PR,Broken Hill Region RO Office,5546,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5732,PR,Broken Hill Region RO Office,5547,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5733,PR,Broken Hill Region RO Office,5548,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5734,PR,Broken Hill Region RO Office,5549,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5735,PR,Broken Hill Region RO Office,5550,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5736,PR,Broken Hill Region RO Office,5551,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5737,PR,Broken Hill Region RO Office,5552,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5738,PR,Broken Hill Region RO Office,5553,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5739,PR,Broken Hill Region RO Office,5554,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5740,PR,Broken Hill Region RO Office,5555,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5741,PR,Broken Hill Region RO Office,5556,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5742,PR,Broken Hill Region RO Office,5557,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5743,PR,Broken Hill Region RO Office,5558,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5744,PR,Broken Hill Region RO Office,5559,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5745,PR,Broken Hill Region RO Office,5560,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5746,PR,Broken Hill Region RO Office,5561,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5747,PR,Broken Hill Region RO Office,5562,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5748,PR,Broken Hill Region RO Office,5563,Formal,MP,KENNEDY Tom,TURLEY Darriea,skipped,1,3
5749,PR,Broken Hill Region RO Office,5564,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5750,PR,Broken Hill Region RO Office,5565,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5751,PR,Broken Hill Region RO Office,5566,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5752,PR,Broken Hill Region RO Office,5567,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5753,PR,Broken Hill Region RO Office,5568,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5754,PR,Broken Hill Region RO Office,5569,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5755,PR,Broken Hill Region RO Office,5570,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5756,PR,Broken Hill Region RO Office,5571,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5757,PR,Broken Hill Region RO Office,5572,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5758,PR,Broken Hill Region RO Office,5573,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5759,PR,Broken Hill Region RO Office,5574,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5760,PR,Broken Hill Region RO Office,5575,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5761,PR,Broken Hill Region RO Office,5576,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5762,PR,Broken Hill Region RO Office,5577,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5763,PR,Broken Hill Region RO Office,5578,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5764,PR,Broken Hill Region RO Office,5579,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5765,PR,Broken Hill Region RO Office,5580,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5766,PR,Broken Hill Region RO Office,5581,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5767,PR,Broken Hill Region RO Office,5582,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5768,PR,Broken Hill Region RO Office,5583,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5769,PR,Broken Hill Region RO Office,5584,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5770,PR,Broken Hill Region RO Office,5585,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5771,PR,Broken Hill Region RO Office,5586,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5772,PR,Broken Hill Region RO Office,5587,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5773,PR,Broken Hill Region RO Office,5588,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5774,PR,Broken Hill Region RO Office,5589,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5775,PR,Broken Hill Region RO Office,5590,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5776,PR,Broken Hill Region RO Office,5591,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5777,PR,Broken Hill Region RO Office,5592,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5778,PR,Broken Hill Region RO Office,5593,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5779,PR,Broken Hill Region RO Office,5594,Formal,MP,KENNEDY Tom,TURLEY Darriea,skipped,1,3
5780,PR,Broken Hill Region RO Office,5595,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5781,PR,Broken Hill Region RO Office,5596,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5782,PR,Broken Hill Region RO Office,5597,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5783,PR,Broken Hill Region RO Office,5598,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5784,PR,Broken Hill Region RO Office,5599,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5785,PR,Broken Hill Region RO Office,5600,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5786,PR,Broken Hill Region RO Office,5601,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5787,PR,Broken Hill Region RO Office,5602,Formal,MP,KENNEDY Tom,GALLAGHER Dave,skipped,1,3
5788,PR,Broken Hill Region RO Office,5603,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5789,PR,Broken Hill Region RO Office,5604,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5790,PR,Broken Hill Region RO Office,5605,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5791,PR,Broken Hill Region RO Office,5606,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5792,PR,Broken Hill Region RO Office,5607,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5793,PR,Broken Hill Region RO Office,5608,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5794,PR,Broken Hill Region RO Office,5609,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5795,PR,Broken Hill Region RO Office,5610,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5796,PR,Broken Hill Region RO Office,5611,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5797,PR,Broken Hill Region RO Office,5612,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5798,PR,Broken Hill Region RO Office,5613,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5799,PR,Broken Hill Region RO Office,5614,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5800,PR,Broken Hill Region RO Office,5615,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5801,PR,Broken Hill Region RO Office,5616,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5802,PR,Broken Hill Region RO Office,5617,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5803,PR,Broken Hill Region RO Office,5618,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5804,PR,Broken Hill Region RO Office,5619,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5805,PR,Broken Hill Region RO Office,5620,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5806,PR,Broken Hill Region RO Office,5621,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5807,PR,Broken Hill Region RO Office,5622,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5808,PR,Broken Hill Region RO Office,5623,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5809,PR,Broken Hill Region RO Office,5624,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5810,PR,Broken Hill Region RO Office,5625,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5811,PR,Broken Hill Region RO Office,5626,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5812,PR,Broken Hill Region RO Office,5627,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5813,PR,Broken Hill Region RO Office,5628,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5814,PR,Broken Hill Region RO Office,5629,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5815,PR,Broken Hill Region RO Office,5630,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5816,PR,Broken Hill Region RO Office,5631,Formal,MP,KENNEDY Tom,TURLEY Darriea,GALLAGHER Dave,1,3
5817,PR,Broken Hill Region RO Office,5632,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5818,PR,Broken Hill Region RO Office,5633,Formal,MP,KENNEDY Tom,GALLAGHER Dave,TURLEY Darriea,1,3
5819,PR,Broken Hill Region RO Office,5634,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5820,PR,Broken Hill Region RO Office,5635,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
5821,PR,Broken Hill Region RO Office,5636,Formal,MP,KENNEDY Tom,skipped,skipped,1,3
