,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,numSeats,numCands
32818,PR,Port Stephens Region RO Office,31453,Formal,MP,PALMER Ryan,skipped,1,2
32819,PR,Port Stephens Region RO Office,31454,Formal,MP,PALMER Ryan,skipped,1,2
32820,PR,Port Stephens Region RO Office,31455,Formal,MP,PALMER Ryan,skipped,1,2
32821,PR,Port Stephens Region RO Office,31456,Formal,MP,PALMER Ryan,skipped,1,2
32822,PR,Port Stephens Region RO Office,31457,Formal,MP,PALMER Ryan,skipped,1,2
32823,PR,Port Stephens Region RO Office,31458,Formal,MP,PALMER Ryan,skipped,1,2
32824,PR,Port Stephens Region RO Office,31459,Formal,MP,PALMER Ryan,skipped,1,2
32825,PR,Port Stephens Region RO Office,31460,Formal,MP,PALMER Ryan,skipped,1,2
32826,PR,Port Stephens Region RO Office,31461,Formal,MP,PALMER Ryan,skipped,1,2
32827,PR,Port Stephens Region RO Office,31462,Formal,MP,PALMER Ryan,skipped,1,2
32828,PR,Port Stephens Region RO Office,31463,Formal,MP,PALMER Ryan,skipped,1,2
32829,PR,Port Stephens Region RO Office,31464,Formal,MP,PALMER Ryan,skipped,1,2
32830,PR,Port Stephens Region RO Office,31465,Formal,MP,PALMER Ryan,skipped,1,2
32831,PR,Port Stephens Region RO Office,31466,Formal,MP,PALMER Ryan,skipped,1,2
32832,PR,Port Stephens Region RO Office,31467,Formal,MP,PALMER Ryan,skipped,1,2
32833,PR,Port Stephens Region RO Office,31468,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32834,PR,Port Stephens Region RO Office,31469,Formal,MP,PALMER Ryan,skipped,1,2
32835,PR,Port Stephens Region RO Office,31470,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32836,PR,Port Stephens Region RO Office,31471,Formal,MP,PALMER Ryan,skipped,1,2
32837,PR,Port Stephens Region RO Office,31472,Formal,MP,PALMER Ryan,skipped,1,2
32838,PR,Port Stephens Region RO Office,31473,Formal,MP,PALMER Ryan,skipped,1,2
32839,PR,Port Stephens Region RO Office,31474,Formal,MP,PALMER Ryan,skipped,1,2
32840,PR,Port Stephens Region RO Office,31475,Formal,MP,PALMER Ryan,skipped,1,2
32841,PR,Port Stephens Region RO Office,31476,Formal,MP,PALMER Ryan,skipped,1,2
32842,PR,Port Stephens Region RO Office,31477,Formal,MP,PALMER Ryan,skipped,1,2
32843,PR,Port Stephens Region RO Office,31478,Formal,MP,PALMER Ryan,skipped,1,2
32844,PR,Port Stephens Region RO Office,31479,Formal,MP,PALMER Ryan,skipped,1,2
32845,PR,Port Stephens Region RO Office,31480,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32846,PR,Port Stephens Region RO Office,31481,Formal,MP,PALMER Ryan,skipped,1,2
32847,PR,Port Stephens Region RO Office,31482,Formal,MP,PALMER Ryan,skipped,1,2
32848,PR,Port Stephens Region RO Office,31483,Formal,MP,PALMER Ryan,skipped,1,2
32849,PR,Port Stephens Region RO Office,31484,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32850,PR,Port Stephens Region RO Office,31485,Formal,MP,PALMER Ryan,skipped,1,2
32851,PR,Port Stephens Region RO Office,31486,Formal,MP,PALMER Ryan,skipped,1,2
32852,PR,Port Stephens Region RO Office,31487,Formal,MP,PALMER Ryan,skipped,1,2
32853,PR,Port Stephens Region RO Office,31488,Formal,MP,PALMER Ryan,skipped,1,2
32854,PR,Port Stephens Region RO Office,31489,Formal,MP,PALMER Ryan,skipped,1,2
32855,PR,Port Stephens Region RO Office,31490,Formal,MP,PALMER Ryan,skipped,1,2
32856,PR,Port Stephens Region RO Office,31491,Formal,MP,PALMER Ryan,skipped,1,2
32857,PR,Port Stephens Region RO Office,31492,Formal,MP,PALMER Ryan,skipped,1,2
32858,PR,Port Stephens Region RO Office,31493,Formal,MP,PALMER Ryan,skipped,1,2
32859,PR,Port Stephens Region RO Office,31494,Formal,MP,PALMER Ryan,skipped,1,2
32860,PR,Port Stephens Region RO Office,31495,Formal,MP,PALMER Ryan,skipped,1,2
32861,PR,Port Stephens Region RO Office,31496,Formal,MP,PALMER Ryan,skipped,1,2
32862,PR,Port Stephens Region RO Office,31497,Formal,MP,PALMER Ryan,skipped,1,2
32863,PR,Port Stephens Region RO Office,31498,Formal,MP,PALMER Ryan,skipped,1,2
32864,PR,Port Stephens Region RO Office,31499,Formal,MP,PALMER Ryan,skipped,1,2
32865,PR,Port Stephens Region RO Office,31500,Formal,MP,PALMER Ryan,skipped,1,2
32866,PR,Port Stephens Region RO Office,31501,Formal,MP,PALMER Ryan,skipped,1,2
32867,PR,Port Stephens Region RO Office,31502,Formal,MP,PALMER Ryan,skipped,1,2
32868,PR,Port Stephens Region RO Office,31503,Formal,MP,PALMER Ryan,skipped,1,2
32869,PR,Port Stephens Region RO Office,31504,Formal,MP,PALMER Ryan,skipped,1,2
32870,PR,Port Stephens Region RO Office,31505,Formal,MP,PALMER Ryan,skipped,1,2
32871,PR,Port Stephens Region RO Office,31506,Formal,MP,PALMER Ryan,skipped,1,2
32872,PR,Port Stephens Region RO Office,31507,Formal,MP,PALMER Ryan,skipped,1,2
32873,PR,Port Stephens Region RO Office,31508,Formal,MP,PALMER Ryan,skipped,1,2
32874,PR,Port Stephens Region RO Office,31509,Formal,MP,PALMER Ryan,skipped,1,2
32875,PR,Port Stephens Region RO Office,31510,Formal,MP,PALMER Ryan,skipped,1,2
32876,PR,Port Stephens Region RO Office,31511,Formal,MP,PALMER Ryan,skipped,1,2
32877,PR,Port Stephens Region RO Office,31512,Formal,MP,PALMER Ryan,skipped,1,2
32878,PR,Port Stephens Region RO Office,31513,Formal,MP,PALMER Ryan,skipped,1,2
32879,PR,Port Stephens Region RO Office,31514,Formal,MP,PALMER Ryan,skipped,1,2
32880,PR,Port Stephens Region RO Office,31515,Formal,MP,PALMER Ryan,skipped,1,2
32881,PR,Port Stephens Region RO Office,31516,Formal,MP,PALMER Ryan,skipped,1,2
32882,PR,Port Stephens Region RO Office,31517,Formal,MP,PALMER Ryan,skipped,1,2
32883,PR,Port Stephens Region RO Office,31518,Formal,MP,PALMER Ryan,skipped,1,2
32884,PR,Port Stephens Region RO Office,31519,Formal,MP,PALMER Ryan,skipped,1,2
32885,PR,Port Stephens Region RO Office,31520,Formal,MP,PALMER Ryan,skipped,1,2
32886,PR,Port Stephens Region RO Office,31521,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32887,PR,Port Stephens Region RO Office,31522,Formal,MP,PALMER Ryan,skipped,1,2
32888,PR,Port Stephens Region RO Office,31523,Formal,MP,PALMER Ryan,skipped,1,2
32889,PR,Port Stephens Region RO Office,31524,Formal,MP,PALMER Ryan,skipped,1,2
32890,PR,Port Stephens Region RO Office,31525,Formal,MP,PALMER Ryan,skipped,1,2
32891,PR,Port Stephens Region RO Office,31526,Formal,MP,PALMER Ryan,skipped,1,2
32892,PR,Port Stephens Region RO Office,31527,Formal,MP,PALMER Ryan,skipped,1,2
32893,PR,Port Stephens Region RO Office,31528,Formal,MP,PALMER Ryan,skipped,1,2
32894,PR,Port Stephens Region RO Office,31529,Formal,MP,PALMER Ryan,skipped,1,2
32895,PR,Port Stephens Region RO Office,31530,Formal,MP,PALMER Ryan,skipped,1,2
32896,PR,Port Stephens Region RO Office,31531,Formal,MP,PALMER Ryan,skipped,1,2
32897,PR,Port Stephens Region RO Office,31532,Formal,MP,PALMER Ryan,skipped,1,2
32898,PR,Port Stephens Region RO Office,31533,Formal,MP,PALMER Ryan,skipped,1,2
32899,PR,Port Stephens Region RO Office,31534,Formal,MP,PALMER Ryan,skipped,1,2
32900,PR,Port Stephens Region RO Office,31535,Formal,MP,PALMER Ryan,skipped,1,2
32901,PR,Port Stephens Region RO Office,31536,Formal,MP,PALMER Ryan,skipped,1,2
32902,PR,Port Stephens Region RO Office,31537,Formal,MP,PALMER Ryan,skipped,1,2
32903,PR,Port Stephens Region RO Office,31538,Formal,MP,PALMER Ryan,skipped,1,2
32904,PR,Port Stephens Region RO Office,31539,Formal,MP,PALMER Ryan,skipped,1,2
32905,PR,Port Stephens Region RO Office,31540,Formal,MP,PALMER Ryan,skipped,1,2
32906,PR,Port Stephens Region RO Office,31541,Formal,MP,PALMER Ryan,skipped,1,2
32907,PR,Port Stephens Region RO Office,31542,Formal,MP,PALMER Ryan,skipped,1,2
32908,PR,Port Stephens Region RO Office,31543,Formal,MP,PALMER Ryan,skipped,1,2
32909,PR,Port Stephens Region RO Office,31544,Formal,MP,PALMER Ryan,skipped,1,2
32910,PR,Port Stephens Region RO Office,31545,Formal,MP,PALMER Ryan,skipped,1,2
32911,PR,Port Stephens Region RO Office,31546,Formal,MP,PALMER Ryan,skipped,1,2
32912,PR,Port Stephens Region RO Office,31547,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32913,PR,Port Stephens Region RO Office,31548,Formal,MP,PALMER Ryan,skipped,1,2
32914,PR,Port Stephens Region RO Office,31549,Formal,MP,PALMER Ryan,skipped,1,2
32915,PR,Port Stephens Region RO Office,31550,Formal,MP,PALMER Ryan,skipped,1,2
32916,PR,Port Stephens Region RO Office,31551,Formal,MP,PALMER Ryan,skipped,1,2
32917,PR,Port Stephens Region RO Office,31552,Formal,MP,PALMER Ryan,skipped,1,2
32918,PR,Port Stephens Region RO Office,31553,Formal,MP,PALMER Ryan,skipped,1,2
32919,PR,Port Stephens Region RO Office,31554,Formal,MP,PALMER Ryan,skipped,1,2
32920,PR,Port Stephens Region RO Office,31555,Formal,MP,PALMER Ryan,skipped,1,2
32921,PR,Port Stephens Region RO Office,31556,Formal,MP,PALMER Ryan,skipped,1,2
32922,PR,Port Stephens Region RO Office,31557,Formal,MP,PALMER Ryan,skipped,1,2
32923,PR,Port Stephens Region RO Office,31558,Formal,MP,PALMER Ryan,skipped,1,2
32924,PR,Port Stephens Region RO Office,31559,Formal,MP,PALMER Ryan,skipped,1,2
32925,PR,Port Stephens Region RO Office,31560,Formal,MP,PALMER Ryan,skipped,1,2
32926,PR,Port Stephens Region RO Office,31561,Formal,MP,PALMER Ryan,skipped,1,2
32927,PR,Port Stephens Region RO Office,31562,Formal,MP,PALMER Ryan,skipped,1,2
32928,PR,Port Stephens Region RO Office,31563,Formal,MP,PALMER Ryan,skipped,1,2
32929,PR,Port Stephens Region RO Office,31564,Formal,MP,PALMER Ryan,skipped,1,2
32930,PR,Port Stephens Region RO Office,31565,Formal,MP,PALMER Ryan,skipped,1,2
32931,PR,Port Stephens Region RO Office,31566,Formal,MP,PALMER Ryan,skipped,1,2
32932,PR,Port Stephens Region RO Office,31567,Formal,MP,PALMER Ryan,skipped,1,2
32933,PR,Port Stephens Region RO Office,31568,Formal,MP,PALMER Ryan,skipped,1,2
32934,PR,Port Stephens Region RO Office,31569,Formal,MP,PALMER Ryan,skipped,1,2
32935,PR,Port Stephens Region RO Office,31570,Formal,MP,PALMER Ryan,skipped,1,2
32936,PR,Port Stephens Region RO Office,31571,Formal,MP,PALMER Ryan,skipped,1,2
32937,PR,Port Stephens Region RO Office,31572,Formal,MP,PALMER Ryan,skipped,1,2
32938,PR,Port Stephens Region RO Office,31573,Formal,MP,PALMER Ryan,skipped,1,2
32939,PR,Port Stephens Region RO Office,31574,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32940,PR,Port Stephens Region RO Office,31575,Formal,MP,PALMER Ryan,skipped,1,2
32941,PR,Port Stephens Region RO Office,31576,Formal,MP,PALMER Ryan,skipped,1,2
32942,PR,Port Stephens Region RO Office,31577,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32943,PR,Port Stephens Region RO Office,31578,Formal,MP,PALMER Ryan,skipped,1,2
32944,PR,Port Stephens Region RO Office,31579,Formal,MP,PALMER Ryan,skipped,1,2
32945,PR,Port Stephens Region RO Office,31580,Formal,MP,PALMER Ryan,skipped,1,2
32946,PR,Port Stephens Region RO Office,31581,Formal,MP,PALMER Ryan,skipped,1,2
32947,PR,Port Stephens Region RO Office,31582,Formal,MP,PALMER Ryan,skipped,1,2
32948,PR,Port Stephens Region RO Office,31583,Formal,MP,PALMER Ryan,skipped,1,2
32949,PR,Port Stephens Region RO Office,31584,Formal,MP,PALMER Ryan,skipped,1,2
32950,PR,Port Stephens Region RO Office,31585,Formal,MP,PALMER Ryan,skipped,1,2
32951,PR,Port Stephens Region RO Office,31586,Formal,MP,PALMER Ryan,skipped,1,2
32952,PR,Port Stephens Region RO Office,31587,Formal,MP,PALMER Ryan,skipped,1,2
32953,PR,Port Stephens Region RO Office,31588,Formal,MP,PALMER Ryan,skipped,1,2
32954,PR,Port Stephens Region RO Office,31589,Formal,MP,PALMER Ryan,skipped,1,2
32955,PR,Port Stephens Region RO Office,31590,Formal,MP,PALMER Ryan,skipped,1,2
32956,PR,Port Stephens Region RO Office,31591,Formal,MP,PALMER Ryan,skipped,1,2
32957,PR,Port Stephens Region RO Office,31592,Formal,MP,PALMER Ryan,skipped,1,2
32958,PR,Port Stephens Region RO Office,31593,Formal,MP,PALMER Ryan,skipped,1,2
32959,PR,Port Stephens Region RO Office,31594,Formal,MP,PALMER Ryan,skipped,1,2
32960,PR,Port Stephens Region RO Office,31595,Formal,MP,PALMER Ryan,skipped,1,2
32961,PR,Port Stephens Region RO Office,31596,Formal,MP,PALMER Ryan,skipped,1,2
32962,PR,Port Stephens Region RO Office,31597,Formal,MP,PALMER Ryan,skipped,1,2
32963,PR,Port Stephens Region RO Office,31598,Formal,MP,PALMER Ryan,skipped,1,2
32964,PR,Port Stephens Region RO Office,31599,Formal,MP,PALMER Ryan,skipped,1,2
32965,PR,Port Stephens Region RO Office,31600,Formal,MP,PALMER Ryan,skipped,1,2
32966,PR,Port Stephens Region RO Office,31601,Formal,MP,PALMER Ryan,skipped,1,2
32967,PR,Port Stephens Region RO Office,31602,Formal,MP,PALMER Ryan,skipped,1,2
32968,PR,Port Stephens Region RO Office,31603,Formal,MP,PALMER Ryan,skipped,1,2
32969,PR,Port Stephens Region RO Office,31604,Formal,MP,PALMER Ryan,skipped,1,2
32970,PR,Port Stephens Region RO Office,31605,Formal,MP,PALMER Ryan,skipped,1,2
32971,PR,Port Stephens Region RO Office,31606,Formal,MP,PALMER Ryan,skipped,1,2
32972,PR,Port Stephens Region RO Office,31607,Formal,MP,PALMER Ryan,skipped,1,2
32973,PR,Port Stephens Region RO Office,31608,Formal,MP,PALMER Ryan,skipped,1,2
32974,PR,Port Stephens Region RO Office,31609,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32975,PR,Port Stephens Region RO Office,31610,Formal,MP,PALMER Ryan,skipped,1,2
32976,PR,Port Stephens Region RO Office,31611,Formal,MP,PALMER Ryan,skipped,1,2
32977,PR,Port Stephens Region RO Office,31612,Formal,MP,PALMER Ryan,skipped,1,2
32978,PR,Port Stephens Region RO Office,31613,Formal,MP,PALMER Ryan,skipped,1,2
32979,PR,Port Stephens Region RO Office,31614,Formal,MP,PALMER Ryan,skipped,1,2
32980,PR,Port Stephens Region RO Office,31615,Formal,MP,PALMER Ryan,skipped,1,2
32981,PR,Port Stephens Region RO Office,31616,Formal,MP,PALMER Ryan,skipped,1,2
32982,PR,Port Stephens Region RO Office,31617,Formal,MP,PALMER Ryan,skipped,1,2
32983,PR,Port Stephens Region RO Office,31618,Formal,MP,PALMER Ryan,skipped,1,2
32984,PR,Port Stephens Region RO Office,31619,Formal,MP,PALMER Ryan,skipped,1,2
32985,PR,Port Stephens Region RO Office,31620,Formal,MP,PALMER Ryan,skipped,1,2
32986,PR,Port Stephens Region RO Office,31621,Formal,MP,PALMER Ryan,skipped,1,2
32987,PR,Port Stephens Region RO Office,31622,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
32988,PR,Port Stephens Region RO Office,31623,Formal,MP,PALMER Ryan,skipped,1,2
32989,PR,Port Stephens Region RO Office,31624,Formal,MP,PALMER Ryan,skipped,1,2
32990,PR,Port Stephens Region RO Office,31625,Formal,MP,PALMER Ryan,skipped,1,2
32991,PR,Port Stephens Region RO Office,31626,Formal,MP,PALMER Ryan,skipped,1,2
32992,PR,Port Stephens Region RO Office,31627,Formal,MP,PALMER Ryan,skipped,1,2
32993,PR,Port Stephens Region RO Office,31628,Formal,MP,PALMER Ryan,skipped,1,2
32994,PR,Port Stephens Region RO Office,31629,Formal,MP,PALMER Ryan,skipped,1,2
32995,PR,Port Stephens Region RO Office,31630,Formal,MP,PALMER Ryan,skipped,1,2
32996,PR,Port Stephens Region RO Office,31631,Formal,MP,PALMER Ryan,skipped,1,2
32997,PR,Port Stephens Region RO Office,31632,Formal,MP,PALMER Ryan,skipped,1,2
32998,PR,Port Stephens Region RO Office,31633,Formal,MP,PALMER Ryan,skipped,1,2
32999,PR,Port Stephens Region RO Office,31634,Formal,MP,PALMER Ryan,skipped,1,2
33000,PR,Port Stephens Region RO Office,31635,Formal,MP,PALMER Ryan,skipped,1,2
33001,PR,Port Stephens Region RO Office,31636,Formal,MP,PALMER Ryan,skipped,1,2
33002,PR,Port Stephens Region RO Office,31637,Formal,MP,PALMER Ryan,skipped,1,2
33003,PR,Port Stephens Region RO Office,31638,Formal,MP,PALMER Ryan,skipped,1,2
33004,PR,Port Stephens Region RO Office,31639,Formal,MP,PALMER Ryan,skipped,1,2
33005,PR,Port Stephens Region RO Office,31640,Formal,MP,PALMER Ryan,skipped,1,2
33006,PR,Port Stephens Region RO Office,31641,Formal,MP,PALMER Ryan,skipped,1,2
33007,PR,Port Stephens Region RO Office,31642,Formal,MP,PALMER Ryan,skipped,1,2
33008,PR,Port Stephens Region RO Office,31643,Formal,MP,PALMER Ryan,skipped,1,2
33009,PR,Port Stephens Region RO Office,31644,Formal,MP,PALMER Ryan,skipped,1,2
33010,PR,Port Stephens Region RO Office,31645,Formal,MP,PALMER Ryan,skipped,1,2
33011,PR,Port Stephens Region RO Office,31646,Formal,MP,PALMER Ryan,skipped,1,2
33012,PR,Port Stephens Region RO Office,31647,Formal,MP,PALMER Ryan,skipped,1,2
33013,PR,Port Stephens Region RO Office,31648,Formal,MP,PALMER Ryan,skipped,1,2
33014,PR,Port Stephens Region RO Office,31649,Formal,MP,PALMER Ryan,skipped,1,2
33015,PR,Port Stephens Region RO Office,31650,Formal,MP,PALMER Ryan,skipped,1,2
33016,PR,Port Stephens Region RO Office,31651,Formal,MP,PALMER Ryan,skipped,1,2
33017,PR,Port Stephens Region RO Office,31652,Formal,MP,PALMER Ryan,skipped,1,2
33018,PR,Port Stephens Region RO Office,31653,Formal,MP,PALMER Ryan,skipped,1,2
33019,PR,Port Stephens Region RO Office,31654,Formal,MP,PALMER Ryan,skipped,1,2
33020,PR,Port Stephens Region RO Office,31655,Formal,MP,PALMER Ryan,skipped,1,2
33021,PR,Port Stephens Region RO Office,31656,Formal,MP,PALMER Ryan,skipped,1,2
33022,PR,Port Stephens Region RO Office,31657,Formal,MP,PALMER Ryan,skipped,1,2
33023,PR,Port Stephens Region RO Office,31658,Formal,MP,PALMER Ryan,skipped,1,2
33024,PR,Port Stephens Region RO Office,31659,Formal,MP,PALMER Ryan,skipped,1,2
33025,PR,Port Stephens Region RO Office,31660,Formal,MP,PALMER Ryan,skipped,1,2
33026,PR,Port Stephens Region RO Office,31661,Formal,MP,PALMER Ryan,skipped,1,2
33027,PR,Port Stephens Region RO Office,31662,Formal,MP,PALMER Ryan,skipped,1,2
33028,PR,Port Stephens Region RO Office,31663,Formal,MP,PALMER Ryan,skipped,1,2
33029,PR,Port Stephens Region RO Office,31664,Formal,MP,PALMER Ryan,skipped,1,2
33030,PR,Port Stephens Region RO Office,31665,Formal,MP,PALMER Ryan,skipped,1,2
33031,PR,Port Stephens Region RO Office,31666,Formal,MP,PALMER Ryan,skipped,1,2
33032,PR,Port Stephens Region RO Office,31667,Formal,MP,PALMER Ryan,skipped,1,2
33033,PR,Port Stephens Region RO Office,31668,Formal,MP,PALMER Ryan,skipped,1,2
33034,PR,Port Stephens Region RO Office,31669,Formal,MP,PALMER Ryan,skipped,1,2
33035,PR,Port Stephens Region RO Office,31670,Formal,MP,PALMER Ryan,skipped,1,2
33036,PR,Port Stephens Region RO Office,31671,Formal,MP,PALMER Ryan,skipped,1,2
33037,PR,Port Stephens Region RO Office,31672,Formal,MP,PALMER Ryan,skipped,1,2
33038,PR,Port Stephens Region RO Office,31673,Formal,MP,PALMER Ryan,skipped,1,2
33039,PR,Port Stephens Region RO Office,31674,Formal,MP,PALMER Ryan,skipped,1,2
33040,PR,Port Stephens Region RO Office,31675,Formal,MP,PALMER Ryan,skipped,1,2
33041,PR,Port Stephens Region RO Office,31676,Formal,MP,PALMER Ryan,skipped,1,2
33042,PR,Port Stephens Region RO Office,31677,Formal,MP,PALMER Ryan,skipped,1,2
33043,PR,Port Stephens Region RO Office,31678,Formal,MP,PALMER Ryan,skipped,1,2
33044,PR,Port Stephens Region RO Office,31679,Formal,MP,PALMER Ryan,skipped,1,2
33045,PR,Port Stephens Region RO Office,31680,Formal,MP,PALMER Ryan,skipped,1,2
33046,PR,Port Stephens Region RO Office,31681,Formal,MP,PALMER Ryan,skipped,1,2
33047,PR,Port Stephens Region RO Office,31682,Formal,MP,PALMER Ryan,skipped,1,2
33048,PR,Port Stephens Region RO Office,31683,Formal,MP,PALMER Ryan,skipped,1,2
33049,PR,Port Stephens Region RO Office,31684,Formal,MP,PALMER Ryan,skipped,1,2
33050,PR,Port Stephens Region RO Office,31685,Formal,MP,PALMER Ryan,skipped,1,2
33051,PR,Port Stephens Region RO Office,31686,Formal,MP,PALMER Ryan,skipped,1,2
33052,PR,Port Stephens Region RO Office,31687,Formal,MP,PALMER Ryan,skipped,1,2
33053,PR,Port Stephens Region RO Office,31688,Formal,MP,PALMER Ryan,skipped,1,2
33054,PR,Port Stephens Region RO Office,31689,Formal,MP,PALMER Ryan,skipped,1,2
33055,PR,Port Stephens Region RO Office,31690,Formal,MP,PALMER Ryan,skipped,1,2
33056,PR,Port Stephens Region RO Office,31691,Formal,MP,PALMER Ryan,skipped,1,2
33057,PR,Port Stephens Region RO Office,31692,Formal,MP,PALMER Ryan,skipped,1,2
33058,PR,Port Stephens Region RO Office,31693,Formal,MP,PALMER Ryan,skipped,1,2
33059,PR,Port Stephens Region RO Office,31694,Formal,MP,PALMER Ryan,skipped,1,2
33060,PR,Port Stephens Region RO Office,31695,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33061,PR,Port Stephens Region RO Office,31696,Formal,MP,PALMER Ryan,skipped,1,2
33062,PR,Port Stephens Region RO Office,31697,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33063,PR,Port Stephens Region RO Office,31698,Formal,MP,PALMER Ryan,skipped,1,2
33064,PR,Port Stephens Region RO Office,31699,Formal,MP,PALMER Ryan,skipped,1,2
33065,PR,Port Stephens Region RO Office,31700,Formal,MP,PALMER Ryan,skipped,1,2
33066,PR,Port Stephens Region RO Office,31701,Formal,MP,PALMER Ryan,skipped,1,2
33067,PR,Port Stephens Region RO Office,31702,Formal,MP,PALMER Ryan,skipped,1,2
33068,PR,Port Stephens Region RO Office,31703,Formal,MP,PALMER Ryan,skipped,1,2
33069,PR,Port Stephens Region RO Office,31704,Formal,MP,PALMER Ryan,skipped,1,2
33070,PR,Port Stephens Region RO Office,31705,Formal,MP,PALMER Ryan,skipped,1,2
33071,PR,Port Stephens Region RO Office,31706,Formal,MP,PALMER Ryan,skipped,1,2
33072,PR,Port Stephens Region RO Office,31707,Formal,MP,PALMER Ryan,skipped,1,2
33073,PR,Port Stephens Region RO Office,31708,Formal,MP,PALMER Ryan,skipped,1,2
33074,PR,Port Stephens Region RO Office,31709,Formal,MP,PALMER Ryan,skipped,1,2
33075,PR,Port Stephens Region RO Office,31710,Formal,MP,PALMER Ryan,skipped,1,2
33076,PR,Port Stephens Region RO Office,31711,Formal,MP,PALMER Ryan,skipped,1,2
33077,PR,Port Stephens Region RO Office,31712,Formal,MP,PALMER Ryan,skipped,1,2
33078,PR,Port Stephens Region RO Office,31713,Formal,MP,PALMER Ryan,skipped,1,2
33079,PR,Port Stephens Region RO Office,31714,Formal,MP,PALMER Ryan,skipped,1,2
33080,PR,Port Stephens Region RO Office,31715,Formal,MP,PALMER Ryan,skipped,1,2
33081,PR,Port Stephens Region RO Office,31716,Formal,MP,PALMER Ryan,skipped,1,2
33082,PR,Port Stephens Region RO Office,31717,Formal,MP,PALMER Ryan,skipped,1,2
33083,PR,Port Stephens Region RO Office,31718,Formal,MP,PALMER Ryan,skipped,1,2
33084,PR,Port Stephens Region RO Office,31719,Formal,MP,PALMER Ryan,skipped,1,2
33085,PR,Port Stephens Region RO Office,31720,Formal,MP,PALMER Ryan,skipped,1,2
33086,PR,Port Stephens Region RO Office,31721,Formal,MP,PALMER Ryan,skipped,1,2
33087,PR,Port Stephens Region RO Office,31722,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33088,PR,Port Stephens Region RO Office,31723,Formal,MP,PALMER Ryan,skipped,1,2
33089,PR,Port Stephens Region RO Office,31724,Formal,MP,PALMER Ryan,skipped,1,2
33090,PR,Port Stephens Region RO Office,31725,Formal,MP,PALMER Ryan,skipped,1,2
33091,PR,Port Stephens Region RO Office,31726,Formal,MP,PALMER Ryan,skipped,1,2
33092,PR,Port Stephens Region RO Office,31727,Formal,MP,PALMER Ryan,skipped,1,2
33093,PR,Port Stephens Region RO Office,31728,Formal,MP,PALMER Ryan,skipped,1,2
33094,PR,Port Stephens Region RO Office,31729,Formal,MP,PALMER Ryan,skipped,1,2
33095,PR,Port Stephens Region RO Office,31730,Formal,MP,PALMER Ryan,skipped,1,2
33096,PR,Port Stephens Region RO Office,31731,Formal,MP,PALMER Ryan,skipped,1,2
33097,PR,Port Stephens Region RO Office,31732,Formal,MP,PALMER Ryan,skipped,1,2
33098,PR,Port Stephens Region RO Office,31733,Formal,MP,PALMER Ryan,skipped,1,2
33099,PR,Port Stephens Region RO Office,31734,Formal,MP,PALMER Ryan,skipped,1,2
33100,PR,Port Stephens Region RO Office,31735,Formal,MP,PALMER Ryan,skipped,1,2
33101,PR,Port Stephens Region RO Office,31736,Formal,MP,PALMER Ryan,skipped,1,2
33102,PR,Port Stephens Region RO Office,31737,Formal,MP,PALMER Ryan,skipped,1,2
33103,PR,Port Stephens Region RO Office,31738,Formal,MP,PALMER Ryan,skipped,1,2
33104,PR,Port Stephens Region RO Office,31739,Formal,MP,PALMER Ryan,skipped,1,2
33105,PR,Port Stephens Region RO Office,31740,Formal,MP,PALMER Ryan,skipped,1,2
33106,PR,Port Stephens Region RO Office,31741,Formal,MP,PALMER Ryan,skipped,1,2
33107,PR,Port Stephens Region RO Office,31742,Formal,MP,PALMER Ryan,skipped,1,2
33108,PR,Port Stephens Region RO Office,31743,Formal,MP,PALMER Ryan,skipped,1,2
33109,PR,Port Stephens Region RO Office,31744,Formal,MP,PALMER Ryan,skipped,1,2
33110,PR,Port Stephens Region RO Office,31745,Formal,MP,PALMER Ryan,skipped,1,2
33111,PR,Port Stephens Region RO Office,31746,Formal,MP,PALMER Ryan,skipped,1,2
33112,PR,Port Stephens Region RO Office,31747,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
33113,PR,Port Stephens Region RO Office,31748,Formal,MP,PALMER Ryan,skipped,1,2
33114,PR,Port Stephens Region RO Office,31749,Formal,MP,PALMER Ryan,skipped,1,2
33115,PR,Port Stephens Region RO Office,31750,Formal,MP,PALMER Ryan,skipped,1,2
33116,PR,Port Stephens Region RO Office,31751,Formal,MP,PALMER Ryan,skipped,1,2
33117,PR,Port Stephens Region RO Office,31752,Formal,MP,PALMER Ryan,skipped,1,2
33118,PR,Port Stephens Region RO Office,31753,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
