VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
PP,Mylestom Hall,3145,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3146,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3147,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3148,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Mylestom Hall,3149,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3150,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3151,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Mylestom Hall,3152,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3153,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3154,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Mylestom Hall,3155,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3156,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3157,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3158,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Mylestom Hall,3159,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3160,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3161,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3162,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Mylestom Hall,3163,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Mylestom Hall,3164,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Mylestom Hall,3165,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
PP,Raleigh Public,1,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,10,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,100,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,101,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,102,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,103,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,104,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,105,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Raleigh Public,106,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,107,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,108,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
PP,Raleigh Public,109,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,11,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,110,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,111,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,112,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,113,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,114,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,115,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,116,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,117,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,118,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,119,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,12,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,120,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,121,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,122,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,123,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,124,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,125,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Raleigh Public,126,Formal,MP,KING Dominic,ALLAN Steve,skipped,1,4
PP,Raleigh Public,127,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,128,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,129,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,13,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,130,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,131,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,132,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,133,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,134,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,135,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,136,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,137,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,138,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,139,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,14,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,140,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,141,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,142,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,143,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,144,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,145,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,146,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,147,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,148,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,149,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,15,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,150,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,151,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,152,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,153,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,154,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,155,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,156,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,157,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,158,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,159,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,16,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,160,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,161,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,162,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,163,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,164,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,165,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,166,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,167,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,168,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,169,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Raleigh Public,17,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,170,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,171,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,172,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,173,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,174,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,175,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,176,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,177,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,178,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,179,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,18,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,180,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,181,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,182,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,183,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,184,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,185,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,186,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,187,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,188,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,189,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,19,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,190,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,191,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,192,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,193,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,194,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,195,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,196,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,197,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,198,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,199,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,2,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,20,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,200,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,201,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,202,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,203,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,204,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,205,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,206,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,207,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,208,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,209,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,21,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,210,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,211,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,212,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,213,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,214,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,215,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,216,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,217,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,218,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,219,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,22,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,220,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,221,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,222,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,223,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,224,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Raleigh Public,225,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,226,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,227,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,228,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,229,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,23,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,230,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,231,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,232,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,233,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,234,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,235,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,236,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,237,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,238,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,239,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,24,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,240,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,241,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,242,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,243,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,244,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,245,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,246,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,247,Formal,MP,ALLAN Steve,WOODWARD Andrew,skipped,1,4
PP,Raleigh Public,248,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,249,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,25,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,250,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,251,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,252,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,253,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,254,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,255,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,256,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,257,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,258,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,259,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,26,Formal,MP,ALLAN Steve,KING Dominic,skipped,1,4
PP,Raleigh Public,260,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,261,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,262,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,263,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,264,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,265,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,266,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,267,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,268,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,269,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,27,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,270,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,271,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,272,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,273,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,274,Formal,MP,ALLAN Steve,KING Dominic,WOODWARD Andrew,1,4
PP,Raleigh Public,275,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,276,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,277,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,278,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,279,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,28,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,280,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,281,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,282,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,283,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,284,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,285,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,286,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,287,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,288,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,289,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,29,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,290,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,291,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,292,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,293,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,294,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,295,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,296,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,297,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,298,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,299,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,3,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,30,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,300,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,301,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,302,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Raleigh Public,303,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,304,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,305,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,306,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,307,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,308,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,309,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,31,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,310,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,311,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,312,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,313,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,314,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,315,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,316,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Raleigh Public,317,Formal,MP,WOODWARD Andrew,ALLAN Steve,KING Dominic,1,4
PP,Raleigh Public,318,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,319,Formal,MP,WOODWARD Andrew,KING Dominic,ALLAN Steve,1,4
PP,Raleigh Public,32,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,320,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,321,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,322,Formal,MP,WOODWARD Andrew,KING Dominic,skipped,1,4
PP,Raleigh Public,323,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,324,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,325,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,326,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,327,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,328,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,329,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,33,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,330,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,331,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,332,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,333,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,334,Formal,MP,WOODWARD Andrew,skipped,skipped,1,4
PP,Raleigh Public,34,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,35,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,36,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,37,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,38,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,39,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,4,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,40,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,41,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,42,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,43,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,44,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,45,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,46,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,47,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,48,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,49,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,5,Formal,MP,ALLAN Steve,WOODWARD Andrew,KING Dominic,1,4
PP,Raleigh Public,50,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,51,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Raleigh Public,52,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Raleigh Public,53,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Raleigh Public,54,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Raleigh Public,55,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Raleigh Public,56,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Raleigh Public,57,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Raleigh Public,58,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Raleigh Public,59,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Raleigh Public,6,Formal,MP,ALLAN Steve,skipped,skipped,1,4
PP,Raleigh Public,60,Formal,MP,KING Dominic,WOODWARD Andrew,ALLAN Steve,1,4
PP,Raleigh Public,61,Formal,MP,KING Dominic,skipped,skipped,1,4
PP,Raleigh Public,62,Formal,MP,KING Dominic,ALLAN Steve,WOODWARD Andrew,1,4
PP,Raleigh Public,63,Formal,MP,KING Dominic,skipped,skipped,1,4
