VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,numSeats,numCands
PP,Uralla School,1766,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Uralla School,1767,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Uralla School,1768,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PP,Uralla School,1769,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PP,Uralla School,1770,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PP,Uralla School,1771,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Uralla School,1772,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Uralla School,1773,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Uralla School,1774,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PP,Uralla School,1775,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1776,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1777,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1778,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PP,Uralla School,1779,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1780,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1781,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1782,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1783,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1784,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1785,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1786,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1787,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1788,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Uralla School,1789,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1790,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1791,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1792,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1793,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1794,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1795,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1796,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1797,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1798,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1799,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1800,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1801,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1802,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1803,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1804,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1805,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1806,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1807,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1808,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Uralla School,1809,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1810,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1811,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1812,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PP,Uralla School,1813,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1814,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1815,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1816,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1817,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1818,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1819,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1820,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1821,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1822,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1823,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1824,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1825,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1826,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1827,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1828,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1829,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1830,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1831,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1832,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PP,Uralla School,1833,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1834,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1835,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PP,Uralla School,1836,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PP,Uralla School,1837,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1838,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PP,Uralla School,1839,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,2939,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2940,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2941,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2942,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2943,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2944,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,2945,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2946,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2947,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,2948,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2949,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,2950,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2951,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,2952,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2953,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2954,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2955,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2956,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2957,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2958,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2959,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2960,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2961,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2962,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2963,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2964,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2965,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2966,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2967,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2968,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2969,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2970,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2971,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2972,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2973,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2974,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2975,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,2976,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2977,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,2978,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2979,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,2980,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2981,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2982,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2983,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2984,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2985,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,2986,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2987,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2988,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,2989,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2990,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PR,Armidale Pre-Poll,2991,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,2992,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2993,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,2994,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,2995,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,2996,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,2997,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,2998,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,2999,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3000,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3001,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3002,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3003,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3004,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,3005,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3006,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,3007,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3008,Formal,MP,STRUTT Isabel,LEDGER Natasha,BELL Robert,1,4
PR,Armidale Pre-Poll,3009,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3010,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,3011,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3012,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3013,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3014,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3015,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PR,Armidale Pre-Poll,3016,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3017,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3018,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3019,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3020,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3021,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3022,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3023,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3024,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3025,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PR,Armidale Pre-Poll,3026,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3027,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3028,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3029,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3030,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3031,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3032,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3033,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3034,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3035,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3036,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3037,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3038,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3039,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3040,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3041,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3042,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3043,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3044,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3045,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3046,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3047,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3048,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3049,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3050,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3051,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3052,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3053,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3054,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3055,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3056,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3057,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3058,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3059,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3060,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3061,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3062,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3063,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3064,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3065,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3066,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3067,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3068,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3069,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3070,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3071,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3072,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3073,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3074,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3075,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3076,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3077,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3078,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3079,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3080,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3081,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3082,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3083,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3084,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3085,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3086,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3087,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3088,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3089,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3090,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3091,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3092,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3093,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3094,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3095,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3096,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3097,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3098,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3099,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3100,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3101,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3102,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3103,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3104,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3105,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3106,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3107,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3108,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3109,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3110,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3111,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3112,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3113,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3114,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3115,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3116,Formal,MP,BELL Robert,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3117,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3118,Formal,MP,BELL Robert,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3119,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3120,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3121,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3122,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3123,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3124,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3125,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3126,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3127,Formal,MP,BELL Robert,STRUTT Isabel,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3128,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Armidale Pre-Poll,3129,Formal,MP,LEDGER Natasha,BELL Robert,STRUTT Isabel,1,4
PR,Armidale Pre-Poll,3130,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PR,Armidale Pre-Poll,3131,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3132,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3133,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3134,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3135,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3136,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3137,Formal,MP,STRUTT Isabel,LEDGER Natasha,skipped,1,4
PR,Armidale Pre-Poll,3138,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3139,Formal,MP,STRUTT Isabel,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,3140,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3141,Formal,MP,STRUTT Isabel,BELL Robert,LEDGER Natasha,1,4
PR,Armidale Pre-Poll,3142,Formal,MP,STRUTT Isabel,skipped,skipped,1,4
PR,Armidale Pre-Poll,3143,Formal,MP,LEDGER Natasha,STRUTT Isabel,BELL Robert,1,4
PR,Armidale Pre-Poll,3144,Formal,MP,LEDGER Natasha,BELL Robert,skipped,1,4
PR,Armidale Pre-Poll,3145,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3146,Formal,MP,LEDGER Natasha,STRUTT Isabel,skipped,1,4
PR,Armidale Pre-Poll,3147,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3148,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3149,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3150,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Armidale Pre-Poll,3151,Formal,MP,LEDGER Natasha,skipped,skipped,1,4
PR,Uralla Pre-Poll,1850,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1851,Formal,MP,BELL Robert,LEDGER Natasha,STRUTT Isabel,1,4
PR,Uralla Pre-Poll,1852,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1853,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1854,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1855,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1856,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1857,Formal,MP,BELL Robert,skipped,skipped,1,4
PR,Uralla Pre-Poll,1858,Formal,MP,BELL Robert,skipped,skipped,1,4
