,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
211,Enrolment/NAMAV,Enrolment/NAMAV,34842,Formal,MP,MURRAY Janet,SUVAAL Jay,OLSEN Ian,MOORES John,1,4
212,Enrolment/NAMAV,Enrolment/NAMAV,34843,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
213,Enrolment/NAMAV,Enrolment/NAMAV,34844,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
214,Enrolment/NAMAV,Enrolment/NAMAV,34845,Formal,MP,MURRAY Janet,OLSEN Ian,SUVAAL Jay,MOORES John,1,4
215,Enrolment/NAMAV,Enrolment/NAMAV,34846,Formal,MP,MURRAY Janet,SUVAAL Jay,MOORES John,OLSEN Ian,1,4
216,Enrolment/NAMAV,Enrolment/NAMAV,34847,Formal,MP,MURRAY Janet,OLSEN Ian,SUVAAL Jay,MOORES John,1,4
217,Enrolment/NAMAV,Enrolment/NAMAV,34848,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
218,Enrolment/NAMAV,Enrolment/NAMAV,34849,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
219,Enrolment/NAMAV,Enrolment/NAMAV,34850,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
220,Enrolment/NAMAV,Enrolment/NAMAV,34851,Formal,MP,MURRAY Janet,skipped,skipped,skipped,1,4
221,Enrolment/NAMAV,Enrolment/NAMAV,34852,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
222,Enrolment/NAMAV,Enrolment/NAMAV,34853,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
223,Enrolment/NAMAV,Enrolment/NAMAV,34854,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
224,Enrolment/NAMAV,Enrolment/NAMAV,34855,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
225,Enrolment/NAMAV,Enrolment/NAMAV,34856,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
226,Enrolment/NAMAV,Enrolment/NAMAV,34857,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
227,Enrolment/NAMAV,Enrolment/NAMAV,34858,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
228,Enrolment/NAMAV,Enrolment/NAMAV,34859,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
229,Enrolment/NAMAV,Enrolment/NAMAV,34860,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
230,Enrolment/NAMAV,Enrolment/NAMAV,34861,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
231,Enrolment/NAMAV,Enrolment/NAMAV,34862,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
232,Enrolment/NAMAV,Enrolment/NAMAV,34863,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
233,Enrolment/NAMAV,Enrolment/NAMAV,34864,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
234,Enrolment/NAMAV,Enrolment/NAMAV,34865,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
235,Enrolment/NAMAV,Enrolment/NAMAV,34866,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
236,Enrolment/NAMAV,Enrolment/NAMAV,34867,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
237,Enrolment/NAMAV,Enrolment/NAMAV,34868,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
238,Enrolment/NAMAV,Enrolment/NAMAV,34869,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
239,Enrolment/NAMAV,Enrolment/NAMAV,34870,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
240,Enrolment/NAMAV,Enrolment/NAMAV,34871,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
241,Enrolment/NAMAV,Enrolment/NAMAV,34872,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
242,Enrolment/NAMAV,Enrolment/NAMAV,34873,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
243,Enrolment/NAMAV,Enrolment/NAMAV,34874,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
244,Enrolment/NAMAV,Enrolment/NAMAV,34875,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
245,Enrolment/NAMAV,Enrolment/NAMAV,34876,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
246,Enrolment/NAMAV,Enrolment/NAMAV,34877,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
247,Enrolment/NAMAV,Enrolment/NAMAV,34878,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
248,Enrolment/NAMAV,Enrolment/NAMAV,34879,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
249,Enrolment/NAMAV,Enrolment/NAMAV,34880,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
250,Enrolment/NAMAV,Enrolment/NAMAV,34881,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
251,Enrolment/NAMAV,Enrolment/NAMAV,34882,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
252,Enrolment/NAMAV,Enrolment/NAMAV,34883,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
253,Enrolment/NAMAV,Enrolment/NAMAV,34884,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
254,Enrolment/NAMAV,Enrolment/NAMAV,34885,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
255,Enrolment/NAMAV,Enrolment/NAMAV,34886,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
256,Enrolment/NAMAV,Enrolment/NAMAV,34887,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
257,Enrolment/NAMAV,Enrolment/NAMAV,34888,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
258,Enrolment/NAMAV,Enrolment/NAMAV,34889,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
259,Enrolment/NAMAV,Enrolment/NAMAV,34890,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
260,Enrolment/NAMAV,Enrolment/NAMAV,34891,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
261,Enrolment/NAMAV,Enrolment/NAMAV,34892,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
262,Enrolment/NAMAV,Enrolment/NAMAV,34893,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
263,Enrolment/NAMAV,Enrolment/NAMAV,34894,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
264,Enrolment/NAMAV,Enrolment/NAMAV,34895,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
265,Enrolment/NAMAV,Enrolment/NAMAV,34896,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
266,Enrolment/NAMAV,Enrolment/NAMAV,34897,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
267,Enrolment/NAMAV,Enrolment/NAMAV,34898,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
268,Enrolment/NAMAV,Enrolment/NAMAV,34899,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
269,Enrolment/NAMAV,Enrolment/NAMAV,34900,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
270,Enrolment/NAMAV,Enrolment/NAMAV,34901,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
271,Enrolment/NAMAV,Enrolment/NAMAV,34902,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
272,Enrolment/NAMAV,Enrolment/NAMAV,34903,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
273,Enrolment/NAMAV,Enrolment/NAMAV,34904,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
274,Enrolment/NAMAV,Enrolment/NAMAV,34905,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
275,Enrolment/NAMAV,Enrolment/NAMAV,34906,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
276,Enrolment/NAMAV,Enrolment/NAMAV,34907,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
277,Enrolment/NAMAV,Enrolment/NAMAV,34908,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
278,Enrolment/NAMAV,Enrolment/NAMAV,34909,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
279,Enrolment/NAMAV,Enrolment/NAMAV,34910,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
280,Enrolment/NAMAV,Enrolment/NAMAV,34911,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
281,Enrolment/NAMAV,Enrolment/NAMAV,34912,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
282,Enrolment/NAMAV,Enrolment/NAMAV,34913,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
283,Enrolment/NAMAV,Enrolment/NAMAV,34914,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
284,Enrolment/NAMAV,Enrolment/NAMAV,34915,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
285,Enrolment/NAMAV,Enrolment/NAMAV,34916,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
286,Enrolment/NAMAV,Enrolment/NAMAV,34917,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
287,Enrolment/NAMAV,Enrolment/NAMAV,34918,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
288,Enrolment/NAMAV,Enrolment/NAMAV,34919,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
289,Enrolment/NAMAV,Enrolment/NAMAV,34920,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
290,Enrolment/NAMAV,Enrolment/NAMAV,34921,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
291,Enrolment/NAMAV,Enrolment/NAMAV,34922,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
292,Enrolment/NAMAV,Enrolment/NAMAV,34923,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
293,Enrolment/NAMAV,Enrolment/NAMAV,34924,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
294,Enrolment/NAMAV,Enrolment/NAMAV,34925,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
295,Enrolment/NAMAV,Enrolment/NAMAV,34926,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
296,Enrolment/NAMAV,Enrolment/NAMAV,34927,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
297,Enrolment/NAMAV,Enrolment/NAMAV,34928,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
298,Enrolment/NAMAV,Enrolment/NAMAV,34929,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
299,Enrolment/NAMAV,Enrolment/NAMAV,34930,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
300,Enrolment/NAMAV,Enrolment/NAMAV,34931,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
301,Enrolment/NAMAV,Enrolment/NAMAV,34932,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
302,Enrolment/NAMAV,Enrolment/NAMAV,34933,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
303,Enrolment/NAMAV,Enrolment/NAMAV,34934,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
304,Enrolment/NAMAV,Enrolment/NAMAV,34935,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
305,Enrolment/NAMAV,Enrolment/NAMAV,34936,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
306,Enrolment/NAMAV,Enrolment/NAMAV,34937,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
307,Enrolment/NAMAV,Enrolment/NAMAV,34938,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
308,Enrolment/NAMAV,Enrolment/NAMAV,34939,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
309,Enrolment/NAMAV,Enrolment/NAMAV,34940,Formal,MP,SUVAAL Jay,MURRAY Janet,skipped,skipped,1,4
310,Enrolment/NAMAV,Enrolment/NAMAV,34941,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
311,Enrolment/NAMAV,Enrolment/NAMAV,34942,Formal,MP,SUVAAL Jay,MOORES John,skipped,skipped,1,4
312,Enrolment/NAMAV,Enrolment/NAMAV,34943,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
313,Enrolment/NAMAV,Enrolment/NAMAV,34944,Formal,MP,SUVAAL Jay,OLSEN Ian,MOORES John,MURRAY Janet,1,4
314,Enrolment/NAMAV,Enrolment/NAMAV,34945,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
315,Enrolment/NAMAV,Enrolment/NAMAV,34946,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
316,Enrolment/NAMAV,Enrolment/NAMAV,34947,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
317,Enrolment/NAMAV,Enrolment/NAMAV,34948,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
318,Enrolment/NAMAV,Enrolment/NAMAV,34949,Formal,MP,SUVAAL Jay,MOORES John,OLSEN Ian,MURRAY Janet,1,4
319,Enrolment/NAMAV,Enrolment/NAMAV,34950,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
320,Enrolment/NAMAV,Enrolment/NAMAV,34951,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
321,Enrolment/NAMAV,Enrolment/NAMAV,34952,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
322,Enrolment/NAMAV,Enrolment/NAMAV,34953,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
323,Enrolment/NAMAV,Enrolment/NAMAV,34954,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
324,Enrolment/NAMAV,Enrolment/NAMAV,34955,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
325,Enrolment/NAMAV,Enrolment/NAMAV,34956,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
326,Enrolment/NAMAV,Enrolment/NAMAV,34957,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
327,Enrolment/NAMAV,Enrolment/NAMAV,34958,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
328,Enrolment/NAMAV,Enrolment/NAMAV,34959,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
329,Enrolment/NAMAV,Enrolment/NAMAV,34960,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
330,Enrolment/NAMAV,Enrolment/NAMAV,34961,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
331,Enrolment/NAMAV,Enrolment/NAMAV,34962,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
332,Enrolment/NAMAV,Enrolment/NAMAV,34963,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
333,Enrolment/NAMAV,Enrolment/NAMAV,34964,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
334,Enrolment/NAMAV,Enrolment/NAMAV,34965,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
335,Enrolment/NAMAV,Enrolment/NAMAV,34966,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
336,Enrolment/NAMAV,Enrolment/NAMAV,34967,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
337,Enrolment/NAMAV,Enrolment/NAMAV,34968,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
338,Enrolment/NAMAV,Enrolment/NAMAV,34969,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
339,Enrolment/NAMAV,Enrolment/NAMAV,34970,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
340,Enrolment/NAMAV,Enrolment/NAMAV,34971,Formal,MP,SUVAAL Jay,MURRAY Janet,MOORES John,OLSEN Ian,1,4
341,Enrolment/NAMAV,Enrolment/NAMAV,34972,Formal,MP,SUVAAL Jay,OLSEN Ian,skipped,skipped,1,4
342,Enrolment/NAMAV,Enrolment/NAMAV,34973,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
343,Enrolment/NAMAV,Enrolment/NAMAV,34974,Formal,MP,SUVAAL Jay,OLSEN Ian,MURRAY Janet,MOORES John,1,4
344,Enrolment/NAMAV,Enrolment/NAMAV,34975,Formal,MP,SUVAAL Jay,MURRAY Janet,OLSEN Ian,MOORES John,1,4
345,Enrolment/NAMAV,Enrolment/NAMAV,34976,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
346,Enrolment/NAMAV,Enrolment/NAMAV,34977,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
347,Enrolment/NAMAV,Enrolment/NAMAV,34978,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
348,Enrolment/NAMAV,Enrolment/NAMAV,34979,Formal,MP,SUVAAL Jay,skipped,skipped,skipped,1,4
349,Enrolment/NAMAV,Enrolment/NAMAV,34980,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
350,Enrolment/NAMAV,Enrolment/NAMAV,34981,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
351,Enrolment/NAMAV,Enrolment/NAMAV,34982,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
352,Enrolment/NAMAV,Enrolment/NAMAV,34983,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
353,Enrolment/NAMAV,Enrolment/NAMAV,34984,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
354,Enrolment/NAMAV,Enrolment/NAMAV,34985,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
355,Enrolment/NAMAV,Enrolment/NAMAV,34986,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
356,Enrolment/NAMAV,Enrolment/NAMAV,34987,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
357,Enrolment/NAMAV,Enrolment/NAMAV,34988,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
358,Enrolment/NAMAV,Enrolment/NAMAV,34989,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
359,Enrolment/NAMAV,Enrolment/NAMAV,34990,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
360,Enrolment/NAMAV,Enrolment/NAMAV,34991,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
361,Enrolment/NAMAV,Enrolment/NAMAV,34992,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
362,Enrolment/NAMAV,Enrolment/NAMAV,34993,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
363,Enrolment/NAMAV,Enrolment/NAMAV,34994,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
364,Enrolment/NAMAV,Enrolment/NAMAV,34995,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
365,Enrolment/NAMAV,Enrolment/NAMAV,34996,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
366,Enrolment/NAMAV,Enrolment/NAMAV,34997,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
367,Enrolment/NAMAV,Enrolment/NAMAV,34998,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
368,Enrolment/NAMAV,Enrolment/NAMAV,34999,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
369,Enrolment/NAMAV,Enrolment/NAMAV,35000,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
370,Enrolment/NAMAV,Enrolment/NAMAV,35001,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
371,Enrolment/NAMAV,Enrolment/NAMAV,35002,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
372,Enrolment/NAMAV,Enrolment/NAMAV,35003,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
373,Enrolment/NAMAV,Enrolment/NAMAV,35004,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
374,Enrolment/NAMAV,Enrolment/NAMAV,35005,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
375,Enrolment/NAMAV,Enrolment/NAMAV,35006,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
376,Enrolment/NAMAV,Enrolment/NAMAV,35007,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
377,Enrolment/NAMAV,Enrolment/NAMAV,35008,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
378,Enrolment/NAMAV,Enrolment/NAMAV,35009,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
379,Enrolment/NAMAV,Enrolment/NAMAV,35010,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
380,Enrolment/NAMAV,Enrolment/NAMAV,35011,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
381,Enrolment/NAMAV,Enrolment/NAMAV,35012,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
382,Enrolment/NAMAV,Enrolment/NAMAV,35013,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
383,Enrolment/NAMAV,Enrolment/NAMAV,35014,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
384,Enrolment/NAMAV,Enrolment/NAMAV,35015,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
385,Enrolment/NAMAV,Enrolment/NAMAV,35016,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
386,Enrolment/NAMAV,Enrolment/NAMAV,35017,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
387,Enrolment/NAMAV,Enrolment/NAMAV,35018,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
388,Enrolment/NAMAV,Enrolment/NAMAV,35019,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
389,Enrolment/NAMAV,Enrolment/NAMAV,35020,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
390,Enrolment/NAMAV,Enrolment/NAMAV,35021,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
391,Enrolment/NAMAV,Enrolment/NAMAV,35022,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
392,Enrolment/NAMAV,Enrolment/NAMAV,35023,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
393,Enrolment/NAMAV,Enrolment/NAMAV,35024,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
394,Enrolment/NAMAV,Enrolment/NAMAV,35025,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
395,Enrolment/NAMAV,Enrolment/NAMAV,35026,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
396,Enrolment/NAMAV,Enrolment/NAMAV,35027,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
397,Enrolment/NAMAV,Enrolment/NAMAV,35028,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
398,Enrolment/NAMAV,Enrolment/NAMAV,35029,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
399,Enrolment/NAMAV,Enrolment/NAMAV,35030,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
400,Enrolment/NAMAV,Enrolment/NAMAV,35031,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
401,Enrolment/NAMAV,Enrolment/NAMAV,35032,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
402,Enrolment/NAMAV,Enrolment/NAMAV,35033,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
403,Enrolment/NAMAV,Enrolment/NAMAV,35034,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
404,Enrolment/NAMAV,Enrolment/NAMAV,35035,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
405,Enrolment/NAMAV,Enrolment/NAMAV,35036,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
406,Enrolment/NAMAV,Enrolment/NAMAV,35037,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
407,Enrolment/NAMAV,Enrolment/NAMAV,35038,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
408,Enrolment/NAMAV,Enrolment/NAMAV,35039,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
409,Enrolment/NAMAV,Enrolment/NAMAV,35040,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
410,Enrolment/NAMAV,Enrolment/NAMAV,35041,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
411,Enrolment/NAMAV,Enrolment/NAMAV,35042,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
412,Enrolment/NAMAV,Enrolment/NAMAV,35043,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
413,Enrolment/NAMAV,Enrolment/NAMAV,35044,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
414,Enrolment/NAMAV,Enrolment/NAMAV,35045,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
415,Enrolment/NAMAV,Enrolment/NAMAV,35046,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
416,Enrolment/NAMAV,Enrolment/NAMAV,35047,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
417,Enrolment/NAMAV,Enrolment/NAMAV,35048,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
418,Enrolment/NAMAV,Enrolment/NAMAV,35049,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
419,Enrolment/NAMAV,Enrolment/NAMAV,35050,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
420,Enrolment/NAMAV,Enrolment/NAMAV,35051,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
421,Enrolment/NAMAV,Enrolment/NAMAV,35052,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
422,Enrolment/NAMAV,Enrolment/NAMAV,35053,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
423,Enrolment/NAMAV,Enrolment/NAMAV,35054,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
