VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6
PP,St Pauls Lismore,10060,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10061,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10062,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10063,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10064,Formal,MP,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped,skipped
PP,St Pauls Lismore,10065,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10066,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10067,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10068,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10069,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10070,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10071,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10072,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10073,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,BIRD Elly,ROB Big
PP,St Pauls Lismore,10074,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10075,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10076,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10077,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10078,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10079,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10080,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10081,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10082,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10083,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10084,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10085,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10086,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10087,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,BIRD Elly,ROB Big
PP,St Pauls Lismore,10088,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10089,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10090,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10091,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10092,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10093,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10094,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10095,Formal,MP,KRIEG Steve,COOK Darlene,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10096,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10097,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10098,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10099,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10100,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10101,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10102,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10103,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10104,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10105,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10106,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10107,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,skipped,skipped,skipped
PP,St Pauls Lismore,10108,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10109,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10110,Formal,MP,KRIEG Steve,HEALEY Patrick,ROB Big,skipped,skipped,skipped
PP,St Pauls Lismore,10111,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10112,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10113,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10114,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10115,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10116,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10117,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10118,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10119,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,skipped
PP,St Pauls Lismore,10120,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10121,Formal,MP,HEALEY Patrick,COOK Darlene,BIRD Elly,KRIEG Steve,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10122,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10123,Formal,MP,HEALEY Patrick,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PP,St Pauls Lismore,10124,Formal,MP,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10125,Formal,MP,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,10126,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10127,Formal,MP,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,KRIEG Steve,ROB Big,COOK Darlene
PP,St Pauls Lismore,10128,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10129,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10130,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10131,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10132,Formal,MP,HEALEY Patrick,BIRD Elly,COOK Darlene,KRIEG Steve,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10133,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10134,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10135,Formal,MP,HEALEY Patrick,KRIEG Steve,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10136,Formal,MP,HEALEY Patrick,BIRD Elly,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,skipped
PP,St Pauls Lismore,10137,Formal,MP,HEALEY Patrick,KRIEG Steve,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10138,Formal,MP,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10139,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10140,Formal,MP,HEALEY Patrick,COOK Darlene,KRIEG Steve,ROB Big,GRINDON-EKINS Vanessa,BIRD Elly
PP,St Pauls Lismore,10141,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10142,Formal,MP,HEALEY Patrick,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10143,Formal,MP,HEALEY Patrick,KRIEG Steve,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10144,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10145,Formal,MP,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10146,Formal,MP,COOK Darlene,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10147,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
PP,St Pauls Lismore,10148,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10149,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10150,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10151,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10152,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10153,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10154,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,10155,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,KRIEG Steve,HEALEY Patrick,COOK Darlene,ROB Big
PP,St Pauls Lismore,10156,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,KRIEG Steve,COOK Darlene,ROB Big
PP,St Pauls Lismore,10157,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,10158,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10159,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
PP,St Pauls Lismore,10160,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10161,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10162,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10163,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10164,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10165,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10166,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,COOK Darlene,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10167,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10168,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10169,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10170,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big,HEALEY Patrick,KRIEG Steve,COOK Darlene
PP,St Pauls Lismore,10171,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10172,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10173,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,10174,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10175,Formal,MP,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped,skipped
PP,St Pauls Lismore,10176,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10177,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10178,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10179,Formal,MP,BIRD Elly,KRIEG Steve,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10180,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10181,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,KRIEG Steve,HEALEY Patrick,COOK Darlene,skipped
PP,St Pauls Lismore,10182,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10183,Formal,MP,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10184,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,10185,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10186,Formal,MP,BIRD Elly,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10187,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10188,Formal,MP,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped,skipped
PP,St Pauls Lismore,10189,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10190,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10191,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10192,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10193,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly
PP,St Pauls Lismore,10194,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,BIRD Elly,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10195,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10196,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10197,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big,BIRD Elly
PP,St Pauls Lismore,10198,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10199,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10200,Formal,MP,KRIEG Steve,GRINDON-EKINS Vanessa,HEALEY Patrick,ROB Big,BIRD Elly,COOK Darlene
PP,St Pauls Lismore,10201,Formal,MP,KRIEG Steve,HEALEY Patrick,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10202,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10203,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10204,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10205,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10206,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10207,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10208,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10209,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,BIRD Elly,ROB Big
PP,St Pauls Lismore,10210,Formal,MP,KRIEG Steve,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene
PP,St Pauls Lismore,10211,Formal,MP,KRIEG Steve,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,ROB Big
PP,St Pauls Lismore,10212,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PP,St Pauls Lismore,10213,Formal,MP,KRIEG Steve,COOK Darlene,BIRD Elly,HEALEY Patrick,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10214,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10215,Formal,MP,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa,ROB Big
PP,St Pauls Lismore,10216,Formal,MP,KRIEG Steve,ROB Big,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10217,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10218,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10219,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10220,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10221,Formal,MP,KRIEG Steve,ROB Big,COOK Darlene,HEALEY Patrick,BIRD Elly,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10222,Formal,MP,KRIEG Steve,ROB Big,HEALEY Patrick,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa
PP,St Pauls Lismore,10223,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10224,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10225,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10226,Formal,MP,KRIEG Steve,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10227,Formal,MP,BIRD Elly,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10228,Formal,MP,BIRD Elly,GRINDON-EKINS Vanessa,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10229,Formal,MP,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,10230,Formal,MP,ROB Big,BIRD Elly,COOK Darlene,GRINDON-EKINS Vanessa,skipped,skipped
PP,St Pauls Lismore,10231,Formal,MP,ROB Big,HEALEY Patrick,COOK Darlene,KRIEG Steve,GRINDON-EKINS Vanessa,BIRD Elly
PP,St Pauls Lismore,10232,Formal,MP,ROB Big,KRIEG Steve,HEALEY Patrick,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly
PP,St Pauls Lismore,10233,Formal,MP,ROB Big,HEALEY Patrick,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,10234,Formal,MP,ROB Big,BIRD Elly,COOK Darlene,HEALEY Patrick,GRINDON-EKINS Vanessa,KRIEG Steve
PP,St Pauls Lismore,10235,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10236,Formal,MP,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,KRIEG Steve
PP,St Pauls Lismore,10237,Formal,MP,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,COOK Darlene,KRIEG Steve
PP,St Pauls Lismore,10238,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10239,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10240,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10241,Formal,MP,ROB Big,GRINDON-EKINS Vanessa,BIRD Elly,KRIEG Steve,COOK Darlene,HEALEY Patrick
PP,St Pauls Lismore,10242,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10243,Formal,MP,ROB Big,BIRD Elly,GRINDON-EKINS Vanessa,HEALEY Patrick,KRIEG Steve,COOK Darlene
PP,St Pauls Lismore,10244,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,10245,Formal,MP,ROB Big,HEALEY Patrick,KRIEG Steve,COOK Darlene,GRINDON-EKINS Vanessa,BIRD Elly
PP,St Pauls Lismore,10246,Formal,MP,ROB Big,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8895,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8896,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8897,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,8898,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8899,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
PP,St Pauls Lismore,8900,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,skipped,skipped,skipped
PP,St Pauls Lismore,8901,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,ROB Big,KRIEG Steve,HEALEY Patrick
PP,St Pauls Lismore,8902,Formal,MP,GRINDON-EKINS Vanessa,ROB Big,KRIEG Steve,COOK Darlene,HEALEY Patrick,BIRD Elly
PP,St Pauls Lismore,8903,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8904,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
PP,St Pauls Lismore,8905,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8906,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,ROB Big,KRIEG Steve
PP,St Pauls Lismore,8907,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8908,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,8909,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8910,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8911,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8912,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,8913,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8914,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8915,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8916,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8917,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8918,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,HEALEY Patrick,skipped,skipped,skipped
PP,St Pauls Lismore,8919,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,8920,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,HEALEY Patrick,KRIEG Steve,ROB Big
PP,St Pauls Lismore,8921,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,skipped,skipped,skipped
PP,St Pauls Lismore,8922,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
PP,St Pauls Lismore,8923,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8924,Formal,MP,GRINDON-EKINS Vanessa,COOK Darlene,BIRD Elly,KRIEG Steve,HEALEY Patrick,ROB Big
PP,St Pauls Lismore,8925,Formal,MP,GRINDON-EKINS Vanessa,skipped,skipped,skipped,skipped,skipped
PP,St Pauls Lismore,8926,Formal,MP,GRINDON-EKINS Vanessa,BIRD Elly,COOK Darlene,skipped,skipped,skipped
