VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
iVote,Enrolment/NAMAV,6800,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6801,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6802,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6803,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6804,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6805,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6806,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6807,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6808,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6809,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6810,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6811,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6812,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6813,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6814,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6815,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6816,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6817,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6818,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6819,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6820,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6821,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6822,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6823,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6824,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6825,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6826,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6827,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6828,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6829,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6830,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6831,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6832,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6833,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6834,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6835,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6836,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6837,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6838,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6839,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6840,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6841,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6842,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6843,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6844,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6845,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6846,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6847,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6848,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6849,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6850,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6851,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6852,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6853,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6854,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6855,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6856,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6857,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6858,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6859,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6860,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6861,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6862,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6863,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6864,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6865,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6866,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6867,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6868,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6869,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6870,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6871,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6872,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6873,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6874,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6875,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6876,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6877,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6878,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6879,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6880,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6881,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6882,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6883,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6884,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6885,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6886,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6887,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6888,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6889,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6890,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6891,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6892,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6893,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6894,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6895,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6896,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6897,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6898,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6899,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6900,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6901,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6902,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6903,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6904,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6905,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6906,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6907,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6908,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6909,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6910,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6911,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6912,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6913,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6914,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6915,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6916,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6917,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6918,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6919,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6920,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6921,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6922,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6923,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6924,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6925,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6926,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6927,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6928,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6929,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6930,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6931,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6932,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6933,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6934,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6935,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6936,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6937,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6938,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6939,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6940,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6941,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6942,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6943,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6944,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6945,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6946,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6947,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6948,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6949,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6950,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6951,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6952,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6953,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6954,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6955,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6956,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6957,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6958,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6959,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6960,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6961,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6962,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6963,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6964,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6965,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6966,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6967,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6968,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6969,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6970,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6971,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6972,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6973,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6974,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6975,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6976,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6977,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6978,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6979,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6980,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6981,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6982,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6983,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6984,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6985,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6986,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6987,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6988,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6989,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6990,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6991,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6992,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6993,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6994,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6995,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6996,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6997,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6998,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,6999,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7000,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7001,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7002,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7003,Formal,MP,MILES Zac,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7004,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7005,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7006,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7007,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7008,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7009,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7010,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7011,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7012,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7013,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7014,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7015,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7016,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7017,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7018,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7019,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7020,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7021,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7022,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7023,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7024,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7025,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7026,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7027,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7028,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7029,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7030,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7031,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7032,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7033,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7034,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7035,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7036,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7037,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7038,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7039,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7040,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7041,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7042,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7043,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7044,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7045,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7046,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7047,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7048,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7049,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7050,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7051,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7052,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7053,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7054,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7055,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7056,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7057,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7058,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7059,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7060,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7061,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7062,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7063,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7064,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7065,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7066,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7067,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7068,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7069,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7070,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7071,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7072,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7073,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7074,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7075,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7076,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7077,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7078,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7079,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7080,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7081,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
iVote,Enrolment/NAMAV,7082,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
