file,candidate_removed,plurality,IRV,top-two,top-3-truncation,condorcet,smith,smith-plurality,smith-irv,minimax,smith-minimax,ranked-pairs,bucklin,approval,irv-rank
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Hunters_Hill-mayoral-finalpreferencedatafile.csv,GUAZZAROTTO David,{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'QUINN Richard'},{'QUINN Richard'},{'MILES Zac'},{'MILES Zac'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},"{'MILES Zac', 'WILLIAMS Ross', 'QUINN Richard'}",{'MILES Zac'},"{'MILES Zac': {'status': 'Elected', 'round': 4}, 'WILLIAMS Ross': {'status': 'Eliminated', 'round': 3}, 'QUINN Richard': {'status': 'Eliminated', 'round': 2}, 'GUAZZAROTTO David': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Hunters_Hill-mayoral-finalpreferencedatafile.csv,QUINN Richard,{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},{'MILES Zac'},"{'MILES Zac', 'WILLIAMS Ross', 'GUAZZAROTTO David'}",{'MILES Zac'},"{'MILES Zac': {'status': 'Elected', 'round': 4}, 'WILLIAMS Ross': {'status': 'Eliminated', 'round': 3}, 'QUINN Richard': {'status': 'Eliminated', 'round': 2}, 'GUAZZAROTTO David': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Hunters_Hill-mayoral-finalpreferencedatafile.csv,WILLIAMS Ross,{'MILES Zac'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},{'MILES Zac'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},{'QUINN Richard'},"{'MILES Zac', 'GUAZZAROTTO David', 'QUINN Richard'}",{'MILES Zac'},"{'MILES Zac': {'status': 'Elected', 'round': 4}, 'WILLIAMS Ross': {'status': 'Eliminated', 'round': 3}, 'QUINN Richard': {'status': 'Eliminated', 'round': 2}, 'GUAZZAROTTO David': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Cessnock-mayoral-finalpreferencedatafile.csv,none,{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},"{'OLSEN Ian', 'SUVAAL Jay'}",{'SUVAAL Jay'},"{'SUVAAL Jay': {'status': 'Elected', 'round': 4}, 'OLSEN Ian': {'status': 'Eliminated', 'round': 3}, 'MOORES John': {'status': 'Eliminated', 'round': 2}, 'MURRAY Janet': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Cessnock-mayoral-finalpreferencedatafile.csv,OLSEN Ian,{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},"{'SUVAAL Jay': {'status': 'Elected', 'round': 4}, 'OLSEN Ian': {'status': 'Eliminated', 'round': 3}, 'MOORES John': {'status': 'Eliminated', 'round': 2}, 'MURRAY Janet': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Cessnock-mayoral-finalpreferencedatafile.csv,SUVAAL Jay,{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},{'OLSEN Ian'},"{'OLSEN Ian', 'MOORES John', 'MURRAY Janet'}",{'OLSEN Ian'},"{'SUVAAL Jay': {'status': 'Elected', 'round': 4}, 'OLSEN Ian': {'status': 'Eliminated', 'round': 3}, 'MOORES John': {'status': 'Eliminated', 'round': 2}, 'MURRAY Janet': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Cessnock-mayoral-finalpreferencedatafile.csv,MOORES John,{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},"{'SUVAAL Jay': {'status': 'Elected', 'round': 4}, 'OLSEN Ian': {'status': 'Eliminated', 'round': 3}, 'MOORES John': {'status': 'Eliminated', 'round': 2}, 'MURRAY Janet': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Cessnock-mayoral-finalpreferencedatafile.csv,MURRAY Janet,{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},{'SUVAAL Jay'},"{'OLSEN Ian', 'MOORES John', 'SUVAAL Jay'}",{'SUVAAL Jay'},"{'SUVAAL Jay': {'status': 'Elected', 'round': 4}, 'OLSEN Ian': {'status': 'Eliminated', 'round': 3}, 'MOORES John': {'status': 'Eliminated', 'round': 2}, 'MURRAY Janet': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,none,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,CHURCH John,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,BARRIE Jenny,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,HOLDING Rod,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,MACKENZIE John,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'CHURCH John', 'NELMES Nuatali'}",{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,O'BRIEN Steve,{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},{'NELMES Nuatali'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,NELMES Nuatali,{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},{'CHURCH John'},"{'NELMES Nuatali': {'status': 'Elected', 'round': 5}, 'CHURCH John': {'status': 'Remaining', 'round': 5}, 'MACKENZIE John': {'status': 'Eliminated', 'round': 4}, 'BARRIE Jenny': {'status': 'Eliminated', 'round': 3}, 'HOLDING Rod': {'status': 'Eliminated', 'round': 2}, ""O'BRIEN Steve"": {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Willoughby-mayoral-finalpreferencedatafile.csv,none,{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},"{'CAMPBELL Craig', 'ROZOS Angelo', 'TAYLOR Tanya'}",{'TAYLOR Tanya'},"{'TAYLOR Tanya': {'status': 'Elected', 'round': 3}, 'ROZOS Angelo': {'status': 'Eliminated', 'round': 2}, 'CAMPBELL Craig': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Willoughby-mayoral-finalpreferencedatafile.csv,CAMPBELL Craig,{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},"{'TAYLOR Tanya': {'status': 'Elected', 'round': 3}, 'ROZOS Angelo': {'status': 'Eliminated', 'round': 2}, 'CAMPBELL Craig': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Willoughby-mayoral-finalpreferencedatafile.csv,ROZOS Angelo,{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},{'TAYLOR Tanya'},"{'TAYLOR Tanya': {'status': 'Elected', 'round': 3}, 'ROZOS Angelo': {'status': 'Eliminated', 'round': 2}, 'CAMPBELL Craig': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Willoughby-mayoral-finalpreferencedatafile.csv,TAYLOR Tanya,{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},{'ROZOS Angelo'},"{'TAYLOR Tanya': {'status': 'Elected', 'round': 3}, 'ROZOS Angelo': {'status': 'Eliminated', 'round': 2}, 'CAMPBELL Craig': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Broken_Hill-mayoral-finalpreferencedatafile.csv,none,{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},"{'KENNEDY Tom': {'status': 'Elected', 'round': 1}, 'TURLEY Darriea': {'status': 'Remaining', 'round': 1}, 'GALLAGHER Dave': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Broken_Hill-mayoral-finalpreferencedatafile.csv,GALLAGHER Dave,{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},"{'KENNEDY Tom': {'status': 'Elected', 'round': 1}, 'TURLEY Darriea': {'status': 'Remaining', 'round': 1}, 'GALLAGHER Dave': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Broken_Hill-mayoral-finalpreferencedatafile.csv,KENNEDY Tom,{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'GALLAGHER Dave'},{'TURLEY Darriea'},"{'KENNEDY Tom': {'status': 'Elected', 'round': 1}, 'TURLEY Darriea': {'status': 'Remaining', 'round': 1}, 'GALLAGHER Dave': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/City_of_Broken_Hill-mayoral-finalpreferencedatafile.csv,TURLEY Darriea,{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},{'KENNEDY Tom'},"{'KENNEDY Tom': {'status': 'Elected', 'round': 1}, 'TURLEY Darriea': {'status': 'Remaining', 'round': 1}, 'GALLAGHER Dave': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Bellingen-mayoral-finalpreferencedatafile (1).csv,none,{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},"{'ALLAN Steve': {'status': 'Elected', 'round': 1}, 'KING Dominic': {'status': 'Remaining', 'round': 1}, 'WOODWARD Andrew': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Bellingen-mayoral-finalpreferencedatafile (1).csv,WOODWARD Andrew,{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},"{'ALLAN Steve': {'status': 'Elected', 'round': 1}, 'KING Dominic': {'status': 'Remaining', 'round': 1}, 'WOODWARD Andrew': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Bellingen-mayoral-finalpreferencedatafile (1).csv,KING Dominic,{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},{'ALLAN Steve'},"{'ALLAN Steve': {'status': 'Elected', 'round': 1}, 'KING Dominic': {'status': 'Remaining', 'round': 1}, 'WOODWARD Andrew': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Bellingen-mayoral-finalpreferencedatafile (1).csv,ALLAN Steve,{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},{'KING Dominic'},"{'ALLAN Steve': {'status': 'Elected', 'round': 1}, 'KING Dominic': {'status': 'Remaining', 'round': 1}, 'WOODWARD Andrew': {'status': 'Remaining', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,none,{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,IRWIN Troy,{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo', 'BAIN Arthur'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,EVANS Andrew,{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo', 'BAIN Arthur'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,RAEBURN Bruce,{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo', 'BAIN Arthur'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,HAUVILLE Leo,{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,BAIN Arthur,{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,SAUL Dean,{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'CAMPBELL Liz'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'CAMPBELL Liz', 'HAUVILLE Leo', 'BAIN Arthur'}",{'CAMPBELL Liz'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
raw_data/australia/processed_data/Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,CAMPBELL Liz,{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},{'HAUVILLE Leo'},"{'HAUVILLE Leo': {'status': 'Elected', 'round': 7}, 'CAMPBELL Liz': {'status': 'Eliminated', 'round': 6}, 'BAIN Arthur': {'status': 'Eliminated', 'round': 5}, 'SAUL Dean': {'status': 'Eliminated', 'round': 4}, 'IRWIN Troy': {'status': 'Eliminated', 'round': 3}, 'EVANS Andrew': {'status': 'Eliminated', 'round': 2}, 'RAEBURN Bruce': {'status': 'Eliminated', 'round': 1}}"
