Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,Num cands,Num seats
ST LOUIS PARK W-2 P-07 ISD 283,153676,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153677,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153678,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,writein,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153679,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153680,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153681,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153682,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153683,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153684,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153685,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153686,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153687,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153688,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153689,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153690,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153691,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153692,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153693,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,writein,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153694,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153695,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153696,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153697,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153698,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153699,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153700,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153701,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153702,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153703,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153704,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153705,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153707,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153708,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153709,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153710,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153711,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153712,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153713,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153714,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153715,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153716,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153717,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153718,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153719,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153720,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153721,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153722,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153723,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153724,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153725,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153726,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153727,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153728,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153729,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153730,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153731,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153732,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153733,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153734,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153735,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153736,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153737,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153738,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153739,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153740,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153741,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153742,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153743,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153744,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153745,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153746,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153747,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 273,153748,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153749,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153750,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153751,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153752,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153753,ST LOUIS PARK W-2 P-07,John Basill,writein,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153754,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153755,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153756,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153757,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153758,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153759,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153760,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153761,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153762,ST LOUIS PARK W-2 P-07,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153763,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153764,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153765,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153766,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153767,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153768,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153769,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153770,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153771,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153772,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153773,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153774,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153775,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153776,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153777,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153778,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153779,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153780,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153781,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153782,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153783,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153784,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153785,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153786,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153787,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153788,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153789,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153790,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153791,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153792,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153793,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153794,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153795,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153796,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153797,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153798,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153799,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153800,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153801,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153802,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153803,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153804,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153805,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153806,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153807,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153808,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153809,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153810,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153811,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153812,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153813,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153814,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153815,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153816,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153817,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153818,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153819,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153820,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153821,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153822,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153823,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153824,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153825,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153826,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153827,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153828,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153829,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153830,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153831,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153832,ST LOUIS PARK W-2 P-07,John Basill,writein,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153833,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153834,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153835,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153836,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153837,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153838,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153839,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153840,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153841,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153842,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153843,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153844,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153845,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153846,ST LOUIS PARK W-2 P-07,John Basill,writein,Lynette Lungay Dumalag,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153847,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153848,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153849,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153850,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153851,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153852,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153853,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153854,ST LOUIS PARK W-2 P-07,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153855,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153856,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153857,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153858,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153859,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153860,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 273,153861,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153862,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153863,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153864,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153865,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153866,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153868,ST LOUIS PARK W-2 P-07,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 273,153869,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153870,ST LOUIS PARK W-2 P-07,John Basill,writein,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153871,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153872,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153873,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153874,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153875,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153876,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153877,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153878,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153879,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153880,ST LOUIS PARK W-2 P-07,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153881,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
