Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,Num cands,Num seats
MINNETONKA W-3 P-E,27564,MINNETONKA W-3 P-E,Daniel Kral,Ash Patel,Jim Hadley,5,1
MINNETONKA W-3 P-E,27566,MINNETONKA W-3 P-E,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-E,27567,MINNETONKA W-3 P-E,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-E,27568,MINNETONKA W-3 P-E,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-E,27569,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-E,27570,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,27571,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,27572,MINNETONKA W-3 P-E,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-E,27573,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,27575,MINNETONKA W-3 P-E,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-E,27576,MINNETONKA W-3 P-E,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-4 P-A,27577,MINNETONKA W-4 P-A,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-A,27578,MINNETONKA W-4 P-A,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-A,27579,MINNETONKA W-4 P-A,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-4 P-A,27580,MINNETONKA W-4 P-A,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-4 P-A,27581,MINNETONKA W-4 P-A,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-A,27582,MINNETONKA W-4 P-A,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-A,27583,MINNETONKA W-4 P-A,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-A,27584,MINNETONKA W-4 P-A,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-4 P-A,27585,MINNETONKA W-4 P-A,Ash Patel,Daniel Kral,skipped,5,1
MINNETONKA W-4 P-A,27586,MINNETONKA W-4 P-A,Ash Patel,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-4 P-A,27587,MINNETONKA W-4 P-A,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-4 P-A,27588,MINNETONKA W-4 P-A,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-A,27589,MINNETONKA W-4 P-A,Daniel Kral,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-4 P-A,27590,MINNETONKA W-4 P-A,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-A,27591,MINNETONKA W-4 P-A,Kimberly Wilburn,Stacy Cranbrook,Ash Patel,5,1
MINNETONKA W-4 P-A,27592,MINNETONKA W-4 P-A,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-A,27593,MINNETONKA W-4 P-A,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-4 P-A,27594,MINNETONKA W-4 P-A,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-4 P-A,27595,MINNETONKA W-4 P-A,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-A,27597,MINNETONKA W-4 P-A,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-4 P-A,27598,MINNETONKA W-4 P-A,Stacy Cranbrook,Jim Hadley,Kimberly Wilburn,5,1
MINNETONKA W-4 P-A,27599,MINNETONKA W-4 P-A,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-A,27600,MINNETONKA W-4 P-A,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-A,27601,MINNETONKA W-4 P-A,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-A,27602,MINNETONKA W-4 P-A,Kimberly Wilburn,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27603,MINNETONKA W-3 P-F,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27604,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-F,27605,MINNETONKA W-3 P-F,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-3 P-F,27606,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27607,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27608,MINNETONKA W-3 P-F,Stacy Cranbrook,Kimberly Wilburn,Daniel Kral,5,1
MINNETONKA W-3 P-F,27609,MINNETONKA W-3 P-F,Stacy Cranbrook,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-3 P-F,27610,MINNETONKA W-3 P-F,Ash Patel,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-F,27611,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,27612,MINNETONKA W-3 P-F,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-F,27613,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,27614,MINNETONKA W-3 P-F,Kimberly Wilburn,Jim Hadley,skipped,5,1
MINNETONKA W-3 P-F,27615,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27616,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,27617,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,27618,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27619,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,27621,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,27622,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27623,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,27624,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-F,27626,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27627,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27628,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,27629,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-F,27630,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,27631,MINNETONKA W-3 P-F,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,27632,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,27633,MINNETONKA W-3 P-F,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-3 P-F,27634,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27635,MINNETONKA W-3 P-F,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-F,27636,MINNETONKA W-3 P-F,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-3 P-F,27637,MINNETONKA W-3 P-F,Ash Patel,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27638,MINNETONKA W-3 P-F,Daniel Kral,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-3 P-F,27639,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27640,MINNETONKA W-3 P-F,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-F,27641,MINNETONKA W-3 P-F,Ash Patel,skipped,skipped,5,1
MINNETONKA W-3 P-F,27642,MINNETONKA W-3 P-F,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-3 P-F,27643,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27644,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27645,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27646,MINNETONKA W-3 P-F,Kimberly Wilburn,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27647,MINNETONKA W-3 P-F,Daniel Kral,Jim Hadley,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27648,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-3 P-F,27649,MINNETONKA W-3 P-F,Daniel Kral,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-3 P-F,27650,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,skipped,5,1
MINNETONKA W-3 P-F,27652,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,27653,MINNETONKA W-3 P-F,Daniel Kral,Jim Hadley,Ash Patel,5,1
MINNETONKA W-3 P-F,27654,MINNETONKA W-3 P-F,Stacy Cranbrook,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-F,27655,MINNETONKA W-3 P-F,Daniel Kral,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-3 P-F,27656,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-3 P-F,27657,MINNETONKA W-3 P-F,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-3 P-F,27658,MINNETONKA W-3 P-F,Jim Hadley,Daniel Kral,skipped,5,1
MINNETONKA W-3 P-F,27659,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,27660,MINNETONKA W-3 P-F,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27662,MINNETONKA W-3 P-F,Kimberly Wilburn,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-3 P-F,27663,MINNETONKA W-3 P-F,Ash Patel,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-3 P-F,27664,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27666,MINNETONKA W-3 P-F,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-3 P-F,27667,MINNETONKA W-3 P-F,Jim Hadley,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-3 P-F,27668,MINNETONKA W-3 P-F,Jim Hadley,skipped,skipped,5,1
MINNETONKA W-3 P-F,27669,MINNETONKA W-3 P-F,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-B,27670,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27671,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27672,MINNETONKA W-4 P-B,Kimberly Wilburn,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-4 P-B,27673,MINNETONKA W-4 P-B,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-B,27674,MINNETONKA W-4 P-B,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-4 P-B,27675,MINNETONKA W-4 P-B,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-4 P-B,27679,MINNETONKA W-4 P-B,Ash Patel,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-4 P-B,27680,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27681,MINNETONKA W-4 P-B,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-B,27682,MINNETONKA W-4 P-B,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-B,27683,MINNETONKA W-4 P-B,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-B,27684,MINNETONKA W-4 P-B,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-B,27685,MINNETONKA W-4 P-B,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-4 P-B,27686,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27687,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27688,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27689,MINNETONKA W-4 P-B,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-4 P-B,27690,MINNETONKA W-4 P-B,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-B,27691,MINNETONKA W-4 P-B,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-B,27692,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27693,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27694,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27695,MINNETONKA W-4 P-B,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-B,27696,MINNETONKA W-4 P-B,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-B,27697,MINNETONKA W-4 P-B,Ash Patel,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-B,27698,MINNETONKA W-4 P-B,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-B,27699,MINNETONKA W-4 P-B,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-B,27700,MINNETONKA W-4 P-B,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-B,27701,MINNETONKA W-4 P-B,Kimberly Wilburn,Jim Hadley,skipped,5,1
MINNETONKA W-4 P-C,27702,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27703,MINNETONKA W-4 P-C,Stacy Cranbrook,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-C,27704,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27705,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27706,MINNETONKA W-4 P-C,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-C,27707,MINNETONKA W-4 P-C,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-C,27708,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27709,MINNETONKA W-4 P-C,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-4 P-C,27710,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27711,MINNETONKA W-4 P-C,Jim Hadley,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-C,27712,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27713,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27714,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27715,MINNETONKA W-4 P-C,Ash Patel,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-4 P-C,27716,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27717,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27718,MINNETONKA W-4 P-C,Kimberly Wilburn,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-C,27719,MINNETONKA W-4 P-C,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-C,27720,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27721,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27722,MINNETONKA W-4 P-C,Stacy Cranbrook,Ash Patel,Kimberly Wilburn,5,1
MINNETONKA W-4 P-C,27723,MINNETONKA W-4 P-C,Kimberly Wilburn,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-4 P-C,27724,MINNETONKA W-4 P-C,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-4 P-C,27725,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-4 P-C,27726,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27727,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,Daniel Kral,5,1
MINNETONKA W-4 P-C,27728,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Kimberly Wilburn,5,1
MINNETONKA W-4 P-C,27729,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,Jim Hadley,5,1
MINNETONKA W-4 P-C,27730,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27731,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27732,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27733,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27734,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27735,MINNETONKA W-4 P-C,Daniel Kral,Stacy Cranbrook,Jim Hadley,5,1
MINNETONKA W-4 P-C,27736,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27737,MINNETONKA W-4 P-C,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-C,27738,MINNETONKA W-4 P-C,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-C,27739,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27740,MINNETONKA W-4 P-C,Kimberly Wilburn,Jim Hadley,Ash Patel,5,1
MINNETONKA W-4 P-C,27741,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27742,MINNETONKA W-4 P-C,Kimberly Wilburn,Jim Hadley,skipped,5,1
MINNETONKA W-4 P-C,27743,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27745,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27746,MINNETONKA W-4 P-C,Ash Patel,skipped,skipped,5,1
MINNETONKA W-4 P-C,27747,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27748,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-C,27750,MINNETONKA W-4 P-C,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-C,27751,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27752,MINNETONKA W-4 P-C,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-C,27753,MINNETONKA W-4 P-C,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-C,27754,MINNETONKA W-4 P-C,Kimberly Wilburn,Jim Hadley,Ash Patel,5,1
MINNETONKA W-4 P-C,27755,MINNETONKA W-4 P-C,Kimberly Wilburn,Jim Hadley,Ash Patel,5,1
MINNETONKA W-4 P-C,27756,MINNETONKA W-4 P-C,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-C,27757,MINNETONKA W-4 P-C,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27758,MINNETONKA W-4 P-D,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-D,27759,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27760,MINNETONKA W-4 P-D,Ash Patel,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-4 P-D,27761,MINNETONKA W-4 P-D,Ash Patel,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-4 P-D,27762,MINNETONKA W-4 P-D,Kimberly Wilburn,Daniel Kral,skipped,5,1
MINNETONKA W-4 P-D,27763,MINNETONKA W-4 P-D,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-D,27764,MINNETONKA W-4 P-D,Stacy Cranbrook,Daniel Kral,Jim Hadley,5,1
MINNETONKA W-4 P-D,27766,MINNETONKA W-4 P-D,Jim Hadley,Daniel Kral,Stacy Cranbrook,5,1
MINNETONKA W-4 P-D,27767,MINNETONKA W-4 P-D,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-4 P-D,27769,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27770,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27771,MINNETONKA W-4 P-D,Jim Hadley,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-4 P-D,27772,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27773,MINNETONKA W-4 P-D,Ash Patel,Kimberly Wilburn,Stacy Cranbrook,5,1
MINNETONKA W-4 P-D,27774,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27775,MINNETONKA W-4 P-D,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-D,27776,MINNETONKA W-4 P-D,Ash Patel,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-D,27777,MINNETONKA W-4 P-D,Stacy Cranbrook,skipped,skipped,5,1
MINNETONKA W-4 P-D,27778,MINNETONKA W-4 P-D,Daniel Kral,Jim Hadley,skipped,5,1
MINNETONKA W-4 P-D,27779,MINNETONKA W-4 P-D,Kimberly Wilburn,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-D,27780,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27782,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27783,MINNETONKA W-4 P-D,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-D,27784,MINNETONKA W-4 P-D,Stacy Cranbrook,Ash Patel,Jim Hadley,5,1
MINNETONKA W-4 P-D,27785,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27786,MINNETONKA W-4 P-D,Jim Hadley,Kimberly Wilburn,Daniel Kral,5,1
MINNETONKA W-4 P-D,27787,MINNETONKA W-4 P-D,Kimberly Wilburn,Stacy Cranbrook,Ash Patel,5,1
MINNETONKA W-4 P-D,27788,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27790,MINNETONKA W-4 P-D,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-D,27791,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27792,MINNETONKA W-4 P-D,Ash Patel,Jim Hadley,skipped,5,1
MINNETONKA W-4 P-D,27793,MINNETONKA W-4 P-D,Jim Hadley,Ash Patel,Stacy Cranbrook,5,1
MINNETONKA W-4 P-D,27794,MINNETONKA W-4 P-D,Jim Hadley,Kimberly Wilburn,skipped,5,1
MINNETONKA W-4 P-D,27795,MINNETONKA W-4 P-D,Kimberly Wilburn,Jim Hadley,Daniel Kral,5,1
MINNETONKA W-4 P-D,27796,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27797,MINNETONKA W-4 P-D,Daniel Kral,Kimberly Wilburn,Ash Patel,5,1
MINNETONKA W-4 P-D,27798,MINNETONKA W-4 P-D,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-D,27799,MINNETONKA W-4 P-D,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-D,27800,MINNETONKA W-4 P-D,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-D,27803,MINNETONKA W-4 P-D,Stacy Cranbrook,Kimberly Wilburn,Jim Hadley,5,1
MINNETONKA W-4 P-D,27804,MINNETONKA W-4 P-D,Kimberly Wilburn,skipped,skipped,5,1
MINNETONKA W-4 P-D,27805,MINNETONKA W-4 P-D,Daniel Kral,Ash Patel,Jim Hadley,5,1
MINNETONKA W-4 P-D,27806,MINNETONKA W-4 P-D,Daniel Kral,Stacy Cranbrook,skipped,5,1
MINNETONKA W-4 P-D,27807,MINNETONKA W-4 P-D,Kimberly Wilburn,Daniel Kral,Ash Patel,5,1
MINNETONKA W-4 P-E,27808,MINNETONKA W-4 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-E,27809,MINNETONKA W-4 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-E,27810,MINNETONKA W-4 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-E,27811,MINNETONKA W-4 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
MINNETONKA W-4 P-E,27812,MINNETONKA W-4 P-E,Daniel Kral,skipped,skipped,5,1
MINNETONKA W-4 P-E,27813,MINNETONKA W-4 P-E,Kimberly Wilburn,Stacy Cranbrook,Daniel Kral,5,1
MINNETONKA W-4 P-E,27814,MINNETONKA W-4 P-E,Kimberly Wilburn,Ash Patel,skipped,5,1
