Index,rank1,rank2,rank3,numSeats,numCands
SP3214,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3215,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3216,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3217,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3218,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3219,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3220,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3221,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3222,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3223,MATT PACKARD,skipped,skipped,1,3
SP3224,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3225,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3226,MATT PACKARD,skipped,skipped,1,3
SP3227,MATT PACKARD,skipped,skipped,1,3
SP3228,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3229,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3231,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3232,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3233,MATT PACKARD,skipped,skipped,1,3
SP3234,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3235,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3236,MATT PACKARD,skipped,skipped,1,3
SP3237,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3238,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3239,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3240,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3241,MATT PACKARD,skipped,skipped,1,3
SP3242,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3243,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3244,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3245,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3246,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3247,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3248,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3249,MATT PACKARD,skipped,skipped,1,3
SP3250,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3251,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3252,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3253,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3254,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3255,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3256,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3257,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3258,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3259,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3260,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3261,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3262,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3263,MATT PACKARD,skipped,skipped,1,3
SP3264,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3266,MATT PACKARD,skipped,skipped,1,3
SP3267,MATT PACKARD,skipped,skipped,1,3
SP3269,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3270,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3271,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP3272,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3273,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3274,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3275,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3276,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3277,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3278,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3279,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3280,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3281,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3282,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3283,MATT PACKARD,skipped,skipped,1,3
SP3284,MATT PACKARD,skipped,skipped,1,3
SP3285,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3286,MATT PACKARD,skipped,skipped,1,3
SP3287,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3288,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3289,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3290,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3291,MATT PACKARD,skipped,skipped,1,3
SP3292,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3293,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3294,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3295,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3296,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3297,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3298,MATT PACKARD,skipped,skipped,1,3
SP3299,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3300,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3301,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3302,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3303,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3304,MATT PACKARD,skipped,skipped,1,3
SP3305,MATT PACKARD,skipped,skipped,1,3
SP3306,MATT PACKARD,skipped,skipped,1,3
SP3307,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3308,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3309,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3310,MATT PACKARD,skipped,skipped,1,3
SP3311,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3312,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3313,MATT PACKARD,skipped,skipped,1,3
SP3314,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3315,MATT PACKARD,skipped,skipped,1,3
SP3316,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3317,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3318,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3319,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3320,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3321,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3322,MATT PACKARD,skipped,skipped,1,3
SP3323,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3324,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3325,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3326,MATT PACKARD,skipped,skipped,1,3
SP3327,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3328,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3329,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3330,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3331,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3332,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3333,MATT PACKARD,skipped,skipped,1,3
SP3334,MATT PACKARD,skipped,skipped,1,3
SP3335,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3336,RYAN MILLER,skipped,skipped,1,3
SP3337,MATT PACKARD,skipped,skipped,1,3
SP3338,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3339,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3340,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3341,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3342,MATT PACKARD,skipped,skipped,1,3
SP3343,MATT PACKARD,skipped,skipped,1,3
SP3344,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3345,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3346,MATT PACKARD,skipped,skipped,1,3
SP3347,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3348,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3349,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3350,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3351,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3352,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP3353,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3354,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3355,MATT PACKARD,skipped,skipped,1,3
SP3356,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3357,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3358,RYAN MILLER,skipped,skipped,1,3
SP3359,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3360,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3361,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3362,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3363,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3364,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3365,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3366,MATT PACKARD,skipped,skipped,1,3
SP3367,MATT PACKARD,skipped,skipped,1,3
SP3368,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3369,MATT PACKARD,skipped,skipped,1,3
SP3370,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3371,MATT PACKARD,skipped,skipped,1,3
SP3372,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3373,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3374,MATT PACKARD,skipped,skipped,1,3
SP3375,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3376,MATT PACKARD,skipped,skipped,1,3
SP3377,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3378,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3379,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3380,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3381,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3382,MATT PACKARD,skipped,skipped,1,3
SP3383,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3384,MATT PACKARD,skipped,skipped,1,3
SP3385,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3386,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3387,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3388,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3389,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3390,MATT PACKARD,skipped,skipped,1,3
SP3391,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3392,MATT PACKARD,skipped,skipped,1,3
SP3393,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3394,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3395,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3396,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3397,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3398,MATT PACKARD,skipped,skipped,1,3
SP3399,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3400,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3401,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3402,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3403,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3404,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3405,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3406,MATT PACKARD,skipped,skipped,1,3
SP3407,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3408,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3409,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3410,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3411,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3412,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3414,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3415,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3416,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3417,MATT PACKARD,skipped,skipped,1,3
SP3418,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3419,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3420,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3421,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3422,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3423,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3424,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3425,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3426,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3427,MATT PACKARD,skipped,skipped,1,3
SP3428,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3429,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3430,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3431,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3433,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3434,MATT PACKARD,skipped,skipped,1,3
SP3435,MATT PACKARD,skipped,skipped,1,3
SP3436,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3437,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3438,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3439,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3440,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3441,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3442,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3443,MATT PACKARD,skipped,skipped,1,3
SP3444,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3445,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3446,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3447,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3448,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3449,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3450,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3451,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3452,MATT PACKARD,skipped,skipped,1,3
SP3453,MATT PACKARD,skipped,skipped,1,3
SP3454,MATT PACKARD,skipped,skipped,1,3
SP3455,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3456,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3457,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3458,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3459,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3460,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3461,MATT PACKARD,skipped,skipped,1,3
SP3463,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3464,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3465,MATT PACKARD,skipped,skipped,1,3
SP3466,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3467,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3468,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3470,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3471,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3472,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3473,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3474,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3475,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3476,MATT PACKARD,skipped,skipped,1,3
SP3477,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3478,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3479,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3480,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3481,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3482,MATT PACKARD,skipped,skipped,1,3
SP3483,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3484,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3485,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3486,MATT PACKARD,skipped,skipped,1,3
SP3487,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3488,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3489,MATT PACKARD,skipped,skipped,1,3
SP3490,MATT PACKARD,skipped,skipped,1,3
SP3491,MATT PACKARD,skipped,skipped,1,3
SP3492,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3493,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3494,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3495,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3496,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3497,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3498,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3499,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3500,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3501,MATT PACKARD,skipped,skipped,1,3
SP3502,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3503,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3504,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3505,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3506,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3507,MATT PACKARD,skipped,skipped,1,3
SP3508,MATT PACKARD,skipped,skipped,1,3
SP3509,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3510,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3511,MATT PACKARD,skipped,skipped,1,3
SP3512,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3513,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3514,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3515,MATT PACKARD,skipped,skipped,1,3
SP3516,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3517,MATT PACKARD,skipped,skipped,1,3
SP3518,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3519,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3520,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3521,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3522,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3523,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3526,RYAN MILLER,skipped,skipped,1,3
SP3527,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3528,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3529,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3530,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3531,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3532,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3533,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3534,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3535,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3536,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3537,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3538,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3539,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3540,MATT PACKARD,skipped,skipped,1,3
SP3541,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3542,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP3543,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3544,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3545,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3546,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3547,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3548,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3549,MATT PACKARD,skipped,skipped,1,3
SP3550,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3551,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3552,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3553,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3554,MATT PACKARD,skipped,skipped,1,3
SP3555,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3556,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3557,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3558,MATT PACKARD,skipped,skipped,1,3
SP3559,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3560,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3561,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3562,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3563,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3565,RYAN MILLER,skipped,skipped,1,3
SP3566,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3567,RYAN MILLER,skipped,skipped,1,3
SP3568,RYAN MILLER,skipped,skipped,1,3
