Index,rank1,rank2,rank3,numSeats,numCands
VI1060,JULIE FULLMER,skipped,skipped,1,3
VI1061,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1062,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1063,JULIE FULLMER,skipped,skipped,1,3
VI1064,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1065,JULIE FULLMER,skipped,skipped,1,3
VI1066,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1067,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1068,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1069,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1070,JULIE FULLMER,skipped,skipped,1,3
VI1071,JULIE FULLMER,skipped,skipped,1,3
VI1072,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1073,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1074,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1075,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1076,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1077,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1078,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1079,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1080,JULIE FULLMER,MARC BRIMHALL,skipped,1,3
VI1081,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1082,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1083,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1084,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1085,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1086,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1087,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1088,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1089,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1090,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1091,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1092,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1093,JULIE FULLMER,skipped,skipped,1,3
VI1094,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1095,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1096,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1097,JULIE FULLMER,skipped,skipped,1,3
VI1098,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1099,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1100,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1101,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1102,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1103,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1104,JULIE FULLMER,skipped,skipped,1,3
VI1105,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1106,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1107,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1108,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1109,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1110,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1111,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1112,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1113,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1114,MARC BRIMHALL,MARIA GUADALUPE CANE,skipped,1,3
VI1115,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1116,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1117,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1118,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1119,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1120,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1121,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1122,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1123,JULIE FULLMER,skipped,skipped,1,3
VI1124,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1125,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1126,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1127,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1128,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1129,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1130,MARC BRIMHALL,MARIA GUADALUPE CANE,skipped,1,3
VI1131,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1132,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1133,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1134,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1135,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1136,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1137,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1138,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1139,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1140,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1141,JULIE FULLMER,skipped,skipped,1,3
VI1142,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1143,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1144,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1145,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1146,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1147,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1148,JULIE FULLMER,MARIA GUADALUPE CANE,skipped,1,3
VI1149,MARC BRIMHALL,MARIA GUADALUPE CANE,skipped,1,3
VI1150,JULIE FULLMER,skipped,skipped,1,3
VI1151,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1152,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1153,JULIE FULLMER,skipped,skipped,1,3
VI1154,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1155,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1156,JULIE FULLMER,skipped,skipped,1,3
VI1157,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1158,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1159,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1160,JULIE FULLMER,skipped,skipped,1,3
VI1161,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1162,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1163,JULIE FULLMER,skipped,skipped,1,3
VI1164,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1165,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1166,JULIE FULLMER,skipped,skipped,1,3
VI1167,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1168,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1169,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1170,JULIE FULLMER,skipped,skipped,1,3
VI1171,MARC BRIMHALL,skipped,skipped,1,3
VI1172,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1173,MARC BRIMHALL,skipped,skipped,1,3
VI1174,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1175,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1176,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1177,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1178,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1179,JULIE FULLMER,skipped,skipped,1,3
VI1180,JULIE FULLMER,skipped,skipped,1,3
VI1181,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1182,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1183,JULIE FULLMER,skipped,skipped,1,3
VI1184,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1185,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1186,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1187,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1188,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1189,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1190,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1191,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1192,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1193,JULIE FULLMER,skipped,skipped,1,3
VI1194,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1195,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1196,MARC BRIMHALL,skipped,skipped,1,3
VI1197,JULIE FULLMER,skipped,skipped,1,3
VI1198,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1199,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1200,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1201,JULIE FULLMER,skipped,skipped,1,3
VI1202,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1203,JULIE FULLMER,skipped,skipped,1,3
VI1204,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1205,JULIE FULLMER,skipped,skipped,1,3
VI1206,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1207,JULIE FULLMER,skipped,skipped,1,3
VI1208,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1209,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1210,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1211,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1212,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1213,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1214,JULIE FULLMER,skipped,skipped,1,3
VI1215,JULIE FULLMER,skipped,skipped,1,3
VI1216,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1217,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1218,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1219,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1220,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1221,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1222,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1223,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1224,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1225,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1226,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1227,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1228,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1229,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1230,JULIE FULLMER,skipped,skipped,1,3
VI1231,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1232,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1233,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1234,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1235,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1236,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1237,JULIE FULLMER,skipped,skipped,1,3
VI1238,JULIE FULLMER,skipped,skipped,1,3
VI1239,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1240,JULIE FULLMER,skipped,skipped,1,3
VI1241,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1242,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1243,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1244,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1245,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1246,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1247,JULIE FULLMER,skipped,skipped,1,3
VI1248,JULIE FULLMER,skipped,skipped,1,3
VI1249,JULIE FULLMER,skipped,skipped,1,3
VI1250,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1251,JULIE FULLMER,skipped,skipped,1,3
VI1252,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1253,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1254,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1255,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1256,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1257,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1258,JULIE FULLMER,skipped,skipped,1,3
VI1259,JULIE FULLMER,skipped,skipped,1,3
VI1260,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1261,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1262,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1263,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1264,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1265,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1266,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1267,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1268,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1269,JULIE FULLMER,skipped,skipped,1,3
VI1270,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1271,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1272,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1273,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1274,JULIE FULLMER,skipped,skipped,1,3
VI1275,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1276,JULIE FULLMER,skipped,skipped,1,3
VI1277,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1278,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1279,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1280,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1281,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1282,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1283,JULIE FULLMER,skipped,skipped,1,3
VI1284,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1285,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1286,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1287,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1288,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1289,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1290,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1291,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1292,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1293,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1294,JULIE FULLMER,skipped,skipped,1,3
VI1295,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1296,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1297,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1298,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1299,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1300,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1301,JULIE FULLMER,MARC BRIMHALL,skipped,1,3
VI1302,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1303,JULIE FULLMER,skipped,skipped,1,3
VI1304,MARC BRIMHALL,MARIA GUADALUPE CANE,JULIE FULLMER,1,3
VI1305,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1306,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1307,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1308,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1309,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1310,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1311,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1312,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1313,JULIE FULLMER,skipped,skipped,1,3
VI1314,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1315,JULIE FULLMER,skipped,skipped,1,3
VI1316,JULIE FULLMER,skipped,skipped,1,3
VI1317,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1318,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1319,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1320,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1321,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1322,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1323,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1324,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1325,JULIE FULLMER,skipped,skipped,1,3
VI1326,JULIE FULLMER,skipped,skipped,1,3
VI1327,JULIE FULLMER,skipped,skipped,1,3
VI1328,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1329,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1330,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1331,MARC BRIMHALL,skipped,skipped,1,3
VI1332,JULIE FULLMER,MARC BRIMHALL,skipped,1,3
VI1333,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1334,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1335,JULIE FULLMER,skipped,skipped,1,3
VI1336,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1337,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1338,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1339,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1340,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1341,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1342,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1343,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1344,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1345,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1346,MARIA GUADALUPE CANE,JULIE FULLMER,MARC BRIMHALL,1,3
VI1347,JULIE FULLMER,skipped,skipped,1,3
VI1348,MARIA GUADALUPE CANE,MARC BRIMHALL,JULIE FULLMER,1,3
VI1349,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1350,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1351,JULIE FULLMER,skipped,skipped,1,3
VI1352,JULIE FULLMER,skipped,skipped,1,3
VI1353,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1354,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1355,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1356,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1357,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1358,MARC BRIMHALL,JULIE FULLMER,MARIA GUADALUPE CANE,1,3
VI1359,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1360,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1361,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1362,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1363,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1364,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1365,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1366,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1367,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1368,JULIE FULLMER,skipped,skipped,1,3
VI1369,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1370,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1371,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1372,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1373,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1374,JULIE FULLMER,skipped,skipped,1,3
VI1375,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1376,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1377,JULIE FULLMER,skipped,skipped,1,3
VI1378,JULIE FULLMER,MARC BRIMHALL,skipped,1,3
VI1379,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1380,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1381,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1382,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1383,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1384,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1385,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1386,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1387,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1388,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1389,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1390,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1391,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1392,JULIE FULLMER,MARIA GUADALUPE CANE,MARC BRIMHALL,1,3
VI1393,MARC BRIMHALL,skipped,skipped,1,3
VI1394,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
VI1395,JULIE FULLMER,skipped,skipped,1,3
VI1396,JULIE FULLMER,MARC BRIMHALL,MARIA GUADALUPE CANE,1,3
