rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Hees, Bill","Green, Andre Lerone","Condit, James E., III","Davis, Henrietta","Seidel, Sam","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Kelley, Craig A.","LaTremouille, Robert J.","Murphy, Brian","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Seidel, Sam","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.","Kelley, Craig A.","Green, Andre Lerone","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Kelley, Craig A.","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Davis, Henrietta","LaTremouille, Robert J.","Sullivan, Michael A.","Decker, Marjorie C.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Gordon, Jesse A.","Seidel, Sam","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill","Condit, James E., III","Green, Andre Lerone","Kelley, Craig A.","Gordon, Jesse A.","Adkins, Lawrence J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.","Sullivan, Michael A.","Hees, Bill","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Sullivan, Michael A.","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Gordon, Jesse A.","Kelley, Craig A.","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.","Seidel, Sam","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Adkins, Lawrence J.","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam","Kelley, Craig A.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Murphy, Brian","Gordon, Jesse A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Murphy, Brian","Maher, David P.","Davis, Henrietta","Reeves, Kenneth E.","Gordon, Jesse A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.","Maher, David P.","Murphy, Brian","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Gordon, Jesse A.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Seidel, Sam","Kelley, Craig A.","Simmons, Denise","Galluccio, Anthony D.","Davis, Henrietta","Gordon, Jesse A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Green, Andre Lerone","Gordon, Jesse A.","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Seidel, Sam","Toomey, Timothy J., Jr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Seidel, Sam","Simmons, Denise","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Murphy, Brian","Hees, Bill","Seidel, Sam","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Kelley, Craig A.","Davis, Henrietta","Adkins, Lawrence J.","Gordon, Jesse A.","Galluccio, Anthony D.","Seidel, Sam","Toomey, Timothy J., Jr.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Murphy, Brian","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Murphy, Brian","Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Murphy, Brian","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","Simmons, Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Maher, David P.","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Murphy, Brian","Simmons, Denise","Sullivan, Michael A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Simmons, Denise","Murphy, Brian","Sullivan, Michael A.","Adkins, Lawrence J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Galluccio, Anthony D.","Condit, James E., III","Reeves, Kenneth E.","Decker, Marjorie C.","Gordon, Jesse A.","Hees, Bill","Kelley, Craig A.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Green, Andre Lerone","Hall, Robert Lee, Sr.","LaTremouille, Robert J.","Davis, Henrietta","Murphy, Brian","Maher, David P.",19,9
"Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Seidel, Sam","Murphy, Brian","Decker, Marjorie C.","Kelley, Craig A.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Gordon, Jesse A.","Galluccio, Anthony D.","Maher, David P.","Adkins, Lawrence J.","Hees, Bill","LaTremouille, Robert J.","Hall, Robert Lee, Sr.","Condit, James E., III","Green, Andre Lerone",19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Murphy, Brian","Simmons, Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Decker, Marjorie C.","Gordon, Jesse A.","Simmons, Denise","Davis, Henrietta","Kelley, Craig A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Kelley, Craig A.","Maher, David P.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Reeves, Kenneth E.","Decker, Marjorie C.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","LaTremouille, Robert J.","Green, Andre Lerone","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","Hees, Bill","Gordon, Jesse A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Davis, Henrietta","Kelley, Craig A.","LaTremouille, Robert J.","Green, Andre Lerone","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Decker, Marjorie C.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Kelley, Craig A.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Simmons, Denise","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Seidel, Sam","Davis, Henrietta","Kelley, Craig A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Simmons, Denise","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"LaTremouille, Robert J.","Seidel, Sam","Kelley, Craig A.","Gordon, Jesse A.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Seidel, Sam","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Gordon, Jesse A.","Simmons, Denise","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Adkins, Lawrence J.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Simmons, Denise","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Reeves, Kenneth E.","Gordon, Jesse A.","Davis, Henrietta","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Davis, Henrietta","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Murphy, Brian","Maher, David P.","Simmons, Denise","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Decker, Marjorie C.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Gordon, Jesse A.","Adkins, Lawrence J.","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Decker, Marjorie C.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Green, Andre Lerone","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.","Maher, David P.","Murphy, Brian","Simmons, Denise","Seidel, Sam","Condit, James E., III","Adkins, Lawrence J.","LaTremouille, Robert J.","Kelley, Craig A.","Hees, Bill","Hall, Robert Lee, Sr.","Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.",19,9
"Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Reeves, Kenneth E.","Davis, Henrietta","Simmons, Denise","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Seidel, Sam","Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Murphy, Brian","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hall, Robert Lee, Sr.","Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.","Adkins, Lawrence J.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Reeves, Kenneth E.","Sullivan, Michael A.","Gordon, Jesse A.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Murphy, Brian","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Green, Andre Lerone","Hees, Bill","Maher, David P.","Condit, James E., III","Kelley, Craig A.","Galluccio, Anthony D.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Murphy, Brian","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Murphy, Brian","Gordon, Jesse A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Seidel, Sam","Reeves, Kenneth E.","Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.","Kelley, Craig A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, Denise","Kelley, Craig A.","Murphy, Brian","Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Simmons, Denise","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Gordon, Jesse A.","Seidel, Sam","Reeves, Kenneth E.","Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.","Kelley, Craig A.","Murphy, Brian","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Murphy, Brian","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, Denise","Decker, Marjorie C.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Sullivan, Michael A.","Reeves, Kenneth E.","Simmons, Denise","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Sullivan, Michael A.","Simmons, Denise","Galluccio, Anthony D.","Kelley, Craig A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Gordon, Jesse A.","Murphy, Brian","Seidel, Sam","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Galluccio, Anthony D.","Decker, Marjorie C.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta","Maher, David P.","Seidel, Sam","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Murphy, Brian","Davis, Henrietta","Sullivan, Michael A.","Simmons, Denise","Reeves, Kenneth E.","Maher, David P.","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Seidel, Sam","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Decker, Marjorie C.","Murphy, Brian","Maher, David P.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
