rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,Num cands,Num seats
"Wilson, Ayesha","Bowman, Mannika L.","Weinstain, Rachel","Allen, Ruth Ryan","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Rojas Villareal, Jose Luis","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Lim, Christopher","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Wilson, Ayesha","Dawson, Bernette J.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Allen, Ruth Ryan","Weinstain, Rachel",skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstain, Rachel","Rojas Villareal, Jose Luis","Lim, Christopher","Kadete, Elechi M.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.",12,6
"Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha","Allen, Ruth Ryan","Lim, Christopher","Rojas Villareal, Jose Luis","Dawson, Bernette J.",skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Dexter, Emily R.","Dawson, Bernette J.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Dexter, Emily R.","Bowman, Mannika L.","Weinstein, David J.","Rojas Villareal, Jose Luis","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Wilson, Ayesha","Weinstain, Rachel","Dawson, Bernette J.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Dawson, Bernette J.","Fantini, Alfred B.","Kadete, Elechi M.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Wilson, Ayesha","Kadete, Elechi M.","Dexter, Emily R.","Weinstain, Rachel","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Bowman, Mannika L.","Dexter, Emily R.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Weinstain, Rachel","Weinstein, David J.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.","Kadete, Elechi M.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha","Rojas Villareal, Jose Luis","Lim, Christopher","Kadete, Elechi M.","Dawson, Bernette J.","Allen, Ruth Ryan",skipped,skipped,skipped,12,6
"Wilson, Ayesha","Kadete, Elechi M.","Dexter, Emily R.","Rojas Villareal, Jose Luis","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Wilson, Ayesha","Weinstain, Rachel","Lim, Christopher","Allen, Ruth Ryan","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Weinstain, Rachel","Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher","Kadete, Elechi M.","Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Kadete, Elechi M.","Fantini, Alfred B.","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Weinstein, David J.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Dexter, Emily R.","Lim, Christopher","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha","Dawson, Bernette J.","Bowman, Mannika L.","Fantini, Alfred B.","Allen, Ruth Ryan","Rojas Villareal, Jose Luis","Kadete, Elechi M.",skipped,skipped,12,6
"Rojas Villareal, Jose Luis","Wilson, Ayesha","Weinstain, Rachel","Kadete, Elechi M.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Rojas Villareal, Jose Luis","Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Kadete, Elechi M.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Lim, Christopher","Rojas Villareal, Jose Luis","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstein, David J.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Weinstain, Rachel","Kadete, Elechi M.","Lim, Christopher","Dawson, Bernette J.","Allen, Ruth Ryan",12,6
"Allen, Ruth Ryan","Rojas Villareal, Jose Luis","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Lim, Christopher","Dawson, Bernette J.","Wilson, Ayesha","Allen, Ruth Ryan","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Kadete, Elechi M.","Fantini, Alfred B.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstain, Rachel","Kadete, Elechi M.","Wilson, Ayesha","Bowman, Mannika L.","Allen, Ruth Ryan","Dexter, Emily R.","Fantini, Alfred B.","Dawson, Bernette J.",12,6
"Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Weinstain, Rachel","Wilson, Ayesha","Bowman, Mannika L.","Weinstein, David J.","Dexter, Emily R.","Lim, Christopher",skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Weinstein, David J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Dawson, Bernette J.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher","Dexter, Emily R.","Allen, Ruth Ryan","Bowman, Mannika L.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Weinstain, Rachel","Weinstein, David J.",skipped,12,6
"Weinstein, David J.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Bowman, Mannika L.","Lim, Christopher","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Weinstein, David J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Weinstain, Rachel","Kadete, Elechi M.","Dawson, Bernette J.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Lim, Christopher","Fantini, Alfred B.","Wilson, Ayesha","Allen, Ruth Ryan",12,6
"Rojas Villareal, Jose Luis","Lim, Christopher","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Wilson, Ayesha","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Wilson, Ayesha","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Dexter, Emily R.","Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Fantini, Alfred B.","Lim, Christopher","Kadete, Elechi M.","Allen, Ruth Ryan",12,6
"Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Weinstain, Rachel","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Lim, Christopher","Rojas Villareal, Jose Luis","Dexter, Emily R.","Weinstain, Rachel","Weinstein, David J.","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Allen, Ruth Ryan","Fantini, Alfred B.",12,6
"Bowman, Mannika L.","Weinstein, David J.","Dexter, Emily R.","Weinstain, Rachel","Lim, Christopher","Dawson, Bernette J.","Allen, Ruth Ryan","Rojas Villareal, Jose Luis",skipped,skipped,skipped,12,6
"Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Wilson, Ayesha","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Bowman, Mannika L.","Dexter, Emily R.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Dawson, Bernette J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstain, Rachel","Kadete, Elechi M.","Fantini, Alfred B.","Lim, Christopher","Rojas Villareal, Jose Luis",skipped,12,6
"Bowman, Mannika L.","Weinstain, Rachel","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Wilson, Ayesha","Dexter, Emily R.","Lim, Christopher","Dawson, Bernette J.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Weinstain, Rachel","Kadete, Elechi M.","Weinstein, David J.",skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.","Kadete, Elechi M.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Wilson, Ayesha","Kadete, Elechi M.","Weinstain, Rachel","Fantini, Alfred B.","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Wilson, Ayesha","Weinstein, David J.","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Lim, Christopher","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Rojas Villareal, Jose Luis","Weinstein, David J.","Wilson, Ayesha","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Wilson, Ayesha","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstain, Rachel","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Wilson, Ayesha","Weinstein, David J.","Kadete, Elechi M.","Lim, Christopher","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Wilson, Ayesha","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Allen, Ruth Ryan","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Dawson, Bernette J.","Rojas Villareal, Jose Luis","Dexter, Emily R.","Lim, Christopher","Kadete, Elechi M.","Weinstain, Rachel","Fantini, Alfred B.","Allen, Ruth Ryan","Weinstein, David J.",12,6
"Dexter, Emily R.","Rojas Villareal, Jose Luis","Bowman, Mannika L.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Allen, Ruth Ryan","Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Dawson, Bernette J.","Kadete, Elechi M.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Lim, Christopher","Weinstein, David J.",12,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Weinstain, Rachel","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Lim, Christopher","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Bowman, Mannika L.","Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha","Allen, Ruth Ryan","Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.",12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstein, David J.","Lim, Christopher","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Allen, Ruth Ryan","Dawson, Bernette J.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.","Lim, Christopher","Wilson, Ayesha","Weinstain, Rachel","Kadete, Elechi M.","Rojas Villareal, Jose Luis","Allen, Ruth Ryan","Weinstein, David J.","Dawson, Bernette J.",12,6
"Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Weinstein, David J.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Lim, Christopher",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Weinstain, Rachel","Rojas Villareal, Jose Luis","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Rojas Villareal, Jose Luis","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Weinstain, Rachel","Lim, Christopher","Allen, Ruth Ryan","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Bowman, Mannika L.","Wilson, Ayesha","Dexter, Emily R.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Fantini, Alfred B.","Kadete, Elechi M.","Lim, Christopher","Rojas Villareal, Jose Luis","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,12,6
"Kadete, Elechi M.","Weinstein, David J.","Wilson, Ayesha","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Dawson, Bernette J.","Dexter, Emily R.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Rojas Villareal, Jose Luis","Kadete, Elechi M.","Dexter, Emily R.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Wilson, Ayesha","Rojas Villareal, Jose Luis","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Wilson, Ayesha","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Lim, Christopher","Bowman, Mannika L.","Wilson, Ayesha","Rojas Villareal, Jose Luis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Weinstain, Rachel",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Dexter, Emily R.","Bowman, Mannika L.","Wilson, Ayesha","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Wilson, Ayesha","Fantini, Alfred B.","Lim, Christopher","Dawson, Bernette J.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Dexter, Emily R.","Dawson, Bernette J.","Fantini, Alfred B.","Weinstein, David J.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstain, Rachel","Rojas Villareal, Jose Luis","Wilson, Ayesha","Allen, Ruth Ryan","Bowman, Mannika L.","Dawson, Bernette J.","Lim, Christopher","Kadete, Elechi M.","Fantini, Alfred B.","Dexter, Emily R.","Weinstein, David J.",12,6
"Dexter, Emily R.","Bowman, Mannika L.","Rojas Villareal, Jose Luis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Weinstein, David J.","Allen, Ruth Ryan","Dexter, Emily R.","Weinstain, Rachel","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Fantini, Alfred B.","Rojas Villareal, Jose Luis","Lim, Christopher","Kadete, Elechi M.","Bowman, Mannika L.","Wilson, Ayesha","Weinstein, David J.","Weinstain, Rachel","Dexter, Emily R.",skipped,skipped,12,6
"Dexter, Emily R.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Fantini, Alfred B.","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Bowman, Mannika L.","Dexter, Emily R.","Fantini, Alfred B.","Rojas Villareal, Jose Luis","Lim, Christopher","Kadete, Elechi M.","Dawson, Bernette J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstein, David J.","Weinstain, Rachel",12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Wilson, Ayesha","Lim, Christopher","Dexter, Emily R.","Rojas Villareal, Jose Luis","Fantini, Alfred B.",skipped,skipped,skipped,skipped,12,6
"Dawson, Bernette J.","Wilson, Ayesha","Kadete, Elechi M.","Weinstain, Rachel","Bowman, Mannika L.",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Weinstain, Rachel","Lim, Christopher","Wilson, Ayesha","Fantini, Alfred B.","Bowman, Mannika L.","Allen, Ruth Ryan","Weinstein, David J.","Dawson, Bernette J.","Kadete, Elechi M.","Rojas Villareal, Jose Luis",12,6
"Bowman, Mannika L.","Dawson, Bernette J.","Fantini, Alfred B.","Lim, Christopher","Allen, Ruth Ryan",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Allen, Ruth Ryan","Weinstain, Rachel","Rojas Villareal, Jose Luis","Dexter, Emily R.","Wilson, Ayesha",skipped,skipped,skipped,skipped,skipped,skipped,12,6
"Dexter, Emily R.","Bowman, Mannika L.","Wilson, Ayesha","Weinstain, Rachel","Allen, Ruth Ryan","Dawson, Bernette J.",skipped,skipped,skipped,skipped,skipped,12,6
