rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,Num cands,Num seats
"Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","Pitkin, John","Simmons, Denise","Decker, Marjorie C.","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Dixon, Vincent Lawrence",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Condit, James E., III","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Murphy, Brian","Hall, Robert L.","Condit, James E., III","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","King, Ethridge A.","Maher, David P.","Peixoto, Helder","Dixon, Vincent Lawrence","Williamson, James M.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Simmons, Denise","Pitkin, John",20,9
"Davis, Henrietta","Simmons, Denise","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Maher, David P.","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Pitkin, John","Murphy, Brian","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Peixoto, Helder","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Dixon, Vincent Lawrence","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.","Davis, Henrietta","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","King, Ethridge A.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","King, Ethridge A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Iskovitz, Steve","Pitkin, John","Reeves, Kenneth E.","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Davis, Henrietta","Decker, Marjorie C.","Horowitz, Jacob","Pitkin, John","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Jens, Steven E.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Maher, David P.","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Dixon, Vincent Lawrence","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Jens, Steven E.","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Simmons, Denise","Hall, Robert L.","King, Ethridge A.","Pitkin, John","Reeves, Kenneth E.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Hall, Robert L.","Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Davis, Henrietta","Pitkin, John","Reeves, Kenneth E.","Maher, David P.","Iskovitz, Steve","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","King, Ethridge A.","Simmons, Denise","Reeves, Kenneth E.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Dixon, Vincent Lawrence","Davis, Henrietta","Condit, James E., III","Williamson, James M.","Pitkin, John","Peixoto, Helder","Murphy, Brian","Maher, David P.","Jens, Steven E.","Iskovitz, Steve","Horowitz, Jacob","Hall, Robert L.",20,9
"Reeves, Kenneth E.","Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Decker, Marjorie C.","Iskovitz, Steve","Pitkin, John","Davis, Henrietta","Horowitz, Jacob","Simmons, Denise","King, Ethridge A.","Toomey, Timothy J., Jr.","Williamson, James M.","Condit, James E., III","Dixon, Vincent Lawrence","Hall, Robert L.","Jens, Steven E.","Peixoto, Helder",skipped,20,9
"Reeves, Kenneth E.","Decker, Marjorie C.","Simmons, Denise","King, Ethridge A.","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Decker, Marjorie C.","Simmons, Denise","Galluccio, Anthony D.","King, Ethridge A.","Peixoto, Helder","Pitkin, John","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","King, Ethridge A.","Horowitz, Jacob","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Simmons, Denise","Peixoto, Helder","Toomey, Timothy J., Jr.","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Galluccio, Anthony D.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.","Galluccio, Anthony D.","Peixoto, Helder","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Pitkin, John","Decker, Marjorie C.","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Davis, Henrietta","Galluccio, Anthony D.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Murphy, Brian","Davis, Henrietta","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.","King, Ethridge A.","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Murphy, Brian","Simmons, Denise","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Simmons, Denise","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","King, Ethridge A.","Iskovitz, Steve","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Reeves, Kenneth E.","Sullivan, Michael A.","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Maher, David P.","Galluccio, Anthony D.","Iskovitz, Steve","King, Ethridge A.","Williamson, James M.","Jens, Steven E.","Condit, James E., III","Simmons, Denise","Dixon, Vincent Lawrence","Hall, Robert L.","Horowitz, Jacob",skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Decker, Marjorie C.","Davis, Henrietta","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Hall, Robert L.","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","Maher, David P.","Murphy, Brian","Peixoto, Helder","Williamson, James M.","Pitkin, John","Dixon, Vincent Lawrence","Condit, James E., III","King, Ethridge A.",20,9
"Davis, Henrietta","Simmons, Denise","Decker, Marjorie C.","King, Ethridge A.","Pitkin, John","Horowitz, Jacob","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Murphy, Brian","Horowitz, Jacob","King, Ethridge A.","Pitkin, John","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","Sullivan, Michael A.","Maher, David P.","Jens, Steven E.","Toomey, Timothy J., Jr.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Davis, Henrietta","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Murphy, Brian","Simmons, Denise","Davis, Henrietta","Pitkin, John","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Davis, Henrietta","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Davis, Henrietta","King, Ethridge A.","Reeves, Kenneth E.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Galluccio, Anthony D.","Horowitz, Jacob","Iskovitz, Steve","Davis, Henrietta","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Pitkin, John","Murphy, Brian","Decker, Marjorie C.","King, Ethridge A.","Horowitz, Jacob","Davis, Henrietta","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Simmons, Denise","Galluccio, Anthony D.","Reeves, Kenneth E.","Peixoto, Helder","Dixon, Vincent Lawrence",skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","King, Ethridge A.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Maher, David P.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Williamson, James M.","Decker, Marjorie C.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, Denise","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Iskovitz, Steve","Simmons, Denise","King, Ethridge A.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","King, Ethridge A.","Decker, Marjorie C.","Galluccio, Anthony D.","Maher, David P.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Maher, David P.","Pitkin, John","Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Simmons, Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Toomey, Timothy J., Jr.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Horowitz, Jacob",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Decker, Marjorie C.","Sullivan, Michael A.","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Decker, Marjorie C.","Galluccio, Anthony D.","Hall, Robert L.","Maher, David P.","Reeves, Kenneth E.","Sullivan, Michael A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Decker, Marjorie C.","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Reeves, Kenneth E.","Simmons, Denise","Williamson, James M.","Condit, James E., III","Galluccio, Anthony D.","Dixon, Vincent Lawrence","Hall, Robert L.","Horowitz, Jacob","Iskovitz, Steve","Jens, Steven E.","King, Ethridge A.","Murphy, Brian","Peixoto, Helder","Pitkin, John",20,9
"Davis, Henrietta","Reeves, Kenneth E.","Simmons, Denise","Horowitz, Jacob","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Pitkin, John","King, Ethridge A.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Dixon, Vincent Lawrence","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Horowitz, Jacob","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","King, Ethridge A.","Sullivan, Michael A.","Simmons, Denise","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Simmons, Denise","King, Ethridge A.","Maher, David P.","Sullivan, Michael A.","Davis, Henrietta","Pitkin, John","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","King, Ethridge A.","Dixon, Vincent Lawrence","Maher, David P.","Decker, Marjorie C.","Sullivan, Michael A.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Davis, Henrietta","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","King, Ethridge A.","Decker, Marjorie C.","Sullivan, Michael A.","Reeves, Kenneth E.","Peixoto, Helder",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.","King, Ethridge A.","Toomey, Timothy J., Jr.","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"King, Ethridge A.","Davis, Henrietta","Horowitz, Jacob","Iskovitz, Steve","Simmons, Denise","Pitkin, John","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","King, Ethridge A.","Pitkin, John","Murphy, Brian","Horowitz, Jacob","Maher, David P.","Sullivan, Michael A.","Iskovitz, Steve","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Simmons, Denise","Davis, Henrietta","Murphy, Brian","Reeves, Kenneth E.","King, Ethridge A.","Maher, David P.","Decker, Marjorie C.","Iskovitz, Steve",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Simmons, Denise","Murphy, Brian","Peixoto, Helder","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian","King, Ethridge A.","Reeves, Kenneth E.","Horowitz, Jacob","Simmons, Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","Pitkin, John","Iskovitz, Steve","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Murphy, Brian","King, Ethridge A.","Simmons, Denise","Horowitz, Jacob","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","Davis, Henrietta","Iskovitz, Steve","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Simmons, Denise","Pitkin, John","Hall, Robert L.","Jens, Steven E.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Toomey, Timothy J., Jr.","Sullivan, Michael A.","Galluccio, Anthony D.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Pitkin, John","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Galluccio, Anthony D.","King, Ethridge A.","Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Williamson, James M.","Condit, James E., III","Hall, Robert L.","Pitkin, John","Peixoto, Helder","Maher, David P.","Murphy, Brian","Jens, Steven E.","Iskovitz, Steve","Dixon, Vincent Lawrence","Davis, Henrietta","Horowitz, Jacob",20,9
"Davis, Henrietta","Murphy, Brian","Simmons, Denise","Horowitz, Jacob","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Iskovitz, Steve","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Decker, Marjorie C.","Davis, Henrietta","Horowitz, Jacob","King, Ethridge A.","Murphy, Brian","Pitkin, John","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Reeves, Kenneth E.","Maher, David P.","Murphy, Brian","Decker, Marjorie C.","Pitkin, John","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Decker, Marjorie C.","King, Ethridge A.","Murphy, Brian","Iskovitz, Steve","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Murphy, Brian","Decker, Marjorie C.","King, Ethridge A.","Davis, Henrietta","Simmons, Denise","Horowitz, Jacob","Pitkin, John",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Maher, David P.","Sullivan, Michael A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Jens, Steven E.","Maher, David P.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Sullivan, Michael A.","Decker, Marjorie C.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Davis, Henrietta","Galluccio, Anthony D.","Decker, Marjorie C.","Toomey, Timothy J., Jr.","King, Ethridge A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Iskovitz, Steve","Williamson, James M.","Pitkin, John","Dixon, Vincent Lawrence","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
"Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.","Davis, Henrietta","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,20,9
