,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
24082,iVote,Enrolment/NAMAV,21581,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24083,iVote,Enrolment/NAMAV,21582,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24084,iVote,Enrolment/NAMAV,21583,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24085,iVote,Enrolment/NAMAV,21584,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24086,iVote,Enrolment/NAMAV,21585,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24087,iVote,Enrolment/NAMAV,21586,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24088,iVote,Enrolment/NAMAV,21587,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24089,iVote,Enrolment/NAMAV,21588,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24090,iVote,Enrolment/NAMAV,21589,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24091,iVote,Enrolment/NAMAV,21590,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24092,iVote,Enrolment/NAMAV,21591,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24093,iVote,Enrolment/NAMAV,21592,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24094,iVote,Enrolment/NAMAV,21593,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24095,iVote,Enrolment/NAMAV,21594,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24096,iVote,Enrolment/NAMAV,21595,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24097,iVote,Enrolment/NAMAV,21596,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24098,iVote,Enrolment/NAMAV,21597,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24099,iVote,Enrolment/NAMAV,21598,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24100,iVote,Enrolment/NAMAV,21599,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24101,iVote,Enrolment/NAMAV,21600,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24102,iVote,Enrolment/NAMAV,21601,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24103,iVote,Enrolment/NAMAV,21602,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24104,iVote,Enrolment/NAMAV,21603,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24105,iVote,Enrolment/NAMAV,21604,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24106,iVote,Enrolment/NAMAV,21605,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24107,iVote,Enrolment/NAMAV,21606,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24108,iVote,Enrolment/NAMAV,21607,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24109,iVote,Enrolment/NAMAV,21608,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24110,iVote,Enrolment/NAMAV,21609,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24111,iVote,Enrolment/NAMAV,21610,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24112,iVote,Enrolment/NAMAV,21611,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24113,iVote,Enrolment/NAMAV,21612,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24114,iVote,Enrolment/NAMAV,21613,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24115,iVote,Enrolment/NAMAV,21614,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24116,iVote,Enrolment/NAMAV,21615,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24117,iVote,Enrolment/NAMAV,21616,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24118,iVote,Enrolment/NAMAV,21617,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24119,iVote,Enrolment/NAMAV,21618,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24120,iVote,Enrolment/NAMAV,21619,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24121,iVote,Enrolment/NAMAV,21620,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24122,iVote,Enrolment/NAMAV,21621,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24123,iVote,Enrolment/NAMAV,21622,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24124,iVote,Enrolment/NAMAV,21623,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24125,iVote,Enrolment/NAMAV,21624,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24126,iVote,Enrolment/NAMAV,21625,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24127,iVote,Enrolment/NAMAV,21626,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24128,iVote,Enrolment/NAMAV,21627,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24129,iVote,Enrolment/NAMAV,21628,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24130,iVote,Enrolment/NAMAV,21629,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24131,iVote,Enrolment/NAMAV,21630,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24132,iVote,Enrolment/NAMAV,21631,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24133,iVote,Enrolment/NAMAV,21632,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24134,iVote,Enrolment/NAMAV,21633,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24135,iVote,Enrolment/NAMAV,21634,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24136,iVote,Enrolment/NAMAV,21635,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24137,iVote,Enrolment/NAMAV,21636,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24138,iVote,Enrolment/NAMAV,21637,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24139,iVote,Enrolment/NAMAV,21638,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24140,iVote,Enrolment/NAMAV,21639,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24141,iVote,Enrolment/NAMAV,21640,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24142,iVote,Enrolment/NAMAV,21641,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24143,iVote,Enrolment/NAMAV,21642,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24144,iVote,Enrolment/NAMAV,21643,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24145,iVote,Enrolment/NAMAV,21644,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24146,iVote,Enrolment/NAMAV,21645,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24147,iVote,Enrolment/NAMAV,21646,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24148,iVote,Enrolment/NAMAV,21647,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24149,iVote,Enrolment/NAMAV,21648,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24150,iVote,Enrolment/NAMAV,21649,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24151,iVote,Enrolment/NAMAV,21650,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24152,iVote,Enrolment/NAMAV,21651,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24153,iVote,Enrolment/NAMAV,21652,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24154,iVote,Enrolment/NAMAV,21653,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24155,iVote,Enrolment/NAMAV,21654,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24156,iVote,Enrolment/NAMAV,21655,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24157,iVote,Enrolment/NAMAV,21656,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24158,iVote,Enrolment/NAMAV,21657,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24159,iVote,Enrolment/NAMAV,21658,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24160,iVote,Enrolment/NAMAV,21659,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24161,iVote,Enrolment/NAMAV,21660,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24162,iVote,Enrolment/NAMAV,21661,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24163,iVote,Enrolment/NAMAV,21662,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24164,iVote,Enrolment/NAMAV,21663,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24165,iVote,Enrolment/NAMAV,21664,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24166,iVote,Enrolment/NAMAV,21665,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24167,iVote,Enrolment/NAMAV,21666,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24168,iVote,Enrolment/NAMAV,21667,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24169,iVote,Enrolment/NAMAV,21668,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24170,iVote,Enrolment/NAMAV,21669,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24171,iVote,Enrolment/NAMAV,21670,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24172,iVote,Enrolment/NAMAV,21671,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24173,iVote,Enrolment/NAMAV,21672,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24174,iVote,Enrolment/NAMAV,21673,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24175,iVote,Enrolment/NAMAV,21674,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24176,iVote,Enrolment/NAMAV,21675,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24177,iVote,Enrolment/NAMAV,21676,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24178,iVote,Enrolment/NAMAV,21677,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24179,iVote,Enrolment/NAMAV,21678,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24180,iVote,Enrolment/NAMAV,21679,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24181,iVote,Enrolment/NAMAV,21680,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24182,iVote,Enrolment/NAMAV,21681,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24183,iVote,Enrolment/NAMAV,21682,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24184,iVote,Enrolment/NAMAV,21683,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24185,iVote,Enrolment/NAMAV,21684,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24186,iVote,Enrolment/NAMAV,21685,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24187,iVote,Enrolment/NAMAV,21686,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24188,iVote,Enrolment/NAMAV,21687,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24189,iVote,Enrolment/NAMAV,21688,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24190,iVote,Enrolment/NAMAV,21689,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24191,iVote,Enrolment/NAMAV,21690,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24192,iVote,Enrolment/NAMAV,21691,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24193,iVote,Enrolment/NAMAV,21692,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24194,iVote,Enrolment/NAMAV,21693,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24195,iVote,Enrolment/NAMAV,21694,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24196,iVote,Enrolment/NAMAV,21695,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24197,iVote,Enrolment/NAMAV,21696,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24198,iVote,Enrolment/NAMAV,21697,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24199,iVote,Enrolment/NAMAV,21698,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24200,iVote,Enrolment/NAMAV,21699,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24201,iVote,Enrolment/NAMAV,21700,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24202,iVote,Enrolment/NAMAV,21701,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24203,iVote,Enrolment/NAMAV,21702,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24204,iVote,Enrolment/NAMAV,21703,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24205,iVote,Enrolment/NAMAV,21704,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24206,iVote,Enrolment/NAMAV,21705,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24207,iVote,Enrolment/NAMAV,21706,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24208,iVote,Enrolment/NAMAV,21707,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24209,iVote,Enrolment/NAMAV,21708,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24210,iVote,Enrolment/NAMAV,21709,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24211,iVote,Enrolment/NAMAV,21710,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24212,iVote,Enrolment/NAMAV,21711,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24213,iVote,Enrolment/NAMAV,21712,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24214,iVote,Enrolment/NAMAV,21713,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24215,iVote,Enrolment/NAMAV,21714,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24216,iVote,Enrolment/NAMAV,21715,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24217,iVote,Enrolment/NAMAV,21716,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24218,iVote,Enrolment/NAMAV,21717,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24219,iVote,Enrolment/NAMAV,21718,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24220,iVote,Enrolment/NAMAV,21719,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24221,iVote,Enrolment/NAMAV,21720,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24222,iVote,Enrolment/NAMAV,21721,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24223,iVote,Enrolment/NAMAV,21722,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24224,iVote,Enrolment/NAMAV,21723,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24225,iVote,Enrolment/NAMAV,21724,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24226,iVote,Enrolment/NAMAV,21725,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24227,iVote,Enrolment/NAMAV,21726,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24228,iVote,Enrolment/NAMAV,21727,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24229,iVote,Enrolment/NAMAV,21728,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24230,iVote,Enrolment/NAMAV,21729,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24231,iVote,Enrolment/NAMAV,21730,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24232,iVote,Enrolment/NAMAV,21731,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24233,iVote,Enrolment/NAMAV,21732,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24234,iVote,Enrolment/NAMAV,21733,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24235,iVote,Enrolment/NAMAV,21734,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24236,iVote,Enrolment/NAMAV,21735,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24237,iVote,Enrolment/NAMAV,21736,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24238,iVote,Enrolment/NAMAV,21737,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24239,iVote,Enrolment/NAMAV,21738,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24240,iVote,Enrolment/NAMAV,21739,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24241,iVote,Enrolment/NAMAV,21740,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24242,iVote,Enrolment/NAMAV,21741,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24243,iVote,Enrolment/NAMAV,21742,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24244,iVote,Enrolment/NAMAV,21743,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24245,iVote,Enrolment/NAMAV,21744,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24246,iVote,Enrolment/NAMAV,21745,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24247,iVote,Enrolment/NAMAV,21746,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24248,iVote,Enrolment/NAMAV,21747,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24249,iVote,Enrolment/NAMAV,21748,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24250,iVote,Enrolment/NAMAV,21749,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24251,iVote,Enrolment/NAMAV,21750,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24252,iVote,Enrolment/NAMAV,21751,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24253,iVote,Enrolment/NAMAV,21752,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24254,iVote,Enrolment/NAMAV,21753,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24255,iVote,Enrolment/NAMAV,21754,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24256,iVote,Enrolment/NAMAV,21755,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24257,iVote,Enrolment/NAMAV,21756,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24258,iVote,Enrolment/NAMAV,21757,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24259,iVote,Enrolment/NAMAV,21758,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24260,iVote,Enrolment/NAMAV,21759,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24261,iVote,Enrolment/NAMAV,21760,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24262,iVote,Enrolment/NAMAV,21761,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24263,iVote,Enrolment/NAMAV,21762,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24264,iVote,Enrolment/NAMAV,21763,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24265,iVote,Enrolment/NAMAV,21764,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24266,iVote,Enrolment/NAMAV,21765,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24267,iVote,Enrolment/NAMAV,21766,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24268,iVote,Enrolment/NAMAV,21767,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24269,iVote,Enrolment/NAMAV,21768,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24270,iVote,Enrolment/NAMAV,21769,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24271,iVote,Enrolment/NAMAV,21770,Formal,MP,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,skipped,1,7
24272,iVote,Enrolment/NAMAV,21771,Formal,MP,WORTHINGTON Alison,POLLOCK Rob,STARMER Karyn,HATCHER Mat,SMITH Gary,HARRISON N (Tubby),GRACE David,1,7
24273,iVote,Enrolment/NAMAV,21772,Formal,MP,WORTHINGTON Alison,GRACE David,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),skipped,skipped,1,7
24274,iVote,Enrolment/NAMAV,21773,Formal,MP,WORTHINGTON Alison,STARMER Karyn,GRACE David,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,SMITH Gary,1,7
24275,iVote,Enrolment/NAMAV,21774,Formal,MP,WORTHINGTON Alison,GRACE David,STARMER Karyn,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,1,7
24276,iVote,Enrolment/NAMAV,21775,Formal,MP,WORTHINGTON Alison,GRACE David,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,STARMER Karyn,1,7
24277,iVote,Enrolment/NAMAV,21776,Formal,MP,WORTHINGTON Alison,GRACE David,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,STARMER Karyn,1,7
24278,iVote,Enrolment/NAMAV,21777,Formal,MP,WORTHINGTON Alison,STARMER Karyn,GRACE David,SMITH Gary,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,1,7
24279,iVote,Enrolment/NAMAV,21778,Formal,MP,WORTHINGTON Alison,HATCHER Mat,HARRISON N (Tubby),STARMER Karyn,SMITH Gary,GRACE David,POLLOCK Rob,1,7
24280,iVote,Enrolment/NAMAV,21779,Formal,MP,WORTHINGTON Alison,GRACE David,STARMER Karyn,skipped,skipped,skipped,skipped,1,7
24281,iVote,Enrolment/NAMAV,21780,Formal,MP,WORTHINGTON Alison,HATCHER Mat,HARRISON N (Tubby),GRACE David,STARMER Karyn,SMITH Gary,POLLOCK Rob,1,7
24282,iVote,Enrolment/NAMAV,21781,Formal,MP,WORTHINGTON Alison,GRACE David,skipped,skipped,skipped,skipped,skipped,1,7
24283,iVote,Enrolment/NAMAV,21782,Formal,MP,WORTHINGTON Alison,HATCHER Mat,HARRISON N (Tubby),POLLOCK Rob,STARMER Karyn,GRACE David,SMITH Gary,1,7
24284,iVote,Enrolment/NAMAV,21783,Formal,MP,WORTHINGTON Alison,STARMER Karyn,skipped,skipped,skipped,skipped,skipped,1,7
24285,iVote,Enrolment/NAMAV,21784,Formal,MP,WORTHINGTON Alison,GRACE David,HARRISON N (Tubby),POLLOCK Rob,HATCHER Mat,SMITH Gary,STARMER Karyn,1,7
