ballotID,Precinct,Ballot Style,rank1,rank2,rank3,numSeats,numCands
180848,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
180856,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
180861,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
180925,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
180940,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
180951,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
180960,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
180964,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
180965,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
180980,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
181057,Portland All,DEM Ballot Style 206,"Davis, Laurie J.",skipped,skipped,1,3
181063,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
181064,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181087,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181107,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181133,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181138,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
181156,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
181161,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181162,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181217,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181220,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181222,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181233,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.",skipped,1,3
181234,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
181235,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181239,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181287,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181299,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
181301,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181303,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
181321,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
181325,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181362,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
181366,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181381,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181395,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
181397,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.",skipped,1,3
181410,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
181412,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181418,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181421,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181423,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181429,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181443,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181458,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181460,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181467,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
181470,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181471,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181475,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
181500,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181506,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181511,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181512,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181542,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181545,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.",skipped,1,3
181548,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181562,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181572,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181588,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181605,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181607,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181611,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181626,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
181628,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181630,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181631,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181632,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181635,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181661,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis",skipped,skipped,1,3
181687,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
181691,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181696,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181705,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181708,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
181710,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
181717,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181768,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181785,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181798,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.",skipped,1,3
181799,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181838,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
181865,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181901,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
181920,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181932,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
181969,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
181984,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182014,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182021,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182029,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
182052,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182066,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182069,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182070,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
182074,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182078,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182084,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182107,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
182124,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182139,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182141,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182161,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
182169,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182207,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182228,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182232,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182257,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182277,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
182302,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
182319,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
182320,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
182324,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
182329,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
182344,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.",skipped,skipped,1,3
182388,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
182390,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182400,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
182402,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis",skipped,skipped,1,3
182410,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
182419,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182420,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182429,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182439,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
182442,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182471,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
182502,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182505,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.",skipped,skipped,1,3
182516,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.",skipped,skipped,1,3
182527,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
182560,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182590,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182597,Portland All,DEM Ballot Style 206,"Davis, Laurie J.",skipped,skipped,1,3
182604,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182618,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
182622,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
182666,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182686,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182702,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182712,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182714,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
182726,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.",skipped,skipped,1,3
182757,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis",skipped,skipped,1,3
182767,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182782,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
182813,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182814,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
182841,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis",skipped,skipped,1,3
182857,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.",skipped,1,3
182868,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182900,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis",skipped,1,3
182907,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
182912,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
182917,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
182919,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Zager, Samuel Lewis",skipped,1,3
182933,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182944,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
182967,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182995,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
182999,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183031,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183033,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
183048,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
183074,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183084,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183100,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.",skipped,skipped,1,3
183114,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183122,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
183134,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183149,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183183,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183184,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183187,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183188,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
183194,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183202,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183218,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183227,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183246,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
183272,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
183286,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
183292,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183348,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.",skipped,1,3
183366,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183367,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183377,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183381,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183390,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183411,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183421,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183439,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183496,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183505,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183519,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183530,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183550,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183580,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183584,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183601,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183611,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
183636,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
183651,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183698,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
183724,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,1,3
183739,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183759,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183772,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
183784,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis",skipped,skipped,1,3
183793,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
183794,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183808,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",1,3
183816,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183828,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183830,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
183834,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183836,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
183847,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183879,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
183895,Portland All,DEM Ballot Style 210,"Davis, Laurie J.",skipped,skipped,1,3
183903,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
183928,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
183984,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
184003,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184038,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
184055,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
184057,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
184058,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
184060,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184071,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",1,3
184090,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,1,3
184102,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184115,Portland All,DEM Ballot Style 206,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184123,Portland All,DEM Ballot Style 206,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
184136,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",1,3
184147,Portland All,DEM Ballot Style 210,"Grant, Benjamin K.",skipped,skipped,1,3
184148,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184153,Portland All,DEM Ballot Style 210,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",1,3
184155,Portland All,DEM Ballot Style 206,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",1,3
184158,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184166,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
184167,Portland All,DEM Ballot Style 210,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",1,3
