rank1,rank2,rank3,rank4,numSeats,numCands
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,skipped,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,DONALD W. TORREY,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,JAMES LINDLEY III,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,KEITH M. ROUTHIER,BARNABY BREWIN,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,DONALD W. TORREY,skipped,1,21
NICOLE M. LACHAPELLE,ERIC K. BERZINS,DONALD W. TORREY,KEITH M. ROUTHIER,1,21
NICOLE M. LACHAPELLE,BURNS MAXEY,skipped,skipped,1,21
NICOLE M. LACHAPELLE,ZACHARY C.,skipped,skipped,1,21
NICOLE M. LACHAPELLE,FARLIN BLACK,skipped,skipped,1,21
NICOLE M. LACHAPELLE,AVERY LAVALLEY,skipped,skipped,1,21
NICOLE M. LACHAPELLE,DONAL CARBAUGH,ERIC K. BERZINS,skipped,1,21
NICOLE M. LACHAPELLE,WILL BUNDY,skipped,skipped,1,21
NICOLE M. LACHAPELLE,MEGAN FALLER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,TRAVIS CONNOLLY,KEITH M. ROUTHIER,ERIC K. BERZINS,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
NICOLE M. LACHAPELLE,KEITH M. ROUTHIER,skipped,skipped,1,21
