file,one_two,one_something
e-lothian22/Ward1-Musselburgh_Ward1.csv,0.7190099833610649,0.8410981697171381
s-ayrshire12-ballots/Ward4-AyrEast_s-ayrshire12-04.csv,0.8208004851425106,0.8917525773195877
s-ayrshire12-ballots/Ward3-AyrNorth_s-ayrshire12-03.csv,0.7438625204582652,0.8445171849427169
s-ayrshire12-ballots/Ward2-Prestwick_s-ayrshire12-02.csv,0.8277571251548946,0.9021065675340768
s-ayrshire12-ballots/Ward6-Kyle_s-ayrshire12-06.csv,-1,-1
s-ayrshire12-ballots/Ward1-Troon_s-ayrshire12-01.csv,0.7977441681620098,0.8846449628300436
s-ayrshire12-ballots/Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07.csv,0.805065234075211,0.8871834228702993
s-ayrshire12-ballots/Ward5-AyrWest_s-ayrshire12-05.csv,0.7987012987012987,0.8694341372912802
s-ayrshire12-ballots/Ward8-GirvanandSouthCarrick_s-ayrshire12-08.csv,-1,-1
e-duns17-ballots/KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.8088541666666667,0.890625
e-duns17-ballots/Milngavie_e-duns17-01.csv,0.7509474824038982,0.8846778559826746
e-duns17-ballots/LenzieandKirkintillochSouth_e-duns17-06.csv,0.8398203592814372,0.9021956087824351
e-duns17-ballots/BishopbriggsSouth_e-duns17-05.csv,0.7869399428026692,0.8739275500476644
e-duns17-ballots/BearsdenNorth_e-duns17-02.csv,-1,-1
e-duns17-ballots/BearsdenSouth_e-duns17-03.csv,-1,-1
e-duns17-ballots/BishopbriggsNorthandCampsie_e-duns17-04.csv,0.8495546024414384,0.9214780600461894
angus17-ballots/ForfarandDistrict_angus17-03.csv,0.8137886597938144,0.8943298969072165
angus17-ballots/MontroseandDistrict_angus17-08.csv,0.7827102803738317,0.8691588785046729
angus17-ballots/CarnoustieandDistrict_angus17-05.csv,-1,-1
angus17-ballots/ArbroathEastandLunan_angus17-07.csv,0.7913961038961039,0.877435064935065
angus17-ballots/MonifiethandSidlaw_angus17-04.csv,0.8632296548785684,0.9143587558585429
"angus17-ballots/ArbroathWest,LethamandFriockheim_angus17-06.csv",0.8013856812933026,0.8833718244803695
angus17-ballots/KirriemuirandDean_angus17-01.csv,0.8486084452975048,0.900911708253359
angus17-ballots/BrechinandEdzell_angus17-02.csv,0.597196261682243,0.7037383177570093
midlothian22/3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,0.7583046964490263,0.8685567010309279
midlothian22/east_preference_profile_open_from_within_ms_word_or_similar.csv,0.8308248043347382,0.9054786273329319
midlothian22/2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,-1,-1
midlothian22/1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,0.8002692998204668,0.8913824057450629
midlothian22/west_preference_profile_open_from_within_ms_word_or_similar.csv,0.8118681318681319,0.8958241758241758
midlothian22/dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,0.8238489394723228,0.905069839627522
moray12-ballots/BuckieWard_moray12-03.csv,0.8063380281690141,0.9014084507042254
moray12-ballots/ForresWard_moray12-08.csv,0.7633196721311475,0.8534836065573771
moray12-ballots/HeldonandLaichWard_moray12-05.csv,0.7850847457627118,0.8549152542372881
moray12-ballots/ElginCityNorthWard_moray12-06.csv,0.810981098109811,0.8865886588658866
moray12-ballots/KeithandCullenWard_moray12-02.csv,0.6195182211241507,0.781964175416924
moray12-ballots/FochabersLhanbrydeWard_moray12-04.csv,0.7947761194029851,0.8805970149253731
moray12-ballots/ElginCitySouthWard_moray12-07.csv,0.8550046772684752,0.9270346117867165
moray12-ballots/SpeysideGlenlivetWard_moray12-01.csv,0.6994535519125683,0.8384942319368549
clackmannanshire12-ballots/ClackmannanshireNorth_clacks12-02.csv,0.8293906810035843,0.8921146953405018
clackmannanshire12-ballots/ClackmannanshireSouth_clacks12-04.csv,0.8213931990756025,0.8798283261802575
clackmannanshire12-ballots/ClackmannanshireEast_clacks12-05.csv,0.8307692307692308,0.9019230769230769
clackmannanshire12-ballots/ClackmannanshireCentral_clacks12-03.csv,0.8447069116360455,0.8989501312335958
clackmannanshire12-ballots/ClackmannanshireWest_clacks12-01.csv,0.7906238984843145,0.8565385971096229
n-ayrshire22/Ward04-Arran_Preference-Profile-Arran_copy.csv,-1,-1
n-ayrshire22/Ward07-IrvineWest_Preference-Profile-Irvine-West_copy.csv,0.8006695069993913,0.8667072428484479
n-ayrshire22/Ward03-Ardrossan_Preference-Profile-Ardrossan_copy.csv,0.8404616429056347,0.9226069246435845
n-ayrshire22/Ward09-IrvineSouth_Preference-Profile-Irvine-South_copy.csv,0.8010835913312694,0.8808049535603715
n-ayrshire22/Ward08-IrvineEast_Preference-Profile-Irvine-East_copy.csv,0.8008923591745678,0.9046291132180703
n-ayrshire22/Ward01-NorthCoast_Preference-Profile-North-Coast_copy.csv,0.7450523864959255,0.846166638948944
n-ayrshire22/Ward06-Kilwinning_Preference-Profile-Kilwinning_copy.csv,0.8051167964404894,0.9050055617352614
n-ayrshire22/Ward02-GarnockValley_Preference-Profile-Garnock-Valley_copy.csv,0.6411396241664983,0.7522731865023237
n-ayrshire22/Preference-Profile-Saltcoats-and-Stevenston_copy.csv,0.7985362095531587,0.8740369799691834
highland17-ballots/Ward3-WickandEastCaithness_highland17-03.csv,-1,-1
highland17-ballots/Ward8-DingwallandSeaforth_highland17-08.csv,-1,-1
highland17-ballots/Ward20-BadenochandStrathspey_highland17-20.csv,-1,-1
highland17-ballots/Ward15-InvernessNess-side_highland17-15.csv,-1,-1
highland17-ballots/Ward10-Eileana'Cheo_highland17-10.csv,0.7585470085470085,0.8653846153846154
highland17-ballots/Ward7-TainandEasterRoss_highland17-07.csv,-1,-1
highland17-ballots/Ward21-FortWilliamandArdnamurchan_highland17-21.csv,0.7757487216946677,0.8655953250547845
highland17-ballots/Ward16-InvernessMillburn_highland17-16.csv,0.7361344537815127,0.8621848739495799
highland17-ballots/Ward17-CullodenandArdersier_highland17-17.csv,0.7623839009287926,0.858359133126935
highland17-ballots/Ward19-InvernessSouth_highland17-19.csv,0.8268190018039687,0.9025856885147324
highland17-ballots/Ward12-AirdandLochNess_highland17-12.csv,0.8519503546099291,0.9273049645390071
highland17-ballots/Ward9-BlackIsle_highland17-09.csv,-1,-1
highland17-ballots/Ward11-CaolandMallaig_highland17-11.csv,-1,-1
highland17-ballots/Ward14-InvernessCentral_highland17-14.csv,-1,-1
highland17-ballots/Ward6-CromartyFirth_highland17-06.csv,0.7130434782608696,0.8391304347826087
highland17-ballots/Ward18-NairnandCawdor_highland17-18.csv,0.7753446877534469,0.8791565287915653
highland17-ballots/Ward13-InvernessWest_highland17-13.csv,0.7925636007827789,0.8884540117416829
highland17-ballots/Ward2-ThursoandNorthwestCaithness_highland17-02.csv,-1,-1
highland17-ballots/Ward4-EastSutherlandandEdderton_highland17-04.csv,-1,-1
"highland17-ballots/Ward1-North,WestandCentralSutherland_highland17-01.csv",-1,-1
"highland17-ballots/Ward5-WesterRoss,StrathpefferandLochalsh_highland17-05.csv",0.7477845944103613,0.8841172460804363
s-lanarks17-ballots/Ward18-HamiltonWestandEarnock_s-lanarks17-18.csv,0.8003597122302158,0.8874614594039054
s-lanarks17-ballots/Ward2-ClydesdaleNorth_s-lanarks17-02.csv,-1,-1
s-lanarks17-ballots/Ward4-ClydesdaleSouth_s-lanarks17-04.csv,0.6836734693877551,0.7899659863945578
s-lanarks17-ballots/Ward11-RutherglenSouth_s-lanarks17-11.csv,-1,-1
s-lanarks17-ballots/Ward16-BothwellandUddingston_s-lanarks17-16.csv,0.8025693035835023,0.8951994590939825
s-lanarks17-ballots/Ward5-AvondaleandStonehouse_s-lanarks17-05.csv,0.7842842842842843,0.8878878878878879
s-lanarks17-ballots/Ward6-EastKilbrideSouth_s-lanarks17-06.csv,0.7930137495354886,0.882943143812709
s-lanarks17-ballots/Ward10-EastKilbrideEast_s-lanarks17-10.csv,0.7848160223567769,0.8933395435491384
s-lanarks17-ballots/Ward9-EastKilbrideWest_s-lanarks17-09.csv,0.8357597816196543,0.8926296633303002
s-lanarks17-ballots/Ward3-ClydesdaleEast_s-lanarks17-03.csv,0.7757847533632287,0.8544639217284957
s-lanarks17-ballots/Ward8-EastKilbrideCentralNorth_s-lanarks17-08.csv,0.8,0.8889617486338798
s-lanarks17-ballots/Ward17-HamiltonNorthandEast_s-lanarks17-17.csv,0.8439287984742531,0.9008264462809917
s-lanarks17-ballots/Ward12-RutherglenCentralandNorth_s-lanarks17-12.csv,0.8409718387631143,0.9041965764770845
s-lanarks17-ballots/Ward14-CambuslangEast_s-lanarks17-14.csv,0.7684755931278975,0.8581947095718571
s-lanarks17-ballots/Ward7-EastKilbrideCentralSouth_s-lanarks17-07.csv,0.7818901303538175,0.8712756052141527
s-lanarks17-ballots/Ward19-HamiltonSouth_s-lanarks17-19.csv,0.7981579463060945,0.8618459729570841
