Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Chi A. Osse,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Reginald Swiney,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Reginald Swiney,Robert Waterman,Henry L. Butler,Chi A. Osse,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Reginald Swiney,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Robert Waterman,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Reginald Swiney,Henry L. Butler,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Tahirah A. Moore,Henry L. Butler,Chi A. Osse,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Reginald Swiney,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Robert Waterman,Chi A. Osse,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Reginald Swiney,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Reginald Swiney,Chi A. Osse,Henry L. Butler,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Reginald Swiney,Henry L. Butler,Chi A. Osse,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Tahirah A. Moore,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Reginald Swiney,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Chi A. Osse,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Reginald Swiney,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Robert Waterman,Tahirah A. Moore,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Chi A. Osse,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Reginald Swiney,Henry L. Butler,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,Chi A. Osse,Henry L. Butler,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Chi A. Osse,Tahirah A. Moore,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Tahirah A. Moore,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Reginald Swiney,Henry L. Butler,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Robert Waterman,writein,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Robert Waterman,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Reginald Swiney,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,Chi A. Osse,Tahirah A. Moore,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,Reginald Swiney,Robert Waterman,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,Tahirah A. Moore,Reginald Swiney,Chi A. Osse,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Chi A. Osse,Tahirah A. Moore,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,writein,Henry L. Butler,Reginald Swiney,Tahirah A. Moore,Chi A. Osse,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Robert Waterman,Reginald Swiney,Tahirah A. Moore,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,Chi A. Osse,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Reginald Swiney,Robert Waterman,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Chi A. Osse,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Reginald Swiney,Robert Waterman,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,Tahirah A. Moore,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Robert Waterman,Chi A. Osse,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Chi A. Osse,Robert Waterman,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Reginald Swiney,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Reginald Swiney,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Chi A. Osse,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Chi A. Osse,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Robert Waterman,Reginald Swiney,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Henry L. Butler,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Reginald Swiney,Robert Waterman,Chi A. Osse,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Reginald Swiney,Robert Waterman,Chi A. Osse,Henry L. Butler,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Reginald Swiney,Tahirah A. Moore,Robert Waterman,Henry L. Butler,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,Tahirah A. Moore,Chi A. Osse,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Chi A. Osse,Robert Waterman,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Chi A. Osse,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Robert Waterman,Tahirah A. Moore,Reginald Swiney,Chi A. Osse,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,Robert Waterman,Henry L. Butler,Reginald Swiney,Chi A. Osse,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Reginald Swiney,Robert Waterman,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Robert Waterman,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Tahirah A. Moore,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Robert Waterman,Chi A. Osse,Henry L. Butler,Tahirah A. Moore,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Tahirah A. Moore,Henry L. Butler,Reginald Swiney,Robert Waterman,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Chi A. Osse,Tahirah A. Moore,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Reginald Swiney,Robert Waterman,Chi A. Osse,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Reginald Swiney,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Robert Waterman,Henry L. Butler,Tahirah A. Moore,Reginald Swiney,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Reginald Swiney,Henry L. Butler,Robert Waterman,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,writein,Reginald Swiney,Tahirah A. Moore,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Robert Waterman,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Henry L. Butler,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Henry L. Butler,skipped,skipped,skipped,skipped,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Robert Waterman,Reginald Swiney,Henry L. Butler,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Chi A. Osse,Tahirah A. Moore,Reginald Swiney,Robert Waterman,1,6
AD: 56 ED: 028,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,skipped,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Tahirah A. Moore,Chi A. Osse,Henry L. Butler,Robert Waterman,Reginald Swiney,1,6
AD: 56 ED: 027,,2021P3V1_ELE1,Henry L. Butler,Tahirah A. Moore,Robert Waterman,Chi A. Osse,Reginald Swiney,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Tahirah A. Moore,Henry L. Butler,skipped,skipped,1,6
AD: 56 ED: 035,,2021P3V1_ELE1,Chi A. Osse,Robert Waterman,skipped,skipped,skipped,1,6
