ballotID,ward,rank1,rank2,rank3,rank4,numSeats,numCands
4026,500,A. J. Campbell,skipped,skipped,skipped,1,3
4232,500,A. J. Campbell,skipped,skipped,skipped,1,3
4363,500,A. J. Campbell,skipped,skipped,skipped,1,3
4364,500,A. J. Campbell,skipped,skipped,skipped,1,3
4691,500,A. J. Campbell,skipped,skipped,skipped,1,3
4879,500,A. J. Campbell,skipped,skipped,skipped,1,3
5528,500,A. J. Campbell,skipped,skipped,skipped,1,3
5856,500,A. J. Campbell,skipped,skipped,skipped,1,3
6047,500,A. J. Campbell,skipped,skipped,skipped,1,3
6078,500,A. J. Campbell,skipped,skipped,skipped,1,3
6166,500,A. J. Campbell,skipped,skipped,skipped,1,3
6187,500,A. J. Campbell,skipped,skipped,skipped,1,3
6198,500,A. J. Campbell,skipped,skipped,skipped,1,3
6368,500,A. J. Campbell,skipped,skipped,skipped,1,3
6399,500,A. J. Campbell,skipped,skipped,skipped,1,3
40,500,Cara Honzak,skipped,skipped,skipped,1,3
70,500,Cara Honzak,skipped,skipped,skipped,1,3
167,500,Cara Honzak,skipped,skipped,skipped,1,3
284,500,Cara Honzak,skipped,skipped,skipped,1,3
307,500,Cara Honzak,skipped,skipped,skipped,1,3
347,500,Cara Honzak,skipped,skipped,skipped,1,3
388,500,Cara Honzak,skipped,skipped,skipped,1,3
446,500,Cara Honzak,skipped,skipped,skipped,1,3
612,500,Cara Honzak,skipped,skipped,skipped,1,3
617,500,Cara Honzak,skipped,skipped,skipped,1,3
792,500,Cara Honzak,skipped,skipped,skipped,1,3
890,500,Cara Honzak,skipped,skipped,skipped,1,3
1347,500,Cara Honzak,skipped,skipped,skipped,1,3
1359,500,Cara Honzak,skipped,skipped,skipped,1,3
1365,500,Cara Honzak,skipped,skipped,skipped,1,3
1604,500,Cara Honzak,skipped,skipped,skipped,1,3
1643,500,Cara Honzak,skipped,skipped,skipped,1,3
1738,500,Cara Honzak,skipped,skipped,skipped,1,3
1852,500,Cara Honzak,skipped,skipped,skipped,1,3
2108,500,Cara Honzak,skipped,skipped,skipped,1,3
2135,500,Cara Honzak,skipped,skipped,skipped,1,3
2320,500,Cara Honzak,skipped,skipped,skipped,1,3
2328,500,Cara Honzak,skipped,skipped,skipped,1,3
2338,500,Cara Honzak,skipped,skipped,skipped,1,3
2447,500,Cara Honzak,skipped,skipped,skipped,1,3
2805,500,Cara Honzak,skipped,skipped,skipped,1,3
2841,500,Cara Honzak,skipped,skipped,skipped,1,3
2966,500,Cara Honzak,skipped,skipped,skipped,1,3
3047,500,Cara Honzak,skipped,skipped,skipped,1,3
3057,500,Cara Honzak,skipped,skipped,skipped,1,3
3228,500,Cara Honzak,skipped,skipped,skipped,1,3
3322,500,Cara Honzak,skipped,skipped,skipped,1,3
3528,500,Cara Honzak,skipped,skipped,skipped,1,3
3829,500,Cara Honzak,skipped,skipped,skipped,1,3
3838,500,Cara Honzak,skipped,skipped,skipped,1,3
3861,500,Cara Honzak,skipped,skipped,skipped,1,3
3958,500,Cara Honzak,skipped,skipped,skipped,1,3
4146,500,Cara Honzak,skipped,skipped,skipped,1,3
4149,500,Cara Honzak,skipped,skipped,skipped,1,3
4219,500,Cara Honzak,skipped,skipped,skipped,1,3
4282,500,Cara Honzak,skipped,skipped,skipped,1,3
4590,500,Cara Honzak,skipped,skipped,skipped,1,3
4861,500,Cara Honzak,skipped,skipped,skipped,1,3
4881,500,Cara Honzak,skipped,skipped,skipped,1,3
4930,500,Cara Honzak,skipped,skipped,skipped,1,3
4938,500,Cara Honzak,skipped,skipped,skipped,1,3
4982,500,Cara Honzak,skipped,skipped,skipped,1,3
5089,500,Cara Honzak,skipped,skipped,skipped,1,3
5231,500,Cara Honzak,skipped,skipped,skipped,1,3
5256,500,Cara Honzak,skipped,skipped,skipped,1,3
5267,500,Cara Honzak,skipped,skipped,skipped,1,3
5312,500,Cara Honzak,skipped,skipped,skipped,1,3
5401,500,Cara Honzak,skipped,skipped,skipped,1,3
5511,500,Cara Honzak,skipped,skipped,skipped,1,3
5627,500,Cara Honzak,skipped,skipped,skipped,1,3
5633,500,Cara Honzak,skipped,skipped,skipped,1,3
5855,500,Cara Honzak,skipped,skipped,skipped,1,3
5861,500,Cara Honzak,skipped,skipped,skipped,1,3
5874,500,Cara Honzak,skipped,skipped,skipped,1,3
6022,500,Cara Honzak,skipped,skipped,skipped,1,3
6035,500,Cara Honzak,skipped,skipped,skipped,1,3
6089,500,Cara Honzak,skipped,skipped,skipped,1,3
6162,500,Cara Honzak,skipped,skipped,skipped,1,3
6367,500,Cara Honzak,skipped,skipped,skipped,1,3
6416,500,Cara Honzak,skipped,skipped,skipped,1,3
522,500,Yared Tebabu,skipped,skipped,skipped,1,3
524,500,Yared Tebabu,skipped,skipped,skipped,1,3
1171,500,Yared Tebabu,skipped,skipped,skipped,1,3
1580,500,Yared Tebabu,skipped,skipped,skipped,1,3
2009,500,Yared Tebabu,skipped,skipped,skipped,1,3
2011,500,Yared Tebabu,skipped,skipped,skipped,1,3
2038,500,Yared Tebabu,skipped,skipped,skipped,1,3
2125,500,Yared Tebabu,skipped,skipped,skipped,1,3
2297,500,Yared Tebabu,skipped,skipped,skipped,1,3
2298,500,Yared Tebabu,skipped,skipped,skipped,1,3
2892,500,Yared Tebabu,skipped,skipped,skipped,1,3
3061,500,Yared Tebabu,skipped,skipped,skipped,1,3
3232,500,Yared Tebabu,skipped,skipped,skipped,1,3
3241,500,Yared Tebabu,skipped,skipped,skipped,1,3
3363,500,Yared Tebabu,skipped,skipped,skipped,1,3
3413,500,Yared Tebabu,skipped,skipped,skipped,1,3
3912,500,Yared Tebabu,skipped,skipped,skipped,1,3
4204,500,Yared Tebabu,skipped,skipped,skipped,1,3
4513,500,Yared Tebabu,skipped,skipped,skipped,1,3
4517,500,Yared Tebabu,skipped,skipped,skipped,1,3
4519,500,Yared Tebabu,skipped,skipped,skipped,1,3
5311,500,Yared Tebabu,skipped,skipped,skipped,1,3
5713,500,Yared Tebabu,skipped,skipped,skipped,1,3
5815,500,Yared Tebabu,skipped,skipped,skipped,1,3
5854,500,Yared Tebabu,skipped,skipped,skipped,1,3
5999,500,Yared Tebabu,skipped,skipped,skipped,1,3
6343,500,Yared Tebabu,skipped,skipped,skipped,1,3
6344,500,Yared Tebabu,skipped,skipped,skipped,1,3
6375,500,Yared Tebabu,skipped,skipped,skipped,1,3
6426,500,Yared Tebabu,skipped,skipped,skipped,1,3
