ballotID,ward,rank1,rank2,rank3,rank4,numSeats,numCands
216,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
234,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
254,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
256,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
273,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
278,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
320,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
324,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
354,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
403,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
407,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
417,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
426,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
440,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
458,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
493,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
503,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
517,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
545,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
547,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
573,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
593,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
625,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
663,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
734,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
735,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
768,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
782,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
829,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
840,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
896,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
899,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
912,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
943,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
958,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
964,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
984,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
990,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1012,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1016,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1078,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1090,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1097,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1141,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1142,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1156,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1196,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1236,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1259,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1262,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1276,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1299,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1342,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1386,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1407,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1411,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1417,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1418,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1465,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1473,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1501,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1515,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1519,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1520,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1533,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1548,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1554,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1560,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1594,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1595,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1598,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1603,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1608,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1614,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1617,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1624,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1630,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1663,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1673,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1674,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1679,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1693,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1696,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1697,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1701,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1702,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1714,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1731,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1732,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1736,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1754,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1767,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1801,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1847,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1862,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1915,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1942,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1943,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1956,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1989,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2025,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2033,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2046,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2047,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2067,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2085,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2087,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2088,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2098,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2147,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2183,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2196,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2207,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2211,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2213,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2219,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2229,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2246,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2271,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2281,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2351,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2352,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2476,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2604,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2651,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2657,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2664,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2671,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2693,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2694,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2714,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2733,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2781,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2787,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2817,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2870,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
2914,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3180,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3208,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3210,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3331,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3355,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3381,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3523,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3545,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3551,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3553,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3637,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3645,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3699,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3721,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3741,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3749,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3750,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3756,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3762,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3781,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3841,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3844,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3858,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3899,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3917,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3926,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3943,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3950,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3963,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3968,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
3994,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4013,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4014,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4018,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4049,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4050,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4059,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4068,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4074,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4129,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4202,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4212,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4227,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4240,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4248,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4262,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4278,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4352,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4392,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4481,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4541,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4559,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4566,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4575,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4589,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4592,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4602,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4643,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4668,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4681,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4692,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4713,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4750,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4752,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4754,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4784,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4816,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4836,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4864,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4866,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4881,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4882,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4927,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4967,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4982,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
4986,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5014,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5050,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5089,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5117,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5120,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5142,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5163,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5182,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5191,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5192,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5299,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5304,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5403,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5414,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5430,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5447,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5518,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5544,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5587,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5616,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5642,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5661,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5695,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5702,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5712,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5715,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5733,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5755,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5757,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5772,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5773,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5780,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5829,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5869,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
5960,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6019,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6029,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6038,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6041,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6079,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6097,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6110,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6111,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6114,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6128,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6131,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6132,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6155,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6169,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6192,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6233,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6249,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6250,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6276,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6285,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6297,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6306,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6310,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6326,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6329,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6330,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6337,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6338,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6384,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6392,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6410,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6415,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6418,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
6431,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped,1,4
1346,400,Talisha Searcy,Jarrett Smith,skipped,skipped,1,4
1374,400,Talisha Searcy,Jarrett Smith,skipped,skipped,1,4
3409,300,Jarrett Smith,skipped,skipped,skipped,1,4
5510,400,Jarrett Smith,skipped,skipped,skipped,1,4
6393,100,Seth Grimes,skipped,skipped,skipped,1,4
3,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
12,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
50,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
56,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
59,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
65,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
106,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
107,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
130,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
137,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
156,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
159,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
203,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
215,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
224,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
300,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
301,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
420,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
436,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
472,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
499,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
580,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
607,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
615,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
616,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
618,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
628,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
641,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
646,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
672,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
673,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
676,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
697,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
708,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
709,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
722,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
761,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
780,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
799,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
809,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
874,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
905,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
956,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1004,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1022,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1045,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1067,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1070,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1096,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1103,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1106,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1184,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1238,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1284,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1293,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1341,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1401,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1408,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1413,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1419,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1420,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1448,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1482,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1543,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1564,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1566,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1574,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1581,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1612,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1621,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1645,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1745,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1759,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
1835,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped,1,4
