file,numCands_multi,numCands_single,IRV_multi,IRV_single,approval_multi,approval_single,borda-avg_multi,borda-avg_single,borda-om_multi,borda-om_single,borda-pm_multi,borda-pm_single,bucklin_multi,bucklin_single,condorcet_multi,condorcet_single,file_multi,file_single,minimax_multi,minimax_single,plurality_multi,plurality_single,ranked-pairs_multi,ranked-pairs_single,smith-minimax_multi,smith-minimax_single,smith_irv_multi,smith_irv_single,smith_plurality_multi,smith_plurality_single,top-3-truncation_multi,top-3-truncation_single,top-two_multi,top-two_single
sc-borders12-ballots/HawickandDenholmWard_sc-borders12-10.csv,7,7,['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],raw_data/scotland/processed_data/sc-borders12-ballots/HawickandDenholmWard_sc-borders12-10.csv,analysis/mimic_single_party/data/sc-borders12-ballots/HawickandDenholmWard_sc-borders12-10.csv,['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)'],['Stuart MARSHALL (Ind)']
sc-borders12-ballots/HawickandHermitageWard_sc-borders12-11.csv,7,7,['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],raw_data/scotland/processed_data/sc-borders12-ballots/HawickandHermitageWard_sc-borders12-11.csv,analysis/mimic_single_party/data/sc-borders12-ballots/HawickandHermitageWard_sc-borders12-11.csv,['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)'],['Davie PATERSON (Ind)']
sc-borders12-ballots/EastBerwickshireWard_sc-borders12-07.csv,7,7,['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],raw_data/scotland/processed_data/sc-borders12-ballots/EastBerwickshireWard_sc-borders12-07.csv,analysis/mimic_single_party/data/sc-borders12-ballots/EastBerwickshireWard_sc-borders12-07.csv,['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)'],['Michael COOK (Ind)']
sc-borders12-ballots/SelkirkshireWard_sc-borders12-04.csv,6,6,['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],raw_data/scotland/processed_data/sc-borders12-ballots/SelkirkshireWard_sc-borders12-04.csv,analysis/mimic_single_party/data/sc-borders12-ballots/SelkirkshireWard_sc-borders12-04.csv,['Vicky DAVIDSON (LD)'],['LD'],['Michelle BALLANTYNE (Con)'],['Con'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Vicky DAVIDSON (LD)'],['LD'],['Michelle BALLANTYNE (Con)'],['Con']
sc-borders12-ballots/TweeddaleWestWard_sc-borders12-01.csv,6,5,['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],raw_data/scotland/processed_data/sc-borders12-ballots/TweeddaleWestWard_sc-borders12-01.csv,analysis/mimic_single_party/data/sc-borders12-ballots/TweeddaleWestWard_sc-borders12-01.csv,['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD'],['Catriona Judith Steel BHATIA (LD)'],['LD']
sc-borders12-ballots/GalashielsandDistrictWard_sc-borders12-03.csv,7,6,['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['Scottish Borders'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],raw_data/scotland/processed_data/sc-borders12-ballots/GalashielsandDistrictWard_sc-borders12-03.csv,analysis/mimic_single_party/data/sc-borders12-ballots/GalashielsandDistrictWard_sc-borders12-03.csv,['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP'],['Sandy AITCHISON (Scottish Borders)'],['SNP']
sc-borders12-ballots/TweeddaleEastWard_sc-borders12-02.csv,6,6,['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],raw_data/scotland/processed_data/sc-borders12-ballots/TweeddaleEastWard_sc-borders12-02.csv,analysis/mimic_single_party/data/sc-borders12-ballots/TweeddaleEastWard_sc-borders12-02.csv,['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP'],['Stuart BELL (SNP)'],['SNP']
sc-borders12-ballots/MidBerwickshireWard_sc-borders12-06.csv,5,4,['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['SNP'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],raw_data/scotland/processed_data/sc-borders12-ballots/MidBerwickshireWard_sc-borders12-06.csv,analysis/mimic_single_party/data/sc-borders12-ballots/MidBerwickshireWard_sc-borders12-06.csv,['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con'],['Donald MOFFAT (SNP)'],['Con']
sc-borders12-ballots/JedburghandDistrictWard_sc-borders12-09.csv,7,6,['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Len WYSE (Con)'],['Con'],['Len WYSE (Con)'],['Con'],[],['Con'],raw_data/scotland/processed_data/sc-borders12-ballots/JedburghandDistrictWard_sc-borders12-09.csv,analysis/mimic_single_party/data/sc-borders12-ballots/JedburghandDistrictWard_sc-borders12-09.csv,['Rory STEWART (Ind)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Rory STEWART (Ind)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con'],['Jim BROWN (SNP)'],['Con']
sc-borders12-ballots/Kelso&DistrictWard_sc-borders12-08.csv,8,7,['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],raw_data/scotland/processed_data/sc-borders12-ballots/Kelso&DistrictWard_sc-borders12-08.csv,analysis/mimic_single_party/data/sc-borders12-ballots/Kelso&DistrictWard_sc-borders12-08.csv,['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con'],['Tom WEATHERSTON (Con)'],['Con']
argyll22/Ward6-Cowal_ward6.csv,7,6,['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['William SINCLAIR (LD)'],['LD'],['Gordon BLAIR (SNP)'],['SNP'],raw_data/scotland/processed_data/argyll22/Ward6-Cowal_ward6.csv,analysis/mimic_single_party/data/argyll22/Ward6-Cowal_ward6.csv,['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP'],['Gordon BLAIR (SNP)'],['SNP']
argyll22/Ward9-LomondNorth_ward9.csv,7,7,['Maurice CORRY (Con)'],['Con'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],raw_data/scotland/processed_data/argyll22/Ward9-LomondNorth_ward9.csv,analysis/mimic_single_party/data/argyll22/Ward9-LomondNorth_ward9.csv,['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['Maurice CORRY (Con)'],['Con'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['George FREEMAN (Ind)'],['Maurice CORRY (Con)'],['Con'],['Maurice CORRY (Con)'],['Con']
argyll22/Ward2-KintyreandtheIslands_ward2.csv,6,6,['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['Dougie MCFADZEAN (SNP)'],['SNP'],['Robin CURRIE (LD)'],['LD'],['Robin CURRIE (LD)'],['LD'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['Robin CURRIE (LD)'],['LD'],[],[],raw_data/scotland/processed_data/argyll22/Ward2-KintyreandtheIslands_ward2.csv,analysis/mimic_single_party/data/argyll22/Ward2-KintyreandtheIslands_ward2.csv,['Dougie MCFADZEAN (SNP)'],['SNP'],['Dougie MCFADZEAN (SNP)'],['SNP'],['Dougie MCFADZEAN (SNP)'],['SNP'],['Dougie MCFADZEAN (SNP)'],['SNP'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['Dougie MCFADZEAN (SNP)'],['SNP'],['Dougie MCFADZEAN (SNP)'],['SNP'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)']
argyll22/Ward7-Dunoon_ward7.csv,7,7,['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],raw_data/scotland/processed_data/argyll22/Ward7-Dunoon_ward7.csv,analysis/mimic_single_party/data/argyll22/Ward7-Dunoon_ward7.csv,['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP'],['Audrey E FORREST (SNP)'],['SNP']
argyll22/Ward8-IsleofBute_ward8.csv,9,9,['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],raw_data/scotland/processed_data/argyll22/Ward8-IsleofBute_ward8.csv,analysis/mimic_single_party/data/argyll22/Ward8-IsleofBute_ward8.csv,['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Reeni KENNEDY-BOYLE (SNP)'],['SNP'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)'],['Liz MCCABE (Ind)']
argyll22/Ward5-ObanNorthandLorn_ward5.csv,8,8,['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Kieron GREEN (Ind)'],['Kieron GREEN (Ind)'],['Julie MCKENZIE (SNP)'],['SNP'],raw_data/scotland/processed_data/argyll22/Ward5-ObanNorthandLorn_ward5.csv,analysis/mimic_single_party/data/argyll22/Ward5-ObanNorthandLorn_ward5.csv,['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP'],['Julie MCKENZIE (SNP)'],['SNP']
argyll22/Ward11-HelensburghandLomondSouth_ward11.csv,5,4,['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Paul Donald KENNEDY (LD)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],raw_data/scotland/processed_data/argyll22/Ward11-HelensburghandLomondSouth_ward11.csv,analysis/mimic_single_party/data/argyll22/Ward11-HelensburghandLomondSouth_ward11.csv,['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con'],['Gemma PENFOLD (Con)'],['Con']
argyll22/Ward4-ObanSouthandtheIsles_ward4.csv,11,10,['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],raw_data/scotland/processed_data/argyll22/Ward4-ObanSouthandtheIsles_ward4.csv,analysis/mimic_single_party/data/argyll22/Ward4-ObanSouthandtheIsles_ward4.csv,['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP'],['Jim LYNCH (SNP)'],['SNP']
argyll22/Ward10-HelensburghCentral_ward10.csv,7,6,['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Lab'],['Gary MULVANEY (Con)'],['Lab'],['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Lab'],['Fiona HOWARD (Lab)'],['Con'],raw_data/scotland/processed_data/argyll22/Ward10-HelensburghCentral_ward10.csv,analysis/mimic_single_party/data/argyll22/Ward10-HelensburghCentral_ward10.csv,['Fiona HOWARD (Lab)'],['Con'],['Gary MULVANEY (Con)'],['Con'],['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Con'],['Fiona HOWARD (Lab)'],['Con'],['Gary MULVANEY (Con)'],['Con'],['Gary MULVANEY (Con)'],['Con']
argyll22/Ward1-SouthKintyre_ward1.csv,4,4,['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],raw_data/scotland/processed_data/argyll22/Ward1-SouthKintyre_ward1.csv,analysis/mimic_single_party/data/argyll22/Ward1-SouthKintyre_ward1.csv,['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)'],['Donald KELLY (Ind)']
argyll22/Ward3-Mid-Argyll_ward3.csv,9,9,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],raw_data/scotland/processed_data/argyll22/Ward3-Mid-Argyll_ward3.csv,analysis/mimic_single_party/data/argyll22/Ward3-Mid-Argyll_ward3.csv,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)']
orkney22/Ward6-NorthIslesWard_ward6.csv,5,5,['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],raw_data/scotland/processed_data/orkney22/Ward6-NorthIslesWard_ward6.csv,analysis/mimic_single_party/data/orkney22/Ward6-NorthIslesWard_ward6.csv,['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)'],['Heather WOODBRIDGE (Ind)']
orkney22/Ward5-EastMainlandSouthRonaldsayandBurrayWard_ward5.csv,5,5,['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],raw_data/scotland/processed_data/orkney22/Ward5-EastMainlandSouthRonaldsayandBurrayWard_ward5.csv,analysis/mimic_single_party/data/orkney22/Ward5-EastMainlandSouthRonaldsayandBurrayWard_ward5.csv,['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)'],['Raymie PEACE (Ind)']
orkney22/Ward2-KirkwallWestandOrphirWard_ward2.csv,8,8,['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Ivan TAYLOR (Ind)'],['Ivan TAYLOR (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],raw_data/scotland/processed_data/orkney22/Ward2-KirkwallWestandOrphirWard_ward2.csv,analysis/mimic_single_party/data/orkney22/Ward2-KirkwallWestandOrphirWard_ward2.csv,['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)'],['Leslie MANSON (Ind)']
orkney22/Ward1-KirkwallEastWard_ward1.csv,5,5,['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],raw_data/scotland/processed_data/orkney22/Ward1-KirkwallEastWard_ward1.csv,analysis/mimic_single_party/data/orkney22/Ward1-KirkwallEastWard_ward1.csv,['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['John Ross SCOTT (Grn)'],['Grn'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)'],['Steven HEDDLE (Ind)']
