file,candidate_cloned,numCands,bucklin
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,BARILARO John,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,HOLTON Mick,7,['BARILARO John']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,SEYMOUR Frankie,7,['BARILARO John']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,THALER Andrew,7,['BARILARO John']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,WILSON Bryce,7,['BARILARO John']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,COOKE Steph,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,DOUGLASS Mark,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,PASSLOW Jeffrey,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,COSTELLO Joseph,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,SALEAM Jim,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,STADTMILLER Matthew,7,['COOKE Steph']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,SCULLY Liz,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,BRADLEY Phil,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,PRICE Susan,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,MOLTTER Jasmina,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,GARRARD Michelle,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,BELLWOOD Samuel,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,LEE Geoffrey,8,['LEE Geoffrey']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,PERROTTET Dominic,6,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,MARGAN Simon,6,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,WATERSON Victor,6,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,LYNDON Samuel,6,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,MASCARENHAS Alan,6,['PERROTTET Dominic']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,GREEN Allan,6,['BALI Stephen']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,GIBBS Kirsten,6,['BALI Stephen']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,GREEN Josh,6,['BALI Stephen']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,BATISH Amit,6,['BALI Stephen']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,BALI Stephen,6,['BALI Stephen']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,HARRIS David,5,['HARRIS David']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,STEVENSON Martin,5,['HARRIS David']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,LI-CANTWELL Ying Shu,5,['HARRIS David']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,WYNN Sue,5,['HARRIS David']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,GUNNING Sam,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,FURPHY Colin,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,BOUCHIER Olivia,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,LESTER Michael,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,PETTIGREW Toby,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,WILSON Felicity,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,BOAST Victoria,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,GRIMSHAW Jeffrey,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,CORRIGAN Carolyn,10,['WILSON Felicity']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,WERNER Greta,6,['MINNS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,RESMAN Natalie,6,['MINNS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,POLLARD Phillip,6,['MINNS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,MINNS Chris,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,YUNG Scott,6,['MINNS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,McGIRR Joe,8,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,QUADE Matt,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,GOODLASS Ray,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,MCDONAGH Seb,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,TAGGART Colin,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,HAYES Dan,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,POWELL Mackenna,8,['McGIRR Joe']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,BITSCHKAT Shane,5,['WATSON Anna']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,DIXON Jamie,5,['WATSON Anna']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,DAVIS Ken,5,['WATSON Anna']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,WATSON Anna,5,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,WILLIAMS Leslie,5,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,ALLEY Peter,5,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,MEGGET Drusi,5,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,BURGESS Jan,5,['WILLIAMS Leslie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,VAN VUCHT Alex,4,['CONOLLY Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,CONOLLY Kevin,4,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,CHRISTIE Annemarie,4,['CONOLLY Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,FRANCIS-COAN Sinead,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,HORNERY Sonia,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,GUNDRY Toni,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,DE VRIES Fiona,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,TRAPPETT Nicholas,6,['HORNERY Sonia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,AYRES Stuart,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,BROWN Geoff,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,McKEOWN Karen,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,BEST Nick,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,TYNDALL Mark,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,BURTON David,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,FRANICH Rod,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,MCBETH Kaj,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,HALLEY Carl,11,['AYRES Stuart']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,OWEN Durga,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,SEXTON Alan,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,CLAUS Eric,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,ATKINS Damien,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,TAYLOR Mark,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,D'CRUZ Jude,7,['TAYLOR Mark']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,HANA Matthew,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,NEWLAND Dorothea,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,MAKSIMOVIC Milan,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,WARD Catherine,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,McDERMOTT Hugh,6,['McDERMOTT Hugh']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,COLEMAN Flavia,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,RIGG Wayne,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,CROUCH Adam,8,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,CHESTNUT Gary,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,BLAIKIE Ross,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,SUNDSTROM Jeff,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,DOYLE Bob,8,['CROUCH Adam']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,QUAZI Zahurul,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,EAGAR-DEITZ Stephen,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,AHMED Syed,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,CHANTHIVONG Anoulack,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,SINGH Scott,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,ALLEN Mick,7,['CHANTHIVONG Anoulack']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,DICKERSON Mathew,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,QUEALY Lara,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,COTTERILL Joanne,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,SAUNDERS Dugald,8,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,LAWRENCE Stephen,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,SALTER April,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,PRYOR Rod,8,['SAUNDERS Dugald']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,THOMAS Justin,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,NICITA Joe,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,GOMPERTZ Katie,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,KEAN Matthew,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,ISAAC Andrew,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,MURRAY John,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,GALLAGHER Mick,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,GRAY Hayden,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,EROS Emma,10,['KEAN Matthew']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,ROBERTS Anthony,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,MASSE Pierre,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,QUINN Richard,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,SPITERI Joanne,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,ZBIK Andrew,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,FLEMING Murray,7,['ROBERTS Anthony']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,HEARDER Susie,6,['PROVEST Geoff']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,ELLIOT Craig,6,['PROVEST Geoff']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,PROVEST Geoff,6,['PROVEST Geoff']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,FENELON Bill,6,['PROVEST Geoff']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,McDONALD Ronald,6,['PROVEST Geoff']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,CARNEY Todd,5,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,DAVIES Tanya,5,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,SHIELD Rob,5,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,BIJOK Jessie,5,['DAVIES Tanya']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,SCULLY Paul,8,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,FITZPATRICK Zachary,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,BANK Benjamin,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,ARCIONI Benjamin,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,NASTOSKI Nikola,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,ANTHONY Andrew,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,HEHIR James,8,['SCULLY Paul']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,OSBORN Kaye,5,['PARK Ryan']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,GILL John,5,['PARK Ryan']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,ATLEE Chris,5,['PARK Ryan']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,PARK Ryan,5,['PARK Ryan']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,HALL Emma,7,['ANDERSON Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,MEARS Steve,7,['ANDERSON Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,GUNNING Robin,7,['ANDERSON Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,BACON Jeff,7,['ANDERSON Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,ANDERSON Kevin,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,RODDA Mark,7,['ANDERSON Kevin']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,NOVAK Debrah,7,['GULAPTIS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,GILBERT Trent,7,['GULAPTIS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,CLANCY Gregory,7,['GULAPTIS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,KOTIS Thom,7,['GULAPTIS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,CANSDELL Steve,7,['GULAPTIS Chris']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,GULAPTIS Chris,7,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,JELFS Bradley,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,DORAN Bill,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,MAGEE Maureen,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,TAYLOR Theresa,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,ABBOTT Jaimie,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,WASHINGTON Kate,7,['WASHINGTON Kate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,BYRNE Michael,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,KALIYANDA Charishma,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,GIBBONS Melanie,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,BARBER Roland,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,CONSTABLE Gae,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,KERLE Chris,7,['GIBBONS Melanie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,O'DEA Jonathan,6,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,DAVIS Felicity,6,"[""O'DEA Jonathan""]"
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,SHTEYMAN Jacob,6,"[""O'DEA Jonathan""]"
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,MOLLOY Stephen,6,"[""O'DEA Jonathan""]"
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,VON BORNEMANN Joe,6,"[""O'DEA Jonathan""]"
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,LAXMANALAL Rohan,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,PROCIV Benjamin,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,LOPEZ Steven,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,FINN Julia,9,['Cloned_Candidate']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,CHARAF Abdul,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,PIPER Keith,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,ISSA Tony,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,HARRIS Linda,9,['FINN Julia']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,TULLOCH George,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,COLLAROS Paul,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,HASSAN Sam,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,KAMPER Steve,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,STRONG Peter,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,FARAJ Hussein,7,['KAMPER Steve']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Charlestown.csv,BARRIE Jennifer,5,['HARRISON Jodie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Charlestown.csv,TURNER Richard,5,['HARRISON Jodie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Charlestown.csv,DOYLE Therese,5,['HARRISON Jodie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Charlestown.csv,HARRISON Jodie,5,['HARRISON Jodie']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,O'BRIEN Steve,9,['CRAKANTHORP Tim']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,KEATING Blake,9,['CRAKANTHORP Tim']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,McCABE Charlotte,9,['CRAKANTHORP Tim']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,FREDERICKS Glen,9,['CRAKANTHORP Tim']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,BREMNER YOUNG Sean,9,['CRAKANTHORP Tim']
/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,CRAKANTHORP Tim,9,['Cloned_Candidate']
