23 1
13013 1 0
14 1 2 0
13 11 6 1 0
3 11 6 2 0
17 11 6 4 0
3 11 6 5 0
8 11 6 7 0
11 11 6 9 0
8 11 6 15 0
9 11 6 16 0
7 11 6 17 0
1 11 6 18 0
27 11 6 19 0
2 11 6 20 0
1 11 6 21 0
9 11 6 22 0
14 11 7 0
11 11 7 1 0
3 11 7 4 0
6 11 7 9 0
5 11 7 15 0
6 11 7 16 0
9 11 7 17 0
2 11 7 18 0
23 11 7 19 0
13 11 7 22 0
44 11 9 0
77 11 9 1 0
7 11 9 2 0
22 11 9 4 0
2 11 9 5 0
17 11 9 6 0
11 11 9 7 0
69 11 9 15 0
13 11 9 16 0
34 11 9 17 0
5 11 9 18 0
105 11 9 19 0
4 11 9 20 0
3 11 9 21 0
50 11 9 22 0
76 11 15 0
180 11 15 1 0
11 11 15 2 0
49 11 15 4 0
2 11 15 5 0
11 11 15 6 0
16 11 15 7 0
83 11 15 9 0
25 11 15 16 0
67 11 15 17 0
8 11 15 18 0
221 11 15 19 0
3 11 15 21 0
110 11 15 22 0
20 11 16 0
33 11 16 1 0
5 11 16 2 0
24 11 16 4 0
4 11 16 5 0
9 11 16 6 0
7 11 16 7 0
6 11 16 9 0
17 11 16 15 0
17 11 16 17 0
2 11 16 18 0
37 11 16 19 0
4 11 16 20 0
3 11 16 21 0
29 11 16 22 0
53 11 17 0
79 11 17 1 0
5 11 17 2 0
48 11 17 4 0
8 11 17 6 0
17 11 17 7 0
27 11 17 9 0
67 11 17 15 0
18 11 17 16 0
3 11 17 18 0
100 11 17 19 0
1 11 17 20 0
2 11 17 21 0
68 11 17 22 0
7 11 18 0
4 11 18 1 0
6 11 18 2 0
4 11 18 4 0
1 11 18 5 0
5 11 18 6 0
3 11 18 9 0
3 11 18 15 0
2 11 18 17 0
7 11 18 19 0
2 11 18 20 0
2 11 18 21 0
2 11 18 22 0
308 11 19 0
555 11 19 1 0
32 11 19 2 0
150 11 19 4 0
7 11 19 5 0
40 11 19 6 0
39 11 19 7 0
191 11 19 9 0
1 11 19 10 0
276 11 19 15 0
78 11 19 16 0
213 11 19 17 0
19 11 19 18 0
2 11 19 20 0
6 11 19 21 0
557 11 19 22 0
1 11 20 0
1 11 20 1 0
3 11 20 4 0
2 11 20 6 0
1 11 20 7 0
1 11 20 9 0
1 11 20 16 0
1 11 20 17 0
1 11 20 18 0
1 11 21 0
2 11 21 1 0
2 11 21 2 0
4 11 21 4 0
1 11 21 6 0
1 11 21 9 0
5 11 21 16 0
2 11 21 17 0
2 11 21 18 0
2 11 21 19 0
2 11 21 20 0
120 11 22 0
110 11 22 1 0
40 11 22 2 0
60 11 22 4 0
7 11 22 5 0
13 11 22 6 0
21 11 22 7 0
112 11 22 9 0
140 11 22 15 0
22 11 22 16 0
160 11 22 17 0
14 11 22 18 0
507 11 22 19 0
3 11 22 20 0
4 11 22 21 0
8 12 0
1 12 11 2 0
1 13 0
3 13 6 0
1 13 6 1 0
1 13 6 20 0
1 13 20 0
2 13 20 6 0
1 14 0
1 14 1 22 0
1 14 17 6 0
1 14 17 22 0
1 14 19 16 0
2011 15 0
789 15 1 0
11 15 1 2 0
252 15 1 4 0
11 15 1 5 0
80 15 1 6 0
347 15 1 7 0
587 15 1 9 0
343 15 1 11 0
140 15 1 16 0
723 15 1 17 0
15 15 1 18 0
772 15 1 19 0
8 15 1 20 0
74 15 1 21 0
327 15 1 22 0
5 15 2 0
6 15 2 1 0
2 15 2 4 0
2 15 2 5 0
2 15 2 6 0
1 15 2 7 0
4 15 2 9 0
4 15 2 11 0
1 15 2 16 0
5 15 2 17 0
1 15 2 18 0
7 15 2 19 0
1 15 2 20 0
5 15 2 21 0
7 15 2 22 0
66 15 4 0
158 15 4 1 0
6 15 4 2 0
1 15 4 5 0
22 15 4 6 0
24 15 4 7 0
73 15 4 9 0
51 15 4 11 0
52 15 4 16 0
56 15 4 17 0
8 15 4 18 0
89 15 4 19 0
1 15 4 20 0
5 15 4 21 0
36 15 4 22 0
1 15 5 0
1 15 5 1 0
3 15 5 2 0
2 15 5 4 0
7 15 5 6 0
4 15 5 11 0
2 15 5 16 0
3 15 5 17 0
1 15 5 18 0
1 15 5 19 0
1 15 5 21 0
4 15 5 22 0
18 15 6 0
44 15 6 1 0
6 15 6 2 0
23 15 6 4 0
2 15 6 5 0
16 15 6 7 0
29 15 6 9 0
6 15 6 11 0
28 15 6 16 0
16 15 6 17 0
6 15 6 18 0
21 15 6 19 0
3 15 6 20 0
4 15 6 21 0
13 15 6 22 0
61 15 7 0
160 15 7 1 0
34 15 7 4 0
2 15 7 5 0
8 15 7 6 0
90 15 7 9 0
20 15 7 11 0
19 15 7 16 0
52 15 7 17 0
4 15 7 18 0
51 15 7 19 0
3 15 7 20 0
41 15 7 21 0
43 15 7 22 0
168 15 9 0
426 15 9 1 0
6 15 9 2 0
85 15 9 4 0
5 15 9 5 0
40 15 9 6 0
116 15 9 7 0
117 15 9 11 0
70 15 9 16 0
154 15 9 17 0
11 15 9 18 0
363 15 9 19 0
2 15 9 20 0
27 15 9 21 0
170 15 9 22 0
96 15 11 0
260 15 11 1 0
8 15 11 2 0
76 15 11 4 0
2 15 11 5 0
14 15 11 6 0
29 15 11 7 0
87 15 11 9 0
41 15 11 16 0
78 15 11 17 0
2 15 11 18 0
226 15 11 19 0
1 15 11 20 0
7 15 11 21 0
130 15 11 22 0
57 15 16 0
79 15 16 1 0
7 15 16 2 0
41 15 16 4 0
2 15 16 5 0
16 15 16 6 0
16 15 16 7 0
36 15 16 9 0
36 15 16 11 0
37 15 16 17 0
5 15 16 18 0
61 15 16 19 0
2 15 16 20 0
3 15 16 21 0
23 15 16 22 0
152 15 17 0
474 15 17 1 0
8 15 17 2 0
87 15 17 4 0
6 15 17 5 0
32 15 17 6 0
115 15 17 7 0
1 15 17 8 0
149 15 17 9 0
55 15 17 11 0
38 15 17 16 0
9 15 17 18 0
201 15 17 19 0
2 15 17 20 0
28 15 17 21 0
138 15 17 22 0
4 15 18 0
5 15 18 1 0
2 15 18 2 0
1 15 18 4 0
1 15 18 6 0
3 15 18 9 0
1 15 18 11 0
1 15 18 17 0
3 15 18 19 0
5 15 18 22 0
272 15 19 0
624 15 19 1 0
13 15 19 2 0
157 15 19 4 0
6 15 19 5 0
48 15 19 6 0
80 15 19 7 0
451 15 19 9 0
374 15 19 11 0
109 15 19 16 0
288 15 19 17 0
14 15 19 18 0
2 15 19 20 0
4 15 19 21 0
519 15 19 22 0
1 15 20 0
3 15 20 1 0
3 15 20 4 0
1 15 20 5 0
1 15 20 9 0
1 15 20 11 0
3 15 20 16 0
2 15 20 17 0
2 15 20 18 0
4 15 20 21 0
2 15 20 22 0
11 15 21 0
9 15 21 1 0
5 15 21 2 0
6 15 21 4 0
1 15 21 5 0
2 15 21 6 0
21 15 21 7 0
15 15 21 9 0
1 15 21 11 0
4 15 21 16 0
13 15 21 17 0
1 15 21 18 0
2 15 21 19 0
2 15 21 20 0
5 15 21 22 0
224 15 22 0
294 15 22 1 0
27 15 22 2 0
70 15 22 4 0
1 15 22 5 0
19 15 22 6 0
47 15 22 7 0
203 15 22 9 0
185 15 22 11 0
61 15 22 16 0
202 15 22 17 0
12 15 22 18 0
677 15 22 19 0
2 15 22 20 0
12 15 22 21 0
464 16 0
71 16 1 0
3 16 1 2 0
36 16 1 4 0
3 16 1 5 0
31 16 1 6 0
19 16 1 7 0
22 16 1 9 0
34 16 1 11 0
50 16 1 15 0
29 16 1 17 0
2 16 1 18 0
46 16 1 19 0
1 16 1 20 0
2 16 1 21 0
14 16 1 22 0
3 16 2 0
2 16 2 1 0
3 16 2 4 0
3 16 2 5 0
5 16 2 6 0
1 16 2 9 0
5 16 2 11 0
1 16 2 15 0
2 16 2 17 0
1 16 2 18 0
4 16 2 19 0
3 16 2 20 0
8 16 2 21 0
4 16 2 22 0
63 16 4 0
73 16 4 1 0
23 16 4 2 0
7 16 4 5 0
37 16 4 6 0
7 16 4 7 0
31 16 4 9 0
33 16 4 11 0
23 16 4 15 0
27 16 4 17 0
9 16 4 18 0
52 16 4 19 0
16 16 4 20 0
10 16 4 21 0
16 16 4 22 0
1 16 5 0
1 16 5 2 0
5 16 5 4 0
2 16 5 6 0
3 16 5 9 0
1 16 5 17 0
1 16 5 18 0
3 16 5 20 0
1 16 5 21 0
1 16 5 22 0
36 16 6 0
44 16 6 1 0
3 16 6 2 0
33 16 6 4 0
6 16 6 5 0
10 16 6 7 0
33 16 6 9 0
8 16 6 11 0
15 16 6 15 0
6 16 6 17 0
8 16 6 18 0
18 16 6 19 0
12 16 6 20 0
3 16 6 21 0
4 16 6 22 0
5 16 7 0
5 16 7 1 0
6 16 7 4 0
2 16 7 6 0
6 16 7 9 0
2 16 7 11 0
5 16 7 15 0
4 16 7 17 0
6 16 7 19 0
1 16 7 20 0
1 16 7 22 0
24 16 9 0
31 16 9 1 0
4 16 9 2 0
32 16 9 4 0
2 16 9 5 0
21 16 9 6 0
9 16 9 7 0
10 16 9 11 0
30 16 9 15 0
15 16 9 17 0
6 16 9 18 0
41 16 9 19 0
3 16 9 20 0
5 16 9 21 0
11 16 9 22 0
26 16 11 0
25 16 11 1 0
3 16 11 2 0
15 16 11 4 0
3 16 11 5 0
10 16 11 6 0
6 16 11 7 0
6 16 11 9 0
10 16 11 15 0
15 16 11 17 0
2 16 11 18 0
25 16 11 19 0
4 16 11 20 0
5 16 11 21 0
7 16 11 22 0
38 16 15 0
61 16 15 1 0
1 16 15 2 0
21 16 15 4 0
11 16 15 6 0
7 16 15 7 0
21 16 15 9 0
16 16 15 11 0
23 16 15 17 0
1 16 15 18 0
46 16 15 19 0
1 16 15 20 0
2 16 15 21 0
16 16 15 22 0
20 16 17 0
28 16 17 1 0
2 16 17 2 0
19 16 17 4 0
1 16 17 5 0
4 16 17 6 0
3 16 17 7 0
20 16 17 9 0
9 16 17 11 0
24 16 17 15 0
1 16 17 18 0
25 16 17 19 0
3 16 17 21 0
21 16 17 22 0
6 16 18 0
3 16 18 1 0
2 16 18 2 0
4 16 18 4 0
2 16 18 5 0
1 16 18 7 0
1 16 18 9 0
1 16 18 11 0
1 16 18 15 0
3 16 18 17 0
3 16 18 19 0
6 16 18 20 0
1 16 18 21 0
2 16 18 22 0
36 16 19 0
39 16 19 1 0
5 16 19 2 0
39 16 19 4 0
2 16 19 5 0
16 16 19 6 0
8 16 19 7 0
44 16 19 9 0
35 16 19 11 0
48 16 19 15 0
22 16 19 17 0
4 16 19 18 0
1 16 19 20 0
4 16 19 21 0
40 16 19 22 0
5 16 20 0
9 16 20 1 0
4 16 20 2 0
6 16 20 4 0
2 16 20 5 0
5 16 20 6 0
3 16 20 9 0
1 16 20 11 0
1 16 20 15 0
1 16 20 17 0
11 16 20 18 0
2 16 20 19 0
1 16 20 21 0
4 16 21 0
2 16 21 1 0
7 16 21 2 0
7 16 21 4 0
4 16 21 5 0
2 16 21 6 0
4 16 21 7 0
1 16 21 9 0
2 16 21 11 0
1 16 21 15 0
1 16 21 17 0
2 16 21 18 0
5 16 21 19 0
5 16 21 20 0
15 16 22 0
13 16 22 1 0
14 16 22 2 0
13 16 22 4 0
3 16 22 5 0
3 16 22 6 0
1 16 22 7 0
15 16 22 9 0
15 16 22 11 0
15 16 22 15 0
16 16 22 17 0
1 16 22 18 0
48 16 22 19 0
3 16 22 20 0
1 16 22 21 0
2636 17 0
372 17 1 0
9 17 1 2 0
215 17 1 4 0
10 17 1 5 0
71 17 1 6 0
164 17 1 7 0
216 17 1 9 0
144 17 1 11 0
861 17 1 15 0
59 17 1 16 0
17 17 1 18 0
266 17 1 19 0
8 17 1 20 0
50 17 1 21 0
213 17 1 22 0
9 17 2 0
4 17 2 1 0
5 17 2 4 0
6 17 2 5 0
3 17 2 6 0
4 17 2 7 0
8 17 2 9 0
2 17 2 11 0
2 17 2 15 0
4 17 2 16 0
7 17 2 18 0
3 17 2 19 0
1 17 2 20 0
7 17 2 21 0
10 17 2 22 0
160 17 4 0
131 17 4 1 0
4 17 4 2 0
9 17 4 5 0
40 17 4 6 0
30 17 4 7 0
83 17 4 9 0
50 17 4 11 0
118 17 4 15 0
49 17 4 16 0
27 17 4 18 0
127 17 4 19 0
6 17 4 20 0
13 17 4 21 0
93 17 4 22 0
4 17 5 0
2 17 5 1 0
2 17 5 4 0
3 17 5 6 0
4 17 5 7 0
1 17 5 9 0
1 17 5 19 0
1 17 5 21 0
4 17 5 22 0
43 17 6 0
27 17 6 1 0
2 17 6 2 0
56 17 6 4 0
5 17 6 5 0
6 17 6 7 0
18 17 6 9 0
9 17 6 11 0
24 17 6 15 0
14 17 6 16 0
5 17 6 18 0
33 17 6 19 0
1 17 6 20 0
4 17 6 21 0
16 17 6 22 0
25 17 7 0
39 17 7 1 0
23 17 7 2 0
21 17 7 4 0
13 17 7 6 0
19 17 7 9 0
2 17 7 11 0
61 17 7 15 0
15 17 7 16 0
4 17 7 18 0
20 17 7 19 0
1 17 7 20 0
12 17 7 21 0
12 17 7 22 0
106 17 9 0
148 17 9 1 0
5 17 9 2 0
89 17 9 4 0
6 17 9 5 0
33 17 9 6 0
44 17 9 7 0
50 17 9 11 0
153 17 9 15 0
43 17 9 16 0
8 17 9 18 0
131 17 9 19 0
6 17 9 20 0
23 17 9 21 0
127 17 9 22 0
63 17 11 0
68 17 11 1 0
9 17 11 2 0
47 17 11 4 0
6 17 11 5 0
9 17 11 6 0
18 17 11 7 0
35 17 11 9 0
51 17 11 15 0
25 17 11 16 0
11 17 11 18 0
86 17 11 19 0
1 17 11 20 0
5 17 11 21 0
59 17 11 22 0
197 17 15 0
562 17 15 1 0
14 17 15 2 0
113 17 15 4 0
7 17 15 5 0
50 17 15 6 0
215 17 15 7 0
1 17 15 8 0
212 17 15 9 0
80 17 15 11 0
46 17 15 16 0
7 17 15 18 0
210 17 15 19 0
1 17 15 20 0
61 17 15 21 0
225 17 15 22 0
24 17 16 0
36 17 16 1 0
7 17 16 2 0
39 17 16 4 0
4 17 16 5 0
20 17 16 6 0
4 17 16 7 0
25 17 16 9 0
19 17 16 11 0
21 17 16 15 0
3 17 16 18 0
41 17 16 19 0
2 17 16 20 0
7 17 16 21 0
22 17 16 22 0
5 17 18 0
5 17 18 1 0
4 17 18 2 0
5 17 18 4 0
1 17 18 5 0
5 17 18 6 0
1 17 18 7 0
7 17 18 9 0
1 17 18 11 0
4 17 18 15 0
3 17 18 16 0
5 17 18 19 0
3 17 18 20 0
1 17 18 21 0
9 17 18 22 0
193 17 19 0
248 17 19 1 0
16 17 19 2 0
1 17 19 3 0
170 17 19 4 0
3 17 19 5 0
55 17 19 6 0
60 17 19 7 0
169 17 19 9 0
127 17 19 11 0
200 17 19 15 0
63 17 19 16 0
34 17 19 18 0
6 17 19 20 0
7 17 19 21 0
382 17 19 22 0
1 17 20 1 0
3 17 20 4 0
4 17 20 5 0
3 17 20 6 0
3 17 20 7 0
1 17 20 9 0
1 17 20 11 0
4 17 20 15 0
2 17 20 16 0
1 17 20 18 0
4 17 20 19 0
1 17 20 21 0
5 17 20 22 0
18 17 21 0
24 17 21 1 0
6 17 21 2 0
9 17 21 4 0
6 17 21 5 0
4 17 21 6 0
20 17 21 7 0
13 17 21 9 0
6 17 21 11 0
23 17 21 15 0
11 17 21 16 0
2 17 21 18 0
4 17 21 19 0
5 17 21 22 0
292 17 22 0
204 17 22 1 0
51 17 22 2 0
117 17 22 4 0
4 17 22 5 0
31 17 22 6 0
37 17 22 7 0
180 17 22 9 0
1 17 22 10 0
152 17 22 11 0
1 17 22 14 0
208 17 22 15 0
60 17 22 16 0
24 17 22 18 0
640 17 22 19 0
1 17 22 20 0
10 17 22 21 0
1 17 23 0
86 18 0
3 18 1 0
5 18 1 4 0
1 18 1 5 0
1 18 1 6 0
2 18 1 7 0
2 18 1 9 0
3 18 1 11 0
3 18 1 15 0
2 18 1 16 0
1 18 1 17 0
5 18 1 19 0
2 18 1 20 0
2 18 1 21 0
6 18 1 22 0
2 18 2 0
2 18 2 1 0
1 18 2 9 0
2 18 2 19 0
1 18 2 20 0
1 18 2 21 0
3 18 2 22 0
7 18 4 0
10 18 4 1 0
2 18 4 2 0
2 18 4 6 0
7 18 4 9 0
1 18 4 11 0
1 18 4 15 0
3 18 4 16 0
5 18 4 17 0
8 18 4 19 0
5 18 4 20 0
2 18 4 21 0
7 18 4 22 0
3 18 5 0
1 18 5 1 0
1 18 5 6 0
1 18 5 16 0
2 18 5 19 0
1 18 5 20 0
2 18 5 22 0
3 18 6 0
6 18 6 1 0
1 18 6 2 0
7 18 6 4 0
3 18 6 5 0
1 18 6 7 0
5 18 6 9 0
3 18 6 11 0
1 18 6 15 0
2 18 6 16 0
2 18 6 17 0
2 18 6 19 0
3 18 6 20 0
3 18 6 22 0
2 18 7 1 0
1 18 7 2 0
1 18 7 4 0
1 18 7 5 0
1 18 7 9 0
2 18 7 11 0
2 18 7 17 0
1 18 7 22 0
5 18 9 0
5 18 9 1 0
2 18 9 2 0
4 18 9 4 0
1 18 9 5 0
1 18 9 6 0
1 18 9 16 0
3 18 9 17 0
2 18 9 19 0
4 18 9 20 0
1 18 9 21 0
3 18 9 22 0
1 18 11 0
2 18 11 1 0
2 18 11 4 0
2 18 11 5 0
2 18 11 6 0
2 18 11 9 0
2 18 11 16 0
2 18 11 17 0
1 18 11 19 0
2 18 11 22 0
2 18 15 0
2 18 15 1 0
2 18 15 4 0
1 18 15 5 0
1 18 15 6 0
2 18 15 7 0
1 18 15 9 0
1 18 15 11 0
1 18 15 16 0
3 18 16 0
4 18 16 2 0
5 18 16 4 0
1 18 16 5 0
2 18 16 6 0
2 18 16 9 0
1 18 16 11 0
1 18 16 19 0
2 18 16 20 0
1 18 16 21 0
1 18 16 22 0
4 18 17 0
6 18 17 1 0
1 18 17 2 0
1 18 17 4 0
2 18 17 6 0
1 18 17 7 0
2 18 17 9 0
3 18 17 11 0
2 18 17 15 0
1 18 17 16 0
4 18 17 19 0
3 18 17 22 0
7 18 19 0
4 18 19 1 0
1 18 19 2 0
7 18 19 4 0
1 18 19 5 0
2 18 19 6 0
4 18 19 9 0
6 18 19 11 0
2 18 19 15 0
1 18 19 16 0
2 18 19 17 0
1 18 19 20 0
1 18 19 21 0
17 18 19 22 0
2 18 20 0
2 18 20 1 0
1 18 20 2 0
5 18 20 4 0
1 18 20 5 0
2 18 20 6 0
1 18 20 11 0
2 18 20 15 0
4 18 20 16 0
1 18 20 17 0
2 18 20 22 0
1 18 21 1 0
1 18 21 2 0
1 18 21 6 0
1 18 21 7 0
1 18 21 9 0
1 18 21 15 0
1 18 21 16 0
1 18 21 20 0
1 18 21 22 0
10 18 22 0
3 18 22 1 0
2 18 22 2 0
9 18 22 4 0
2 18 22 5 0
6 18 22 6 0
8 18 22 9 0
4 18 22 11 0
3 18 22 15 0
4 18 22 16 0
2 18 22 17 0
18 18 22 19 0
2 18 22 21 0
2925 19 0
351 19 1 0
11 19 1 2 0
192 19 1 4 0
3 19 1 5 0
56 19 1 6 0
57 19 1 7 0
149 19 1 9 0
358 19 1 11 0
414 19 1 15 0
78 19 1 16 0
216 19 1 17 0
17 19 1 18 0
10 19 1 20 0
13 19 1 21 0
199 19 1 22 0
13 19 2 0
7 19 2 1 0
13 19 2 4 0
4 19 2 5 0
1 19 2 6 0
3 19 2 7 0
8 19 2 9 0
7 19 2 11 0
5 19 2 15 0
8 19 2 16 0
7 19 2 17 0
5 19 2 18 0
3 19 2 20 0
4 19 2 21 0
28 19 2 22 0
200 19 4 0
146 19 4 1 0
20 19 4 2 0
8 19 4 5 0
80 19 4 6 0
23 19 4 7 0
117 19 4 9 0
130 19 4 11 0
99 19 4 15 0
100 19 4 16 0
110 19 4 17 0
22 19 4 18 0
23 19 4 20 0
9 19 4 21 0
149 19 4 22 0
4 19 5 0
4 19 5 1 0
2 19 5 2 0
1 19 5 4 0
4 19 5 6 0
3 19 5 7 0
6 19 5 9 0
3 19 5 15 0
5 19 5 16 0
2 19 5 17 0
4 19 5 18 0
2 19 5 20 0
5 19 5 21 0
4 19 5 22 0
68 19 6 0
30 19 6 1 0
11 19 6 2 0
66 19 6 4 0
8 19 6 5 0
15 19 6 7 0
61 19 6 9 0
35 19 6 11 0
26 19 6 15 0
44 19 6 16 0
48 19 6 17 0
10 19 6 18 0
8 19 6 20 0
3 19 6 21 0
44 19 6 22 0
23 19 7 0
37 19 7 1 0
7 19 7 2 0
19 19 7 4 0
3 19 7 5 0
8 19 7 6 0
30 19 7 9 0
15 19 7 11 0
34 19 7 15 0
10 19 7 16 0
31 19 7 17 0
6 19 7 18 0
3 19 7 20 0
3 19 7 21 0
23 19 7 22 0
231 19 9 0
177 19 9 1 0
22 19 9 2 0
178 19 9 4 0
9 19 9 5 0
82 19 9 6 0
50 19 9 7 0
200 19 9 11 0
1 19 9 14 0
313 19 9 15 0
102 19 9 16 0
169 19 9 17 0
20 19 9 18 0
15 19 9 20 0
2 19 9 21 0
283 19 9 22 0
396 19 11 0
639 19 11 1 0
33 19 11 2 0
211 19 11 4 0
8 19 11 5 0
28 19 11 6 0
43 19 11 7 0
283 19 11 9 0
427 19 11 15 0
130 19 11 16 0
278 19 11 17 0
19 19 11 18 0
9 19 11 20 0
6 19 11 21 0
523 19 11 22 0
307 19 15 0
491 19 15 1 0
20 19 15 2 0
148 19 15 4 0
6 19 15 5 0
40 19 15 6 0
61 19 15 7 0
342 19 15 9 0
407 19 15 11 0
118 19 15 16 0
261 19 15 17 0
15 19 15 18 0
3 19 15 20 0
9 19 15 21 0
446 19 15 22 0
91 19 16 0
68 19 16 1 0
13 19 16 2 0
63 19 16 4 0
5 19 16 5 0
32 19 16 6 0
13 19 16 7 0
47 19 16 9 0
69 19 16 11 0
53 19 16 15 0
94 19 16 17 0
13 19 16 18 0
8 19 16 20 0
6 19 16 21 0
61 19 16 22 0
212 19 17 0
234 19 17 1 0
16 19 17 2 0
129 19 17 4 0
9 19 17 5 0
43 19 17 6 0
36 19 17 7 0
172 19 17 9 0
177 19 17 11 0
204 19 17 15 0
63 19 17 16 0
21 19 17 18 0
3 19 17 20 0
3 19 17 21 0
377 19 17 22 0
27 19 18 0
16 19 18 1 0
8 19 18 2 0
27 19 18 4 0
2 19 18 5 0
3 19 18 6 0
4 19 18 7 0
10 19 18 9 0
6 19 18 11 0
9 19 18 15 0
9 19 18 16 0
3 19 18 17 0
6 19 18 20 0
3 19 18 21 0
51 19 18 22 0
7 19 20 0
3 19 20 1 0
1 19 20 2 0
3 19 20 4 0
1 19 20 5 0
9 19 20 6 0
1 19 20 7 0
2 19 20 9 0
5 19 20 11 0
1 19 20 15 0
8 19 20 16 0
1 19 20 17 0
2 19 20 18 0
1 19 20 21 0
3 19 20 22 0
8 19 21 0
2 19 21 1 0
5 19 21 2 0
1 19 21 5 0
10 19 21 6 0
4 19 21 9 0
3 19 21 11 0
1 19 21 15 0
6 19 21 16 0
3 19 21 17 0
2 19 21 20 0
2 19 21 22 0
608 19 22 0
359 19 22 1 0
80 19 22 2 0
282 19 22 4 0
23 19 22 5 0
73 19 22 6 0
50 19 22 7 0
506 19 22 9 0
634 19 22 11 0
1 19 22 14 0
653 19 22 15 0
134 19 22 16 0
1026 19 22 17 0
104 19 22 18 0
14 19 22 20 0
13 19 22 21 0
88 20 0
5 20 1 0
3 20 1 4 0
4 20 1 11 0
3 20 1 15 0
6 20 1 16 0
4 20 1 17 0
1 20 1 21 0
1 20 2 0
3 20 2 4 0
1 20 2 6 0
2 20 2 9 0
1 20 2 11 0
3 20 2 17 0
4 20 2 18 0
3 20 2 22 0
1 20 3 5 0
5 20 4 0
1 20 4 1 0
4 20 4 2 0
2 20 4 5 0
3 20 4 6 0
1 20 4 7 0
2 20 4 9 0
1 20 4 15 0
2 20 4 16 0
5 20 4 18 0
1 20 4 19 0
3 20 4 21 0
3 20 5 0
2 20 5 2 0
3 20 5 4 0
2 20 5 6 0
1 20 5 16 0
2 20 5 19 0
1 20 5 21 0
1 20 5 22 0
2 20 6 0
5 20 6 1 0
2 20 6 4 0
2 20 6 5 0
5 20 6 7 0
4 20 6 9 0
2 20 6 11 0
1 20 6 15 0
3 20 6 16 0
2 20 6 17 0
4 20 6 18 0
4 20 6 19 0
1 20 6 22 0
1 20 7 1 0
1 20 7 5 0
2 20 7 6 0
2 20 7 9 0
1 20 7 15 0
1 20 7 16 0
4 20 9 0
5 20 9 1 0
1 20 9 2 0
3 20 9 4 0
1 20 9 5 0
4 20 9 6 0
3 20 9 11 0
2 20 9 16 0
2 20 9 18 0
2 20 9 19 0
2 20 9 22 0
1 20 11 2 0
1 20 11 4 0
1 20 11 6 0
1 20 11 15 0
1 20 11 16 0
2 20 11 19 0
1 20 11 21 0
2 20 11 22 0
1 20 15 1 0
2 20 15 5 0
1 20 15 6 0
2 20 15 7 0
2 20 15 11 0
2 20 15 16 0
1 20 15 17 0
3 20 15 19 0
2 20 15 21 0
1 20 15 22 0
1 20 16 0
5 20 16 1 0
1 20 16 2 0
4 20 16 4 0
3 20 16 5 0
1 20 16 6 0
2 20 16 9 0
1 20 16 11 0
3 20 16 18 0
6 20 16 19 0
3 20 16 21 0
3 20 17 0
1 20 17 1 0
1 20 17 5 0
1 20 17 6 0
1 20 17 9 0
3 20 17 15 0
1 20 17 16 0
1 20 17 18 0
1 20 17 22 0
6 20 18 0
2 20 18 2 0
5 20 18 4 0
3 20 18 6 0
1 20 18 7 0
4 20 18 9 0
1 20 18 15 0
1 20 18 19 0
4 20 18 21 0
1 20 19 0
1 20 19 1 0
1 20 19 2 0
1 20 19 4 0
2 20 19 6 0
2 20 19 7 0
2 20 19 9 0
1 20 19 11 0
1 20 19 16 0
2 20 19 18 0
3 20 21 0
1 20 21 2 0
2 20 21 4 0
1 20 21 6 0
1 20 21 9 0
3 20 21 16 0
1 20 22 0
3 20 22 4 0
2 20 22 5 0
1 20 22 11 0
1 20 22 19 0
58 21 0
12 21 1 0
3 21 1 2 0
1 21 1 4 0
1 21 1 5 0
2 21 1 6 0
10 21 1 7 0
11 21 1 9 0
20 21 1 15 0
2 21 1 16 0
8 21 1 17 0
1 21 1 18 0
1 21 1 19 0
3 21 1 22 0
4 21 2 0
2 21 2 1 0
3 21 2 4 0
3 21 2 5 0
1 21 2 6 0
3 21 2 7 0
1 21 2 9 0
1 21 2 11 0
2 21 2 15 0
3 21 2 16 0
4 21 2 18 0
2 21 2 19 0
2 21 2 20 0
1 21 2 22 0
3 21 4 0
1 21 4 1 0
2 21 4 2 0
2 21 4 5 0
1 21 4 6 0
1 21 4 7 0
1 21 4 9 0
1 21 4 15 0
5 21 4 16 0
1 21 4 17 0
1 21 4 19 0
2 21 4 20 0
1 21 5 0
2 21 5 1 0
4 21 5 2 0
2 21 5 4 0
2 21 5 6 0
1 21 5 9 0
1 21 5 16 0
1 21 5 20 0
1 21 6 2 0
1 21 6 4 0
1 21 6 5 0
9 21 6 9 0
2 21 6 16 0
1 21 6 17 0
2 21 6 18 0
3 21 6 19 0
1 21 6 22 0
5 21 7 1 0
2 21 7 2 0
5 21 7 9 0
1 21 7 11 0
2 21 7 15 0
1 21 7 18 0
1 21 7 20 0
1 21 7 22 0
5 21 9 0
8 21 9 1 0
2 21 9 2 0
1 21 9 4 0
1 21 9 6 0
5 21 9 7 0
3 21 9 15 0
3 21 9 16 0
1 21 9 17 0
2 21 9 19 0
4 21 9 22 0
1 21 11 0
3 21 11 2 0
1 21 11 7 0
4 21 11 9 0
1 21 11 16 0
1 21 11 19 0
1 21 11 22 0
4 21 15 0
11 21 15 1 0
1 21 15 5 0
9 21 15 7 0
6 21 15 9 0
8 21 15 17 0
1 21 15 18 0
4 21 15 19 0
2 21 15 22 0
6 21 16 0
4 21 16 1 0
