22 1
60 1 0
2 1 2 0
2 9 3 7 0
1 9 3 11 0
1 9 3 14 0
1 9 4 3 0
1 9 4 7 0
1 9 4 20 0
3 9 4 22 0
1 9 5 7 0
1 9 6 0
3 9 6 1 0
2 9 6 2 0
1 9 6 4 0
1 9 6 7 0
2 9 6 14 0
1 9 6 17 0
3 9 7 0
2 9 7 1 0
1 9 7 3 0
1 9 7 4 0
4 9 7 8 0
5 9 7 11 0
1 9 7 13 0
6 9 7 14 0
1 9 7 17 0
1 9 7 18 0
3 9 7 19 0
6 9 7 20 0
3 9 7 21 0
1 9 8 0
1 9 8 3 0
1 9 8 17 0
1 9 8 18 0
1 9 8 20 0
2 9 8 21 0
1 9 10 14 0
1 9 10 16 0
1 9 11 0
1 9 11 7 0
1 9 11 8 0
1 9 12 0
1 9 14 0
2 9 14 1 0
1 9 14 3 0
2 9 14 4 0
3 9 14 7 0
4 9 14 8 0
2 9 14 11 0
1 9 14 13 0
1 9 14 17 0
4 9 14 19 0
1 9 16 1 0
4 9 16 20 0
3 9 17 0
2 9 17 1 0
1 9 17 2 0
3 9 17 3 0
3 9 17 6 0
1 9 17 7 0
2 9 17 14 0
2 9 17 20 0
1 9 17 22 0
1 9 18 1 0
1 9 18 17 0
1 9 19 2 0
1 9 19 4 0
1 9 19 6 0
1 9 19 7 0
4 9 20 0
1 9 20 3 0
1 9 20 5 0
7 9 20 7 0
1 9 20 8 0
1 9 20 16 0
1 9 20 17 0
1 9 20 19 0
1 9 21 7 0
1 9 21 14 0
2 9 21 17 0
1 9 21 20 0
1 9 22 6 0
1 9 22 8 0
522 10 0
2 10 1 3 0
3 10 1 6 0
1 10 1 9 0
1 10 1 16 0
2 10 1 17 0
1 10 1 22 0
3 10 2 0
3 10 2 1 0
1 10 2 6 0
1 10 2 7 0
1 10 2 8 0
1 10 2 13 0
1 10 2 16 0
1 10 2 17 0
2 10 2 18 0
2 10 2 20 0
3 10 2 21 0
4 10 3 0
1 10 3 1 0
2 10 3 2 0
1 10 3 5 0
4 10 3 6 0
14 10 3 8 0
2 10 3 9 0
3 10 3 11 0
5 10 3 13 0
3 10 3 14 0
1 10 3 16 0
7 10 3 17 0
6 10 3 18 0
2 10 3 19 0
2 10 3 20 0
1 10 3 21 0
1 10 3 22 0
1 10 4 0
1 10 4 3 0
2 10 4 5 0
1 10 4 8 0
1 10 4 14 0
1 10 4 19 0
4 10 5 0
2 10 5 3 0
1 10 5 6 0
2 10 5 8 0
1 10 5 14 0
1 10 5 17 0
1 10 5 19 0
1 10 5 20 0
19 10 6 0
3 10 6 2 0
2 10 6 3 0
5 10 6 7 0
9 10 6 8 0
2 10 6 9 0
2 10 6 11 0
4 10 6 14 0
11 10 6 16 0
1 10 6 17 0
4 10 6 18 0
1 10 6 19 0
2 10 6 21 0
4 10 7 0
2 10 7 1 0
5 10 7 2 0
3 10 7 3 0
4 10 7 6 0
3 10 7 8 0
1 10 7 11 0
1 10 7 14 0
12 10 7 16 0
4 10 7 17 0
9 10 7 18 0
1 10 7 19 0
11 10 8 0
4 10 8 1 0
2 10 8 2 0
5 10 8 3 0
1 10 8 4 0
1 10 8 5 0
9 10 8 6 0
5 10 8 7 0
5 10 8 11 0
1 10 8 13 0
2 10 8 14 0
23 10 8 16 0
5 10 8 17 0
16 10 8 18 0
1 10 8 19 0
1 10 8 21 0
3 10 8 22 0
1 10 9 0
1 10 9 2 0
2 10 9 5 0
1 10 9 7 0
2 10 9 8 0
1 10 9 13 0
1 10 9 14 0
2 10 11 1 0
1 10 11 5 0
1 10 11 6 0
3 10 11 8 0
1 10 11 9 0
5 10 11 16 0
1 10 11 17 0
2 10 11 18 0
1 10 11 20 0
1 10 11 21 0
1 10 12 3 0
1 10 12 6 0
1 10 12 11 0
1 10 12 13 0
1 10 12 16 0
1 10 12 17 0
1 10 12 18 0
1 10 13 0
1 10 13 2 0
1 10 13 4 0
2 10 13 11 0
2 10 13 16 0
1 10 13 17 0
1 10 13 21 0
9 10 14 0
2 10 14 2 0
4 10 14 3 0
1 10 14 4 0
4 10 14 6 0
5 10 14 7 0
11 10 14 8 0
1 10 14 12 0
1 10 14 13 0
12 10 14 16 0
5 10 14 17 0
3 10 14 18 0
2 10 14 21 0
1 10 15 0
424 10 16 0
9 10 16 1 0
14 10 16 2 0
16 10 16 3 0
6 10 16 4 0
4 10 16 5 0
69 10 16 6 0
73 10 16 7 0
83 10 16 8 0
4 10 16 9 0
14 10 16 11 0
4 10 16 12 0
6 10 16 13 0
41 10 16 14 0
1 10 16 15 0
26 10 16 17 0
71 10 16 18 0
4 10 16 19 0
6 10 16 20 0
7 10 16 21 0
21 10 16 22 0
3 10 17 0
2 10 17 1 0
1 10 17 3 0
5 10 17 6 0
3 10 17 7 0
3 10 17 8 0
1 10 17 9 0
2 10 17 11 0
3 10 17 14 0
5 10 17 16 0
2 10 17 18 0
1 10 17 19 0
1 10 17 21 0
1 10 17 22 0
26 10 18 0
2 10 18 3 0
2 10 18 4 0
2 10 18 5 0
9 10 18 6 0
5 10 18 7 0
9 10 18 8 0
2 10 18 9 0
2 10 18 11 0
1 10 18 12 0
3 10 18 14 0
22 10 18 16 0
6 10 18 17 0
6 10 18 21 0
3 10 18 22 0
2 10 19 0
1 10 19 2 0
1 10 19 4 0
2 10 19 6 0
1 10 19 7 0
1 10 19 8 0
1 10 19 11 0
1 10 19 13 0
1 10 19 16 0
1 10 19 17 0
1 10 19 21 0
2 10 19 22 0
1 10 20 1 0
1 10 20 3 0
2 10 20 9 0
1 10 20 11 0
1 10 20 12 0
1 10 20 16 0
3 10 21 0
2 10 21 2 0
1 10 21 4 0
2 10 21 5 0
4 10 21 6 0
5 10 21 8 0
1 10 21 9 0
2 10 21 12 0
4 10 21 14 0
4 10 21 16 0
2 10 21 17 0
3 10 21 18 0
1 10 21 20 0
2 10 21 22 0
1 10 22 0
1 10 22 3 0
1 10 22 6 0
2 10 22 9 0
1 10 22 11 0
3 10 22 14 0
1 10 22 17 0
1 10 22 20 0
1 10 22 21 0
106 11 0
1 11 1 0
1 11 1 17 0
1 11 2 19 0
3 11 3 0
1 11 3 5 0
2 11 3 8 0
2 11 3 9 0
1 11 3 10 0
1 11 3 14 0
1 11 3 20 0
1 11 3 22 0
4 11 4 0
1 11 4 3 0
2 11 4 7 0
1 11 4 9 0
2 11 4 14 0
1 11 4 20 0
2 11 5 0
1 11 5 4 0
1 11 5 8 0
1 11 5 17 0
1 11 5 20 0
1 11 5 22 0
3 11 6 0
1 11 6 2 0
2 11 6 7 0
1 11 6 8 0
1 11 6 14 0
1 11 6 16 0
1 11 6 20 0
9 11 7 0
3 11 7 1 0
2 11 7 3 0
2 11 7 4 0
1 11 7 6 0
2 11 7 8 0
1 11 7 10 0
1 11 7 13 0
4 11 7 14 0
1 11 7 17 0
1 11 7 18 0
4 11 7 19 0
5 11 7 20 0
1 11 8 0
2 11 8 1 0
1 11 8 4 0
2 11 8 6 0
3 11 8 7 0
1 11 8 10 0
2 11 9 0
1 11 9 3 0
1 11 9 6 0
3 11 9 14 0
1 11 9 17 0
2 11 9 20 0
1 11 10 6 0
1 11 10 7 0
1 11 10 8 0
1 11 10 13 0
1 11 10 16 0
1 11 10 18 0
1 11 12 17 0
1 11 13 1 0
1 11 13 6 0
1 11 13 8 0
1 11 13 17 0
1 11 13 20 0
6 11 14 0
1 11 14 1 0
1 11 14 2 0
1 11 14 3 0
3 11 14 4 0
1 11 14 5 0
3 11 14 6 0
9 11 14 7 0
6 11 14 8 0
1 11 14 10 0
1 11 14 16 0
5 11 14 17 0
1 11 14 18 0
4 11 14 19 0
4 11 14 20 0
1 11 15 0
1 11 16 6 0
1 11 16 10 0
1 11 16 12 0
1 11 16 19 0
1 11 16 20 0
1 11 16 21 0
2 11 16 22 0
4 11 17 0
1 11 17 7 0
1 11 17 8 0
1 11 17 12 0
2 11 17 14 0
1 11 17 18 0
1 11 17 20 0
2 11 17 21 0
1 11 18 0
1 11 18 3 0
2 11 18 20 0
1 11 18 21 0
1 11 19 3 0
1 11 19 4 0
3 11 19 5 0
1 11 19 6 0
1 11 19 7 0
2 11 19 8 0
1 11 19 9 0
2 11 19 13 0
1 11 19 14 0
1 11 19 17 0
1 11 19 22 0
2 11 20 0
2 11 20 3 0
3 11 20 7 0
1 11 20 9 0
1 11 20 10 0
1 11 20 12 0
1 11 20 13 0
2 11 20 14 0
2 11 20 16 0
1 11 20 17 0
1 11 21 1 0
1 11 21 3 0
1 11 21 6 0
1 11 21 7 0
1 11 21 12 0
1 11 21 17 0
1 11 21 20 0
2 11 22 0
1 11 22 1 0
1 11 22 17 0
9 12 0
1 12 1 6 0
1 12 1 8 0
1 12 1 16 0
1 12 2 3 0
1 12 2 4 0
1 12 2 19 0
1 12 2 21 0
1 12 3 4 0
1 12 3 7 0
1 12 3 10 0
1 12 3 18 0
1 12 4 5 0
1 12 4 16 0
1 12 5 0
1 12 5 2 0
1 12 6 7 0
1 12 6 11 0
1 12 7 2 0
1 12 7 14 0
1 12 7 18 0
2 12 8 0
1 12 8 7 0
1 12 8 9 0
1 12 8 19 0
1 12 8 21 0
1 12 10 4 0
1 12 10 9 0
1 12 10 20 0
1 12 13 3 0
1 12 13 7 0
1 12 13 10 0
3 12 13 18 0
1 12 14 9 0
1 12 14 21 0
1 12 16 14 0
1 12 16 22 0
1 12 17 2 0
1 12 17 16 0
1 12 17 18 0
1 12 18 1 0
1 12 18 4 0
2 12 18 11 0
1 12 18 13 0
1 12 18 14 0
1 12 19 7 0
1 12 20 8 0
1 12 20 14 0
1 12 21 3 0
1 12 21 10 0
1 12 21 14 0
1 12 21 17 0
2 12 22 0
1 12 22 1 0
1 12 22 4 0
23 13 0
1 13 2 0
1 13 2 6 0
3 13 3 0
1 13 5 11 0
1 13 5 20 0
1 13 6 2 0
1 13 6 5 0
2 13 7 3 0
1 13 7 4 0
1 13 7 11 0
1 13 7 16 0
1 13 7 20 0
1 13 7 21 0
2 13 8 0
1 13 8 6 0
1 13 8 7 0
1 13 8 12 0
3 13 8 14 0
2 13 8 17 0
1 13 8 18 0
1 13 9 14 0
1 13 9 18 0
1 13 9 20 0
1 13 10 1 0
3 13 10 2 0
1 13 10 3 0
1 13 10 9 0
1 13 10 12 0
1 13 10 14 0
1 13 10 18 0
3 13 11 8 0
1 13 11 16 0
3 13 11 20 0
1 13 12 8 0
1 13 12 11 0
1 13 12 18 0
1 13 12 22 0
1 13 14 0
1 13 14 1 0
2 13 14 7 0
1 13 14 16 0
1 13 14 18 0
2 13 16 2 0
1 13 16 3 0
1 13 16 6 0
1 13 16 18 0
2 13 17 0
1 13 17 3 0
1 13 17 6 0
1 13 17 7 0
1 13 17 8 0
2 13 17 11 0
1 13 17 19 0
7 13 18 0
1 13 18 7 0
3 13 18 10 0
4 13 18 14 0
1 13 18 15 0
1 13 18 21 0
1 13 19 0
1 13 19 4 0
2 13 19 6 0
1 13 19 7 0
1 13 19 8 0
1 13 19 11 0
1 13 19 12 0
1 13 19 20 0
1 13 19 21 0
2 13 19 22 0
1 13 20 0
2 13 20 5 0
1 13 20 8 0
1 13 20 10 0
1 13 20 14 0
2 13 20 19 0
1 13 21 0
1 13 21 2 0
1 13 21 18 0
1 13 22 4 0
1 13 22 16 0
545 14 0
50 14 1 0
1 14 1 2 0
6 14 1 4 0
2 14 1 5 0
6 14 1 6 0
11 14 1 7 0
12 14 1 8 0
1 14 1 9 0
2 14 1 10 0
5 14 1 11 0
1 14 1 13 0
3 14 1 16 0
15 14 1 17 0
2 14 1 18 0
9 14 1 19 0
8 14 1 20 0
5 14 1 21 0
1 14 1 22 0
1 14 2 0
1 14 2 1 0
2 14 2 3 0
1 14 2 4 0
2 14 2 6 0
3 14 2 7 0
1 14 2 10 0
1 14 2 11 0
1 14 2 13 0
2 14 2 17 0
3 14 2 18 0
1 14 2 19 0
4 14 3 0
4 14 3 1 0
7 14 3 2 0
1 14 3 4 0
1 14 3 5 0
4 14 3 6 0
4 14 3 7 0
2 14 3 8 0
2 14 3 10 0
3 14 3 11 0
8 14 3 17 0
1 14 3 18 0
4 14 3 19 0
1 14 3 20 0
1 14 3 21 0
6 14 4 0
1 14 4 2 0
1 14 4 3 0
2 14 4 6 0
4 14 4 7 0
5 14 4 8 0
1 14 4 13 0
1 14 4 17 0
1 14 4 18 0
5 14 4 19 0
1 14 4 20 0
1 14 5 0
2 14 5 2 0
2 14 5 4 0
1 14 5 6 0
3 14 5 7 0
2 14 5 8 0
4 14 5 10 0
3 14 5 11 0
1 14 5 16 0
1 14 5 17 0
6 14 5 18 0
3 14 5 19 0
2 14 5 20 0
34 14 6 0
7 14 6 1 0
5 14 6 2 0
5 14 6 3 0
2 14 6 4 0
1 14 6 5 0
12 14 6 7 0
9 14 6 8 0
2 14 6 9 0
2 14 6 10 0
3 14 6 11 0
4 14 6 12 0
6 14 6 16 0
6 14 6 17 0
11 14 6 18 0
5 14 6 19 0
1 14 6 20 0
7 14 6 21 0
54 14 7 0
19 14 7 1 0
4 14 7 2 0
6 14 7 3 0
18 14 7 4 0
5 14 7 5 0
29 14 7 6 0
38 14 7 8 0
6 14 7 9 0
7 14 7 10 0
23 14 7 11 0
3 14 7 12 0
4 14 7 13 0
5 14 7 16 0
29 14 7 17 0
12 14 7 18 0
23 14 7 19 0
12 14 7 20 0
9 14 7 21 0
2 14 7 22 0
51 14 8 0
20 14 8 1 0
4 14 8 2 0
6 14 8 3 0
3 14 8 4 0
2 14 8 5 0
20 14 8 6 0
41 14 8 7 0
3 14 8 9 0
5 14 8 10 0
7 14 8 11 0
1 14 8 13 0
6 14 8 16 0
24 14 8 17 0
11 14 8 18 0
2 14 8 19 0
8 14 8 20 0
3 14 8 21 0
2 14 8 22 0
1 14 9 0
2 14 9 1 0
6 14 9 7 0
3 14 9 11 0
2 14 9 17 0
2 14 9 20 0
1 14 9 21 0
1 14 9 22 0
7 14 10 0
1 14 10 1 0
2 14 10 2 0
8 14 10 3 0
2 14 10 4 0
1 14 10 5 0
7 14 10 6 0
5 14 10 7 0
4 14 10 8 0
1 14 10 9 0
5 14 10 16 0
6 14 10 17 0
2 14 10 18 0
2 14 10 19 0
2 14 10 20 0
3 14 10 21 0
9 14 11 0
3 14 11 3 0
2 14 11 5 0
1 14 11 6 0
13 14 11 7 0
4 14 11 8 0
4 14 11 9 0
1 14 11 13 0
1 14 11 16 0
2 14 11 17 0
1 14 11 18 0
3 14 11 19 0
3 14 11 20 0
2 14 11 21 0
1 14 12 0
1 14 12 1 0
1 14 12 4 0
1 14 12 5 0
2 14 12 6 0
1 14 12 8 0
1 14 12 11 0
1 14 12 13 0
1 14 12 16 0
1 14 12 18 0
1 14 12 22 0
1 14 13 0
1 14 13 1 0
2 14 13 3 0
2 14 13 7 0
1 14 13 9 0
1 14 13 10 0
1 14 13 15 0
2 14 13 16 0
1 14 13 17 0
2 14 13 18 0
1 14 13 21 0
1 14 15 0
1 14 15 3 0
2 14 16 0
3 14 16 1 0
1 14 16 3 0
2 14 16 4 0
3 14 16 5 0
3 14 16 6 0
2 14 16 7 0
3 14 16 8 0
1 14 16 9 0
2 14 16 10 0
2 14 16 12 0
1 14 16 15 0
2 14 16 18 0
3 14 16 21 0
2 14 16 22 0
22 14 17 0
37 14 17 1 0
1 14 17 2 0
2 14 17 3 0
3 14 17 4 0
1 14 17 5 0
18 14 17 6 0
36 14 17 7 0
25 14 17 8 0
1 14 17 9 0
3 14 17 10 0
2 14 17 11 0
1 14 17 12 0
2 14 17 13 0
1 14 17 15 0
2 14 17 16 0
15 14 17 18 0
2 14 17 19 0
4 14 17 20 0
4 14 17 21 0
1 14 17 22 0
9 14 18 0
6 14 18 1 0
2 14 18 2 0
2 14 18 3 0
1 14 18 4 0
17 14 18 6 0
11 14 18 7 0
8 14 18 8 0
2 14 18 10 0
3 14 18 12 0
1 14 18 13 0
23 14 18 17 0
1 14 18 19 0
3 14 18 21 0
12 14 19 0
3 14 19 1 0
4 14 19 3 0
14 14 19 4 0
1 14 19 5 0
7 14 19 6 0
22 14 19 7 0
7 14 19 8 0
3 14 19 9 0
1 14 19 10 0
1 14 19 13 0
1 14 19 16 0
7 14 19 17 0
1 14 19 18 0
5 14 19 20 0
4 14 19 21 0
3 14 20 0
2 14 20 1 0
1 14 20 2 0
1 14 20 3 0
4 14 20 7 0
1 14 20 8 0
5 14 20 11 0
1 14 20 12 0
6 14 20 17 0
3 14 20 18 0
2 14 20 19 0
1 14 20 21 0
5 14 21 0
2 14 21 1 0
3 14 21 2 0
3 14 21 3 0
9 14 21 6 0
6 14 21 7 0
3 14 21 8 0
4 14 21 9 0
1 14 21 10 0
1 14 21 11 0
1 14 21 13 0
1 14 21 16 0
7 14 21 17 0
3 14 21 18 0
1 14 21 19 0
3 14 21 22 0
1 14 22 8 0
2 14 22 13 0
1 14 22 17 0
10 15 0
1 15 3 9 0
1 15 7 4 0
1 15 7 8 0
1 15 7 21 0
1 15 14 7 0
1 15 17 0
1 15 17 6 0
414 16 0
3 16 1 0
2 16 1 3 0
1 16 1 8 0
1 16 1 9 0
2 16 1 12 0
1 16 1 18 0
1 16 1 21 0
1 16 2 0
1 16 2 4 0
1 16 2 8 0
1 16 2 9 0
1 16 2 11 0
2 16 2 14 0
2 16 2 21 0
4 16 3 0
1 16 3 1 0
1 16 3 11 0
2 16 3 14 0
1 16 3 17 0
3 16 3 22 0
1 16 4 2 0
1 16 4 3 0
1 16 4 19 0
1 16 5 0
1 16 5 8 0
1 16 5 10 0
1 16 5 19 0
12 16 6 0
3 16 6 1 0
2 16 6 2 0
1 16 6 3 0
1 16 6 4 0
4 16 6 7 0
1 16 6 8 0
2 16 6 9 0
14 16 6 10 0
1 16 6 11 0
2 16 6 12 0
2 16 6 13 0
5 16 6 14 0
1 16 6 17 0
5 16 6 18 0
1 16 6 19 0
2 16 6 20 0
1 16 6 22 0
1 16 7 0
2 16 7 3 0
2 16 7 6 0
7 16 7 10 0
2 16 7 13 0
3 16 7 14 0
2 16 7 17 0
1 16 7 18 0
3 16 7 19 0
1 16 7 21 0
6 16 8 0
1 16 8 1 0
2 16 8 3 0
2 16 8 6 0
12 16 8 10 0
1 16 8 11 0
3 16 8 14 0
1 16 8 15 0
5 16 8 18 0
3 16 8 19 0
1 16 8 22 0
1 16 9 0
1 16 9 22 0
359 16 10 0
4 16 10 1 0
9 16 10 2 0
6 16 10 3 0
9 16 10 4 0
5 16 10 5 0
46 16 10 6 0
38 16 10 7 0
38 16 10 8 0
2 16 10 9 0
6 16 10 11 0
5 16 10 12 0
4 16 10 13 0
52 16 10 14 0
1 16 10 15 0
25 16 10 17 0
54 16 10 18 0
5 16 10 19 0
1 16 10 20 0
9 16 10 21 0
19 16 10 22 0
1 16 11 0
1 16 11 4 0
1 16 11 6 0
1 16 11 8 0
3 16 11 10 0
1 16 11 12 0
1 16 11 13 0
1 16 11 22 0
2 16 12 13 0
1 16 12 18 0
1 16 12 20 0
1 16 12 21 0
4 16 13 0
1 16 13 7 0
2 16 13 8 0
1 16 13 10 0
3 16 13 12 0
1 16 13 17 0
1 16 13 21 0
2 16 13 22 0
4 16 14 0
3 16 14 3 0
5 16 14 4 0
1 16 14 5 0
7 16 14 6 0
4 16 14 7 0
9 16 14 8 0
7 16 14 10 0
1 16 14 11 0
2 16 14 17 0
1 16 14 18 0
3 16 14 21 0
1 16 14 22 0
1 16 15 0
1 16 17 0
2 16 17 1 0
1 16 17 6 0
1 16 17 7 0
2 16 17 8 0
5 16 17 10 0
1 16 17 11 0
2 16 17 14 0
1 16 17 18 0
3 16 17 21 0
2 16 17 22 0
2 16 18 0
1 16 18 4 0
1 16 18 6 0
1 16 18 7 0
1 16 18 8 0
4 16 18 10 0
1 16 18 17 0
1 16 18 21 0
1 16 19 3 0
1 16 19 4 0
3 16 19 10 0
1 16 20 5 0
1 16 20 6 0
1 16 20 7 0
3 16 20 10 0
2 16 20 12 0
2 16 20 17 0
2 16 20 18 0
1 16 20 22 0
2 16 21 0
1 16 21 3 0
1 16 21 4 0
4 16 21 6 0
1 16 21 7 0
1 16 21 8 0
1 16 21 10 0
1 16 21 13 0
3 16 21 17 0
1 16 21 19 0
2 16 22 0
1 16 22 1 0
3 16 22 3 0
2 16 22 7 0
1 16 22 8 0
4 16 22 10 0
3 16 22 13 0
4 16 22 17 0
2 16 22 20 0
211 17 0
5 17 1 0
4 17 1 3 0
1 17 1 5 0
13 17 1 6 0
6 17 1 7 0
9 17 1 8 0
1 17 1 10 0
2 17 1 11 0
12 17 1 14 0
2 17 1 16 0
7 17 1 18 0
5 17 1 21 0
1 17 2 0
1 17 2 5 0
1 17 2 6 0
1 17 2 7 0
1 17 2 8 0
1 17 2 18 0
1 17 2 21 0
6 17 3 0
3 17 3 6 0
2 17 3 7 0
1 17 3 9 0
1 17 3 10 0
1 17 3 11 0
1 17 3 13 0
1 17 3 19 0
1 17 3 21 0
1 17 4 0
1 17 4 1 0
1 17 4 3 0
1 17 4 5 0
1 17 4 6 0
1 17 4 7 0
1 17 4 13 0
2 17 4 14 0
1 17 4 18 0
1 17 5 0
1 17 5 4 0
12 17 6 0
10 17 6 1 0
2 17 6 2 0
2 17 6 3 0
1 17 6 4 0
2 17 6 5 0
12 17 6 7 0
6 17 6 8 0
4 17 6 9 0
9 17 6 10 0
2 17 6 11 0
1 17 6 12 0
9 17 6 14 0
2 17 6 16 0
14 17 6 18 0
2 17 6 19 0
4 17 6 21 0
1 17 6 22 0
17 17 7 0
6 17 7 1 0
2 17 7 2 0
4 17 7 3 0
3 17 7 4 0
1 17 7 5 0
10 17 7 6 0
8 17 7 8 0
3 17 7 9 0
1 17 7 10 0
1 17 7 11 0
1 17 7 13 0
22 17 7 14 0
1 17 7 15 0
3 17 7 16 0
2 17 7 18 0
4 17 7 19 0
5 17 7 20 0
2 17 7 21 0
3 17 7 22 0
11 17 8 0
7 17 8 1 0
2 17 8 2 0
11 17 8 6 0
10 17 8 7 0
1 17 8 9 0
4 17 8 10 0
1 17 8 13 0
24 17 8 14 0
36 17 8 18 0
2 17 8 19 0
2 17 8 20 0
3 17 9 0
1 17 9 1 0
2 17 9 2 0
1 17 9 7 0
1 17 9 8 0
2 17 9 11 0
1 17 9 14 0
1 17 9 18 0
4 17 9 20 0
1 17 9 22 0
3 17 10 0
2 17 10 1 0
1 17 10 2 0
1 17 10 3 0
1 17 10 6 0
2 17 10 7 0
5 17 10 8 0
2 17 10 11 0
1 17 10 14 0
3 17 10 16 0
1 17 10 18 0
1 17 10 21 0
4 17 11 0
1 17 11 1 0
1 17 11 3 0
1 17 11 4 0
2 17 11 7 0
1 17 11 8 0
5 17 11 9 0
2 17 11 13 0
2 17 11 14 0
1 17 11 16 0
2 17 11 18 0
1 17 11 21 0
1 17 11 22 0
1 17 12 14 0
1 17 12 21 0
1 17 13 0
3 17 13 1 0
1 17 13 4 0
1 17 13 11 0
1 17 13 14 0
1 17 13 18 0
1 17 13 20 0
17 17 14 0
262 17 14 1 0
1 17 14 2 0
1 17 14 3 0
1 17 14 4 0
3 17 14 5 0
12 17 14 6 0
30 17 14 7 0
16 17 14 8 0
2 17 14 10 0
1 17 14 11 0
2 17 14 13 0
1 17 14 16 0
29 17 14 18 0
6 17 14 19 0
2 17 14 20 0
2 17 14 21 0
1 17 15 0
1 17 16 0
1 17 16 7 0
2 17 16 8 0
1 17 16 10 0
1 17 16 14 0
1 17 16 22 0
16 17 18 0
7 17 18 1 0
1 17 18 2 0
3 17 18 3 0
1 17 18 5 0
18 17 18 6 0
7 17 18 7 0
29 17 18 8 0
2 17 18 9 0
2 17 18 11 0
9 17 18 14 0
2 17 18 19 0
2 17 18 21 0
2 17 19 0
1 17 19 1 0
2 17 19 6 0
4 17 19 7 0
2 17 19 8 0
1 17 19 10 0
2 17 19 14 0
1 17 19 16 0
1 17 19 20 0
1 17 19 21 0
1 17 19 22 0
1 17 20 1 0
1 17 20 2 0
2 17 20 3 0
1 17 20 4 0
2 17 20 6 0
1 17 20 7 0
1 17 20 8 0
2 17 20 11 0
1 17 20 14 0
1 17 20 19 0
2 17 20 21 0
6 17 21 0
3 17 21 1 0
1 17 21 3 0
1 17 21 4 0
6 17 21 6 0
3 17 21 7 0
7 17 21 8 0
1 17 21 9 0
1 17 21 10 0
2 17 21 11 0
2 17 21 12 0
1 17 21 13 0
3 17 21 14 0
1 17 21 16 0
3 17 21 18 0
1 17 21 20 0
2 17 22 0
1 17 22 1 0
1 17 22 3 0
1 17 22 6 0
1 17 22 7 0
1 17 22 8 0
1 17 22 9 0
2 17 22 16 0
324 18 0
6 18 1 0
1 18 1 2 0
19 18 1 6 0
5 18 1 7 0
14 18 1 8 0
2 18 1 10 0
3 18 1 11 0
1 18 1 13 0
5 18 1 14 0
17 18 1 17 0
6 18 1 21 0
1 18 1 22 0
4 18 2 0
1 18 2 3 0
6 18 2 6 0
1 18 2 7 0
4 18 2 8 0
1 18 2 11 0
1 18 2 12 0
2 18 2 14 0
2 18 2 17 0
1 18 3 1 0
1 18 3 2 0
1 18 3 5 0
1 18 3 6 0
4 18 3 8 0
1 18 3 11 0
1 18 3 12 0
1 18 3 13 0
1 18 3 17 0
1 18 3 19 0
4 18 3 21 0
1 18 4 0
1 18 4 6 0
2 18 4 7 0
1 18 4 10 0
1 18 4 19 0
1 18 5 0
1 18 5 6 0
1 18 5 10 0
1 18 5 16 0
1 18 5 20 0
89 18 6 0
14 18 6 1 0
13 18 6 2 0
4 18 6 3 0
6 18 6 5 0
42 18 6 7 0
34 18 6 8 0
7 18 6 9 0
11 18 6 10 0
1 18 6 11 0
1 18 6 12 0
7 18 6 13 0
25 18 6 14 0
3 18 6 16 0
48 18 6 17 0
4 18 6 19 0
3 18 6 20 0
17 18 6 21 0
20 18 7 0
3 18 7 1 0
4 18 7 2 0
4 18 7 3 0
3 18 7 4 0
1 18 7 5 0
26 18 7 6 0
12 18 7 8 0
1 18 7 9 0
2 18 7 10 0
1 18 7 13 0
7 18 7 14 0
17 18 7 17 0
2 18 7 20 0
1 18 7 22 0
27 18 8 0
12 18 8 1 0
2 18 8 2 0
1 18 8 3 0
2 18 8 5 0
23 18 8 6 0
13 18 8 7 0
16 18 8 9 0
4 18 8 10 0
1 18 8 11 0
3 18 8 13 0
8 18 8 14 0
1 18 8 15 0
1 18 8 16 0
52 18 8 17 0
1 18 8 19 0
1 18 8 21 0
3 18 9 0
1 18 9 1 0
1 18 9 2 0
3 18 9 8 0
2 18 9 13 0
1 18 9 17 0
2 18 9 20 0
9 18 10 0
3 18 10 1 0
1 18 10 2 0
1 18 10 3 0
1 18 10 5 0
3 18 10 6 0
4 18 10 7 0
10 18 10 8 0
1 18 10 14 0
1 18 10 15 0
1 18 10 16 0
3 18 10 17 0
1 18 10 21 0
2 18 11 0
1 18 11 6 0
2 18 11 7 0
3 18 11 8 0
1 18 11 9 0
2 18 11 10 0
1 18 11 13 0
2 18 12 2 0
2 18 12 6 0
1 18 12 16 0
1 18 12 17 0
1 18 12 20 0
10 18 13 0
2 18 13 1 0
2 18 13 3 0
1 18 13 6 0
3 18 13 7 0
1 18 13 8 0
5 18 13 10 0
1 18 13 11 0
1 18 13 12 0
3 18 13 14 0
4 18 13 17 0
1 18 13 22 0
17 18 14 0
8 18 14 1 0
2 18 14 3 0
1 18 14 4 0
10 18 14 6 0
9 18 14 7 0
16 18 14 8 0
1 18 14 9 0
4 18 14 10 0
1 18 14 11 0
1 18 14 12 0
1 18 14 16 0
13 18 14 17 0
1 18 14 19 0
6 18 14 21 0
1 18 14 22 0
4 18 15 0
1 18 15 10 0
2 18 16 0
1 18 16 6 0
2 18 16 7 0
2 18 16 10 0
1 18 16 13 0
1 18 16 14 0
1 18 16 17 0
1 18 16 21 0
38 18 17 0
