District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
Lakemba,Lakemba Public,18320,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18321,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18322,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18323,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18324,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18325,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18326,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18327,Formal,DIB Jihad,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,GARVIN Chris,1,6
Lakemba,Lakemba Public,18328,Formal,DIB Jihad,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18329,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18330,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18331,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18332,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18333,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18334,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,skipped,skipped,1,6
Lakemba,Lakemba Public,18335,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18336,Formal,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18337,Formal,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,1,6
Lakemba,Lakemba Public,18338,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18339,Formal,DIB Jihad,EL-DAHR George,CHEHAB Yahya,skipped,skipped,1,6
Lakemba,Lakemba Public,18340,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18341,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18342,Formal,DIB Jihad,CHEHAB Yahya,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18343,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18344,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18345,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18346,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18347,Formal,DIB Jihad,EL-DAHR George,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18348,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18349,Formal,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18350,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18351,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18352,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18353,Formal,DIB Jihad,CHEHAB Yahya,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18354,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18355,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,skipped,skipped,1,6
Lakemba,Lakemba Public,18356,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18357,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18358,Formal,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18359,Formal,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18360,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18361,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18362,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18363,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18364,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18365,Formal,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18366,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18367,Formal,DIB Jihad,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18368,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18369,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18370,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18371,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18372,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18373,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18374,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18375,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18376,Formal,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18377,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18378,Formal,DIB Jihad,CHEHAB Yahya,EL-DAHR George,GARVIN Chris,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18379,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18380,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18381,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18382,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18383,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18384,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18385,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18386,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18387,Formal,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,1,6
Lakemba,Lakemba Public,18388,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18389,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18390,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18391,Formal,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18392,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18393,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18394,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18395,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18396,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18397,Formal,DIB Jihad,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18399,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18400,Formal,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18401,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18402,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18403,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18404,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,1,6
Lakemba,Lakemba Public,18405,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18406,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18407,Formal,DIB Jihad,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18408,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18409,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18410,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18411,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18412,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18413,Formal,DIB Jihad,GARVIN Chris,EL-DAHR George,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18414,Formal,DIB Jihad,EL-DAHR George,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,1,6
Lakemba,Lakemba Public,18415,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18416,Formal,DIB Jihad,GARVIN Chris,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18417,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18418,Formal,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18419,Formal,DIB Jihad,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18420,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18421,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18422,Formal,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18423,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18424,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18425,Formal,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18426,Formal,GARVIN Chris,DIB Jihad,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,1,6
Lakemba,Lakemba Public,18427,Formal,GARVIN Chris,DIB Jihad,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,1,6
Lakemba,Lakemba Public,18428,Formal,GARVIN Chris,EL-DAHR George,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18429,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18430,Formal,GARVIN Chris,EL-DAHR George,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18431,Formal,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18432,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18433,Formal,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18434,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18435,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18436,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18437,Formal,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18438,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18439,Formal,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18440,Formal,GARVIN Chris,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18441,Formal,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18442,Formal,GARVIN Chris,DIB Jihad,EL-DAHR George,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18443,Formal,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,DIB Jihad,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18444,Formal,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18445,Formal,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,DIB Jihad,1,6
Lakemba,Lakemba Public,18446,Formal,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,skipped,1,6
Lakemba,Lakemba Public,18447,Formal,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,DIB Jihad,1,6
Lakemba,Lakemba Public,18448,Formal,GARVIN Chris,BHUIYAN Rashid,DIB Jihad,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18449,Formal,GARVIN Chris,BHUIYAN Rashid,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18450,Formal,GARVIN Chris,EL-DAHR George,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18451,Formal,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,DIB Jihad,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18452,Formal,GARVIN Chris,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18453,Formal,BHUIYAN Rashid,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,DIB Jihad,1,6
Lakemba,Lakemba Public,18454,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18455,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18456,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18457,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,skipped,skipped,1,6
Lakemba,Lakemba Public,18458,Formal,BHUIYAN Rashid,DIB Jihad,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,1,6
Lakemba,Lakemba Public,18459,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18460,Formal,BHUIYAN Rashid,CHEHAB Yahya,DIB Jihad,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18461,Formal,BHUIYAN Rashid,DIB Jihad,EL-DAHR George,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18462,Formal,BHUIYAN Rashid,EL-DAHR George,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18463,Formal,BHUIYAN Rashid,DIB Jihad,CHEHAB Yahya,skipped,skipped,1,6
Lakemba,Lakemba Public,18464,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18465,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18466,Formal,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,DIB Jihad,GARVIN Chris,1,6
Lakemba,Lakemba Public,18467,Formal,BHUIYAN Rashid,EL-DAHR George,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18468,Formal,BHUIYAN Rashid,CHEHAB Yahya,DIB Jihad,EL-DAHR George,GARVIN Chris,1,6
Lakemba,Lakemba Public,18469,Formal,BHUIYAN Rashid,EL-DAHR George,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18470,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18471,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,skipped,skipped,1,6
Lakemba,Lakemba Public,18472,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,skipped,skipped,1,6
Lakemba,Lakemba Public,18473,Formal,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,DIB Jihad,1,6
Lakemba,Lakemba Public,18474,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18475,Formal,BHUIYAN Rashid,CHEHAB Yahya,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18476,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18477,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18478,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18479,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18480,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18481,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18482,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18483,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18484,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18485,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18486,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18487,Formal,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,DIB Jihad,GARVIN Chris,1,6
Lakemba,Lakemba Public,18488,Formal,BHUIYAN Rashid,DIB Jihad,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,1,6
Lakemba,Lakemba Public,18489,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18490,Formal,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,DIB Jihad,1,6
Lakemba,Lakemba Public,18491,Formal,BHUIYAN Rashid,DIB Jihad,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,1,6
Lakemba,Lakemba Public,18492,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18493,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18494,Formal,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,DIB Jihad,1,6
Lakemba,Lakemba Public,18495,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18496,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,skipped,skipped,1,6
Lakemba,Lakemba Public,18497,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18498,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18499,Formal,BHUIYAN Rashid,DIB Jihad,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18500,Formal,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,EL-DAHR George,DIB Jihad,1,6
Lakemba,Lakemba Public,18501,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Lakemba Public,18502,Formal,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,GARVIN Chris,DIB Jihad,1,6
Lakemba,Lakemba Public,18503,Formal,BHUIYAN Rashid,EL-DAHR George,GARVIN Chris,DIB Jihad,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18504,Formal,BHUIYAN Rashid,EL-DAHR George,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18505,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18506,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18507,Formal,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18508,Formal,EL-DAHR George,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18509,Formal,EL-DAHR George,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18510,Formal,EL-DAHR George,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18511,Formal,EL-DAHR George,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18512,Formal,EL-DAHR George,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18513,Formal,EL-DAHR George,CHEHAB Yahya,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,1,6
Lakemba,Lakemba Public,18514,Formal,EL-DAHR George,BHUIYAN Rashid,CHEHAB Yahya,GARVIN Chris,DIB Jihad,1,6
Lakemba,Lakemba Public,18515,Formal,EL-DAHR George,BHUIYAN Rashid,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18516,Formal,EL-DAHR George,CHEHAB Yahya,skipped,skipped,skipped,1,6
Lakemba,Lakemba Public,18517,Formal,EL-DAHR George,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18518,Formal,EL-DAHR George,CHEHAB Yahya,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18519,Formal,EL-DAHR George,GARVIN Chris,DIB Jihad,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Lakemba Public,18520,Formal,EL-DAHR George,DIB Jihad,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,1,6
Lakemba,Lakemba Public,18521,Formal,EL-DAHR George,DIB Jihad,BHUIYAN Rashid,GARVIN Chris,CHEHAB Yahya,1,6
