District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,rank6
Auburn,Granville Sth High,20078,Formal,GARRARD Paul,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,AHMED Kays,WALKER Raema
Auburn,Granville Sth High,20079,Formal,GARRARD Paul,FOLEY Luke,AHMED Kays,WALKER Raema,MICHELS Malikeh,OUEIK Ronney
Auburn,Granville Sth High,20080,Formal,GARRARD Paul,FOLEY Luke,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,AHMED Kays
Auburn,Granville Sth High,20081,Formal,GARRARD Paul,FOLEY Luke,WALKER Raema,MICHELS Malikeh,OUEIK Ronney,AHMED Kays
Auburn,Granville Sth High,20082,Formal,GARRARD Paul,FOLEY Luke,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh
Auburn,Granville Sth High,20083,Formal,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,AHMED Kays,OUEIK Ronney,WALKER Raema
Auburn,Granville Sth High,20084,Formal,GARRARD Paul,FOLEY Luke,WALKER Raema,OUEIK Ronney,AHMED Kays,MICHELS Malikeh
Auburn,Granville Sth High,20085,Formal,GARRARD Paul,AHMED Kays,FOLEY Luke,OUEIK Ronney,WALKER Raema,MICHELS Malikeh
Auburn,Granville Sth Public,20173,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20174,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20175,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20176,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20177,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20178,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20179,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20180,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20181,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20182,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20183,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20184,Formal,AHMED Kays,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20185,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20186,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20187,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20188,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20189,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20190,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20191,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20192,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20193,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20194,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20195,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20196,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20197,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20198,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20199,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20200,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20201,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20202,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20203,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20204,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20205,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20206,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20207,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20208,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20209,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20210,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20211,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20212,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20213,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20214,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20215,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20216,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20217,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20218,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20219,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20220,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20221,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20222,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20223,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20224,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20225,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20226,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20227,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20228,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20229,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20230,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20231,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20232,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20233,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20234,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20235,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20236,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20237,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20238,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20239,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20240,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20241,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20242,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20243,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20244,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20245,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20246,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20247,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20248,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20249,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20250,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20251,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20252,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20253,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20254,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20255,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20256,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20257,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20258,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20259,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20260,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20261,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20262,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20263,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20264,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20265,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20266,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20267,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20268,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20269,Formal,WALKER Raema,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20270,Formal,MICHELS Malikeh,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20271,Formal,MICHELS Malikeh,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20272,Formal,MICHELS Malikeh,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20273,Formal,MICHELS Malikeh,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20274,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20275,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20276,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20277,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20278,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20279,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20280,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20281,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20282,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20283,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20284,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20285,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20286,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20287,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20288,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20289,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20290,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20291,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20292,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20293,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20294,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20295,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20296,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20297,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20298,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20299,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20300,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20301,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20302,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20303,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20304,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20305,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20306,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20307,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20308,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20309,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20310,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20311,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20312,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20313,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20314,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20315,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20316,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20317,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20318,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20319,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20320,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20321,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20322,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20323,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20324,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20325,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20326,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20327,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20328,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20329,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20330,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20331,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20332,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20333,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20334,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20335,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20336,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20337,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20338,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20339,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20340,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20341,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20342,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20343,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20344,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20345,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20346,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20347,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20348,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20349,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20350,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20351,Formal,FOLEY Luke,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20352,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20353,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20354,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20355,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20356,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20357,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20358,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20359,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20360,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20361,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20362,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20363,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20364,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20365,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20366,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20367,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20368,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20369,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20370,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20371,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20372,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20373,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20374,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20375,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20376,Formal,GARRARD Paul,skipped,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20377,Formal,AHMED Kays,WALKER Raema,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,GARRARD Paul
Auburn,Granville Sth Public,20378,Formal,AHMED Kays,OUEIK Ronney,FOLEY Luke,MICHELS Malikeh,WALKER Raema,GARRARD Paul
Auburn,Granville Sth Public,20379,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke
Auburn,Granville Sth Public,20380,Formal,AHMED Kays,OUEIK Ronney,WALKER Raema,GARRARD Paul,MICHELS Malikeh,FOLEY Luke
Auburn,Granville Sth Public,20381,Formal,AHMED Kays,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul,FOLEY Luke
Auburn,Granville Sth Public,20382,Formal,AHMED Kays,WALKER Raema,FOLEY Luke,OUEIK Ronney,MICHELS Malikeh,GARRARD Paul
Auburn,Granville Sth Public,20383,Formal,AHMED Kays,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema,OUEIK Ronney
Auburn,Granville Sth Public,20384,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,FOLEY Luke,WALKER Raema,MICHELS Malikeh
Auburn,Granville Sth Public,20385,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,AHMED Kays,FOLEY Luke,MICHELS Malikeh
Auburn,Granville Sth Public,20386,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,MICHELS Malikeh,AHMED Kays,FOLEY Luke
Auburn,Granville Sth Public,20387,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,FOLEY Luke,AHMED Kays,MICHELS Malikeh
Auburn,Granville Sth Public,20388,Formal,OUEIK Ronney,FOLEY Luke,AHMED Kays,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Granville Sth Public,20389,Formal,OUEIK Ronney,AHMED Kays,FOLEY Luke,GARRARD Paul,MICHELS Malikeh,WALKER Raema
Auburn,Granville Sth Public,20390,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,AHMED Kays,MICHELS Malikeh,FOLEY Luke
Auburn,Granville Sth Public,20391,Formal,OUEIK Ronney,GARRARD Paul,WALKER Raema,MICHELS Malikeh,AHMED Kays,FOLEY Luke
Auburn,Granville Sth Public,20392,Formal,OUEIK Ronney,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,WALKER Raema,AHMED Kays
Auburn,Granville Sth Public,20393,Formal,OUEIK Ronney,MICHELS Malikeh,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20394,Formal,OUEIK Ronney,WALKER Raema,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20395,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema,MICHELS Malikeh,FOLEY Luke
Auburn,Granville Sth Public,20396,Formal,OUEIK Ronney,FOLEY Luke,GARRARD Paul,AHMED Kays,WALKER Raema,MICHELS Malikeh
Auburn,Granville Sth Public,20397,Formal,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,skipped,skipped,skipped
Auburn,Granville Sth Public,20398,Formal,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,WALKER Raema,FOLEY Luke,GARRARD Paul
Auburn,Granville Sth Public,20399,Formal,OUEIK Ronney,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,AHMED Kays
Auburn,Granville Sth Public,20400,Formal,OUEIK Ronney,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20401,Formal,OUEIK Ronney,FOLEY Luke,WALKER Raema,MICHELS Malikeh,GARRARD Paul,AHMED Kays
Auburn,Granville Sth Public,20402,Formal,OUEIK Ronney,AHMED Kays,WALKER Raema,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,Granville Sth Public,20403,Formal,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema,MICHELS Malikeh,FOLEY Luke
Auburn,Granville Sth Public,20404,Formal,WALKER Raema,FOLEY Luke,AHMED Kays,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney
Auburn,Granville Sth Public,20405,Formal,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,OUEIK Ronney,AHMED Kays
Auburn,Granville Sth Public,20406,Formal,WALKER Raema,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20407,Formal,WALKER Raema,MICHELS Malikeh,GARRARD Paul,FOLEY Luke,OUEIK Ronney,AHMED Kays
Auburn,Granville Sth Public,20408,Formal,WALKER Raema,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,AHMED Kays,OUEIK Ronney
Auburn,Granville Sth Public,20409,Formal,WALKER Raema,OUEIK Ronney,MICHELS Malikeh,FOLEY Luke,GARRARD Paul,AHMED Kays
Auburn,Granville Sth Public,20410,Formal,WALKER Raema,GARRARD Paul,MICHELS Malikeh,FOLEY Luke,AHMED Kays,OUEIK Ronney
Auburn,Granville Sth Public,20411,Formal,WALKER Raema,OUEIK Ronney,AHMED Kays,MICHELS Malikeh,FOLEY Luke,GARRARD Paul
Auburn,Granville Sth Public,20412,Formal,WALKER Raema,OUEIK Ronney,GARRARD Paul,AHMED Kays,MICHELS Malikeh,FOLEY Luke
Auburn,Granville Sth Public,20413,Formal,WALKER Raema,AHMED Kays,GARRARD Paul,FOLEY Luke,MICHELS Malikeh,OUEIK Ronney
Auburn,Granville Sth Public,20414,Formal,MICHELS Malikeh,GARRARD Paul,OUEIK Ronney,AHMED Kays,WALKER Raema,FOLEY Luke
Auburn,Granville Sth Public,20415,Formal,MICHELS Malikeh,FOLEY Luke,skipped,skipped,skipped,skipped
Auburn,Granville Sth Public,20416,Formal,MICHELS Malikeh,OUEIK Ronney,GARRARD Paul,AHMED Kays,WALKER Raema,FOLEY Luke
Auburn,Granville Sth Public,20417,Formal,MICHELS Malikeh,GARRARD Paul,WALKER Raema,skipped,skipped,skipped
Auburn,Granville Sth Public,20418,Formal,FOLEY Luke,WALKER Raema,skipped,skipped,skipped,skipped
