,District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,numSeats,numCands
6833,Bankstown,Bankstown EVC,20397,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6834,Bankstown,Bankstown EVC,20398,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6835,Bankstown,Bankstown EVC,20399,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6836,Bankstown,Bankstown EVC,20400,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6837,Bankstown,Bankstown EVC,20401,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6838,Bankstown,Bankstown EVC,20402,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6839,Bankstown,Bankstown EVC,20403,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6840,Bankstown,Bankstown EVC,20404,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6841,Bankstown,Bankstown EVC,20405,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6842,Bankstown,Bankstown EVC,20406,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6843,Bankstown,Bankstown EVC,20407,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6844,Bankstown,Bankstown EVC,20408,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6845,Bankstown,Bankstown EVC,20409,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6846,Bankstown,Bankstown EVC,20410,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6847,Bankstown,Bankstown EVC,20411,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6848,Bankstown,Bankstown EVC,20412,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6849,Bankstown,Bankstown EVC,20413,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6850,Bankstown,Bankstown EVC,20414,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6851,Bankstown,Bankstown EVC,20415,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6852,Bankstown,Bankstown EVC,20416,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6853,Bankstown,Bankstown EVC,20417,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6854,Bankstown,Bankstown EVC,20418,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6855,Bankstown,Bankstown EVC,20419,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6856,Bankstown,Bankstown EVC,20420,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6857,Bankstown,Bankstown EVC,20421,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6858,Bankstown,Bankstown EVC,20422,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6859,Bankstown,Bankstown EVC,20423,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6860,Bankstown,Bankstown EVC,20424,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6861,Bankstown,Bankstown EVC,20425,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6862,Bankstown,Bankstown EVC,20426,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6863,Bankstown,Bankstown EVC,20427,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6864,Bankstown,Bankstown EVC,20428,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6865,Bankstown,Bankstown EVC,20429,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6866,Bankstown,Bankstown EVC,20430,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6867,Bankstown,Bankstown EVC,20431,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6868,Bankstown,Bankstown EVC,20432,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6869,Bankstown,Bankstown EVC,20433,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6870,Bankstown,Bankstown EVC,20434,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6871,Bankstown,Bankstown EVC,20435,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6872,Bankstown,Bankstown EVC,20436,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6873,Bankstown,Bankstown EVC,20437,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6874,Bankstown,Bankstown EVC,20438,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6875,Bankstown,Bankstown EVC,20439,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6876,Bankstown,Bankstown EVC,20440,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6877,Bankstown,Bankstown EVC,20441,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6878,Bankstown,Bankstown EVC,20442,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6879,Bankstown,Bankstown EVC,20443,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6880,Bankstown,Bankstown EVC,20444,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6881,Bankstown,Bankstown EVC,20445,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6882,Bankstown,Bankstown EVC,20446,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6883,Bankstown,Bankstown EVC,20447,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6884,Bankstown,Bankstown EVC,20448,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6885,Bankstown,Bankstown EVC,20449,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6886,Bankstown,Bankstown EVC,20450,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6887,Bankstown,Bankstown EVC,20451,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6888,Bankstown,Bankstown EVC,20452,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6889,Bankstown,Bankstown EVC,20453,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6890,Bankstown,Bankstown EVC,20454,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6891,Bankstown,Bankstown EVC,20455,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6892,Bankstown,Bankstown EVC,20456,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6893,Bankstown,Bankstown EVC,20457,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6894,Bankstown,Bankstown EVC,20458,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6895,Bankstown,Bankstown EVC,20459,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6896,Bankstown,Bankstown EVC,20460,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6897,Bankstown,Bankstown EVC,20461,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6898,Bankstown,Bankstown EVC,20462,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6899,Bankstown,Bankstown EVC,20463,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6900,Bankstown,Bankstown EVC,20464,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6901,Bankstown,Bankstown EVC,20465,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6902,Bankstown,Bankstown EVC,20466,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6903,Bankstown,Bankstown EVC,20467,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6904,Bankstown,Bankstown EVC,20468,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6905,Bankstown,Bankstown EVC,20469,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6906,Bankstown,Bankstown EVC,20470,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6907,Bankstown,Bankstown EVC,20471,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6908,Bankstown,Bankstown EVC,20472,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6909,Bankstown,Bankstown EVC,20473,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6910,Bankstown,Bankstown EVC,20474,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6911,Bankstown,Bankstown EVC,20475,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6912,Bankstown,Bankstown EVC,20476,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6913,Bankstown,Bankstown EVC,20477,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6914,Bankstown,Bankstown EVC,20478,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6915,Bankstown,Bankstown EVC,20479,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6916,Bankstown,Bankstown EVC,20480,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6917,Bankstown,Bankstown EVC,20481,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6918,Bankstown,Bankstown EVC,20482,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6919,Bankstown,Bankstown EVC,20483,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6920,Bankstown,Bankstown EVC,20484,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6921,Bankstown,Bankstown EVC,20485,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6922,Bankstown,Bankstown EVC,20486,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6923,Bankstown,Bankstown EVC,20487,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6924,Bankstown,Bankstown EVC,20488,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6925,Bankstown,Bankstown EVC,20489,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6926,Bankstown,Bankstown EVC,20490,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6927,Bankstown,Bankstown EVC,20491,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6928,Bankstown,Bankstown EVC,20492,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6929,Bankstown,Bankstown EVC,20493,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6930,Bankstown,Bankstown EVC,20494,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6931,Bankstown,Bankstown EVC,20495,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6932,Bankstown,Bankstown EVC,20496,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6933,Bankstown,Bankstown EVC,20497,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6934,Bankstown,Bankstown EVC,20498,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6935,Bankstown,Bankstown EVC,20499,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6936,Bankstown,Bankstown EVC,20500,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6937,Bankstown,Bankstown EVC,20501,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6938,Bankstown,Bankstown EVC,20502,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6939,Bankstown,Bankstown EVC,20503,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6940,Bankstown,Bankstown EVC,20504,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6941,Bankstown,Bankstown EVC,20505,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6942,Bankstown,Bankstown EVC,20506,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6943,Bankstown,Bankstown EVC,20507,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6944,Bankstown,Bankstown EVC,20508,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6945,Bankstown,Bankstown EVC,20509,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6946,Bankstown,Bankstown EVC,20510,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6947,Bankstown,Bankstown EVC,20511,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6948,Bankstown,Bankstown EVC,20512,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6949,Bankstown,Bankstown EVC,20513,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6950,Bankstown,Bankstown EVC,20514,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6951,Bankstown,Bankstown EVC,20515,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6952,Bankstown,Bankstown EVC,20516,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6953,Bankstown,Bankstown EVC,20517,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6954,Bankstown,Bankstown EVC,20518,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6955,Bankstown,Bankstown EVC,20519,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6956,Bankstown,Bankstown EVC,20520,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6957,Bankstown,Bankstown EVC,20521,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6958,Bankstown,Bankstown EVC,20522,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6959,Bankstown,Bankstown EVC,20523,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6960,Bankstown,Bankstown EVC,20524,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6961,Bankstown,Bankstown EVC,20525,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6962,Bankstown,Bankstown EVC,20526,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6963,Bankstown,Bankstown EVC,20527,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6964,Bankstown,Bankstown EVC,20528,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6965,Bankstown,Bankstown EVC,20529,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6966,Bankstown,Bankstown EVC,20530,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6967,Bankstown,Bankstown EVC,20531,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6968,Bankstown,Bankstown EVC,20532,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6969,Bankstown,Bankstown EVC,20533,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6970,Bankstown,Bankstown EVC,20534,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6971,Bankstown,Bankstown EVC,20535,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6972,Bankstown,Bankstown EVC,20536,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6973,Bankstown,Bankstown EVC,20537,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6974,Bankstown,Bankstown EVC,20538,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6975,Bankstown,Bankstown EVC,20539,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6976,Bankstown,Bankstown EVC,20540,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6977,Bankstown,Bankstown EVC,20541,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6978,Bankstown,Bankstown EVC,20542,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6979,Bankstown,Bankstown EVC,20543,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6980,Bankstown,Bankstown EVC,20544,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6981,Bankstown,Bankstown EVC,20545,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6982,Bankstown,Bankstown EVC,20546,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6983,Bankstown,Bankstown EVC,20547,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6984,Bankstown,Bankstown EVC,20548,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6985,Bankstown,Bankstown EVC,20549,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6986,Bankstown,Bankstown EVC,20550,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6987,Bankstown,Bankstown EVC,20551,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6988,Bankstown,Bankstown EVC,20552,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6989,Bankstown,Bankstown EVC,20553,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6990,Bankstown,Bankstown EVC,20554,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6991,Bankstown,Bankstown EVC,20555,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6992,Bankstown,Bankstown EVC,20556,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6993,Bankstown,Bankstown EVC,20557,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6994,Bankstown,Bankstown EVC,20558,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6995,Bankstown,Bankstown EVC,20559,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6996,Bankstown,Bankstown EVC,20560,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6997,Bankstown,Bankstown EVC,20561,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6998,Bankstown,Bankstown EVC,20562,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
6999,Bankstown,Bankstown EVC,20563,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7000,Bankstown,Bankstown EVC,20564,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7001,Bankstown,Bankstown EVC,20565,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7002,Bankstown,Bankstown EVC,20566,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7003,Bankstown,Bankstown EVC,20567,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7004,Bankstown,Bankstown EVC,20568,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7005,Bankstown,Bankstown EVC,20569,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7006,Bankstown,Bankstown EVC,20570,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7007,Bankstown,Bankstown EVC,20571,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7008,Bankstown,Bankstown EVC,20572,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7009,Bankstown,Bankstown EVC,20573,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7010,Bankstown,Bankstown EVC,20574,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7011,Bankstown,Bankstown EVC,20575,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7012,Bankstown,Bankstown EVC,20576,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7013,Bankstown,Bankstown EVC,20577,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7014,Bankstown,Bankstown EVC,20578,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7015,Bankstown,Bankstown EVC,20579,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7016,Bankstown,Bankstown EVC,20580,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7017,Bankstown,Bankstown EVC,20581,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7018,Bankstown,Bankstown EVC,20582,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7019,Bankstown,Bankstown EVC,20583,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7020,Bankstown,Bankstown EVC,20584,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7021,Bankstown,Bankstown EVC,20585,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7022,Bankstown,Bankstown EVC,20586,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7023,Bankstown,Bankstown EVC,20587,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7024,Bankstown,Bankstown EVC,20588,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7025,Bankstown,Bankstown EVC,20589,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7026,Bankstown,Bankstown EVC,20590,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7027,Bankstown,Bankstown EVC,20591,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7028,Bankstown,Bankstown EVC,20592,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7029,Bankstown,Bankstown EVC,20593,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7030,Bankstown,Bankstown EVC,20594,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7031,Bankstown,Bankstown EVC,20595,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7032,Bankstown,Bankstown EVC,20596,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7033,Bankstown,Bankstown EVC,20597,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7034,Bankstown,Bankstown EVC,20598,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7035,Bankstown,Bankstown EVC,20599,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7036,Bankstown,Bankstown EVC,20600,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7037,Bankstown,Bankstown EVC,20601,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7038,Bankstown,Bankstown EVC,20602,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7039,Bankstown,Bankstown EVC,20603,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7040,Bankstown,Bankstown EVC,20604,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7041,Bankstown,Bankstown EVC,20605,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7042,Bankstown,Bankstown EVC,20606,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7043,Bankstown,Bankstown EVC,20607,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7044,Bankstown,Bankstown EVC,20608,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7045,Bankstown,Bankstown EVC,20609,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7046,Bankstown,Bankstown EVC,20610,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7047,Bankstown,Bankstown EVC,20611,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7048,Bankstown,Bankstown EVC,20612,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7049,Bankstown,Bankstown EVC,20613,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7050,Bankstown,Bankstown EVC,20614,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7051,Bankstown,Bankstown EVC,20615,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7052,Bankstown,Bankstown EVC,20616,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7053,Bankstown,Bankstown EVC,20617,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7054,Bankstown,Bankstown EVC,20618,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7055,Bankstown,Bankstown EVC,20619,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7056,Bankstown,Bankstown EVC,20620,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7057,Bankstown,Bankstown EVC,20621,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7058,Bankstown,Bankstown EVC,20622,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7059,Bankstown,Bankstown EVC,20623,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7060,Bankstown,Bankstown EVC,20624,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7061,Bankstown,Bankstown EVC,20625,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7062,Bankstown,Bankstown EVC,20626,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7063,Bankstown,Bankstown EVC,20627,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7064,Bankstown,Bankstown EVC,20628,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7065,Bankstown,Bankstown EVC,20629,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7066,Bankstown,Bankstown EVC,20630,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7067,Bankstown,Bankstown EVC,20631,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7068,Bankstown,Bankstown EVC,20632,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7069,Bankstown,Bankstown EVC,20633,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7070,Bankstown,Bankstown EVC,20634,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7071,Bankstown,Bankstown EVC,20635,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7072,Bankstown,Bankstown EVC,20636,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7073,Bankstown,Bankstown EVC,20637,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7074,Bankstown,Bankstown EVC,20638,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7075,Bankstown,Bankstown EVC,20639,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7076,Bankstown,Bankstown EVC,20640,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7077,Bankstown,Bankstown EVC,20641,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7078,Bankstown,Bankstown EVC,20642,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7079,Bankstown,Bankstown EVC,20643,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7080,Bankstown,Bankstown EVC,20644,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7081,Bankstown,Bankstown EVC,20645,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7082,Bankstown,Bankstown EVC,20646,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7083,Bankstown,Bankstown EVC,20647,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7084,Bankstown,Bankstown EVC,20648,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7085,Bankstown,Bankstown EVC,20649,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7086,Bankstown,Bankstown EVC,20650,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7087,Bankstown,Bankstown EVC,20651,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7088,Bankstown,Bankstown EVC,20652,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7089,Bankstown,Bankstown EVC,20653,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7090,Bankstown,Bankstown EVC,20654,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7091,Bankstown,Bankstown EVC,20655,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7092,Bankstown,Bankstown EVC,20656,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7093,Bankstown,Bankstown EVC,20657,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7094,Bankstown,Bankstown EVC,20658,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7095,Bankstown,Bankstown EVC,20659,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7096,Bankstown,Bankstown EVC,20660,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7097,Bankstown,Bankstown EVC,20661,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7098,Bankstown,Bankstown EVC,20662,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7099,Bankstown,Bankstown EVC,20663,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
7100,Bankstown,Bankstown EVC,20664,Formal,MIHAILUK Tania,skipped,skipped,skipped,1,4
