District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,numSeats,numCands
Mulgoa,Glenmore Park Public,41572,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41573,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41574,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41575,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41576,Formal,CARNEY Todd,BIJOK Jessie,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41577,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41578,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41579,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41580,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41581,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41582,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41583,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41584,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41585,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,skipped,1,5
Mulgoa,Glenmore Park Public,41586,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41587,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41588,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41589,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41590,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41591,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41592,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41593,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41594,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41595,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41596,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41597,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41598,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41599,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41600,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41601,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41602,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41603,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41604,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41605,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41606,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41607,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41608,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41609,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41610,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41611,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41612,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41613,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41614,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41615,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41616,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41617,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41618,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41619,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41620,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41621,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41622,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,skipped,1,5
Mulgoa,Glenmore Park Public,41623,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41624,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41625,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41626,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41627,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41628,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41629,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41630,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41631,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41632,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41633,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41634,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41635,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41636,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41637,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41638,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41639,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41640,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41641,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41642,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41643,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41644,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41645,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41646,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41647,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41648,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41649,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41650,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41651,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41652,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41653,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41654,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41655,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41656,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41657,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41658,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41659,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41660,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41661,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41662,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41663,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41664,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41665,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41666,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41667,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41668,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41669,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41670,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41671,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41672,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41673,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41674,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41675,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41676,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41677,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41678,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41679,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41680,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41681,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41682,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41683,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41684,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41685,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41686,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41687,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41688,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41689,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,skipped,1,5
Mulgoa,Glenmore Park Public,41690,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41691,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41692,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41693,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41694,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41695,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41696,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41697,Formal,CARNEY Todd,BIJOK Jessie,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41698,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41699,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41700,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41701,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41702,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41703,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41704,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41705,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41706,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41707,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41708,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41709,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41710,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41711,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41712,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41713,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41714,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41715,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41716,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41717,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41718,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41719,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41720,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41721,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41722,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41723,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41724,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41725,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41726,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41727,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41728,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41729,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41730,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41731,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41732,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41733,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41734,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,skipped,1,5
Mulgoa,Glenmore Park Public,41735,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,skipped,1,5
Mulgoa,Glenmore Park Public,41736,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41737,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41738,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41739,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41740,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41741,Formal,CARNEY Todd,SHIELD Rob,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41742,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41743,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41744,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41745,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41746,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41747,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41748,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41749,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41750,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41751,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41752,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41753,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41754,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41755,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41756,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41757,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41758,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41759,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41760,Formal,CARNEY Todd,BIJOK Jessie,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41761,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41762,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41763,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41764,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41765,Formal,CARNEY Todd,BIJOK Jessie,DAVIES Tanya,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41766,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41767,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41768,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41769,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41770,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41771,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41772,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41773,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41774,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41775,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41776,Formal,CARNEY Todd,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41777,Formal,CARNEY Todd,BIJOK Jessie,SHIELD Rob,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41778,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41779,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41780,Formal,CARNEY Todd,SHIELD Rob,DAVIES Tanya,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41781,Formal,CARNEY Todd,DAVIES Tanya,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41782,Formal,CARNEY Todd,SHIELD Rob,BIJOK Jessie,DAVIES Tanya,1,5
Mulgoa,Glenmore Park Public,41783,Formal,CARNEY Todd,DAVIES Tanya,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41784,Formal,DAVIES Tanya,CARNEY Todd,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41785,Formal,DAVIES Tanya,CARNEY Todd,BIJOK Jessie,SHIELD Rob,1,5
Mulgoa,Glenmore Park Public,41786,Formal,DAVIES Tanya,CARNEY Todd,SHIELD Rob,BIJOK Jessie,1,5
Mulgoa,Glenmore Park Public,41787,Formal,DAVIES Tanya,SHIELD Rob,BIJOK Jessie,CARNEY Todd,1,5
Mulgoa,Glenmore Park Public,41788,Formal,DAVIES Tanya,CARNEY Todd,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41789,Formal,DAVIES Tanya,BIJOK Jessie,skipped,skipped,1,5
Mulgoa,Glenmore Park Public,41790,Formal,DAVIES Tanya,CARNEY Todd,skipped,skipped,1,5
