file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
raw_data/america/processed_data/Utah cities/WoodlandHills_11022021_Mayor.csv,3,['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER']
raw_data/america/processed_data/Utah cities/Vineyard_11022021_CityCouncil.csv,4,['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES']
raw_data/america/processed_data/Utah cities/Genola_11022021_CityCouncil.csv,3,['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON']
raw_data/america/processed_data/Utah cities/Vineyard_11052019_CityCouncil.csv,7,['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH']
raw_data/america/processed_data/Utah cities/Moab_11022021_CityCouncil.csv,6,['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['JASON TAYLOR'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI']
raw_data/america/processed_data/Utah cities/Payson_11052019_CityCouncil.csv,5,['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON']
raw_data/america/processed_data/Utah cities/ElkRidge_11022021_Mayor.csv,3,['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK']
raw_data/america/processed_data/Utah cities/Lehi_11022021_CityCouncil.csv,9,['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE']
raw_data/america/processed_data/Utah cities/Vineyard_11022021_Mayor.csv,3,['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER']
raw_data/america/processed_data/Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,5,['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert']
raw_data/america/processed_data/Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,5,['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn']
raw_data/america/processed_data/Minnetonka/Minnetonka_11072023_CityCouncilWard4.csv,4,['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Ted Nearman'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Ted Nearman'],['Kissy C. Coakley']
raw_data/america/processed_data/Minnetonka/Minnetonka_11072023_CityCouncilWard1.csv,5,['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton']
raw_data/america/processed_data/Minnetonka/Minnetonka_11072023_CityCouncilWard3.csv,4,['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['David Haeg'],['David Haeg'],['David Haeg'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['David Haeg'],['David Haeg'],['David Haeg'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['David Haeg'],['Paula Ramaley']
raw_data/america/processed_data/Minnetonka/Minnetonka_11022021_Mayor.csv,2,['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum']
raw_data/america/processed_data/Burlington/Burlington_03072023_CityCouncilEastDistrict.csv,3,"['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']"
raw_data/america/processed_data/Burlington/Burlington_03052024_Mayor.csv,5,['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK']
raw_data/america/processed_data/Burlington/Burlington_03072006_Mayor.csv,6,['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss']
raw_data/america/processed_data/Burlington/Burlington_03072023_CityCouncilSouthDistrict.csv,4,['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON']
raw_data/america/processed_data/Burlington/Burlington_03072023_CityCouncilCentralDistrict.csv,3,['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT']
raw_data/america/processed_data/Burlington/Burlington_03072023_CityCouncilNorthDistrict.csv,2,['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW']
raw_data/america/processed_data/Burlington/Burlington_03032009_Mayor.csv,6,['Kurt Wright'],['Bob Kiss'],['Bob Kiss'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Kurt Wright'],['Bob Kiss'],['Bob Kiss'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll']
raw_data/america/processed_data/APA/APA 2002.csv,5,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4']
raw_data/america/processed_data/APA/APA 2003.csv,5,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3']
raw_data/america/processed_data/APA/APA 2001.csv,5,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4']
raw_data/america/processed_data/APA/APA 2000.csv,5,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4']
raw_data/america/processed_data/APA/APA 2004.csv,5,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3']
raw_data/america/processed_data/APA/APA 2018 President.csv,5,['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD']
raw_data/america/processed_data/APA/APA 2005.csv,5,['Cand 0'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 0'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1']
raw_data/america/processed_data/APA/APA 2021 President.csv,5,['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD']
raw_data/america/processed_data/APA/APA 2007.csv,5,['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 2'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],['Cand 2'],['Cand 1']
raw_data/america/processed_data/APA/APA 2006.csv,5,['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2']
raw_data/america/processed_data/APA/APA 1999.csv,5,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],['Cand 2'],['Cand 3']
raw_data/america/processed_data/APA/APA 1998.csv,5,['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2']
raw_data/america/processed_data/APA/APA 2021 BOD race1.csv,3,['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD']
