ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
01005_00070_000283,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01005_00070_000157,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000046,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01005_00070_000596,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01005_00070_000453,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000447,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01005_00070_000340,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000190,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000116,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000070,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01005_00070_000514,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000296,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01005_00070_000202,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000199,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000076,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01005_00070_000608,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01005_00070_000473,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000471,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000334,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000110,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000550,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000411,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01005_00070_000407,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000305,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01005_00070_000238,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000137,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01005_00070_000136,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01005_00070_000486,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000483,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000126,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000187,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000293,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01005_00070_000052,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01005_00070_000220,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01005_00070_000256,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01005_00070_000306,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,Write-in,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01005_00070_000552,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01005_00070_000328,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01005_00070_000345,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01005_00070_000401,BT22,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,323200,323200,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000459,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000450,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000336,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000047,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000019,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000482,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000355,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01006_00152_000003,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000503,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000176,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000527,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01006_00152_000398,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000391,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01006_00152_000159,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000073,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000014,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,1,4
01006_00152_000411,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000408,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01006_00152_000258,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000110,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000373,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000367,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000230,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000125,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000031,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,1,4
01006_00152_000348,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01006_00152_000283,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000212,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000146,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000037,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000380,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,DAVID KAKISHIBA,JENNIFER BROUHARD,skipped,skipped,1,4
01006_00152_000242,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000182,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000134,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000417,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000326,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,DAVID KAKISHIBA,JENNIFER BROUHARD,skipped,skipped,1,4
01006_00152_000200,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000152,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000060,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000361,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000277,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000276,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01006_00152_000188,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000063,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000318,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,skipped,skipped,skipped,skipped,1,4
01006_00152_000243,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000164,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01006_00152_000078,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,skipped,skipped,skipped,skipped,1,4
01006_00152_000387,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000289,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000224,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01006_00152_000088,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000557,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000551,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01006_00152_000545,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01006_00152_000427,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000342,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000206,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000153,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000471,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01006_00152_000313,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000311,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01006_00152_000094,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000095,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000433,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,skipped,1,4
01006_00152_000135,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,Write-in,skipped,1,4
01006_00152_000451,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000170,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000463,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000331,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01006_00152_000297,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,DAVID KAKISHIBA,MAX OROZCO,JENNIFER BROUHARD,skipped,skipped,1,4
01006_00152_000303,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01006_00152_000533,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333900,333900,Election Office,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,skipped,1,4
01010_00196_000565,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,MAX OROZCO,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,1,4
01010_00196_000256,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000250,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01010_00196_000201,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000095,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000048,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000003,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000384,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000188,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000187,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000076,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000039,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01010_00196_000006,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000577,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,skipped,skipped,skipped,1,4
01010_00196_000314,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01010_00196_000238,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000136,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000070,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01010_00196_000528,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000450,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000316,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000154,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01010_00196_000059,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,MAX OROZCO,DAVID KAKISHIBA,JENNIFER BROUHARD,skipped,skipped,1,4
01010_00196_000534,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,MAX OROZCO,DAVID KAKISHIBA,skipped,skipped,1,4
01010_00196_000031,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000625,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,skipped,skipped,skipped,skipped,1,4
01010_00196_000617,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
01010_00196_000616,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,DAVID KAKISHIBA,MAX OROZCO,skipped,skipped,1,4
01010_00196_000475,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,DAVID KAKISHIBA,JENNIFER BROUHARD,MAX OROZCO,skipped,skipped,1,4
01010_00196_000371,BT24,Vote by Mail,AC Transit District,TRANSIT DISTRICTS 1,333410,333410,Election Office,JENNIFER BROUHARD,skipped,skipped,skipped,skipped,1,4
