file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,SICHEL Michael,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,COLLINS Kerrie,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,GOODMAN Ron,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,VICKERS Andrea,VICKERS Andrea,VICKERS Andrea,VICKERS Andrea,VICKERS Andrea
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,PROVEST Geoff,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,VICKERS Andrea,PROVEST Geoff,PROVEST Geoff,PROVEST Geoff,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron,GOODMAN Ron
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,none,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,BARSI Ned,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,DI COSMO Robert,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,NERO Silvana,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,HARRIS Conny,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,KING Jonathan,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad,HAZZARD Brad
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,HAZZARD Brad,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned,BARSI Ned
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,none,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,LIN David,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,SUSILO Sonny,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,ARONEY Nick,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,HEBER Brent,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,MINNS Chris,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick,ARONEY Nick
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,TANG Annie,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris,MINNS Chris
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,none,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,COLLARD Daniel,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,CLEARY Melissa,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,GRITTEN Kim,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,PIPER Greg,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa,CLEARY Melissa
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,MACFADYEN Ivan,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,STRAIN Susan,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,CORONEO Andrew,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg,PIPER Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,none,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,BAIRD Mike,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,WILLIAMS ROLDAN Clara,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,JARY Jennifer,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,WRIGHT Annie,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,JAMIESON Rod,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,BAIRD Mike,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara,WILLIAMS ROLDAN Clara
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,none,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,EISLER Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,ISSA Tony,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,MAIORANA Tony,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,BURNEY Linda,PANAYIOTAKIS Nomiky,PANAYIOTAKIS Nomiky,PANAYIOTAKIS Nomiky,PANAYIOTAKIS Nomiky,PANAYIOTAKIS Nomiky,EISLER Linda,EISLER Linda,EISLER Linda,EISLER Linda,EISLER Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,PANAYIOTAKIS Nomiky,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda,BURNEY Linda
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,none,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,FRASER Andrew,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,SMITH June,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,CHRISTIE Craig,CHRISTIE Craig,CHRISTIE Craig,CHRISTIE Craig,CHRISTIE Craig
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,SUTHERLAND Ian,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,GUERRY Annette,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,CHRISTIE Craig,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,FRASER Andrew,SMITH June,SMITH June,SMITH June,SMITH June,SMITH June
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,none,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,MEGGET Drusi,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,GRASSO Paul,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,WILLIAMS Leslie,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,PRINABLE Ashley,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy,QUILL Kristy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,QUILL Kristy,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,WILLIAMS Leslie,MEGGET Drusi,MEGGET Drusi,MEGGET Drusi,MEGGET Drusi,MEGGET Drusi
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,none,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,ATANASIOUS James,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,LOPEZ Steven,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,MARRA Mario,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,TAOUK SLEIMAN Lara,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,ISSA Tony,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia,FINN Julia
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,FINN Julia,ISSA Tony,ISSA Tony,ISSA Tony,ISSA Tony,ISSA Tony,ATANASIOUS James,ATANASIOUS James,ATANASIOUS James,ATANASIOUS James,ATANASIOUS James
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,none,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,ESPOSITO Tania,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,BALFOUR Anna,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,THOMSON Steve,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,BROWN John,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,AITCHISON Jenny,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip,PENFOLD Philip
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,PENFOLD Philip,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny,AITCHISON Jenny
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,none,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,MARONEY Matthew,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,CHURCH Andrew,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,CASSAR Jake,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,da COSTA Kate,HOLSTEIN Chris,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy,SMITH Kathy
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,SMITH Kathy,HOLSTEIN Chris,HOLSTEIN Chris,HOLSTEIN Chris,HOLSTEIN Chris,HOLSTEIN Chris,da COSTA Kate,da COSTA Kate,da COSTA Kate,da COSTA Kate,da COSTA Kate
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,none,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,APLIN Greg,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,WADE Kym,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,KING Niloufer,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,JACKSON Ross,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,MARRA John,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,APLIN Greg,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross,JACKSON Ross
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,none,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ZBIK Andrew,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,MASSE Pierre,MASSE Pierre,MASSE Pierre,MASSE Pierre,MASSE Pierre
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,SANDERSON Jim,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,DI SANTO Irma,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,MASSE Pierre,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,COLSELL Peter,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ROBERTS Anthony,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew,ZBIK Andrew
australia/processed_data/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,none,HENSKENS Alister,HENSKENS Alister,HENSKENS Alister,HENSKENS Alister,HENSKENS Alister,McINNES Pippa,McINNES Pippa,McINNES Pippa,McINNES Pippa,McINNES Pippa
