voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,numSeats,numCands
1719,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1720,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1721,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1722,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1723,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1724,Lab,SNP,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1725,Lab,SNP,John FLANAGAN (Ind),SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1726,Lab,SNP,SU,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1727,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1728,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1729,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1730,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1731,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1732,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1733,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1734,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1735,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1736,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1737,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1738,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1739,SNP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1740,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1741,SNP,Lab,John FLANAGAN (Ind),Grn,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1742,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1743,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1744,SNP,SNP,Lab,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1745,SNP,SNP,Lab,Lab,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1746,SNP,SNP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1747,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1748,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1749,SNP,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1750,SNP,SNP,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1751,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1752,SNP,SNP,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1753,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1754,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1755,SNP,SNP,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1756,SNP,SNP,Sol,Pir,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1757,SNP,SNP,John FLANAGAN (Ind),Pir,Grn,Lab,Lab,SNP,Sol,Glasgow First,skipped,skipped,skipped,skipped,4,14
1758,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1759,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1760,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1761,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1762,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1763,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1764,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1765,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1766,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1767,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1768,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1769,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1770,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1771,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1772,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1773,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1774,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1775,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1776,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1777,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1778,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1779,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1780,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1781,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1782,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1783,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1784,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1785,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1786,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1787,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1788,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1789,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1790,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1791,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1792,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1793,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1794,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1795,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1796,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1797,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1798,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1799,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1800,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1801,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1802,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1803,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1804,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1805,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1806,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1807,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1808,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1809,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1810,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1811,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1812,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1813,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1814,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1815,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1816,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1817,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1818,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1819,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1820,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1821,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1822,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1823,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1824,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1825,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1826,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1827,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1828,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1829,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1830,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1831,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1832,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1833,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1834,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1835,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1836,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1837,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1838,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1839,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1840,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1841,SNP,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1842,SNP,SNP,SNP,Lab,Lab,LD,Con,Pir,Grn,Glasgow First,Glasgow First,Sol,John FLANAGAN (Ind),SU,4,14
1843,SNP,SNP,SNP,Lab,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1844,SNP,SNP,SNP,Lab,Lab,Glasgow First,Sol,SU,Glasgow First,Grn,Pir,John FLANAGAN (Ind),LD,Con,4,14
1845,SNP,SNP,SNP,Lab,Lab,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1846,SNP,SNP,SNP,Lab,Con,LD,Grn,Lab,Pir,Sol,Glasgow First,Glasgow First,SU,John FLANAGAN (Ind),4,14
1847,SNP,SNP,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1848,SNP,SNP,SNP,LD,Lab,SU,John FLANAGAN (Ind),Lab,Grn,Glasgow First,Glasgow First,Sol,Pir,Con,4,14
1849,SNP,SNP,SNP,Pir,Grn,Sol,Lab,Lab,John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,4,14
1850,SNP,SNP,SNP,Pir,Grn,John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1851,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1852,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1853,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1854,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1855,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1856,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1857,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1858,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1859,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1860,SNP,SNP,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1861,SNP,SNP,SNP,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1862,SNP,SNP,SNP,Grn,Pir,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1863,SNP,SNP,SNP,Grn,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1864,SNP,SNP,SNP,Grn,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1865,SNP,SNP,SNP,Grn,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1866,SNP,SNP,SNP,Grn,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1867,SNP,SNP,SNP,Grn,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1868,SNP,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1869,SNP,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1870,SNP,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1871,SNP,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1872,SNP,SNP,SNP,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1873,SNP,SNP,SNP,Glasgow First,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1874,SNP,SNP,SNP,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1875,SNP,SNP,SNP,Sol,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1876,SNP,SNP,SNP,Sol,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1877,SNP,SNP,SNP,Sol,Grn,Pir,LD,Glasgow First,Glasgow First,Lab,Lab,Con,SU,John FLANAGAN (Ind),4,14
1878,SNP,SNP,SNP,John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1879,SNP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1880,SNP,Con,Grn,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1881,SNP,Con,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1882,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1883,SNP,Lab,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1884,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1885,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1886,SNP,LD,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1887,SNP,Pir,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1888,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1889,SNP,Grn,Glasgow First,Pir,Sol,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1890,SNP,Grn,Glasgow First,Sol,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1891,SNP,Grn,Glasgow First,SNP,SNP,LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1892,SNP,Grn,John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1893,SNP,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1894,SNP,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1895,SNP,Grn,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1896,SNP,Glasgow First,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1897,SNP,Glasgow First,Lab,SNP,SNP,Lab,Glasgow First,Sol,Grn,skipped,skipped,skipped,skipped,skipped,4,14
1898,SNP,Glasgow First,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1899,SNP,Glasgow First,Pir,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1900,SNP,Glasgow First,Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1901,SNP,Glasgow First,Sol,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1902,SNP,Glasgow First,SNP,Con,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1903,SNP,Sol,SNP,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1904,SNP,Sol,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1905,SNP,John FLANAGAN (Ind),Glasgow First,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1906,SNP,John FLANAGAN (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1907,SNP,SU,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1908,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1909,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1910,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1911,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1912,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1913,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1914,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1915,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1916,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1917,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1918,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1919,SNP,SNP,Lab,Grn,Glasgow First,Glasgow First,SU,Pir,Sol,John FLANAGAN (Ind),skipped,skipped,skipped,skipped,4,14
1920,SNP,SNP,Lab,Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1921,SNP,SNP,Lab,SU,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1922,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1923,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1924,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1925,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1926,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1927,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1928,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1929,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1930,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1931,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1932,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1933,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1934,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1935,SNP,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
