Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 78 ED: 012,,2021P2V1_ABS,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 012,,2021P2V1_ABS,Lillithe Lozano,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 012,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,John E. Sanchez,Bernadette Ferrara,Latchmi Devi Gopal,9,1
AD: 78 ED: 063,,2021P2V1_ABS,Kenny G. Agosto,Ischia J. Bravo,Oswald Feliz,John E. Sanchez,Lillithe Lozano,9,1
AD: 78 ED: 063,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Bernadette Ferrara,Latchmi Devi Gopal,Troy Blackwell,John E. Sanchez,Lillithe Lozano,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 019,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,Latchmi Devi Gopal,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Troy Blackwell,Kenny G. Agosto,John E. Sanchez,Bernadette Ferrara,Lillithe Lozano,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Troy Blackwell,Bernadette Ferrara,Ischia J. Bravo,Kenny G. Agosto,skipped,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Oswald Feliz,Latchmi Devi Gopal,Ischia J. Bravo,Troy Blackwell,John E. Sanchez,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Oswald Feliz,Latchmi Devi Gopal,Ischia J. Bravo,John E. Sanchez,Troy Blackwell,9,1
AD: 78 ED: 019,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Lillithe Lozano,John E. Sanchez,Bernadette Ferrara,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Kenny G. Agosto,Oswald Feliz,Troy Blackwell,Bernadette Ferrara,Lillithe Lozano,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Troy Blackwell,Bernadette Ferrara,skipped,skipped,skipped,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Bernadette Ferrara,John E. Sanchez,Kenny G. Agosto,skipped,skipped,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,Ischia J. Bravo,Bernadette Ferrara,Lillithe Lozano,9,1
AD: 78 ED: 061,,2021P2V1_ABS,Oswald Feliz,Bernadette Ferrara,skipped,skipped,skipped,9,1
AD: 78 ED: 014,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 014,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 014,,2021P2V1_ABS,John E. Sanchez,Oswald Feliz,Bernadette Ferrara,Ischia J. Bravo,Lillithe Lozano,9,1
AD: 78 ED: 014,,2021P2V1_ABS,Ischia J. Bravo,Kenny G. Agosto,Troy Blackwell,Latchmi Devi Gopal,skipped,9,1
AD: 78 ED: 025,,2021P2V1_ABS,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_ABS,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Ischia J. Bravo,John E. Sanchez,Oswald Feliz,Troy Blackwell,Lillithe Lozano,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,Troy Blackwell,Latchmi Devi Gopal,Bernadette Ferrara,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Ischia J. Bravo,Kenny G. Agosto,Bernadette Ferrara,John E. Sanchez,Latchmi Devi Gopal,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Ischia J. Bravo,Troy Blackwell,Lillithe Lozano,Latchmi Devi Gopal,Bernadette Ferrara,9,1
AD: 78 ED: 025,,2021P2V1_ABS,Oswald Feliz,Bernadette Ferrara,Latchmi Devi Gopal,John E. Sanchez,Troy Blackwell,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,Kenny G. Agosto,Bernadette Ferrara,Latchmi Devi Gopal,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,John E. Sanchez,Troy Blackwell,Bernadette Ferrara,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Kenny G. Agosto,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Kenny G. Agosto,Bernadette Ferrara,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Kenny G. Agosto,Bernadette Ferrara,Latchmi Devi Gopal,Troy Blackwell,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Kenny G. Agosto,John E. Sanchez,Oswald Feliz,Ischia J. Bravo,Troy Blackwell,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Troy Blackwell,Oswald Feliz,John E. Sanchez,Ischia J. Bravo,Lillithe Lozano,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Troy Blackwell,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Troy Blackwell,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,John E. Sanchez,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,Ischia J. Bravo,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Oswald Feliz,Bernadette Ferrara,Kenny G. Agosto,9,1
AD: 78 ED: 041,,2021P2V1_ABS,John E. Sanchez,Oswald Feliz,Troy Blackwell,Ischia J. Bravo,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,John E. Sanchez,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Kenny G. Agosto,skipped,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,Kenny G. Agosto,Oswald Feliz,skipped,skipped,9,1
AD: 78 ED: 041,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Kenny G. Agosto,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Troy Blackwell,Kenny G. Agosto,Oswald Feliz,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Lillithe Lozano,Bernadette Ferrara,Latchmi Devi Gopal,9,1
AD: 78 ED: 040,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Kenny G. Agosto,Oswald Feliz,Lillithe Lozano,9,1
AD: 78 ED: 040,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Bernadette Ferrara,Troy Blackwell,Latchmi Devi Gopal,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Oswald Feliz,Troy Blackwell,John E. Sanchez,Bernadette Ferrara,Lillithe Lozano,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Ischia J. Bravo,Latchmi Devi Gopal,Oswald Feliz,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Oswald Feliz,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,Ischia J. Bravo,9,1
AD: 78 ED: 040,,2021P2V1_ABS,Troy Blackwell,John E. Sanchez,Ischia J. Bravo,Lillithe Lozano,Latchmi Devi Gopal,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,Troy Blackwell,skipped,skipped,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Ischia J. Bravo,Bernadette Ferrara,Kenny G. Agosto,John E. Sanchez,skipped,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,Latchmi Devi Gopal,Oswald Feliz,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Bernadette Ferrara,skipped,skipped,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Ischia J. Bravo,Latchmi Devi Gopal,Bernadette Ferrara,Oswald Feliz,Troy Blackwell,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Lillithe Lozano,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,skipped,9,1
AD: 78 ED: 020,,2021P2V1_ABS,Ischia J. Bravo,Kenny G. Agosto,Oswald Feliz,skipped,skipped,9,1
AD: 78 ED: 005,,2021P2V1_ABS,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 005,,2021P2V1_ABS,Bernadette Ferrara,Ischia J. Bravo,Lillithe Lozano,Kenny G. Agosto,Oswald Feliz,9,1
AD: 78 ED: 005,,2021P2V1_ABS,Bernadette Ferrara,Oswald Feliz,Troy Blackwell,skipped,skipped,9,1
AD: 78 ED: 005,,2021P2V1_ABS,John E. Sanchez,Bernadette Ferrara,Kenny G. Agosto,Lillithe Lozano,Oswald Feliz,9,1
AD: 78 ED: 005,,2021P2V1_ABS,John E. Sanchez,Bernadette Ferrara,Oswald Feliz,Latchmi Devi Gopal,Kenny G. Agosto,9,1
AD: 78 ED: 005,,2021P2V1_ABS,John E. Sanchez,writein,skipped,skipped,skipped,9,1
AD: 78 ED: 005,,2021P2V1_ABS,John E. Sanchez,Kenny G. Agosto,Ischia J. Bravo,Oswald Feliz,Lillithe Lozano,9,1
AD: 78 ED: 005,,2021P2V1_ABS,Troy Blackwell,Bernadette Ferrara,Ischia J. Bravo,Oswald Feliz,Latchmi Devi Gopal,9,1
AD: 78 ED: 027,,2021P2V1_ABS,Ischia J. Bravo,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,Kenny G. Agosto,9,1
AD: 78 ED: 027,,2021P2V1_ABS,Bernadette Ferrara,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 027,,2021P2V1_ABS,Lillithe Lozano,Latchmi Devi Gopal,Kenny G. Agosto,Ischia J. Bravo,Troy Blackwell,9,1
AD: 78 ED: 004,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 004,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,John E. Sanchez,Bernadette Ferrara,Troy Blackwell,9,1
AD: 78 ED: 004,,2021P2V1_ABS,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 004,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Oswald Feliz,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,Lillithe Lozano,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Bernadette Ferrara,John E. Sanchez,Troy Blackwell,Oswald Feliz,Kenny G. Agosto,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Bernadette Ferrara,Troy Blackwell,Oswald Feliz,Lillithe Lozano,Latchmi Devi Gopal,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Ischia J. Bravo,Lillithe Lozano,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Ischia J. Bravo,Bernadette Ferrara,Oswald Feliz,skipped,skipped,9,1
AD: 78 ED: 011,,2021P2V1_ABS,John E. Sanchez,Ischia J. Bravo,Troy Blackwell,Lillithe Lozano,Bernadette Ferrara,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 011,,2021P2V1_ABS,Latchmi Devi Gopal,John E. Sanchez,skipped,skipped,skipped,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,Lillithe Lozano,Latchmi Devi Gopal,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Kenny G. Agosto,Lillithe Lozano,John E. Sanchez,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,Bernadette Ferrara,Kenny G. Agosto,John E. Sanchez,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Oswald Feliz,Latchmi Devi Gopal,John E. Sanchez,Troy Blackwell,Bernadette Ferrara,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Ischia J. Bravo,John E. Sanchez,Oswald Feliz,Lillithe Lozano,Kenny G. Agosto,9,1
AD: 78 ED: 017,,2021P2V1_ABS,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Bernadette Ferrara,Oswald Feliz,John E. Sanchez,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 78 ED: 017,,2021P2V1_ABS,Lillithe Lozano,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_ABS,John E. Sanchez,Lillithe Lozano,Oswald Feliz,Bernadette Ferrara,Kenny G. Agosto,9,1
AD: 78 ED: 010,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,Troy Blackwell,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_ABS,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_ABS,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 064,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 064,,2021P2V1_ABS,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 064,,2021P2V1_ABS,Oswald Feliz,Kenny G. Agosto,Lillithe Lozano,John E. Sanchez,Ischia J. Bravo,9,1
AD: 78 ED: 064,,2021P2V1_ABS,John E. Sanchez,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 064,,2021P2V1_ABS,Troy Blackwell,Oswald Feliz,Ischia J. Bravo,Bernadette Ferrara,John E. Sanchez,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Bernadette Ferrara,Oswald Feliz,Lillithe Lozano,Kenny G. Agosto,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Bernadette Ferrara,Ischia J. Bravo,Latchmi Devi Gopal,Troy Blackwell,Lillithe Lozano,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Ischia J. Bravo,Latchmi Devi Gopal,skipped,skipped,skipped,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Lillithe Lozano,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,Ischia J. Bravo,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Ischia J. Bravo,Troy Blackwell,skipped,skipped,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,skipped,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,skipped,9,1
AD: 78 ED: 002,,2021P2V1_ABS,Latchmi Devi Gopal,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Lillithe Lozano,Troy Blackwell,John E. Sanchez,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,Lillithe Lozano,writein,Kenny G. Agosto,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Ischia J. Bravo,Oswald Feliz,Latchmi Devi Gopal,Kenny G. Agosto,Bernadette Ferrara,9,1
AD: 78 ED: 009,,2021P2V1_ABS,John E. Sanchez,Bernadette Ferrara,Ischia J. Bravo,skipped,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,Troy Blackwell,Bernadette Ferrara,John E. Sanchez,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Troy Blackwell,Oswald Feliz,Bernadette Ferrara,skipped,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Troy Blackwell,Latchmi Devi Gopal,skipped,skipped,skipped,9,1
AD: 78 ED: 009,,2021P2V1_ABS,Oswald Feliz,Kenny G. Agosto,Lillithe Lozano,Bernadette Ferrara,Troy Blackwell,9,1
AD: 78 ED: 007,,2021P2V1_ABS,Oswald Feliz,John E. Sanchez,skipped,skipped,skipped,9,1
AD: 78 ED: 007,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 007,,2021P2V1_ABS,Bernadette Ferrara,Oswald Feliz,Ischia J. Bravo,Lillithe Lozano,John E. Sanchez,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Ischia J. Bravo,Troy Blackwell,skipped,skipped,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Oswald Feliz,Bernadette Ferrara,skipped,skipped,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Ischia J. Bravo,Troy Blackwell,Oswald Feliz,John E. Sanchez,Bernadette Ferrara,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Bernadette Ferrara,Oswald Feliz,Kenny G. Agosto,Troy Blackwell,Ischia J. Bravo,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Troy Blackwell,Bernadette Ferrara,Ischia J. Bravo,Oswald Feliz,skipped,9,1
AD: 78 ED: 071,,2021P2V1_ABS,Troy Blackwell,Latchmi Devi Gopal,Ischia J. Bravo,John E. Sanchez,Oswald Feliz,9,1
AD: 78 ED: 004,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 061,,2021P2V1_AFF,Ischia J. Bravo,Oswald Feliz,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,9,1
AD: 86 ED: 048,,2021P2V1_AFF,John E. Sanchez,Oswald Feliz,Bernadette Ferrara,skipped,skipped,9,1
AD: 86 ED: 048,,2021P2V1_AFF,Bernadette Ferrara,Oswald Feliz,John E. Sanchez,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 86 ED: 049,,2021P2V1_AFF,Bernadette Ferrara,Troy Blackwell,John E. Sanchez,Lillithe Lozano,Latchmi Devi Gopal,9,1
AD: 86 ED: 053,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 79 ED: 067,,2021P2V1_AFF,Oswald Feliz,John E. Sanchez,Lillithe Lozano,Latchmi Devi Gopal,Troy Blackwell,9,1
AD: 78 ED: 007,,2021P2V1_AFF,John E. Sanchez,Bernadette Ferrara,Kenny G. Agosto,Latchmi Devi Gopal,Troy Blackwell,9,1
AD: 78 ED: 007,,2021P2V1_AFF,Bernadette Ferrara,Lillithe Lozano,skipped,skipped,skipped,9,1
AD: 78 ED: 007,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 056,,2021P2V1_AFF,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 056,,2021P2V1_AFF,Bernadette Ferrara,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 86 ED: 056,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 86 ED: 056,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 059,,2021P2V1_AFF,Oswald Feliz,Bernadette Ferrara,John E. Sanchez,skipped,skipped,9,1
AD: 86 ED: 059,,2021P2V1_AFF,Oswald Feliz,Troy Blackwell,Ischia J. Bravo,Latchmi Devi Gopal,John E. Sanchez,9,1
AD: 87 ED: 005,,2021P2V1_AFF,John E. Sanchez,Ischia J. Bravo,Bernadette Ferrara,Troy Blackwell,Oswald Feliz,9,1
AD: 78 ED: 016,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 016,,2021P2V1_AFF,Oswald Feliz,Lillithe Lozano,John E. Sanchez,Kenny G. Agosto,Ischia J. Bravo,9,1
AD: 80 ED: 052,,2021P2V1_AFF,Troy Blackwell,John E. Sanchez,Lillithe Lozano,skipped,skipped,9,1
AD: 78 ED: 070,,2021P2V1_AFF,Oswald Feliz,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 040,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,Bernadette Ferrara,skipped,skipped,9,1
AD: 78 ED: 069,,2021P2V1_AFF,Ischia J. Bravo,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 79 ED: 077,,2021P2V1_AFF,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 071,,2021P2V1_AFF,Bernadette Ferrara,John E. Sanchez,Latchmi Devi Gopal,skipped,skipped,9,1
AD: 86 ED: 072,,2021P2V1_AFF,John E. Sanchez,Latchmi Devi Gopal,Oswald Feliz,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 86 ED: 032,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,Lillithe Lozano,John E. Sanchez,skipped,9,1
AD: 78 ED: 013,,2021P2V1_AFF,Ischia J. Bravo,Oswald Feliz,Latchmi Devi Gopal,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_AFF,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 025,,2021P2V1_AFF,Ischia J. Bravo,Oswald Feliz,Kenny G. Agosto,Bernadette Ferrara,John E. Sanchez,9,1
AD: 78 ED: 005,,2021P2V1_AFF,Ischia J. Bravo,Lillithe Lozano,Oswald Feliz,John E. Sanchez,Kenny G. Agosto,9,1
AD: 79 ED: 003,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 027,,2021P2V1_AFF,Troy Blackwell,Latchmi Devi Gopal,Oswald Feliz,skipped,skipped,9,1
AD: 86 ED: 036,,2021P2V1_AFF,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 040,,2021P2V1_AFF,Ischia J. Bravo,Troy Blackwell,John E. Sanchez,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 86 ED: 041,,2021P2V1_AFF,Bernadette Ferrara,John E. Sanchez,skipped,skipped,skipped,9,1
AD: 86 ED: 041,,2021P2V1_AFF,Ischia J. Bravo,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 045,,2021P2V1_AFF,John E. Sanchez,skipped,skipped,skipped,skipped,9,1
AD: 86 ED: 045,,2021P2V1_AFF,Ischia J. Bravo,Oswald Feliz,John E. Sanchez,Bernadette Ferrara,Latchmi Devi Gopal,9,1
AD: 86 ED: 045,,2021P2V1_AFF,Latchmi Devi Gopal,Lillithe Lozano,Kenny G. Agosto,Troy Blackwell,Bernadette Ferrara,9,1
AD: 86 ED: 045,,2021P2V1_AFF,Ischia J. Bravo,Lillithe Lozano,Bernadette Ferrara,Latchmi Devi Gopal,Troy Blackwell,9,1
AD: 86 ED: 047,,2021P2V1_AFF,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 78 ED: 026,,2021P2V1_AFF,Ischia J. Bravo,Lillithe Lozano,Bernadette Ferrara,Troy Blackwell,Oswald Feliz,9,1
AD: 78 ED: 026,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 78 ED: 026,,2021P2V1_AFF,Oswald Feliz,Ischia J. Bravo,skipped,skipped,skipped,9,1
AD: 80 ED: 014,,2021P2V1_AFF,John E. Sanchez,Troy Blackwell,Bernadette Ferrara,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 80 ED: 014,,2021P2V1_AFF,Troy Blackwell,skipped,skipped,skipped,skipped,9,1
AD: 80 ED: 053,,2021P2V1_AFF,Bernadette Ferrara,Oswald Feliz,Lillithe Lozano,John E. Sanchez,Latchmi Devi Gopal,9,1
AD: 78 ED: 064,,2021P2V1_AFF,Oswald Feliz,John E. Sanchez,skipped,skipped,skipped,9,1
AD: 78 ED: 064,,2021P2V1_AFF,John E. Sanchez,Oswald Feliz,skipped,skipped,skipped,9,1
AD: 78 ED: 063,,2021P2V1_AFF,Oswald Feliz,Bernadette Ferrara,Troy Blackwell,Kenny G. Agosto,Lillithe Lozano,9,1
AD: 79 ED: 002,,2021P2V1_AFF,Lillithe Lozano,John E. Sanchez,Bernadette Ferrara,Ischia J. Bravo,Latchmi Devi Gopal,9,1
AD: 79 ED: 002,,2021P2V1_AFF,Kenny G. Agosto,John E. Sanchez,Bernadette Ferrara,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_AFF,Bernadette Ferrara,Oswald Feliz,John E. Sanchez,skipped,skipped,9,1
AD: 78 ED: 010,,2021P2V1_AFF,Troy Blackwell,Bernadette Ferrara,Kenny G. Agosto,Ischia J. Bravo,Latchmi Devi Gopal,9,1
AD: 78 ED: 008,,2021P2V1_AFF,Bernadette Ferrara,skipped,skipped,skipped,skipped,9,1
AD: 80 ED: 063,,2021P2V1_ELE,Oswald Feliz,Kenny G. Agosto,Ischia J. Bravo,skipped,skipped,9,1
