Precinct,Ballot Style,source_file,rank1,rank2,rank3,Num cands,Num seats
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 066,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 066,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,writein,3,1
AD: 55 ED: 096,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 053,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 005,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 036,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 040,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 013,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 086,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 085,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 106,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 040,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 012,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 048,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 054,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 002,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 006,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 089,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 009,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 004,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 068,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 056,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 003,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,writein,3,1
AD: 58 ED: 036,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,writein,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,writein,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 085,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 086,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 013,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 006,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 085,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 106,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 002,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 088,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 085,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 056,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 015,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 006,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 005,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 094,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 013,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 040,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,writein,3,1
AD: 58 ED: 047,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 048,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,writein,3,1
AD: 55 ED: 094,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 012,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 084,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 012,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 015,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 056,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 006,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 003,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 069,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 084,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 040,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 068,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 009,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 015,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 015,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 106,,2021P3V1_ELE2,writein,skipped,skipped,3,1
AD: 58 ED: 014,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 068,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 048,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 014,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 069,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 047,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 094,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 001,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 002,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 014,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 048,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 013,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 047,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 015,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 001,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 047,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 054,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 070,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 005,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 079,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 014,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 005,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 087,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 004,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 009,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 054,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 046,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 58 ED: 006,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 071,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 43 ED: 066,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 076,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 001,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 43 ED: 056,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 001,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 58 ED: 013,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 43 ED: 052,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 58 ED: 045,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 43 ED: 067,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,writein,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 066,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 064,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 063,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 030,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 084,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 023,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 083,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 022,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,writein,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 020,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 053,,2021P3V1_ELE2,writein,Darlene Mealy,skipped,3,1
AD: 55 ED: 096,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 053,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 009,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 048,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 018,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 012,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 044,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 048,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 018,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 021,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 012,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 55 ED: 012,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 024,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 019,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 010,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 089,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 012,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 010,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 012,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 089,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 55 ED: 109,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 021,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 010,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 56 ED: 044,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 56 ED: 061,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,skipped,skipped,3,1
AD: 56 ED: 031,,2021P3V1_ELE2,Alicka Tani Ampry-Samuel,Darlene Mealy,skipped,3,1
AD: 55 ED: 024,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
AD: 56 ED: 061,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 006,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 019,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 010,,2021P3V1_ELE2,Darlene Mealy,Alicka Tani Ampry-Samuel,skipped,3,1
AD: 55 ED: 011,,2021P3V1_ELE2,Darlene Mealy,skipped,skipped,3,1
