1 6 21 27 26 29 28 31 24 32 23 4 22 14 8 30 0
1 6 21 32 28 8 22 7 31 27 23 30 29 26 24 4 14 0
1 6 22 7 14 26 30 4 27 29 31 21 8 23 28 32 24 0
1 6 23 29 21 8 32 31 27 4 30 26 22 24 14 7 28 0
1 6 24 22 23 21 32 4 26 29 8 14 31 7 30 27 28 0
1 6 24 32 22 7 27 23 21 29 14 28 8 31 30 4 26 0
1 6 26 23 27 30 21 4 24 22 29 8 31 14 7 32 28 0
1 6 26 23 30 32 8 7 28 22 27 14 29 21 31 4 24 0
1 6 27 8 32 22 29 24 14 23 21 4 30 28 7 31 26 0
1 6 28 23 31 27 8 29 14 7 30 24 4 22 26 0
1 6 29 31 27 30 7 4 24 32 26 14 8 21 28 23 22 0
1 6 30 32 26 8 24 29 7 22 27 21 23 28 31 4 14 0
1 6 31 28 30 23 8 32 21 27 24 14 22 26 7 0
1 6 31 29 22 4 7 8 21 23 28 24 32 14 30 27 26 0
1 9 4 24 21 26 14 0
1 9 8 27 22 31 30 4 26 29 7 21 32 14 25 23 24 0
1 9 21 23 14 29 32 27 24 4 22 25 30 7 8 31 26 0
1 9 21 29 14 8 7 23 27 4 24 26 30 31 32 22 25 0
1 9 22 29 25 30 27 32 8 4 21 26 24 31 14 23 7 0
1 9 22 32 25 21 8 29 26 4 30 14 7 24 27 23 31 0
1 9 24 23 14 26 31 29 8 4 30 21 7 22 27 32 25 0
1 9 24 30 4 7 25 26 32 14 29 31 23 27 8 21 22 0
1 9 25 7 8 24 29 32 27 4 14 26 22 30 21 23 31 0
1 9 26 30 24 7 8 23 21 29 4 14 31 32 22 27 25 0
1 9 30 24 21 4 27 14 31 25 23 22 32 7 26 29 8 0
1 9 31 4 25 8 26 21 14 0
1 9 31 7 4 14 25 8 29 23 24 21 27 32 30 26 22 0
1 10 7 23 21 24 32 30 8 4 14 26 29 31 27 25 0
1 10 21 8 26 4 30 23 14 29 25 24 31 27 7 28 0
1 10 21 14 31 8 23 29 25 32 26 28 7 27 24 4 30 0
1 10 24 4 27 8 32 28 30 21 26 7 29 23 31 14 25 0
1 10 24 7 27 29 32 26 4 31 21 30 28 23 8 14 0
1 10 26 4 30 29 31 25 14 8 23 28 32 21 7 27 24 0
1 10 27 25 23 28 29 31 24 8 21 4 30 26 32 7 14 0
1 10 27 28 30 31 29 25 24 8 26 4 32 14 23 7 21 0
1 10 29 31 30 8 7 24 26 32 21 4 27 25 23 28 14 0
1 10 32 24 30 8 23 25 21 31 26 4 27 14 29 7 28 0
1 10 32 25 30 31 29 28 14 8 26 4 27 24 23 7 21 0
1 10 32 25 30 31 29 28 21 8 26 4 27 24 23 7 14 0
1 11 4 32 25 7 28 23 24 22 26 31 8 21 27 29 14 0
1 11 7 26 32 25 29 8 24 31 14 4 27 21 23 22 28 0
1 11 8 22 21 32 31 23 26 4 29 14 27 7 24 25 28 0
1 11 8 29 14 24 25 32 26 23 7 21 4 27 31 22 28 0
1 11 14 26 28 32 31 29 8 4 22 7 25 21 23 27 24 0
1 11 21 23 24 31 14 25 4 29 26 28 27 22 8 32 7 0
1 11 21 32 7 26 28 8 25 27 14 31 4 22 24 29 23 0
1 11 22 4 32 24 31 23 28 27 14 26 7 25 21 29 8 0
1 11 24 32 8 31 27 29 25 23 14 26 28 22 21 4 7 0
1 11 26 27 21 32 22 23 14 29 24 31 4 8 25 7 28 0
1 11 27 7 14 31 32 29 21 22 4 28 8 25 26 23 24 0
1 11 27 25 22 28 29 31 24 8 21 23 32 26 4 7 14 0
1 11 31 23 24 4 25 14 8 7 22 28 29 21 27 32 26 0
1 11 32 7 25 26 27 4 24 29 28 14 31 8 21 23 22 0
1 11 32 24 7 31 23 28 14 22 26 4 25 29 8 21 0
1 11 32 25 27 31 23 24 21 8 26 4 7 28 29 22 14 0
1 11 32 31 7 25 29 28 26 8 24 4 27 21 23 22 14 0
1 11 32 31 22 8 4 24 28 21 26 29 27 25 23 14 0
1 11 32 31 22 25 29 24 28 8 14 4 23 26 27 7 21 0
1 12 14 29 30 23 21 7 28 32 27 24 4 22 8 26 25 0
1 12 21 27 32 24 7 4 8 23 25 26 28 30 14 29 22 0
1 12 25 4 22 28 7 30 27 32 14 21 29 26 24 23 8 0
1 12 26 8 28 7 24 23 21 27 22 30 4 25 14 32 29 0
1 12 32 25 23 28 22 29 30 4 14 21 7 24 8 27 26 0
1 13 4 31 28 24 25 29 7 27 21 22 32 14 30 23 26 0
1 13 7 21 30 24 27 22 29 4 26 28 31 25 32 23 14 0
1 13 7 22 30 21 32 27 25 4 24 28 23 14 31 29 26 0
1 13 14 7 21 23 25 29 28 4 24 26 27 31 22 32 30 0
1 13 14 29 26 25 7 4 24 23 28 21 32 22 31 27 30 0
1 13 21 7 27 25 31 4 14 29 23 28 22 24 32 30 26 0
1 13 22 32 14 28 25 29 31 4 7 21 27 24 26 23 30 0
1 13 23 30 27 25 32 14 21 7 24 4 22 28 29 31 26 0
1 13 24 7 22 29 30 32 25 23 28 21 27 26 14 4 31 0
1 13 25 26 28 32 21 7 24 29 4 23 27 14 22 31 0
1 13 26 30 24 7 29 4 14 23 25 21 27 28 32 31 0
1 13 31 4 14 28 7 23 25 29 26 21 32 30 24 27 22 0
1 13 31 23 28 27 29 22 4 14 26 7 30 21 32 24 0
1 15 7 26 22 31 23 25 28 8 21 4 27 24 29 30 14 0
1 15 7 28 31 30 23 25 26 8 14 4 27 21 29 22 24 0
1 15 14 27 8 31 22 23 21 4 26 7 25 28 30 24 0
1 15 21 24 30 26 31 8 22 29 7 23 27 14 4 25 28 0
2 16 0
1 16 26 14 21 0
1 16 26 21 14 0
1 16 31 21 32 26 28 7 24 23 14 30 27 29 25 0
1 17 14 23 31 25 30 29 24 4 26 28 7 32 21 22 8 0
1 17 14 26 21 32 24 23 22 28 7 25 4 31 8 29 30 0
1 17 14 28 26 25 7 29 32 22 21 24 23 31 8 4 30 0
1 17 14 28 30 23 21 32 25 4 26 7 31 8 24 29 22 0
1 17 30 7 23 14 26 4 32 21 29 24 0
1 17 32 25 30 31 23 28 21 22 26 4 7 14 29 8 24 0
1 18 8 23 21 27 29 31 4 24 26 28 32 14 25 0
1 18 21 22 24 27 28 4 26 23 29 31 32 25 14 8 30 0
1 18 21 27 22 8 28 29 23 4 31 32 24 25 30 14 26 0
1 18 25 4 14 23 8 27 30 29 24 21 28 31 26 22 32 0
1 18 26 28 25 31 22 29 14 4 24 21 23 8 32 27 30 0
1 18 27 28 30 25 23 31 24 22 14 29 4 26 32 8 21 0
1 18 29 32 21 26 22 30 14 4 28 27 23 25 24 8 31 0
1 18 30 23 14 4 21 32 24 29 25 31 26 8 28 22 27 0
1 18 30 25 8 28 4 31 14 22 26 29 23 21 32 27 24 0
1 18 31 23 8 25 24 4 28 29 30 26 27 21 32 22 0
1 18 31 25 32 24 26 21 22 29 30 14 4 28 27 23 8 0
1 18 32 25 30 31 23 24 26 8 14 4 27 28 29 21 0
1 18 32 26 22 25 29 31 28 8 21 4 27 14 23 30 24 0
1 19 14 30 24 22 21 32 28 4 26 31 7 8 29 27 25 0
1 19 22 7 14 32 8 27 26 4 21 28 29 31 24 30 25 0
1 19 22 30 31 25 8 4 24 29 7 28 27 21 26 32 14 0
1 19 30 28 22 26 7 32 27 4 21 14 8 25 31 29 24 0
1 20 7 31 25 24 14 8 26 4 21 23 32 30 27 22 28 0
1 20 14 8 28 7 22 27 31 32 21 4 23 25 30 24 26 0
1 20 22 7 25 31 32 30 8 23 21 28 14 24 27 4 26 0
1 20 24 14 21 32 23 22 26 27 31 28 7 30 25 4 8 0
1 20 30 28 21 27 8 31 26 23 14 25 4 22 24 32 7 0
0
1
2
3
16
4
6
11
8
5
9
10
7
8
3
13
16
12
11
14
15
2
9
14
4
6
1
12
5
15
10
7
13
