32 1.0
1 8 17 31 28 18 6 21 2 26 32 27 12 20 23 25 22 16 24 30 29 0
1 8 21 6 18 28 17 2 26 30 12 23 31 22 16 24 32 29 0
1 8 21 6 25 18 28 17 27 12 32 20 29 31 22 2 26 24 16 30 23 0
1 8 21 6 25 18 28 17 27 23 32 20 29 31 26 30 16 12 24 2 22 0
1 8 21 6 28 18 25 30 2 22 32 27 26 20 23 31 12 16 24 17 29 0
1 8 21 18 6 26 2 30 17 23 31 27 12 20 29 25 22 16 24 32 28 0
1 8 21 25 6 18 28 17 27 22 32 20 29 31 26 2 12 16 24 30 23 0
1 8 21 25 6 18 28 17 27 26 32 31 12 20 29 2 22 16 24 30 23 0
1 8 21 25 6 18 28 30 2 29 32 20 12 31 26 27 22 16 24 17 23 0
1 8 21 25 6 23 28 32 2 22 30 27 29 20 18 31 12 24 16 17 26 0
1 8 21 25 28 18 6 17 2 22 30 31 23 20 29 27 12 16 24 32 26 0
1 8 21 25 28 18 6 30 2 12 32 20 26 31 29 27 22 16 24 17 23 0
1 8 21 25 28 18 6 30 2 29 17 20 12 31 23 27 22 16 24 32 26 0
1 8 21 25 28 18 31 17 2 22 32 27 23 6 29 20 26 16 24 30 12 0
1 8 21 25 28 29 6 17 27 23 30 31 18 20 22 2 12 16 24 32 26 0
1 8 21 28 25 18 6 32 2 29 30 20 12 31 23 27 22 16 24 17 26 0
1 8 21 28 25 18 17 2 12 30 20 22 31 29 27 26 16 24 32 23 0
1 8 21 31 18 6 28 2 17 23 32 20 26 25 22 27 12 24 16 30 29 0
1 8 30 6 25 18 28 21 2 22 17 20 23 31 29 27 12 16 24 32 26 0
1 8 30 25 6 18 28 17 2 12 32 27 26 31 29 20 22 16 24 21 23 0
1 8 30 25 6 18 28 17 2 29 32 27 12 31 23 20 22 16 24 21 26 0
1 8 30 25 28 18 6 17 2 22 32 20 26 31 23 27 12 16 24 21 29 0
1 8 30 25 28 18 6 17 2 22 32 20 29 31 23 27 12 16 24 21 26 0
1 8 30 25 28 23 6 17 2 26 21 27 12 20 29 31 22 16 24 32 18 0
1 8 32 18 25 28 6 26 31 12 20 29 27 22 24 16 23 0
1 8 32 25 6 18 28 2 29 20 26 31 12 27 23 16 24 22 0
1 8 32 25 6 18 28 30 2 29 21 20 22 31 23 17 16 12 24 27 0
1 9 2 31 6 18 25 30 17 12 21 5 27 23 20 16 22 24 32 29 0
1 9 17 29 23 12 25 31 30 5 32 2 22 21 27 6 26 16 24 20 18 0
1 9 30 31 6 22 18 2 17 29 32 20 12 25 26 27 23 24 16 21 5 0
1 9 31 18 20 5 25 30 17 29 27 2 26 32 12 6 23 16 24 21 22 0
1 9 32 31 18 6 25 2 24 23 21 27 16 20 29 30 26 12 22 17 5 0
1 10 17 20 28 18 5 30 27 22 21 25 23 31 26 2 12 16 24 32 29 0
1 10 21 20 29 24 28 17 2 23 32 25 26 31 5 27 22 16 12 30 18 0
1 10 30 25 5 18 28 17 2 22 21 27 29 20 26 31 16 12 24 32 23 0
1 11 17 25 6 18 28 30 2 12 32 20 5 27 23 31 22 16 24 21 26 0
1 11 17 25 6 28 18 32 2 26 30 27 22 31 5 20 12 16 24 21 23 0
1 11 17 25 28 6 18 30 2 23 32 31 5 20 12 27 26 24 16 21 22 0
1 11 17 31 5 28 6 21 2 22 32 25 12 20 18 27 23 16 24 30 26 0
1 11 20 25 28 18 6 2 17 23 21 27 26 31 5 30 12 24 16 32 22 0
1 11 21 6 25 18 28 2 27 22 30 20 12 31 23 32 26 16 24 17 5 0
1 11 21 6 25 18 28 30 27 22 32 20 26 2 23 31 12 24 16 17 5 0
1 11 21 25 6 26 28 17 2 5 30 20 18 31 23 27 12 16 24 32 22 0
1 11 21 25 28 5 6 17 27 22 32 20 23 31 26 2 12 16 24 30 18 0
1 11 21 25 28 5 6 30 2 12 32 27 22 20 18 31 26 16 24 17 23 0
1 11 23 6 30 32 25 24 16 0
1 11 30 6 28 23 25 21 2 18 32 27 22 20 26 31 12 16 24 17 5 0
1 11 30 20 28 5 6 21 27 23 32 31 12 25 26 2 22 16 17 18 0
1 11 30 25 6 5 28 21 27 22 17 2 26 31 23 20 12 24 16 32 18 0
1 11 30 25 6 18 28 21 2 26 32 27 22 31 23 20 12 16 24 17 5 0
1 11 30 25 28 18 6 21 2 26 32 31 16 20 5 27 22 24 17 23 0
1 11 30 25 28 18 6 32 2 22 21 27 26 5 31 12 16 24 17 23 0
1 11 30 28 6 18 25 21 27 5 32 20 12 31 23 2 22 16 24 17 26 0
1 11 32 5 28 26 18 12 22 16 24 0
1 13 21 18 6 29 28 17 27 12 32 20 23 31 5 2 26 16 24 30 22 0
1 13 32 18 6 5 21 17 26 30 20 22 31 23 27 12 16 24 2 28 0
1 14 32 6 18 23 28 21 17 26 27 25 22 31 29 2 12 16 24 30 0
1 15 0
1 15 24 0
1 19 2 18 5 29 28 27 25 17 12 6 31 22 16 24 20 23 0
1 19 30 20 28 18 6 21 2 5 32 25 12 31 22 27 23 16 24 17 29 0
1 19 32 25 6 28 21 22 12 16 24 0
0
3
16
4
6
8
11
9
8
10
11
7
3
12
14
20
2
17
9
5
14
18
4
6
1
12
5
15
10
7
19
13
20
