ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,numSeats,numCands
36054_00000_216874_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_166120_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_127806_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""","Cronk, Mike","Fletcher, Savannah",skipped,1,4
36054_00000_127324_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""","Cronk, Mike",skipped,1,4
36054_00000_086540_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""","Cronk, Mike",skipped,skipped,1,4
36054_00000_086452_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_054848_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_030367_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_002034_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_772798_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_772273_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_772189_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_767693_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
36054_00000_767269_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_767176_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_766914_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_766380_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_764872_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,Write-in,"Williams, Robert ""Bert""","Fletcher, Savannah","Cronk, Mike",1,4
36054_00000_764784_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_764466_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_764297_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_764163_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
36054_00000_605612_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_605468_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_605074_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_600819_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_600791_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_535496_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_531899_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
36054_00000_531761_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_531413_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_531097_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_528960_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_528883_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_423939_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_423000_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,Write-in,"Williams, Robert ""Bert""","Fletcher, Savannah","Cronk, Mike",1,4
36054_00000_422945_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_422426_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_422247_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_419308_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,Write-in,skipped,skipped,skipped,1,4
36054_00000_419039_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_326718_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_326697_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_326263_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_324973_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
36054_00000_262433_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_262340_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_262057_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
36054_00000_257794_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_214885_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_214713_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_214478_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_210540_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_160619_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_160317_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_122841_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_122637_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_089519_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_057537_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_030598_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_012757_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_942142_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_939827_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_939736_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_939650_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_939533_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_939025_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""","Fletcher, Savannah",skipped,skipped,1,4
36054_00000_936892_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_936113_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
36054_00000_935723_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_935251_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_930944_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_930839_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_930608_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_930556_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
36054_00000_929730_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
36054_00000_695169_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_695076_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_693893_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_693762_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_693674_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_691918_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_691197_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_690180_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_688189_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_687990_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
36054_00000_687873_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_687614_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_687589_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah","Cronk, Mike","Williams, Robert ""Bert""",skipped,1,4
36054_00000_686676_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_684495_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_684210_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_583598_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_583276_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_583011_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_581986_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_581895_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""","Fletcher, Savannah","Cronk, Mike",skipped,1,4
36054_00000_581763_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah","Williams, Robert ""Bert""",skipped,1,4
36054_00000_581672_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_581110_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_474953_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_474102_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_474041_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",Write-in,"Fletcher, Savannah",1,4
36054_00000_469965_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_469173_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_466545_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_466454_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_465994_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_353084_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Fletcher, Savannah",Write-in,skipped,1,4
36054_00000_352687_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_352066_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_351971_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_351660_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_349935_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_349744_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_349237_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,Write-in,skipped,skipped,skipped,1,4
36054_00000_280454_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""","Cronk, Mike",skipped,skipped,1,4
36054_00000_280323_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_280232_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_278457_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_234179_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""","Fletcher, Savannah",skipped,1,4
36054_00000_230803_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_230742_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_230321_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_207278_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_203993_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_203874_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_203460_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_165562_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_165093_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_118737_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_118444_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_085164_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike","Williams, Robert ""Bert""",skipped,skipped,1,4
36054_00000_054636_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_030973_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_014406_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_998360_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_997996_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_997612_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_759017_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_756840_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_756401_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_754828_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_750985_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_750416_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_750378_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_750287_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Fletcher, Savannah",skipped,skipped,skipped,1,4
36054_00000_748760_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_748675_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Williams, Robert ""Bert""",skipped,skipped,skipped,1,4
36054_00000_748419_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_748093_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_747260_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
36054_00000_747174_,Ballot 38 - Type 38,Election Day,Judicial 4,Judicial,36-054 Deltana,36-054 Deltana,Region III,"Cronk, Mike",skipped,skipped,skipped,1,4
