Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,numSeats,numCands
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 060,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,writein,Nicole S. Lee,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,writein,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,writein,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,writein,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,writein,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,writein,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 053,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 29 ED: 051,,2021P4V1_ELE3,writein,skipped,skipped,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 29 ED: 041,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 054,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 29 ED: 052,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 29 ED: 050,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Nancy J. Martinez,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nicole S. Lee,Nancy J. Martinez,Selvena N. Brooks-Powers,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,writein,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,writein,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nicole S. Lee,Selvena N. Brooks-Powers,writein,Nancy J. Martinez,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,writein,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nancy J. Martinez,Nicole S. Lee,Selvena N. Brooks-Powers,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nicole S. Lee,Nancy J. Martinez,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,Nicole S. Lee,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,writein,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,Nancy J. Martinez,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Nancy J. Martinez,Selvena N. Brooks-Powers,Nicole S. Lee,skipped,1,4
AD: 23 ED: 037,,2021P4V1_ELE3,Nicole S. Lee,skipped,skipped,skipped,1,4
AD: 23 ED: 035,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 23 ED: 036,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
AD: 31 ED: 056,,2021P4V1_ELE3,Selvena N. Brooks-Powers,skipped,skipped,skipped,1,4
